Gene	KEGG_module_number	Annotation
V1035999	M00164	ATP synthase
V1036422	M00086	beta-Oxidation, acyl-CoA synthesis
V1318362	M00179	Ribosome, archaea
V1440538	M00258	Putative ABC transport system
V1317705	M00164	ATP synthase
V1020162	M00179	Ribosome, archaea
V1369096	M00179	Ribosome, archaea
V1806864	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036122	M00283	PTS system, ascorbate-specific II component
V1049051	M00190	Iron(III) transport system
V1034170	M00179	Ribosome, archaea
V1036776	M00260	DNA polymerase III complex, bacteria
V1036458	M00254	ABC-2 type transport system
V1013685	M00207	Putative multiple sugar transport system
V1705007	M00335	Sec (secretion) system
V1036497	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1464526	M00239	Peptides/nickel transport system
V1834880	M00207	Putative multiple sugar transport system
V1237649	M00244	Putative zinc/manganese transport system
V1032287	M00178	Ribosome, bacteria
V1036567	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1445304	M00183	RNA polymerase, bacteria
V1383863	M00178	Ribosome, bacteria
V1384044	M00197	Putative fructooligosaccharide transport system
V1487566	M00207	Putative multiple sugar transport system
V1704984	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1513839	M00197	Putative fructooligosaccharide transport system
V1050902	M00178	Ribosome, bacteria
V1018179	M00179	Ribosome, archaea
V1014547	M00178	Ribosome, bacteria
V1445191	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1110058	M00179	Ribosome, archaea
V1013090	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1182165	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1003154	M00164	ATP synthase
V1528392	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1036831	M00335	Sec (secretion) system
V1036872	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1445183	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036407	M00188	NitT/TauT family transport system
V1337292	M00179	Ribosome, archaea
V1458477	M00178	Ribosome, bacteria
V1032060	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1017600	M00179	Ribosome, archaea
V1705038	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1723757	M00178	Ribosome, bacteria
V1482530	M00178	Ribosome, bacteria
V1429095	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1021535	M00258	Putative ABC transport system
V1036960	M00035	Methionine degradation
V1302192	M00206	Cellobiose transport system
V1157274	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1036489	M00178	Ribosome, bacteria
V1375599	M00178	Ribosome, bacteria
V1013881	M00002	Glycolysis, core module involving three-carbon compounds
V1036156	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1167759	M00002	Glycolysis, core module involving three-carbon compounds
V1176640	M00164	ATP synthase
V1053431	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA
V1053429	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA
V1181333	M00002	Glycolysis, core module involving three-carbon compounds
V1883664	M00276	PTS system, mannose-specific II component
V1106704	M00179	Ribosome, archaea
V1035998	M00164	ATP synthase
V1363130	M00197	Putative fructooligosaccharide transport system
V1514705	M00207	Putative multiple sugar transport system
V1172076	M00206	Cellobiose transport system
V1313175	M00346	Formaldehyde assimilation, serine pathway
V1400633	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1036641	M00242	Zinc transport system
V1273764	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1018651	M00164	ATP synthase
V1806776	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1037446	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1140472	M00179	Ribosome, archaea
V1357039	M00178	Ribosome, bacteria
V1017035	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1036285	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1383824	M00239	Peptides/nickel transport system
V1036364	M00233	Glutamate transport system
V1467358	M00179	Ribosome, archaea
V1036112	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1383926	M00244	Putative zinc/manganese transport system
V1232982	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1301690	M00178	Ribosome, bacteria
V1335255	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1037420	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036227	M00239	Peptides/nickel transport system
V1524496	M00179	Ribosome, archaea
V1010393	M00346	Formaldehyde assimilation, serine pathway
V1139467	M00178	Ribosome, bacteria
V1704981	M00207	Putative multiple sugar transport system
V1431607	M00178	Ribosome, bacteria
V1160714	M00179	Ribosome, archaea
V1445193	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1036273	M00260	DNA polymerase III complex, bacteria
V1482476	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1230285	M00260	DNA polymerase III complex, bacteria
V1106673	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1008406	M00239	Peptides/nickel transport system
V1018398	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1006125	M00346	Formaldehyde assimilation, serine pathway
V1084075	M00029	Urea cycle
V1038323	M00197	Putative fructooligosaccharide transport system
V1527256	M00335	Sec (secretion) system
V1000639	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1880393	M00239	Peptides/nickel transport system
V1000546	M00197	Putative fructooligosaccharide transport system
V1009625	M00335	Sec (secretion) system
V1724150	M00178	Ribosome, bacteria
V1496507	M00178	Ribosome, bacteria
V1102328	M00179	Ribosome, archaea
V1098956	M00178	Ribosome, bacteria
V1363702	M00183	RNA polymerase, bacteria
V1053430	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA
V1036784	M00244	Putative zinc/manganese transport system
V1173648	M00207	Putative multiple sugar transport system
V1723592	M00178	Ribosome, bacteria
V1370956	M00206	Cellobiose transport system
V1365642	M00179	Ribosome, archaea
V1036434	M00207	Putative multiple sugar transport system
V1421267	M00179	Ribosome, archaea
V1036203	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1036464	M00365	C10-C20 isoprenoid biosynthesis, archaea
V1887142	M00164	ATP synthase
V1036235	M00283	PTS system, ascorbate-specific II component
V1036685	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1036779	M00335	Sec (secretion) system
V1412758	M00178	Ribosome, bacteria
V1102799	M00239	Peptides/nickel transport system
V1481186	M00178	Ribosome, bacteria
V1036527	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1267333	M00239	Peptides/nickel transport system
V1554020	M00197	Putative fructooligosaccharide transport system
V1049938	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1239567	M00178	Ribosome, bacteria
V1617969	M00178	Ribosome, bacteria
V1445274	M00179	Ribosome, archaea
V1265555	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1036354	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1464788	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1171477	M00178	Ribosome, bacteria
V1819243	M00260	DNA polymerase III complex, bacteria
V1036366	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1073305	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1195096	M00179	Ribosome, archaea
V1042435	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1036286	M00086	beta-Oxidation, acyl-CoA synthesis
V1367651	M00335	Sec (secretion) system
V1015099	M00279	PTS system, galactitol-specific II component
V1363241	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1036249	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1044675	M00178	Ribosome, bacteria
V1462237	M00179	Ribosome, archaea
V1484105	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1020208	M00178	Ribosome, bacteria
V1040729	M00239	Peptides/nickel transport system
V1198633	M00179	Ribosome, archaea
V1237482	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1036523	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1036042	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1294938	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1007060	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1036608	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1369364	M00179	Ribosome, archaea
V1016547	M00179	Ribosome, archaea
V1247052	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1072900	M00346	Formaldehyde assimilation, serine pathway
V1036293	M00335	Sec (secretion) system
V1445275	M00178	Ribosome, bacteria
V1000642	M00346	Formaldehyde assimilation, serine pathway
V1138583	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1806817	M00243	Manganese/iron transport system
V1883636	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1137106	M00256	Cell division transport system
V1200583	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1819280	M00258	Putative ABC transport system
V1348573	M00179	Ribosome, archaea
V1409431	M00179	Ribosome, archaea
V1038265	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1015427	M00374	Dicarboxylate-hydroxybutyrate cycle
V1196712	M00206	Cellobiose transport system
V1606927	M00179	Ribosome, archaea
V1887168	M00179	Ribosome, archaea
V1234581	M00178	Ribosome, bacteria
V1553829	M00179	Ribosome, archaea
V1198623	M00183	RNA polymerase, bacteria
V1357280	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1852039	M00183	RNA polymerase, bacteria
V1007084	M00178	Ribosome, bacteria
V1466250	M00164	ATP synthase
V1200777	M00164	ATP synthase
V1197037	M00178	Ribosome, bacteria
V1017936	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1038272	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1724122	M00179	Ribosome, archaea
V1069749	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1086654	M00164	ATP synthase
V1335052	M00025	Tyrosine biosynthesis, chorismate => tyrosine
V1522419	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1484107	M00179	Ribosome, archaea
V1099556	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1367804	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1883469	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1884213	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1367217	M00256	Cell division transport system
V1585357	M00276	PTS system, mannose-specific II component
V1016759	M00258	Putative ABC transport system
V1040850	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1687756	M00335	Sec (secretion) system
V1000545	M00197	Putative fructooligosaccharide transport system
V1439147	M00254	ABC-2 type transport system
V1490009	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1830810	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1074835	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1037043	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1883742	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1036610	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1151601	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1554285	M00179	Ribosome, archaea
V1312712	M00179	Ribosome, archaea
V1015359	M00179	Ribosome, archaea
V1237432	M00164	ATP synthase
V1278101	M00276	PTS system, mannose-specific II component
V1009641	M00183	RNA polymerase, bacteria
V1819260	M00375	Hydroxypropionate-hydroxybutylate cycle
V1020161	M00179	Ribosome, archaea
V1383938	M00164	ATP synthase
V1445168	M00164	ATP synthase
V1239564	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1014559	M00179	Ribosome, archaea
V1019239	M00273	PTS system, fructose-specific II component
V1000836	M00178	Ribosome, bacteria
V1496717	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036351	M00248	Antibiotic transport system
V1041526	M00335	Sec (secretion) system
V1106693	M00319	Manganese/zinc/iron transport system
V1117727	M00242	Zinc transport system
V1554160	M00179	Ribosome, archaea
V1043061	M00164	ATP synthase
V1606941	M00179	Ribosome, archaea
V1237553	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1313346	M00197	Putative fructooligosaccharide transport system
V1036459	M00254	ABC-2 type transport system
V1016652	M00164	ATP synthase
V1383974	M00178	Ribosome, bacteria
V1052467	M00183	RNA polymerase, bacteria
V1265596	M00164	ATP synthase
V1251028	M00197	Putative fructooligosaccharide transport system
V1238151	M00178	Ribosome, bacteria
V1019516	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1018069	M00179	Ribosome, archaea
V1019461	M00164	ATP synthase
V1301559	M00178	Ribosome, bacteria
V1036918	M00115	NAD biosynthesis, aspartate => NAD
V1419921	M00164	ATP synthase
V1000004	M00183	RNA polymerase, bacteria
V1011667	M00178	Ribosome, bacteria
V1554422	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1036861	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1036224	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine
V1376608	M00179	Ribosome, archaea
V1070064	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036333	M00239	Peptides/nickel transport system
V1049950	M00159	V/A-type ATPase, prokaryotes
V1053432	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1427360	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1069332	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1446708	M00206	Cellobiose transport system
V1145171	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1430275	M00164	ATP synthase
V1036090	M00374	Dicarboxylate-hydroxybutyrate cycle
V1006063	M00179	Ribosome, archaea
V1594566	M00178	Ribosome, bacteria
V1301798	M00178	Ribosome, bacteria
V1036230	M00239	Peptides/nickel transport system
V1238857	M00207	Putative multiple sugar transport system
V1566473	M00178	Ribosome, bacteria
V1137206	M00335	Sec (secretion) system
V1039888	M00183	RNA polymerase, bacteria
V1012333	M00346	Formaldehyde assimilation, serine pathway
V1578714	M00179	Ribosome, archaea
V1036294	M00178	Ribosome, bacteria
V1445267	M00083	Fatty acid biosynthesis, elongation
V1421438	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1036506	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1036812	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036423	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1009688	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1038257	M00258	Putative ABC transport system
V1037509	M00179	Ribosome, archaea
V1445232	M00086	beta-Oxidation, acyl-CoA synthesis
V1042607	M00178	Ribosome, bacteria
V1015098	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1021223	M00248	Antibiotic transport system
V1036736	M00183	RNA polymerase, bacteria
V1192293	M00239	Peptides/nickel transport system
V1498789	M00178	Ribosome, bacteria
V1554270	M00179	Ribosome, archaea
V1139669	M00190	Iron(III) transport system
V1000943	M00179	Ribosome, archaea
V1038260	M00246	Nickel transport system
V1587855	M00335	Sec (secretion) system
V1013640	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1036212	M00197	Putative fructooligosaccharide transport system
V1036476	M00178	Ribosome, bacteria
V1042452	M00178	Ribosome, bacteria
V1032059	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1019971	M00178	Ribosome, bacteria
V1345697	M00002	Glycolysis, core module involving three-carbon compounds
V1495905	M00335	Sec (secretion) system
V1421760	M00179	Ribosome, archaea
V1037273	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1145579	M00190	Iron(III) transport system
V1000534	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1884140	M00179	Ribosome, archaea
V1053824	M00183	RNA polymerase, bacteria
V1365218	M00178	Ribosome, bacteria
V1301334	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1483102	M00183	RNA polymerase, bacteria
V1038263	M00083	Fatty acid biosynthesis, elongation
V1000116	M00002	Glycolysis, core module involving three-carbon compounds
V1138926	M00179	Ribosome, archaea
V1430683	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1039813	M00159	V/A-type ATPase, prokaryotes
V1395005	M00164	ATP synthase
V1158131	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1203912	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1369101	M00178	Ribosome, bacteria
V1246962	M00178	Ribosome, bacteria
V1363901	M00335	Sec (secretion) system
V1549337	M00179	Ribosome, archaea
V1009642	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1036337	M00178	Ribosome, bacteria
V1076417	M00178	Ribosome, bacteria
V1020186	M00256	Cell division transport system
V1723469	M00179	Ribosome, archaea
V1012542	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1445342	M00335	Sec (secretion) system
V1011995	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1530237	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1301877	M00277	PTS system, N-acetylgalactosamine-specific II component
V1554055	M00164	ATP synthase
V1364532	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1239768	M00244	Putative zinc/manganese transport system
V1301514	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1036466	M00089	Triacylglycerol biosynthesis
V1364365	M00183	RNA polymerase, bacteria
V1036619	M00222	Phosphate transport system
V1036536	M00374	Dicarboxylate-hydroxybutyrate cycle
V1139364	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1073967	M00179	Ribosome, archaea
V1377349	M00178	Ribosome, bacteria
V1015356	M00179	Ribosome, archaea
V1368297	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1000944	M00179	Ribosome, archaea
V1364321	M00089	Triacylglycerol biosynthesis
V1389728	M00164	ATP synthase
V1806844	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1102771	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1036023	M00335	Sec (secretion) system
V1687738	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1237481	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1035956	M00207	Putative multiple sugar transport system
V1036431	M00236	Putative polar amino acid transport system
V1357560	M00183	RNA polymerase, bacteria
V1036525	M00368	Ethylene biosynthesis, methionine => ethylene
V1036365	M00233	Glutamate transport system
V1103818	M00159	V/A-type ATPase, prokaryotes
V1359608	M00212	Ribose transport system
V1000080	M00178	Ribosome, bacteria
V1040393	M00376	3-Hydroxypropionate bi-cycle
V1178410	M00179	Ribosome, archaea
V1431685	M00335	Sec (secretion) system
V1196227	M00346	Formaldehyde assimilation, serine pathway
V1885914	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
V1012925	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1049953	M00159	V/A-type ATPase, prokaryotes
V1036250	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1103116	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1041401	M00346	Formaldehyde assimilation, serine pathway
V1337316	M00183	RNA polymerase, bacteria
V1379935	M00179	Ribosome, archaea
V1553774	M00239	Peptides/nickel transport system
V1019972	M00178	Ribosome, bacteria
V1368331	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1018649	M00164	ATP synthase
V1301614	M00179	Ribosome, archaea
V1037285	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type
V1577416	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1071794	M00159	V/A-type ATPase, prokaryotes
V1369331	M00207	Putative multiple sugar transport system
V1445404	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1390125	M00283	PTS system, ascorbate-specific II component
V1806873	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1036871	M00115	NAD biosynthesis, aspartate => NAD
V1723096	M00244	Putative zinc/manganese transport system
V1335427	M00335	Sec (secretion) system
V1036106	M00033	Ectoine biosynthesis, aspartate => ectoine
V1036275	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1238174	M00179	Ribosome, archaea
V1237322	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1181594	M00179	Ribosome, archaea
V1018180	M00179	Ribosome, archaea
V1265566	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1238100	M00346	Formaldehyde assimilation, serine pathway
V1498668	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1036098	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1885649	M00178	Ribosome, bacteria
V1052203	M00335	Sec (secretion) system
V1401343	M00237	Branched-chain amino acid transport system
V1046714	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1144606	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1036620	M00222	Phosphate transport system
V1164548	M00183	RNA polymerase, bacteria
V1039373	M00335	Sec (secretion) system
V1048761	M00239	Peptides/nickel transport system
V1445273	M00239	Peptides/nickel transport system
V1604018	M00179	Ribosome, archaea
V1036877	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1104056	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1007248	M00207	Putative multiple sugar transport system
V1301371	M00346	Formaldehyde assimilation, serine pathway
V1376443	M00179	Ribosome, archaea
V1020102	M00183	RNA polymerase, bacteria
V1139251	M00335	Sec (secretion) system
V1036785	M00243	Manganese/iron transport system
V1040497	M00179	Ribosome, archaea
V1163160	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1196518	M00276	PTS system, mannose-specific II component
V1881401	M00164	ATP synthase
V1043485	M00179	Ribosome, archaea
V1383886	M00164	ATP synthase
V1036181	M00212	Ribose transport system
V1113212	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1006140	M00179	Ribosome, archaea
