Gene	KEGG_pathwayID	Annotation
V1139530	map00650	Butanoate metabolism
V1012671	map00680	Methane metabolism
V1728061	map03010	Ribosome
V1018397	map03010	Ribosome
V1015220	map03010	Ribosome
V1301930	map03010	Ribosome
V1530889	map03010	Ribosome
V1330982	map02030	Bacterial chemotaxis
V1349964	map05010	Alzheimer's disease
V1000545	map02010	ABC transporters
V1034175	map02030	Bacterial chemotaxis
V1012547	map00650	Butanoate metabolism
V1068164	map00720	Carbon fixation pathways in prokaryotes
V1051796	map00970	Aminoacyl-tRNA biosynthesis
V1067134	map03010	Ribosome
V1016409	map03020	RNA polymerase
V1141291	map00910	Nitrogen metabolism
V1145959	map00650	Butanoate metabolism
V1047632	map03010	Ribosome
V1010067	map00195	Photosynthesis
V1018365	map00710	Carbon fixation in photosynthetic organisms
V1723757	map03010	Ribosome
V1017626	map00680	Methane metabolism
V1018255	map00680	Methane metabolism
V1014779	map03010	Ribosome
V1201637	map00720	Carbon fixation pathways in prokaryotes
V1374872	map02010	ABC transporters
V1017000	map03070	Bacterial secretion system
V1345614	map00930	Caprolactam degradation
V1010069	map00195	Photosynthesis
V1016410	map03010	Ribosome
V1016412	map03010	Ribosome
V1069350	map05010	Alzheimer's disease
V1016060	map00720	Carbon fixation pathways in prokaryotes
V1199045	map03010	Ribosome
V1016375	map00680	Methane metabolism
V1011110	map00910	Nitrogen metabolism
V1014629	map00480	Glutathione metabolism
V1037687	map05152	Tuberculosis
V1054467	map00970	Aminoacyl-tRNA biosynthesis
V1054959	map03440	Homologous recombination
V1017694	map03010	Ribosome
V1431607	map03010	Ribosome
V1008255	map03010	Ribosome
V1012548	map00650	Butanoate metabolism
V1381458	map03010	Ribosome
V1052644	map03010	Ribosome
V1485811	map00500	Starch and sucrose metabolism
V1011840	map03010	Ribosome
V1016408	map03010	Ribosome
V1168235	map04626	Plant-pathogen interaction
V1052144	map02020	Two-component system
V1018822	map00710	Carbon fixation in photosynthetic organisms
V1724279	map02010	ABC transporters
V1000004	map03020	RNA polymerase
V1067672	map03010	Ribosome
V1007059	map00710	Carbon fixation in photosynthetic organisms
V1017003	map03010	Ribosome
V1051876	map00910	Nitrogen metabolism
V1007073	map02010	ABC transporters
V1011118	map00720	Carbon fixation pathways in prokaryotes
V1013751	map03010	Ribosome
V1067144	map05152	Tuberculosis
V1466544	map03010	Ribosome
V1014771	map03010	Ribosome
V1067670	map03020	RNA polymerase
V1049443	map05215	Prostate cancer
V1084998	map03010	Ribosome
V1000548	map00500	Starch and sucrose metabolism
V1507114	map03010	Ribosome
V1014812	map03070	Bacterial secretion system
V1827468	map00620	Pyruvate metabolism
V1409431	map03010	Ribosome
V1467629	map04626	Plant-pathogen interaction
V1414237	map04626	Plant-pathogen interaction
V1594514	map00195	Photosynthesis
V1016572	map00061	Fatty acid biosynthesis
V1549656	map02030	Bacterial chemotaxis
V1049709	map04920	Adipocytokine signaling pathway
V1051698	map00330	Arginine and proline metabolism
V1073738	map03010	Ribosome
V1193368	map03010	Ribosome
V1021333	map03010	Ribosome
V1381486	map03010	Ribosome
V1013741	map03010	Ribosome
V1117987	map00061	Fatty acid biosynthesis
V1358470	map00650	Butanoate metabolism
V1014777	map03010	Ribosome
V1232129	map00970	Aminoacyl-tRNA biosynthesis
V1047627	map00500	Starch and sucrose metabolism
V1201308	map04626	Plant-pathogen interaction
V1043900	map03010	Ribosome
V1381626	map04112	Cell cycle - Caulobacter
V1827462	map00720	Carbon fixation pathways in prokaryotes
V1012316	map00680	Methane metabolism
V1015416	map04112	Cell cycle - Caulobacter
V1257337	map00230	Purine metabolism
V1014360	map00680	Methane metabolism
V1011838	map03010	Ribosome
V1015462	map03010	Ribosome
V1068141	map03018	RNA degradation
V1198931	map03020	RNA polymerase
V1516671	map03010	Ribosome
V1014968	map00520	Amino sugar and nucleotide sugar metabolism
V1058454	map03010	Ribosome
V1049616	map00970	Aminoacyl-tRNA biosynthesis
V1049387	map00750	Vitamin B6 metabolism
V1093074	map02030	Bacterial chemotaxis
V1015638	map00260	Glycine, serine and threonine metabolism
V1068197	map03020	RNA polymerase
V1008395	map00710	Carbon fixation in photosynthetic organisms
V1000836	map03010	Ribosome
V1071732	map03010	Ribosome
V1375650	map03070	Bacterial secretion system
V1017148	map03010	Ribosome
V1014079	map03010	Ribosome
V1016109	map03010	Ribosome
V1561626	map03018	RNA degradation
V1197020	map00650	Butanoate metabolism
V1011337	map03010	Ribosome
V1238174	map03010	Ribosome
V1075903	map03440	Homologous recombination
V1051084	map00780	Biotin metabolism
V1016526	map00260	Glycine, serine and threonine metabolism
V1013127	map00330	Arginine and proline metabolism
V1431232	map03010	Ribosome
V1827624	map00720	Carbon fixation pathways in prokaryotes
V1000943	map03010	Ribosome
V1524534	map00710	Carbon fixation in photosynthetic organisms
V1049959	map03010	Ribosome
V1018510	map00970	Aminoacyl-tRNA biosynthesis
V1014867	map02060	Phosphotransferase system (PTS)
V1016706	map02020	Two-component system
V1014593	map00230	Purine metabolism
V1001368	map02060	Phosphotransferase system (PTS)
V1013552	map03070	Bacterial secretion system
V1015145	map00710	Carbon fixation in photosynthetic organisms
V1049712	map00190	Oxidative phosphorylation
V1049617	map00520	Amino sugar and nucleotide sugar metabolism
V1012211	map03010	Ribosome
V1153964	map00626	Naphthalene degradation
V1192293	map02010	ABC transporters
V1018877	map00051	Fructose and mannose metabolism
V1006672	map03010	Ribosome
V1012417	map03010	Ribosome
V1153346	map03010	Ribosome
V1559772	map03018	RNA degradation
V1013129	map00910	Nitrogen metabolism
V1019099	map00520	Amino sugar and nucleotide sugar metabolism
V1410307	map03010	Ribosome
V1007075	map02010	ABC transporters
V1382048	map00982	Drug metabolism - cytochrome P450
V1016420	map00970	Aminoacyl-tRNA biosynthesis
V1012672	map00680	Methane metabolism
V1013736	map03010	Ribosome
V1048870	map03010	Ribosome
V1430275	map00195	Photosynthesis
V1118971	map02010	ABC transporters
V1011087	map05152	Tuberculosis
V1014173	map00970	Aminoacyl-tRNA biosynthesis
V1265304	map04910	Insulin signaling pathway
V1049092	map03018	RNA degradation
V1014858	map04973	Carbohydrate digestion and absorption
V1059590	map03010	Ribosome
V1018031	map03010	Ribosome
V1152387	map03018	RNA degradation
V1069845	map00520	Amino sugar and nucleotide sugar metabolism
V1016130	map00720	Carbon fixation pathways in prokaryotes
V1182423	map03010	Ribosome
V1051083	map03070	Bacterial secretion system
V1052854	map03010	Ribosome
V1055412	map00720	Carbon fixation pathways in prokaryotes
V1566220	map03010	Ribosome
V1051480	map03070	Bacterial secretion system
V1157562	map01055	Biosynthesis of vancomycin group antibiotics
V1553626	map00630	Glyoxylate and dicarboxylate metabolism
V1056372	map04626	Plant-pathogen interaction
V1528396	map03020	RNA polymerase
V1049607	map00195	Photosynthesis
V1010431	map03010	Ribosome
V1012414	map03010	Ribosome
V1017115	map00710	Carbon fixation in photosynthetic organisms
V1499129	map04626	Plant-pathogen interaction
V1011839	map03010	Ribosome
V1014917	map00524	Butirosin and neomycin biosynthesis
V1008253	map03010	Ribosome
V1018996	map00564	Glycerophospholipid metabolism
V1050349	map00970	Aminoacyl-tRNA biosynthesis
V1585250	map03010	Ribosome
V1562803	map03010	Ribosome
V1016105	map03018	RNA degradation
V1200195	map00720	Carbon fixation pathways in prokaryotes
V1000116	map04930	Type II diabetes mellitus
V1051443	map00970	Aminoacyl-tRNA biosynthesis
V1576144	map03070	Bacterial secretion system
V1015639	map00620	Pyruvate metabolism
V1025085	map03010	Ribosome
V1151398	map00680	Methane metabolism
V1006020	map03010	Ribosome
V1017796	map00300	Lysine biosynthesis
V1019448	map00520	Amino sugar and nucleotide sugar metabolism
V1008596	map05152	Tuberculosis
V1008574	map00710	Carbon fixation in photosynthetic organisms
V1116638	map02010	ABC transporters
V1339929	map00640	Propanoate metabolism
V1523254	map00680	Methane metabolism
V1068198	map03010	Ribosome
V1198785	map03010	Ribosome
V1013278	map00340	Histidine metabolism
V1016912	map00190	Oxidative phosphorylation
V1015611	map04910	Insulin signaling pathway
V1017001	map03010	Ribosome
V1016897	map00970	Aminoacyl-tRNA biosynthesis
V1021334	map03010	Ribosome
V1052069	map03010	Ribosome
V1019700	map00190	Oxidative phosphorylation
V1357144	map03010	Ribosome
V1049609	map00195	Photosynthesis
V1050217	map00860	Porphyrin and chlorophyll metabolism
V1068203	map03010	Ribosome
V1007074	map02010	ABC transporters
V1139507	map00785	Lipoic acid metabolism
V1011041	map00195	Photosynthesis
V1051320	map04621	NOD-like receptor signaling pathway
V1014359	map00680	Methane metabolism
V1103660	map00650	Butanoate metabolism
V1827561	map03010	Ribosome
V1068200	map03010	Ribosome
V1142964	map03010	Ribosome
V1332011	map00650	Butanoate metabolism
V1049359	map00970	Aminoacyl-tRNA biosynthesis
V1013277	map00670	One carbon pool by folate
V1051643	map03010	Ribosome
V1050717	map04626	Plant-pathogen interaction
V1018145	map00250	Alanine, aspartate and glutamate metabolism
V1723592	map03010	Ribosome
V1013735	map03010	Ribosome
V1516559	map03010	Ribosome
V1016378	map00970	Aminoacyl-tRNA biosynthesis
V1481435	map02060	Phosphotransferase system (PTS)
V1015875	map04920	Adipocytokine signaling pathway
V1140472	map03010	Ribosome
V1008589	map03010	Ribosome
V1016536	map00250	Alanine, aspartate and glutamate metabolism
V1140723	map00910	Nitrogen metabolism
V1016554	map00230	Purine metabolism
V1072185	map00710	Carbon fixation in photosynthetic organisms
V1526937	map03010	Ribosome
V1827528	map00240	Pyrimidine metabolism
V1052645	map03010	Ribosome
V1000487	map00710	Carbon fixation in photosynthetic organisms
V1014869	map02060	Phosphotransferase system (PTS)
V1012423	map03010	Ribosome
V1050621	map00250	Alanine, aspartate and glutamate metabolism
V1585624	map03018	RNA degradation
V1397614	map03010	Ribosome
V1013336	map04112	Cell cycle - Caulobacter
V1142667	map03010	Ribosome
V1527518	map00520	Amino sugar and nucleotide sugar metabolism
V1012478	map00720	Carbon fixation pathways in prokaryotes
V1016804	map04112	Cell cycle - Caulobacter
V1018135	map03440	Homologous recombination
V1021421	map00195	Photosynthesis
V1000630	map03070	Bacterial secretion system
V1051642	map03010	Ribosome
V1012420	map03010	Ribosome
V1144133	map02010	ABC transporters
V1007071	map00500	Starch and sucrose metabolism
V1856873	map03010	Ribosome
V1013128	map00330	Arginine and proline metabolism
V1334486	map03070	Bacterial secretion system
V1032062	map02010	ABC transporters
V1548048	map03020	RNA polymerase
V1006727	map03010	Ribosome
V1012527	map03018	RNA degradation
V1015667	map00511	Other glycan degradation
V1012424	map03010	Ribosome
V1000534	map00680	Methane metabolism
V1082536	map03010	Ribosome
V1413731	map00650	Butanoate metabolism
V1069719	map00970	Aminoacyl-tRNA biosynthesis
V1491714	map03010	Ribosome
V1231976	map03070	Bacterial secretion system
V1231969	map00500	Starch and sucrose metabolism
V1058006	map03010	Ribosome
V1008740	map03070	Bacterial secretion system
V1050813	map01051	Biosynthesis of ansamycins
V1013123	map00520	Amino sugar and nucleotide sugar metabolism
V1019229	map00720	Carbon fixation pathways in prokaryotes
V1139364	map00620	Pyruvate metabolism
V1023996	map04626	Plant-pathogen interaction
V1047668	map03010	Ribosome
V1138926	map03010	Ribosome
V1012321	map03010	Ribosome
V1014172	map03020	RNA polymerase
V1043485	map03010	Ribosome
V1067297	map03070	Bacterial secretion system
V1012032	map03020	RNA polymerase
V1375131	map03010	Ribosome
V1013737	map03010	Ribosome
V1049706	map00780	Biotin metabolism
V1234581	map03010	Ribosome
V1053367	map00900	Terpenoid backbone biosynthesis
V1506181	map00030	Pentose phosphate pathway
V1013017	map03018	RNA degradation
V1436832	map03018	RNA degradation
V1049611	map00195	Photosynthesis
V1374773	map02010	ABC transporters
V1019108	map00970	Aminoacyl-tRNA biosynthesis
V1009119	map00710	Carbon fixation in photosynthetic organisms
V1012422	map03010	Ribosome
V1088020	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis
V1068201	map03010	Ribosome
V1054958	map03010	Ribosome
V1316561	map00650	Butanoate metabolism
V1912442	map00680	Methane metabolism
V1043614	map03070	Bacterial secretion system
V1198865	map03010	Ribosome
V1012419	map03010	Ribosome
V1068175	map03010	Ribosome
V1019200	map00720	Carbon fixation pathways in prokaryotes
V1000640	map00710	Carbon fixation in photosynthetic organisms
V1000547	map02010	ABC transporters
V1012677	map00680	Methane metabolism
V1016289	map00270	Cysteine and methionine metabolism
V1007054	map03020	RNA polymerase
V1464177	map03020	RNA polymerase
V1015635	map00910	Nitrogen metabolism
V1016139	map04930	Type II diabetes mellitus
V1011651	map02060	Phosphotransferase system (PTS)
V1052647	map03010	Ribosome
V1071731	map03010	Ribosome
V1054989	map03010	Ribosome
V1079391	map00720	Carbon fixation pathways in prokaryotes
V1585936	map03010	Ribosome
V1068206	map03010	Ribosome
V1009617	map03010	Ribosome
V1852039	map03020	RNA polymerase
V1018193	map02020	Two-component system
V1024159	map00061	Fatty acid biosynthesis
V1014601	map03010	Ribosome
V1020201	map00061	Fatty acid biosynthesis
V1049393	map04626	Plant-pathogen interaction
V1052143	map02020	Two-component system
V1013740	map03010	Ribosome
V1010068	map00195	Photosynthesis
V1047971	map00520	Amino sugar and nucleotide sugar metabolism
V1560478	map00720	Carbon fixation pathways in prokaryotes
V1231469	map00720	Carbon fixation pathways in prokaryotes
V1016527	map00520	Amino sugar and nucleotide sugar metabolism
V1010070	map00195	Photosynthesis
V1020453	map03010	Ribosome
V1012031	map03010	Ribosome
V1140725	map00260	Glycine, serine and threonine metabolism
V1368486	map03010	Ribosome
V1368861	map02010	ABC transporters
V1038350	map00650	Butanoate metabolism
V1051704	map00330	Arginine and proline metabolism
V1000080	map03010	Ribosome
V1069137	map04910	Insulin signaling pathway
V1377757	map00680	Methane metabolism
V1051472	map00903	Limonene and pinene degradation
V1015151	map03010	Ribosome
V1032060	map00030	Pentose phosphate pathway
V1430573	map02010	ABC transporters
V1584330	map02010	ABC transporters
V1348339	map00061	Fatty acid biosynthesis
V1043838	map03010	Ribosome
V1054543	map03018	RNA degradation
V1068210	map03010	Ribosome
V1525443	map00720	Carbon fixation pathways in prokaryotes
V1015704	map00650	Butanoate metabolism
V1016079	map00910	Nitrogen metabolism
V1593464	map00500	Starch and sucrose metabolism
V1013752	map03070	Bacterial secretion system
V1007089	map02060	Phosphotransferase system (PTS)
V1199201	map03010	Ribosome
V1528520	map03010	Ribosome
V1011836	map03020	RNA polymerase
V1013969	map00650	Butanoate metabolism
V1013739	map03010	Ribosome
V1025810	map03010	Ribosome
V1160113	map03010	Ribosome
V1016694	map00520	Amino sugar and nucleotide sugar metabolism
V1561686	map00710	Carbon fixation in photosynthetic organisms
V1006779	map00710	Carbon fixation in photosynthetic organisms
V1054156	map03010	Ribosome
V1102830	map00061	Fatty acid biosynthesis
V1032240	map00500	Starch and sucrose metabolism
V1010293	map03010	Ribosome
V1018906	map00550	Peptidoglycan biosynthesis
V1054082	map00970	Aminoacyl-tRNA biosynthesis
V1504580	map03070	Bacterial secretion system
V1042977	map00650	Butanoate metabolism
V1524944	map04626	Plant-pathogen interaction
V1016107	map00970	Aminoacyl-tRNA biosynthesis
V1071524	map00710	Carbon fixation in photosynthetic organisms
V1384350	map03010	Ribosome
V1125579	map00340	Histidine metabolism
V1013812	map03018	RNA degradation
V1066338	map00680	Methane metabolism
V1068205	map03010	Ribosome
V1000018	map03010	Ribosome
V1049300	map03010	Ribosome
V1051744	map00300	Lysine biosynthesis
V1007557	map00710	Carbon fixation in photosynthetic organisms
V1265357	map00520	Amino sugar and nucleotide sugar metabolism
V1145382	map03010	Ribosome
V1367058	map03020	RNA polymerase
V1013339	map00240	Pyrimidine metabolism
V1018464	map03010	Ribosome
V1101641	map00500	Starch and sucrose metabolism
V1048491	map03018	RNA degradation
V1015262	map00680	Methane metabolism
V1016828	map03070	Bacterial secretion system
V1009641	map03020	RNA polymerase
V1010605	map05152	Tuberculosis
V1295456	map00910	Nitrogen metabolism
V1016210	map00564	Glycerophospholipid metabolism
V1016695	map00970	Aminoacyl-tRNA biosynthesis
V1057885	map00230	Purine metabolism
V1016891	map03440	Homologous recombination
V1058026	map03010	Ribosome
V1522595	map03020	RNA polymerase
V1071364	map00061	Fatty acid biosynthesis
V1159100	map05152	Tuberculosis
V1164548	map03020	RNA polymerase
V1067410	map00680	Methane metabolism
V1033803	map00195	Photosynthesis
V1145333	map04626	Plant-pathogen interaction
V1000944	map03010	Ribosome
V1011255	map00520	Amino sugar and nucleotide sugar metabolism
V1297297	map02030	Bacterial chemotaxis
V1037377	map00680	Methane metabolism
V1052326	map05010	Alzheimer's disease
V1172123	map00680	Methane metabolism
V1053716	map05152	Tuberculosis
V1199101	map03010	Ribosome
V1014117	map03020	RNA polymerase
V1836804	map00970	Aminoacyl-tRNA biosynthesis
V1015386	map00970	Aminoacyl-tRNA biosynthesis
V1051250	map02060	Phosphotransferase system (PTS)
V1016237	map04910	Insulin signaling pathway
V1561757	map00195	Photosynthesis
V1032287	map03010	Ribosome
V1140068	map02010	ABC transporters
V1015461	map03010	Ribosome
V1014011	map00626	Naphthalene degradation
V1116789	map00680	Methane metabolism
V1033869	map04626	Plant-pathogen interaction
V1013253	map04626	Plant-pathogen interaction
V1018451	map02060	Phosphotransferase system (PTS)
V1000003	map03010	Ribosome
V1037878	map00720	Carbon fixation pathways in prokaryotes
V1139386	map03010	Ribosome
V1012766	map03010	Ribosome
V1012676	map00680	Methane metabolism
V1009110	map03010	Ribosome
V1017695	map03010	Ribosome
V1014774	map03010	Ribosome
V1402436	map00900	Terpenoid backbone biosynthesis
V1000172	map02010	ABC transporters
V1007055	map03010	Ribosome
V1015057	map00720	Carbon fixation pathways in prokaryotes
V1368864	map02010	ABC transporters
V1016627	map00970	Aminoacyl-tRNA biosynthesis
V1016777	map00540	Lipopolysaccharide biosynthesis
V1013747	map03010	Ribosome
V1017520	map00740	Riboflavin metabolism
V1557783	map00195	Photosynthesis
V1753220	map00620	Pyruvate metabolism
V1051321	map00983	Drug metabolism - other enzymes
V1116874	map03010	Ribosome
V1501331	map03018	RNA degradation
V1576462	map00650	Butanoate metabolism
V1827520	map03440	Homologous recombination
V1827645	map00564	Glycerophospholipid metabolism
V1007070	map00970	Aminoacyl-tRNA biosynthesis
V1501062	map00061	Fatty acid biosynthesis
V1050615	map03440	Homologous recombination
V1000123	map03010	Ribosome
V1015867	map03010	Ribosome
V1301690	map03010	Ribosome
V1012033	map03010	Ribosome
V1120724	map03010	Ribosome
V1574099	map02060	Phosphotransferase system (PTS)
V1349144	map03010	Ribosome
V1014778	map03010	Ribosome
V1073967	map03010	Ribosome
V1106644	map00650	Butanoate metabolism
V1380966	map03018	RNA degradation
V1464170	map00195	Photosynthesis
V1015846	map00500	Starch and sucrose metabolism
V1017195	map04112	Cell cycle - Caulobacter
V1068204	map03010	Ribosome
V1000841	map00195	Photosynthesis
V1389769	map00500	Starch and sucrose metabolism
V1049383	map00720	Carbon fixation pathways in prokaryotes
V1010065	map00195	Photosynthesis
V1007056	map03010	Ribosome
V1012818	map00650	Butanoate metabolism
V1068196	map03010	Ribosome
V1331626	map03010	Ribosome
V1015612	map04910	Insulin signaling pathway
V1049708	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis
V1050917	map00230	Purine metabolism
V1014115	map03440	Homologous recombination
V1011469	map00760	Nicotinate and nicotinamide metabolism
V1000017	map03010	Ribosome
V1007133	map00970	Aminoacyl-tRNA biosynthesis
V1193236	map03010	Ribosome
V1514891	map00970	Aminoacyl-tRNA biosynthesis
V1137315	map02010	ABC transporters
V1577512	map00195	Photosynthesis
V1193209	map02010	ABC transporters
V1121632	map00910	Nitrogen metabolism
V1584917	map02010	ABC transporters
V1050603	map04974	Protein digestion and absorption
V1013738	map03010	Ribosome
V1231557	map00190	Oxidative phosphorylation
V1380717	map03070	Bacterial secretion system
V1011841	map03010	Ribosome
V1508125	map03010	Ribosome
V1148079	map04626	Plant-pathogen interaction
V1108407	map03010	Ribosome
V1013279	map00910	Nitrogen metabolism
V1007077	map03010	Ribosome
V1050760	map03030	DNA replication
V1160658	map03010	Ribosome
V1067180	map03070	Bacterial secretion system
V1012771	map03010	Ribosome
V1375358	map02010	ABC transporters
V1431853	map00520	Amino sugar and nucleotide sugar metabolism
V1359117	map03010	Ribosome
V1014882	map00720	Carbon fixation pathways in prokaryotes
V1068202	map03010	Ribosome
V1505605	map03010	Ribosome
V1519450	map00710	Carbon fixation in photosynthetic organisms
V1381485	map05152	Tuberculosis
V1331550	map02010	ABC transporters
V1014350	map00860	Porphyrin and chlorophyll metabolism
V1015493	map04112	Cell cycle - Caulobacter
V1066545	map00061	Fatty acid biosynthesis
V1371757	map03010	Ribosome
V1014513	map00230	Purine metabolism
V1012508	map02010	ABC transporters
V1054768	map00903	Limonene and pinene degradation
V1199027	map03010	Ribosome
V1340131	map00520	Amino sugar and nucleotide sugar metabolism
V1880297	map03010	Ribosome
V1013013	map00720	Carbon fixation pathways in prokaryotes
V1827617	map00051	Fructose and mannose metabolism
V1199255	map03010	Ribosome
V1009368	map00061	Fatty acid biosynthesis
V1381562	map00195	Photosynthesis
V1052838	map00650	Butanoate metabolism
V1553618	map03070	Bacterial secretion system
V1016106	map00910	Nitrogen metabolism
V1072445	map00520	Amino sugar and nucleotide sugar metabolism
V1384044	map02030	Bacterial chemotaxis
V1481366	map03010	Ribosome
V1052944	map00250	Alanine, aspartate and glutamate metabolism
V1827622	map00730	Thiamine metabolism
V1049121	map02010	ABC transporters
V1465010	map02060	Phosphotransferase system (PTS)
V1052836	map00362	Benzoate degradation
V1200311	map03010	Ribosome
V1014969	map00250	Alanine, aspartate and glutamate metabolism
V1135091	map02030	Bacterial chemotaxis
V1138446	map00680	Methane metabolism
V1535169	map03010	Ribosome
V1620173	map00500	Starch and sucrose metabolism
V1012329	map04122	Sulfur relay system
V1023500	map03010	Ribosome
V1015868	map03010	Ribosome
V1594655	map02010	ABC transporters
V1160205	map03010	Ribosome
V1827589	map00983	Drug metabolism - other enzymes
V1058723	map00640	Propanoate metabolism
V1014755	map00190	Oxidative phosphorylation
V1053510	map00970	Aminoacyl-tRNA biosynthesis
V1020672	map00770	Pantothenate and CoA biosynthesis
V1103854	map02010	ABC transporters
V1238012	map00630	Glyoxylate and dicarboxylate metabolism
V1015443	map00564	Glycerophospholipid metabolism
V1012332	map00970	Aminoacyl-tRNA biosynthesis
V1053140	map03020	RNA polymerase
V1051739	map00970	Aminoacyl-tRNA biosynthesis
V1586757	map00680	Methane metabolism
V1050522	map03440	Homologous recombination
V1306539	map03010	Ribosome
V1050817	map00983	Drug metabolism - other enzymes
V1043745	map03010	Ribosome
V1042355	map02060	Phosphotransferase system (PTS)
V1369280	map02040	Flagellar assembly
V1010696	map00620	Pyruvate metabolism
V1012480	map00650	Butanoate metabolism
V1067137	map01040	Biosynthesis of unsaturated fatty acids
V1195882	map00710	Carbon fixation in photosynthetic organisms
V1050293	map04974	Protein digestion and absorption
V1329381	map05152	Tuberculosis
V1753274	map03070	Bacterial secretion system
V1048084	map00750	Vitamin B6 metabolism
V1140724	map00260	Glycine, serine and threonine metabolism
V1018016	map02010	ABC transporters
V1011045	map00195	Photosynthesis
V1068211	map03010	Ribosome
V1123770	map03440	Homologous recombination
V1007086	map00053	Ascorbate and aldarate metabolism
V1011658	map00970	Aminoacyl-tRNA biosynthesis
V1015648	map00710	Carbon fixation in photosynthetic organisms
V1197177	map00195	Photosynthesis
V1067485	map03010	Ribosome
V1066339	map00750	Vitamin B6 metabolism
V1434057	map03010	Ribosome
V1021862	map00770	Pantothenate and CoA biosynthesis
V1017828	map03070	Bacterial secretion system
V1000001	map03010	Ribosome
V1010829	map02060	Phosphotransferase system (PTS)
V1367057	map03020	RNA polymerase
V1564708	map02010	ABC transporters
V1017544	map04626	Plant-pathogen interaction
V1014347	map00970	Aminoacyl-tRNA biosynthesis
V1016021	map00520	Amino sugar and nucleotide sugar metabolism
V1036606	map00195	Photosynthesis
V1051481	map00720	Carbon fixation pathways in prokaryotes
V1014773	map03010	Ribosome
V1117163	map00660	C5-Branched dibasic acid metabolism
V1052490	map02010	ABC transporters
V1013745	map03010	Ribosome
V1019950	map03010	Ribosome
V1012421	map03010	Ribosome
V1360527	map03010	Ribosome
V1576304	map00720	Carbon fixation pathways in prokaryotes
V1016358	map05111	Vibrio cholerae pathogenic cycle
V1068836	map05215	Prostate cancer
V1000021	map03010	Ribosome
V1066718	map00520	Amino sugar and nucleotide sugar metabolism
V1430515	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis
V1055425	map00680	Methane metabolism
V1827654	map03010	Ribosome
V1015072	map03430	Mismatch repair
V1066845	map00260	Glycine, serine and threonine metabolism
V1012345	map04112	Cell cycle - Caulobacter
V1069109	map04112	Cell cycle - Caulobacter
V1167759	map04930	Type II diabetes mellitus
V1000845	map00520	Amino sugar and nucleotide sugar metabolism
