gene	geneProduct
V1036348	nitrate/nitrite sensor protein NarQ
V1066175	hypothetical protein
V1345614	NADP-dependent isopropanol dehydrogenase
V1616703	hypothetical protein
V1068298	Chaperone protein YajL
V1145663	Elongation factor G
V1440257	Cell division protein SepF
V1067072	Lysine--tRNA ligase
V1168807	Translation initiation factor IF-1
V1066927	Pyruvate%2C phosphate dikinase
V1549573	co-chaperonin GroES
V1344990	hypothetical protein
V1012333	Enolase
V1067466	preprotein translocase subunit YajC
V1067446	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
V1036349	hypothetical protein
V1312248	Trigger factor
V1067560	Triosephosphate isomerase
V1065363	Chemotaxis protein methyltransferase
V1141150	Enolase
V1065337	Polymer-forming cytoskeletal
V1066661	Flagellar assembly factor FliW
V1408929	Hexagonal wall protein
V1200513	Rod shape-determining protein MreB
V1138581	DNA gyrase subunit A
V1074835	hypothetical protein
V1295007	Valine--tRNA ligase
V1067075	Spore cortex-lytic enzyme precursor
V1065544	putative PEP-CTERM system TPR-repeat lipoprotein
V1067063	D-lactate dehydrogenase
V1067110	hypothetical protein
V1065358	Polyribonucleotide nucleotidyltransferase
V1067899	hypothetical protein
V1079719	Elongation factor Tu
V1380123	Na(+)-translocating ATPase gamma chain
V1109785	Phosphocarrier protein HPr
V1067576	putative ATP synthase YscN
V1194949	hypothetical protein
V1200373	sn-glycerol-3-phosphate import ATP-binding protein UgpC
V1522831	hypothetical protein
V1036261	Inner membrane ABC transporter permease protein YcjP
V1067444	L-glutamyl-[BtrI acyl-carrier protein] decarboxylase
V1007060	Glyceraldehyde-3-phosphate dehydrogenase
V1065535	Putative serine protease HtrA
V1139410	Aldehyde-alcohol dehydrogenase
V1507021	Flagellin
V1065313	Chemotaxis protein PomA
V1066644	putative integral membrane protein
V1065374	dihydroxyacetone kinase
V1265053	putative DNA helicase
V1067037	Alcohol dehydrogenase 1
V1443214	50S ribosomal protein L28
V1423037	Elongation factor Ts
V1140341	Fructose-bisphosphate aldolase
V1139748	Glycine reductase complex component B subunit gamma
V1145034	hypothetical protein
V1201510	50S ribosomal protein L21
V1295076	Pyruvate%2C phosphate dikinase
V1036164	Stress protein H5
V1037232	hypothetical protein
V1362577	Penicillin-binding protein 1A
V1075903	Helix-destabilizing protein
V1240499	Putative endo-beta-N-acetylglucosaminidase precursor
V1162256	30S ribosomal protein S4
V1172209	H+ Antiporter protein
V1386354	Distal rod protein
V1526141	Phenylalanine--tRNA ligase beta subunit
V1145315	DNA-directed RNA polymerase subunit alpha
V1421911	hypothetical protein
V1067921	Asparagine--tRNA ligase
V1200931	50S ribosomal protein L16
V1038252	F-ATPase gamma subunit
V1067947	Cyclic di-GMP phosphodiesterase response regulator RpfG
V1082705	Phosphoenolpyruvate carboxykinase [ATP]
V1383824	Nickel-binding periplasmic protein precursor
V1065953	DUF based on E. rectale Gene description
V1010034	Flavodoxin
V1079745	hypothetical protein
V1036092	Putative transcriptional regulator YvhJ
V1329254	hypothetical protein
V1065336	Bifunctional xylanase/deacetylase precursor
V1295046	Maltose operon transcriptional repressor
V1081232	Formate acetyltransferase 1
V1066921	Stage 0 sporulation protein KE
V1524769	Hexagonal wall protein
V1192293	Oligopeptide-binding protein AppA precursor
V1065574	50S ribosomal protein L15
V1114990	N-acetylmuramoyl-L-alanine amidase LytC precursor
V1514797	Glycine reductase complex component B subunits alpha and beta
V1067900	Antitoxin HipB
V1036227	Dipeptide-binding protein DppE precursor
V1195096	30S ribosomal protein S2
V1066150	Serine--tRNA ligase
V1079391	Pyruvate-flavodoxin oxidoreductase
V1386097	ATP-dependent zinc metalloprotease FtsH
V1065579	30S ribosomal protein S4
V1006265	30S ribosomal protein S20
V1200606	Outer membrane porin F precursor
V1085154	hypothetical protein
V1036773	DNA gyrase subunit B
V1819269	50S ribosomal protein L2
V1070114	CRISPR-associated endonuclease Cas9
V1006110	50S ribosomal protein L24
V1065583	3'-5' exoribonuclease YhaM
V1382261	RlpA-like protein precursor
V1880841	hypothetical protein
V1065347	Translation initiation factor IF-3
V1065560	Ribosomal RNA large subunit methyltransferase I
V1070848	putative NADH oxidase
V1068287	serine/threonine protein kinase
V1201557	hypothetical protein
V1065469	hypothetical protein
V1066650	Vegetative protein 300
V1036350	ABC-2 family transporter protein
V1613276	hypothetical protein
V1068939	1%2C4-alpha-glucan branching enzyme GlgB
V1065325	Chemotaxis response regulator protein-glutamate methylesterase
V1065550	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1239597	Dark-response protein 21
V1066147	Cob(I)yrinic acid a%2Cc-diamide adenosyltransferase
V1065466	Glutamine--tRNA ligase
V1012211	50S ribosomal protein L25
V1067066	putative diguanylate cyclase YedQ
V1036483	PP2C-family Ser/Thr phosphatase
V1065388	putative ribosomal protein
V1065339	Vegetative protein 12B
V1065353	Translation initiation factor IF-2
V1341888	flagellar capping protein
V1162252	RNA polymerase principal sigma factor HrdB
V1140976	Amino-acid carrier protein AlsT
V1010293	50S ribosomal protein L20
V1201700	hypothetical protein
V1516671	50S ribosomal protein L31 type B
V1157905	Inner membrane protein YjiY
V1065517	Distal rod protein
V1065383	Phosphopantetheine adenylyltransferase
V1069715	Sugar diacid regulator
V1504152	Serotype-specific antigen 1 precursor
V1036270	cell division protein MraZ
V1554779	putative RNA-binding protein (contains KH domain)
V1068488	Sigma-A
V1496602	hypothetical protein
V1087726	NAD-specific glutamate dehydrogenase
V1066614	EIIAB-Man
V1141223	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1066151	bifunctional preprotein translocase subunit SecD/SecF
V1155393	Vegetative protein 19
V1342924	Putative endo-beta-N-acetylglucosaminidase precursor
V1011839	50S ribosomal protein L10
V1067454	Heat shock protein 70
V1037345	Aldehyde-alcohol dehydrogenase
V1067902	Phenylalanine--tRNA ligase beta subunit
V1557712	Stress protein H5
V1036479	Serine/threonine-protein kinase PknB
V1079387	Flagellar biosynthetic protein FliP precursor
V1367590	Elongation factor Ts
V1066631	Uracil phosphoribosyltransferase
V1175702	hypothetical protein
V1065945	hypothetical protein
V1140670	ATP synthase subunit alpha%2C sodium ion specific
V1012818	Acyl-CoA dehydrogenase%2C short-chain specific
V1400258	Pyruvate kinase I
V1084535	hypothetical protein
V1162245	Maltodextrin phosphorylase
V1194946	Distal rod protein
V1194993	Putative endo-beta-N-acetylglucosaminidase precursor
V1568540	hypothetical protein
V1198675	hypothetical protein
V1065538	Ferrous iron transport protein A
V1139605	Vegetative protein 209
V1052024	Bacitracin export ATP-binding protein BceA
V1037884	hypothetical protein
V1200638	Chemotaxis protein CheY
V1486629	DivIVA domain repeat protein
V1806808	Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
V1445200	hypothetical protein
V1190854	Methyl-accepting chemotaxis protein 4
V1388685	Cold shock-like protein
V1190199	Putative endo-beta-N-acetylglucosaminidase precursor
V1138438	hypothetical protein
V1067113	YibE/F-like protein
V1083647	Glyceraldehyde-3-phosphate dehydrogenase
V1066186	Aminopeptidase C
V1036959	Type-2 restriction enzyme BsuMI component YdiS
V1268220	GMP synthase [glutamine-hydrolyzing]
V1007076	Maltose-binding periplasmic proteins/domains
V1066659	flagellar protein FlaG
V1195053	hypothetical protein
V1374204	Maltose phosphorylase
V1041019	Transposase
V1036776	DNA polymerase III subunit beta
V1553792	RNA polymerase-binding transcription factor CarD
V1066138	FeS cluster assembly protein SufB
V1066919	Nicotinate phosphoribosyltransferase pncB2
V1355511	hypothetical protein
V1548412	addiction module antitoxin%2C RelB/DinJ family
V1036841	ATP-dependent zinc metalloprotease FtsH
V1547417	Putative endo-beta-N-acetylglucosaminidase precursor
V1111738	co-chaperonin GroES
V1265731	hypothetical protein
V1138859	putative protein containing caspase domain protein
V1036839	Putative phenylalanine aminotransferase
V1139749	Glycine/sarcosine/betaine reductase complex component C subunit beta
V1295267	LexA repressor
V1066926	Oligoendopeptidase F%2C plasmid
V1485647	hypothetical protein
V1036988	Anaerobic ribonucleoside-triphosphate reductase
V1065316	Flagellar motor switch protein FliM
V1065324	putative glycosyltransferase
V1065338	Uridylate kinase
V1068111	hypothetical protein
V1036465	Serine/threonine-protein kinase PrkC
V1201875	Methyl-accepting chemotaxis protein McpC
V1386621	DegV domain-containing protein
V1066652	50S ribosomal protein L11
V1036258	L-arabinose transport system permease protein AraQ
V1067451	Elongation factor 4
V1068959	putative ABC transporter ATP-binding protein YheS
V1065451	Phosphate acyltransferase
V1190863	hypothetical protein
V1068960	Cell division protein FtsA
V1066657	Flagellar protein FliS
V1290782	Putative endo-beta-N-acetylglucosaminidase precursor
V1464025	DUF based on E. rectale Gene description
V1015220	30S ribosomal protein S2
V1067102	Isoleucine--tRNA ligase
V1066615	hypothetical protein
V1065555	C4-dicarboxylate anaerobic carrier
V1198543	hypothetical protein
V1070321	hypothetical protein
V1140704	preprotein translocase subunit SecA
V1014080	Elongation factor G
V1139530	Formate acetyltransferase
V1067572	Flagellar basal body rod protein FlgB
V1834870	hypothetical protein
V1036364	Glutamine transport ATP-binding protein GlnQ
V1230382	flagellar basal body-associated protein FliL
V1038267	Threonine--tRNA ligase
V1386220	Glutamine synthetase
V1038271	CTP synthase
V1141371	hypothetical protein
V1066160	putative L-ascorbate-6-phosphate lactonase UlaG
V1068445	putative integral membrane protein
V1006746	transport protein TonB
V1344678	Dipeptidase
V1070305	Beta-phosphoglucomutase
V1099394	Maltose transport system permease protein MalG
V1230290	TM2 domain protein
V1066651	50S ribosomal protein L1
V1036127	potassium transport protein Kup
V1194991	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
V1010431	50S ribosomal protein L27
V1016072	DNA replication initiation protein gpA
V1037423	ATP synthase subunit alpha
V1557516	NAD-specific glutamate dehydrogenase
V1358470	Formate acetyltransferase 1
V1201511	hypothetical protein
V1139744	Pullulanase
V1036804	CRISPR-associated protein Cas9/Csn1%2C subtype II/NMEMI
V1067076	Glucose-6-phosphate isomerase
V1385920	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
V1037687	Stress protein H5
V1067439	Cadmium%2C zinc and cobalt-transporting ATPase
V1066937	hypothetical protein
V1065575	preprotein translocase subunit SecY
V1380987	hypothetical protein
V1007211	hypothetical protein
V1111146	hypothetical protein
V1108928	ATP synthase subunit beta%2C sodium ion specific
V1036795	putative transcriptional regulatory protein pdtaR
V1140122	Urease accessory protein UreI
V1167584	hypothetical protein
V1885909	Rib/alpha-like repeat
V1036481	Penicillin-binding protein A
V1265661	DNA protection during starvation protein
V1065322	Flagellar biosynthesis protein FlhA
V1036102	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA precursor
V1066932	Glycine--tRNA ligase
V1268448	30S ribosomal protein S15
V1363170	hypothetical protein
V1067575	Low calcium response locus protein KC
V1083105	Iron-regulated outer membrane proteins
V1065939	30S ribosomal protein S6
V1065933	Replicative DNA helicase
V1067089	Diacylglycerol kinase
V1082117	Flavodoxin-2
V1445176	Ribulose-phosphate 3-epimerase
V1013652	hypothetical protein
V1068284	Thioredoxin reductase
V1013123	Phosphoglucomutase
V1043514	50S ribosomal protein L10
V1138926	Vegetative protein 209
V1197020	Formate acetyltransferase 1
V1327808	zinc/cadmium/mercury/lead-transporting ATPase
V1006747	protein TolR
V1011783	Aldehyde-alcohol dehydrogenase
V1065962	DNA polymerase III subunit beta
V1018397	30S ribosomal protein S1
V1065463	Arginine--tRNA ligase
V1067910	HTH-type transcriptional repressor YtrA
V1157569	F-ATPase subunit 6
V1559534	Pyruvate-flavodoxin oxidoreductase
V1290714	hypothetical protein
V1144782	chromosome segregation protein SMC
V1010322	Oxidative stress genes repressor
V1036111	Adenylosuccinate synthetase
V1066143	Fatty acid-binding protein
V1559565	Heat shock protein 70
V1036169	hypothetical protein
V1144728	putative ATP-dependent Clp protease ATP-binding subunit
V1067578	hypothetical protein
V1036115	HSP-70 cofactor
V1113925	N-acetylmuramoyl-L-alanine amidase LytC precursor
V1065319	flagellar biosynthetic protein FliO
V1066148	Tyrosine phosphorylated protein A
V1268258	Vegetative protein 286B
V1065922	F-ATPase epsilon subunit
V1442456	50S ribosomal protein L15
V1067462	Ribonuclease J 1
V1238882	hypothetical protein
V1012671	V-type sodium pump subunit B
V1070923	Heterocyst differentiation ATP-binding protein HepA
V1008255	Vegetative protein 209
V1036826	Phosphoenolpyruvate carboxylase
V1055425	putative oxidoreductase YjmC
V1705041	N-acetylmuramoyl-L-alanine amidase domain-containing protein precursor
V1066662	Hook-filament junction protein
V1065527	Glucose-1-phosphate thymidylyltransferase
V1155973	Carbon starvation protein A
V1037678	ATP-dependent Clp protease proteolytic subunit 1
V1054120	putative NADH oxidase
V1109127	Alcohol dehydrogenase 1
V1238067	50S ribosomal protein L5
V1065475	multidrug resistance protein
V1367869	Trehalose import ATP-binding protein SugC
V1066636	Putative endo-beta-N-acetylglucosaminidase precursor
V1068432	putative ATPase (AAA+ superfamily)
V1368546	protoporphyrinogen oxidase
V1139606	Elongation factor Ts
V1884213	Pyruvate-flavodoxin oxidoreductase
V1500090	phosphate/phosphite/phosphonate ABC transporters%2C periplasmic binding protein
V1036292	hypothetical protein
V1318362	50S ribosomal protein L15
V1052940	hypothetical protein
V1068291	NADPH azoreductase
V1079717	Tyrosine recombinase XerC
V1070922	Putative HMP/thiamine import ATP-binding protein YkoD
V1074483	Adenylate kinase
V1139386	50S ribosomal protein L27
V1201536	hypothetical protein
V1080576	Aspartate carbamoyltransferase regulatory chain
V1036425	hypothetical protein
V1203292	CarD-like/TRCF domain protein
V1068449	Methyl-accepting chemotaxis protein 4
V1146847	Putative flagellin YvzB
V1065572	30S ribosomal protein S5
V1065503	putative metallophosphoesterase YhaO
V1036611	Inorganic pyrophosphatase
V1139364	Dihydrolipoyl dehydrogenase
V1036367	hypothetical protein
V1036961	Modification methylase DpnIIB
V1065537	FeoA domain protein
V1154952	hypothetical protein
V1065569	50S ribosomal protein L24
V1065435	Argininosuccinate synthase
V1078401	Putative sporulation-specific glycosylase YdhD
V1806795	Glyceraldehyde-3-phosphate dehydrogenase
V1065332	hypothetical protein
V1065380	Ribosomal protein S12 methylthiotransferase RimO
V1557216	hypothetical protein
V1069801	hypothetical protein
V1057876	hypothetical protein
V1067094	Excinuclease ABC subunit C
V1380468	Manganese transport regulator
V1011840	50S ribosomal protein L1
V1052248	Alkyl hydroperoxide reductase subunit C
V1142003	hypothetical protein
V1200388	hypothetical protein
V1065467	hypothetical protein
V1201507	putative copper-importing P-type ATPase A
V1013795	Nucleoside triphosphate pyrophosphohydrolase
V1068443	1-deoxy-D-xylulose-5-phosphate synthase
V1129855	hypothetical protein
V1200310	hypothetical protein
V1232071	Modification methylase VspI
V1065545	Putative aminotransferase/MSMEI_6121
V1291269	Lipid A export ATP-binding/permease protein MsbA
V1050717	Elongation factor Tu
V1194951	Putative transcriptional regulator YvhJ
V1018798	Tetracycline resistance protein TetM from transposon TnFO1
V1084103	hypothetical protein
V1464834	Formate acetyltransferase
V1017113	DNA-binding protein HRm
V1355965	hypothetical protein
V1181207	ABC transporter permease protein YxdM
V1065943	hypothetical protein
V1384074	hypothetical protein
V1015150	Vegetative protein 19
V1008252	SusD family protein
V1067468	ATP-dependent Clp protease ATP-binding subunit ClpC
V1313683	F-ATPase subunit 6
V1016074	capsid protein
V1194966	P-type conjugative transfer ATPase TrbB
V1065343	DNA polymerase III PolC-type
V1144847	Ribonuclease G
V1067940	Prolyl tripeptidyl peptidase precursor
V1362785	maltose ABC transporter periplasmic protein
V1037426	Inner membrane protein YbhL
V1036171	Putative ribonuclease Jc
V1065431	Transcriptional regulatory protein BaeR
V1010364	Outer membrane protein alpha precursor
V1068127	Histidine--tRNA ligase
V1065522	DNA integrity scanning protein DisA
V1066653	hypothetical protein
V1017148	hypothetical protein
V1065961	Chromosomal replication initiator protein DnaA
V1109067	Methionine--tRNA ligase
V1464524	Triosephosphate isomerase
V1159100	Stress protein H5
V1243552	hypothetical protein
V1066916	hypothetical protein
V1066658	flagellar capping protein
V1067556	Cysteine--tRNA ligase
V1065442	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1066923	Stage 0 sporulation protein KC
V1145959	Formate acetyltransferase 1
V1267333	putative monoacyl phosphatidylinositol tetramannoside-binding protein LpqW precursor
V1183335	hypothetical protein
V1065562	50S ribosomal protein L4
V1068958	Pyruvate-flavodoxin oxidoreductase
V1190263	CTP synthase
V1066612	hypothetical protein
V1068128	Aspartate--tRNA ligase
V1087777	Rubredoxin
V1082279	30S ribosomal protein S1
V1182881	ribosomal-protein-alanine acetyltransferase
V1183137	flagellar MS-ring protein
V1065486	Cyclic di-GMP phosphodiesterase response regulator RpfG
V1138767	Fimbrial subunit type 1 precursor
V1010292	Translation initiation factor IF-3
V1806864	Methionine--tRNA ligase
V1525717	Transcription-repair-coupling factor
V1431232	50S ribosomal protein L24
V1184853	hypothetical protein
V1191890	hypothetical protein
V1037415	Pyridoxamine 5'-phosphate oxidase
V1065559	Phosphoglycolate phosphatase
V1065415	PhoH-like protein
V1295112	Putative flagellin YvzB
V1531649	hypothetical protein
V1066137	FeS cluster assembly protein SufD
V1186107	Ferrous iron transport protein A
V1065498	Malate-2H(+)/Na(+)-lactate antiporter
V1043574	hypothetical protein
V1036260	Pullulanase precursor
V1198549	bacterial surface protein 26-residue repeat
V1166912	Chromosomal replication initiator protein DnaA
V1065327	Chemotaxis protein CheW
V1036796	DNA polymerase I
V1013091	Pyruvate formate-lyase 1-activating enzyme
V1065403	Rod shape-determining protein MreC
V1078402	Guanylate kinase
V1065959	Stage III sporulation protein J
V1603149	NADP-dependent isopropanol dehydrogenase
V1065924	F-type ATPase subunit delta
V1806807	Glycogen debranching enzyme
V1065423	hypothetical protein
V1012921	hypothetical protein
V1070304	Oligo-1%2C6-glucosidase 1
V1421101	Glucose-6-phosphate isomerase
V1068292	Phosphate acetyltransferase
V1010067	ATP synthase subunit alpha%2C sodium ion specific
V1834832	transcriptional regulator ICP4
V1067042	Thiamine ECF transporter S component ThiT
V1146440	DNA-binding protein HU
V1190909	hypothetical protein
V1401722	Outer membrane porin F precursor
V1504136	putative integral membrane protein
V1236917	29 kDa protein
V1036907	hypothetical protein
V1366714	Polyribonucleotide nucleotidyltransferase
V1065553	Ornithine carbamoyltransferase%2C catabolic
V1068922	Phosphoglucomutase
V1705007	preprotein translocase subunit SecY
V1066176	Peptidase T
V1201792	putative HTH-type transcriptional regulator YdfH
V1015219	Elongation factor Ts
V1065965	DNA gyrase subunit A
V1067920	ATP-dependent DNA helicase PcrA
V1172947	DNA-binding protein HU
V1067467	Guanine/hypoxanthine permease PbuG
V1065920	Cytosol non-specific dipeptidase
V1036378	Uridylate kinase
V1036824	DNA protection during starvation protein
V1070068	preprotein translocase subunit SecA
V1796690	Multidrug-efflux transporter
V1463686	Maltose transport system permease protein MalF
V1337287	30S ribosomal protein S5
V1038272	Lysine--tRNA ligase
V1036563	CCA-adding enzyme
V1066197	Carbon starvation protein A
V1006672	50S ribosomal protein L9
V1020247	50S ribosomal protein L31 type B
V1016291	pyridoxamine 5'-phosphate oxidase%2C FMN-binding family
V1036247	hypothetical protein
V1068125	GTP pyrophosphokinase
V1065526	dTDP-glucose 4%2C6-dehydratase
V1235911	Putative flagellin YvzB
V1065366	(Dimethylallyl)adenosine tRNA methylthiotransferase MiaB
V1067557	Putative TrmH family tRNA/rRNA methyltransferase
V1100248	Putative flagellin YvzB
V1384369	fimbrial isopeptide formation D2 domain protein
V1010069	ATP synthase subunit beta%2C sodium ion specific
V1687755	30S ribosomal protein S10
V1017738	Ribonuclease Y
V1065384	HrpE/YscL/FliH and V-type ATPase subunit E
V1036167	putative sensor histidine kinase TcrY
V1266287	ATP-dependent Clp protease proteolytic subunit 1
V1009391	PPIC-type PPIASE domain protein
V1056640	cobalt transporter ATP-binding subunit
V1383863	hypothetical protein
V1008700	Thiol-activated cytolysin
V1178384	Elongation factor G
V1140503	50S ribosomal protein L21
V1011471	Purine nucleoside receptor A
V1036684	Penicillin-binding protein 1*
V1068296	ATP-dependent Clp protease ATP-binding subunit ClpX
V1065485	Transcription-repair-coupling factor
V1017771	hypothetical protein
V1008589	hypothetical protein
V1080234	TonB-linked outer membrane protein%2C SusC/RagA family
V1088020	Aspartate aminotransferase
V1036230	Glutathione import ATP-binding protein GsiA
V1383821	hypothetical protein
V1445419	Pyruvate kinase
V1067916	FtsX-like permease family protein
V1014360	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1065392	Nicotinate-nucleotide adenylyltransferase
V1301930	50S ribosomal protein L7/L12
V1066182	Benzylsuccinate synthase alpha subunit
V1237649	putative periplasmic or secreted protein
V1065401	Penicillin-binding protein A
V1016891	Helix-destabilizing protein
V1071707	bacteriocin biosynthesis docking scaffold%2C SagD family
V1200428	Vegetative protein 296
V1036186	Periplasmic serine endoprotease DegP precursor
V1051292	Inner membrane protein YjjP
V1036831	Signal recognition particle receptor FtsY
V1065449	Chromosome partition protein Smc
V1036101	hypothetical protein
V1065437	Adenylosuccinate synthetase
V1011929	putative PEP-CTERM system TPR-repeat lipoprotein
V1139821	V-type ATP synthase subunit I
V1066178	putative diguanylate cyclase YedQ
V1054885	Thioredoxin
V1166924	Heat shock protein 70
V1065461	hypothetical protein
V1140021	Bifunctional protein GlmU
