Gene	KEGG_module_number	Annotation
V1880077	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1574099	M00276	PTS system, mannose-specific II component
V1607575	M00260	DNA polymerase III complex, bacteria
V1000023	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1000938	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000172	M00239	Peptides/nickel transport system
V1430481	M00258	Putative ABC transport system
V1164542	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1491695	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1000895	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1159174	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1000008	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1195882	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1001392	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1000099	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1074742	M00179	Ribosome, archaea
V1263212	M00246	Nickel transport system
V1481366	M00178	Ribosome, bacteria
V1000152	M00335	Sec (secretion) system
V1006017	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000001	M00179	Ribosome, archaea
V1000315	M00276	PTS system, mannose-specific II component
V1541161	M00236	Putative polar amino acid transport system
V1391945	M00276	PTS system, mannose-specific II component
V1594437	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1356383	M00197	Putative fructooligosaccharide transport system
V1000572	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1886639	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1420559	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1851963	M00222	Phosphate transport system
V1000017	M00178	Ribosome, bacteria
V1038255	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1256156	M00276	PTS system, mannose-specific II component
V1000155	M00366	C10-C20 isoprenoid biosynthesis, plants
V1000937	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1439186	M00178	Ribosome, bacteria
V1574080	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1481348	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1001368	M00276	PTS system, mannose-specific II component
V1033302	M00335	Sec (secretion) system
V1158726	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886558	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1381099	M00164	ATP synthase
V1000181	M00254	ABC-2 type transport system
V1044896	M00178	Ribosome, bacteria
V1594229	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1381895	M00207	Putative multiple sugar transport system
V1000162	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1482551	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1000061	M00236	Putative polar amino acid transport system
V1000176	M00228	Putative glutamine transport system
V1340195	M00376	3-Hydroxypropionate bi-cycle
V1000328	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1339538	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1879918	M00179	Ribosome, archaea
V1852083	M00179	Ribosome, archaea
V1000512	M00222	Phosphate transport system
V1000592	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1329205	M00242	Zinc transport system
V1000295	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000077	M00260	DNA polymerase III complex, bacteria
V1392051	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1000461	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1430433	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1463821	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1000139	M00260	DNA polymerase III complex, bacteria
V1296100	M00236	Putative polar amino acid transport system
V1464757	M00247	Putative ABC transport system
V1000514	M00222	Phosphate transport system
V1469318	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000141	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1042629	M00248	Antibiotic transport system
V1000641	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1552776	M00221	Putative simple sugar transport system
V1008959	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1851984	M00115	NAD biosynthesis, aspartate => NAD
V1482595	M00178	Ribosome, bacteria
V1000563	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1464522	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1000303	M00238	D-Methionine transport system
V1886605	M00197	Putative fructooligosaccharide transport system
V1144304	M00179	Ribosome, archaea
V1000021	M00179	Ribosome, archaea
V1000544	M00376	3-Hydroxypropionate bi-cycle
V1392006	M00178	Ribosome, bacteria
V1430829	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1000593	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000065	M00246	Nickel transport system
V1093074	M00197	Putative fructooligosaccharide transport system
V1464388	M00183	RNA polymerase, bacteria
V1464338	M00248	Antibiotic transport system
V1573648	M00178	Ribosome, bacteria
V1552729	M00179	Ribosome, archaea
V1595063	M00207	Putative multiple sugar transport system
V1000842	M00164	ATP synthase
V1552739	M00244	Putative zinc/manganese transport system
V1553707	M00276	PTS system, mannose-specific II component
V1886585	M00268	PTS system, alpha-glucoside-specific II component
V1044037	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1000890	M00299	Spermidine/putrescine transport system
V1886654	M00335	Sec (secretion) system
V1000012	M00179	Ribosome, archaea
V1136931	M00260	DNA polymerase III complex, bacteria
V1390210	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000557	M00236	Putative polar amino acid transport system
V1000005	M00179	Ribosome, archaea
V1000936	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1033735	M00222	Phosphate transport system
V1481349	M00248	Antibiotic transport system
V1886619	M00260	DNA polymerase III complex, bacteria
V1852110	M00244	Putative zinc/manganese transport system
V1000883	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1295172	M00246	Nickel transport system
V1886303	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1852132	M00115	NAD biosynthesis, aspartate => NAD
V1143938	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1547329	M00239	Peptides/nickel transport system
V1594655	M00239	Peptides/nickel transport system
V1431322	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1295628	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1851977	M00254	ABC-2 type transport system
V1136929	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1886416	M00002	Glycolysis, core module involving three-carbon compounds
V1552772	M00002	Glycolysis, core module involving three-carbon compounds
V1364877	M00164	ATP synthase
V1000482	M00254	ABC-2 type transport system
V1000588	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000183	M00247	Putative ABC transport system
V1269184	M00244	Putative zinc/manganese transport system
V1382759	M00260	DNA polymerase III complex, bacteria
V1481330	M00254	ABC-2 type transport system
V1143964	M00221	Putative simple sugar transport system
V1886493	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1000182	M00247	Putative ABC transport system
V1886569	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1581661	M00239	Peptides/nickel transport system
V1498827	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1043485	M00179	Ribosome, archaea
V1144283	M00375	Hydroxypropionate-hydroxybutylate cycle
V1034592	M00254	ABC-2 type transport system
V1391942	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1469287	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000849	M00258	Putative ABC transport system
V1160507	M00034	Methionine salvage pathway
V1356077	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1301125	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1006021	M00179	Ribosome, archaea
V1036606	M00164	ATP synthase
V1000488	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1553653	M00335	Sec (secretion) system
V1852084	M00179	Ribosome, archaea
V1430689	M00260	DNA polymerase III complex, bacteria
V1006819	M00228	Putative glutamine transport system
V1000009	M00179	Ribosome, archaea
V1381169	M00183	RNA polymerase, bacteria
V1046738	M00248	Antibiotic transport system
V1237574	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1000014	M00179	Ribosome, archaea
V1000302	M00238	D-Methionine transport system
V1000528	M00179	Ribosome, archaea
V1297375	M00179	Ribosome, archaea
V1340101	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1006626	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1360328	M00178	Ribosome, bacteria
V1431657	M00179	Ribosome, archaea
V1886701	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1889488	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1382281	M00178	Ribosome, bacteria
V1430317	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone
V1886664	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000087	M00221	Putative simple sugar transport system
V1886377	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1078022	M00179	Ribosome, archaea
V1000824	M00244	Putative zinc/manganese transport system
V1340812	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000840	M00164	ATP synthase
V1036345	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1340423	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1364113	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1006022	M00034	Methionine salvage pathway
V1580898	M00179	Ribosome, archaea
V1033571	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1381260	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1042561	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1000587	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1162292	M00035	Methionine degradation
V1340007	M00260	DNA polymerase III complex, bacteria
V1143984	M00346	Formaldehyde assimilation, serine pathway
V1464618	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1886570	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1033796	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1043762	M00228	Putative glutamine transport system
V1137068	M00207	Putative multiple sugar transport system
V1449843	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000530	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1037450	M00035	Methionine degradation
V1430912	M00299	Spermidine/putrescine transport system
V1000164	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1000517	M00258	Putative ABC transport system
V1033932	M00221	Putative simple sugar transport system
V1033646	M00183	RNA polymerase, bacteria
V1341295	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1463114	M00260	DNA polymerase III complex, bacteria
V1000144	M00179	Ribosome, archaea
V1000516	M00258	Putative ABC transport system
V1886638	M00279	PTS system, galactitol-specific II component
V1000525	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1431931	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1491685	M00346	Formaldehyde assimilation, serine pathway
V1553730	M00236	Putative polar amino acid transport system
V1576798	M00089	Triacylglycerol biosynthesis
V1033902	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1076023	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1000076	M00178	Ribosome, bacteria
V1000320	M00335	Sec (secretion) system
V1042355	M00276	PTS system, mannose-specific II component
V1580709	M00178	Ribosome, bacteria
V1886535	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1886687	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886595	M00222	Phosphate transport system
V1036199	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1581807	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1381001	M00115	NAD biosynthesis, aspartate => NAD
V1886484	M00375	Hydroxypropionate-hydroxybutylate cycle
V1464186	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1598260	M00089	Triacylglycerol biosynthesis
V1000591	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1144133	M00197	Putative fructooligosaccharide transport system
V1158936	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000891	M00299	Spermidine/putrescine transport system
V1339860	M00299	Spermidine/putrescine transport system
V1886402	M00246	Nickel transport system
V1000013	M00179	Ribosome, archaea
V1000884	M00207	Putative multiple sugar transport system
V1340164	M00164	ATP synthase
V1439909	M00335	Sec (secretion) system
V1463120	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1553655	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1879966	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1000462	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1000844	M00254	ABC-2 type transport system
V1886673	M00260	DNA polymerase III complex, bacteria
V1576585	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000186	M00246	Nickel transport system
V1852017	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1042632	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1000151	M00178	Ribosome, bacteria
V1340633	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000554	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1400391	M00089	Triacylglycerol biosynthesis
V1886618	M00335	Sec (secretion) system
V1000019	M00179	Ribosome, archaea
V1518760	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1382325	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1044111	M00268	PTS system, alpha-glucoside-specific II component
V1101950	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1301202	M00246	Nickel transport system
V1033764	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1521548	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1000011	M00179	Ribosome, archaea
V1380652	M00179	Ribosome, archaea
V1339861	M00179	Ribosome, archaea
V1875146	M00254	ABC-2 type transport system
V1100534	M00179	Ribosome, archaea
V1256954	M00239	Peptides/nickel transport system
V1491765	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1886594	M00222	Phosphate transport system
V1886653	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000513	M00222	Phosphate transport system
V1059571	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1576348	M00221	Putative simple sugar transport system
V1886409	M00335	Sec (secretion) system
V1886593	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1366363	M00221	Putative simple sugar transport system
V1062031	M00258	Putative ABC transport system
V1851986	M00242	Zinc transport system
V1879913	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000481	M00254	ABC-2 type transport system
V1075841	M00247	Putative ABC transport system
V1541229	M00209	Osmoprotectant transport system
V1547321	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1430573	M00197	Putative fructooligosaccharide transport system
V1886537	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1469327	M00207	Putative multiple sugar transport system
V1886698	M00221	Putative simple sugar transport system
V1521086	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1295524	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1143929	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1483514	M00246	Nickel transport system
V1886521	M00258	Putative ABC transport system
V1886525	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1000165	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1092573	M00179	Ribosome, archaea
V1000312	M00178	Ribosome, bacteria
V1144147	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1389384	M00346	Formaldehyde assimilation, serine pathway
V1033757	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033789	M00303	PTS system, N-acetylmuramic acid-specific II component
V1608731	M00238	D-Methionine transport system
V1000325	M00178	Ribosome, bacteria
V1006818	M00254	ABC-2 type transport system
V1043350	M00239	Peptides/nickel transport system
V1046737	M00254	ABC-2 type transport system
V1296394	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1852126	M00246	Nickel transport system
V1157461	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1469328	M00207	Putative multiple sugar transport system
V1886116	M00164	ATP synthase
V1879849	M00197	Putative fructooligosaccharide transport system
V1256632	M00335	Sec (secretion) system
V1575675	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886466	M00179	Ribosome, archaea
V1886729	M00258	Putative ABC transport system
V1195944	M00242	Zinc transport system
V1382132	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1046765	M00246	Nickel transport system
V1580716	M00035	Methionine degradation
V1581530	M00183	RNA polymerase, bacteria
V1144229	M00376	3-Hydroxypropionate bi-cycle
V1592800	M00179	Ribosome, archaea
V1389989	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1491800	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1167639	M00254	ABC-2 type transport system
V1580786	M00276	PTS system, mannose-specific II component
V1886707	M00260	DNA polymerase III complex, bacteria
V1349065	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1608313	M00002	Glycolysis, core module involving three-carbon compounds
V1609073	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1045334	M00207	Putative multiple sugar transport system
V1354778	M00244	Putative zinc/manganese transport system
V1038268	M00222	Phosphate transport system
V1500254	M00254	ABC-2 type transport system
V1592746	M00183	RNA polymerase, bacteria
V1886522	M00258	Putative ABC transport system
V1268006	M00260	DNA polymerase III complex, bacteria
V1836807	M00179	Ribosome, archaea
V1553669	M00183	RNA polymerase, bacteria
V1608830	M00376	3-Hydroxypropionate bi-cycle
V1000020	M00179	Ribosome, archaea
V1144017	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1399043	M00276	PTS system, mannose-specific II component
V1463315	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1541138	M00280	PTS system, glucitol/sorbitol-specific II component
V1886153	M00183	RNA polymerase, bacteria
V1144281	M00276	PTS system, mannose-specific II component
V1340709	M00346	Formaldehyde assimilation, serine pathway
V1392405	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000127	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1339706	M00276	PTS system, mannose-specific II component
V1144196	M00239	Peptides/nickel transport system
V1296199	M00260	DNA polymerase III complex, bacteria
V1398449	M00335	Sec (secretion) system
V1044917	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1364188	M00164	ATP synthase
V1519910	M00164	ATP synthase
V1886205	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000589	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1059482	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1097503	M00183	RNA polymerase, bacteria
V1886399	M00178	Ribosome, bacteria
V1000124	M00178	Ribosome, bacteria
V1886706	M00260	DNA polymerase III complex, bacteria
V1469295	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1034009	M00276	PTS system, mannose-specific II component
V1197718	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1430382	M00197	Putative fructooligosaccharide transport system
V1585059	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1481428	M00207	Putative multiple sugar transport system
V1590860	M00246	Nickel transport system
V1886557	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1492794	M00089	Triacylglycerol biosynthesis
V1044154	M00222	Phosphate transport system
V1137443	M00207	Putative multiple sugar transport system
V1294879	M00246	Nickel transport system
V1340114	M00222	Phosphate transport system
V1341495	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1520185	M00164	ATP synthase
V1541159	M00299	Spermidine/putrescine transport system
V1553772	M00279	PTS system, galactitol-specific II component
V1268334	M00279	PTS system, galactitol-specific II component
V1879882	M00179	Ribosome, archaea
V1076603	M00244	Putative zinc/manganese transport system
V1000645	M00242	Zinc transport system
V1608875	M00178	Ribosome, bacteria
V1879847	M00197	Putative fructooligosaccharide transport system
V1000175	M00178	Ribosome, bacteria
V1430690	M00115	NAD biosynthesis, aspartate => NAD
V1879957	M00115	NAD biosynthesis, aspartate => NAD
V1886602	M00179	Ribosome, archaea
V1521729	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1541181	M00089	Triacylglycerol biosynthesis
V1033838	M00273	PTS system, fructose-specific II component
V1144334	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1093100	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886497	M00260	DNA polymerase III complex, bacteria
V1000889	M00260	DNA polymerase III complex, bacteria
V1046069	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1886080	M00254	ABC-2 type transport system
V1886554	M00178	Ribosome, bacteria
V1000010	M00179	Ribosome, archaea
V1045247	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1517484	M00179	Ribosome, archaea
V1100649	M00247	Putative ABC transport system
V1365188	M00178	Ribosome, bacteria
V1595838	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1097365	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1158555	M00222	Phosphate transport system
V1581768	M00207	Putative multiple sugar transport system
V1000324	M00178	Ribosome, bacteria
V1595790	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1000306	M00209	Osmoprotectant transport system
V1435509	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1448171	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1886503	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1006815	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1491694	M00246	Nickel transport system
V1608857	M00178	Ribosome, bacteria
V1000022	M00179	Ribosome, archaea
V1581644	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1886584	M00239	Peptides/nickel transport system
V1000100	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1356625	M00366	C10-C20 isoprenoid biosynthesis, plants
