gene	geneProduct
V1464571	Elongation factor Tu-B
V1033740	Central glycolytic genes regulator
V1755566	PPOX class probable F420-dependent enzyme%2C family
V1872751	gram-positive signal peptide%2C YSIRK family
V1032638	Translation initiation factor IF-2
V1163789	Deoxyadenosine kinase
V1032612	hypothetical protein
V1033650	hypothetical protein
V1032372	D-alanyl-lipoteichoic acid biosynthesis protein DltD
V1828860	MucBP domain protein
V1000638	Central glycolytic genes regulator
V1684156	Lysine--tRNA ligase
V1338860	Proline--tRNA ligase
V1032808	50S ribosomal protein L4
V1806605	Beta-phosphoglucomutase
V1032809	50S ribosomal protein L23
V1032984	hypothetical protein
V1885045	Transposase IS116/IS110/IS902 family protein
V1148985	hypothetical protein
V1199367	Surface layer protein
V1684119	Transposase
V1032473	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
V1149190	hypothetical protein
V1032339	Rod shape-determining protein MreB
V1032801	Ribonuclease P protein component
V1047277	Sporulation initiation inhibitor protein soj
V1033426	product=hypothetical protein
V1047287	hypothetical protein
V1885167	Lichenan-specific phosphotransferase enzyme IIB component
V1034199	Dihydroorotate dehydrogenase B (NAD(+))%2C catalytic subunit
V1149298	Transposase
V1032819	50S ribosomal protein L24
V1684155	DNA-directed RNA polymerase subunit beta
V1684154	DNA-directed RNA polymerase subunit beta'
V1033322	Surface layer protein
V1032528	ribosomal-protein-alanine N-acetyltransferase
V1883305	hypothetical protein
V1032410	CTP synthase
V1033490	50S ribosomal protein L19
V1162988	Transposase%2C IS30 family
V1033347	Phosphoglycerol transferase%2C alkaline phosphatase superfamily
V1033098	Carbamoyl-phosphate synthase small chain
V1033034	50S ribosomal protein L35
V1047152	Asparagine synthetase [glutamine-hydrolyzing] 1
V1032218	Glutamine transport ATP-binding protein GlnQ
V1033004	Adapter protein MecA
V1000134	HSP-70 cofactor
V1033276	Isoleucine--tRNA ligase
V1000534	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1033168	UTP--glucose-1-phosphate uridylyltransferase
V1032630	Trehalose import ATP-binding protein SugC
V1000122	Elongation factor Tu
V1032792	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1033728	hypothetical protein
V1808158	Transposase%2C IS30 family
V1034206	FeS cluster assembly protein SufB
V1033170	3-hydroxy-3-methylglutaryl-coenzyme A reductase
V1684181	hypothetical protein
V1339929	L-lactate dehydrogenase
V1032330	putative tRNA sulfurtransferase
V1000116	Pyruvate kinase
V1033848	Adenine phosphoribosyltransferase
V1033216	hypothetical protein
V1032381	Phosphoenolpyruvate carboxylase
V1204769	hypothetical protein
V1163759	Purine nucleoside receptor A
V1755580	L-2-hydroxyisocaproate dehydrogenase
V1032211	D-aspartate ligase
V1807953	Surface layer protein
V1755579	Ribonuclease R
V1032206	Neutral endopeptidase
V1033139	Rod shape-determining protein MreB
V1886306	ATP-dependent Clp protease ATP-binding subunit ClpC
V1872750	Transposase
V1047076	hypothetical protein
V1806647	DNA primase
V1032303	Diacylglycerol kinase
V1033392	putative cysteine desulfurase
V1796915	Pullulanase
V1033542	Endoribonuclease YbeY
V1047314	putative acetyltransferase
V1032337	Rod shape-determining protein RodA
V1033050	[Citrate [pro-3S]-lyase] ligase
V1796922	ATP-dependent protease ATPase subunit ClpY
V1032822	hypothetical protein
V1032558	Phosphoglucosamine mutase
V1047060	Oligopeptide-binding protein AppA precursor
V1033117	Xylulose-5-phosphate phosphoketolase
V1033565	RNA polymerase sigma factor RpoD
V1046989	HSP-70 cofactor
V1101490	Surface layer protein
V1032769	Antibiotic biosynthesis monooxygenase
V1032395	Zonula occludens toxin
V1032679	Transcription-repair-coupling factor
V1032628	Intracellular maltogenic amylase
V1033099	Dihydroorotase
V1032563	phosphoenolpyruvate carboxykinase
V1032592	glutamine amidotransferase
V1033250	hypothetical protein
V1033514	50S ribosomal protein L1
V1684153	50S ribosomal protein L2
V1032699	Aminopeptidase E
V1806652	hypothetical protein
V1032301	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1032578	hypothetical protein
V1149059	type III restriction-modification system StyLTI enzyme res
V1016072	DNA replication initiation protein gpA
V1032228	D-alanine--D-alanine ligase A
V1796843	Xylulose-5-phosphate phosphoketolase
V1047007	Glycine--tRNA ligase beta subunit
V1032302	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1684144	transposase%2C IS605 OrfB family
V1033416	Guanylate kinase
V1032201	Multicopper oxidase mco
V1206519	Bifunctional protein pyrR
V1032232	Ribose-phosphate pyrophosphokinase
V1033056	Purine nucleoside receptor A
V1032373	D-alanine--poly(phosphoribitol) ligase subunit 2
V1424786	putative transcriptional regulatory protein
V1032731	Serine hydroxymethyltransferase
V1033427	PTS system mannose-specific EIIC component
V1033633	hypothetical protein
V1033614	Arginine--tRNA ligase
V1883370	Pullulanase
V1032713	30S ribosomal protein S12
V1047215	Aminopeptidase N
V1162609	Folate ECF transporter S component FolT
V1032468	Ribosome-binding ATPase YchF
V1047070	Penicillin-binding protein 2B
V1684088	Transposase
V1101399	Inosine-5'-monophosphate dehydrogenase
V1047113	Serine/threonine-protein kinase PrkC
V1032820	50S ribosomal protein L5
V1552699	Surface layer protein
V1883278	Fluoroquinolones export ATP-binding proteinc/MT2762
V1392216	Stress protein H5
V1755585	DNA gyrase subunit B
V1032824	50S ribosomal protein L15
V1047236	ATP-dependent Clp protease ATP-binding subunit ClpE
V1032407	Bifunctional protein GlmU
V1891294	hypothetical protein
V1032299	DNA ligase
V1047301	Gram positive anchor
V1828790	gram-positive signal peptide%2C YSIRK family
V1000040	Anaerobic ribonucleoside-triphosphate reductase
V1033121	Ascorbate-specific phosphotransferase enzyme IIB component
V1033391	putative ABC transporter ATP-binding protein
V1552781	DNA polymerase III PolC-type
V1033101	Bifunctional protein pyrR
V1033541	glutamyl-tRNA(Gln) amidotransferase subunit E
V1032983	hypothetical protein
V1032316	Putative Holliday junction resolvase
V1852092	Folate ECF transporter S component FolT
V1204782	MucBP domain protein
V1885137	Aminopeptidase C
V1338859	MucBP domain protein
V1034244	Ribonuclease J 1
V1883274	Acetate kinase
V1032649	Transcriptional regulatory protein YycF
V1047109	Exodeoxyribonuclease 7 large subunit
V1684135	Transposase
V1882983	hypothetical protein
V1684092	Ribosomal RNA small subunit methyltransferase B
V1033119	L-ribulose-5-phosphate 3-epimerase UlaE
V1684075	Putative penicillin-binding protein PbpX
V1755587	hypothetical protein
V1000004	DNA-directed RNA polymerase subunit alpha
V1033100	Aspartate carbamoyltransferase
V1033256	Exodeoxyribonuclease V alpha chain
V1032292	Nicotinate phosphoribosyltransferase pncB2
V1000640	Phosphoglycerate kinase
V1032728	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
V1806596	putative tRNA-dihydrouridine synthase
V1033757	Glutamate--tRNA ligase
V1684093	Zinc metalloprotease RasP
V1912442	6-phosphofructokinase
V1033202	hypothetical protein
V1047211	N-formylmethionyl-tRNA deformylase
V1032664	Arginine transport system permease protein ArtQ
V1796890	hypothetical protein
V1032227	hypothetical protein
V1032293	NH(3)-dependent NAD(+) synthetase
V1033393	NifU-like protein
V1032652	Serine protease Do-like HtrA
V1016074	capsid protein
V1047313	hypothetical protein
V1872749	Transposase
V1032979	50S ribosomal protein L21
V1032880	DNA gyrase subunit A
V1047159	Aldehyde-alcohol dehydrogenase
V1033033	Aspartate--tRNA ligase
V1338889	Tyrosine phosphorylated protein A
V1692640	Enolase
V1032601	PTS system maltose-specific EIICB component
V1032901	hypothetical protein
V1615860	repeat
V1806660	hypothetical protein
V1032595	potassium transport protein Kup
V1684079	cell division protein MraZ
V1047288	Magnesium-transporting ATPase%2C P-type 1
V1880086	Surface layer protein
V1033468	Uracil transporter
V1047111	Hemolysin A
V1032665	Helicase IV
V1000627	Ribonuclease Y
V1033258	Spo0B-associated GTP-binding protein
V1199409	Phosphate-import protein PhnD precursor
V1912438	hypothetical protein
V1032903	Chromosome partition protein Smc
V1032216	Phosphate-import permease protein PhnE
V1034371	hypothetical protein
V1032741	Cytochrome d ubiquinol oxidase subunit 2
V1033090	30S ribosomal protein S9
V1033127	Replicative DNA helicase
V1033667	S-adenosylmethionine synthase
V1032605	Lyzozyme M1 (1%2C4-beta-N-acetylmuramidase)
V1033030	Bifunctional (p)ppGpp synthase/hydrolase RelA
V1032217	Phosphate-import permease protein PhnE
V1033157	Putative peptidoglycan binding domain protein
V1150387	Signal transduction histidine-protein kinase ArlS
V1199358	Flavin mononucleotide phosphatase YbjI
V1033253	tRNA-specific 2-thiouridylase MnmA
V1033229	hypothetical protein
V1796834	ATP-dependent DNA helicase PcrA
V1149097	DNA methylase
V1880898	putative cell division protein YtgP
V1033077	hypothetical protein
V1033321	Surface layer protein
V1033349	Membrane-bound protein LytR
V1033126	Phosphate-import protein PhnD precursor
V1032571	Fumarate reductase flavoprotein subunit precursor
V1032827	Translation initiation factor IF-1
V1755551	50S ribosomal protein L31 type B
V1032634	Heat-inducible transcription repressor HrcA
V1032639	hypothetical protein
V1032565	ATP-dependent helicase
V1032804	6-phosphogluconate dehydrogenase%2C NADP(+)-dependent%2C decarboxylating
V1148961	Surface layer protein
V1338861	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1033188	Glucosamine kinase GspK
V1032767	Magnesium-transporting ATPase%2C P-type 1
V1032313	preprotein translocase subunit YajC
V1684077	Cell division protein FtsA
V1033138	Rod shape-determining protein MreC
V1033115	putative endopeptidase p60 precursor
V1149070	hypothetical protein
V1143301	FeS cluster assembly protein SufB
V1032940	AtlE
V1819389	pyridoxamine kinase
V1032393	Putative zinc protease AlbF
V1032349	Uracil phosphoribosyltransferase
V1883337	Bifunctional protein FolD protein
V1000305	Enolase
V1034221	Phosphoglucomutase
V1886371	Alanine racemase
V1033035	50S ribosomal protein L20
V1032402	preprotein translocase subunit SecA
V1101424	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
V1033707	N-acetylneuraminate lyase
V1032719	polynucleotide kinase
V1032434	Phenylalanine--tRNA ligase beta subunit
V1806610	H(+)/Cl(-) exchange transporter ClcA
V1047172	Thymidylate synthase
V1149058	putative methyltransferase
V1033669	Dipeptidase A
V1033624	polynucleotide kinase
V1819404	hypothetical protein
V1885082	Regulatory protein spx
V1033642	OsmC-like protein
V1431607	50S ribosomal protein L21
V1046990	Ditrans%2Cpolycis-undecaprenyl-diphosphate synthase ((2E%2C6E)-farnesyl-diphosphate specific)
V1000546	Maltose/maltodextrin-binding protein precursor
V1032882	DNA polymerase III subunit beta
V1000943	50S ribosomal protein L11
V1000487	Fructose-bisphosphate aldolase
V1034256	DNA topoisomerase 4 subunit B
V1016073	minor spike protein
V1755545	GTPase Era
V1047062	DNA polymerase I
V1032406	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1149006	Internalin-J precursor
V1884884	Magnesium-transporting ATPase%2C P-type 1
V1388962	DNA topoisomerase 4 subunit A
V1000079	DNA gyrase subunit A
V1163624	ATP-dependent Clp protease ATP-binding subunit ClpE
V1806578	Cell division protein FtsZ
V1819405	Dipeptidase A
V1032519	Recombination protein RecR
V1033891	hypothetical protein
V1764472	SigL modulation protein
V1033497	Methionyl-tRNA formyltransferase
V1163762	Glucose-6-phosphate 1-dehydrogenase
V1149283	hypothetical protein
V1032555	UDP-N-acetylenolpyruvoylglucosamine reductase
V1032910	Replication initiation and membrane attachment protein
V1032920	Catabolite control protein A
V1033511	cyclic 3'%2C5'-adenosine monophosphate phosphodiesterase
V1032997	DNA topoisomerase 1
V1032682	CBS domain protein
V1552798	Sigma-A
V1032729	Glucan 1%2C6-alpha-glucosidase
V1033184	putative protein containing a divergent version of the methyl-accepting chemotaxis-like domain protein
V1033020	Peptide chain release factor 3
V1033697	hypothetical protein
V1032517	DNA polymerase III subunit gamma/tau
V1047198	Carbamoyl-phosphate synthase large chain
V1034284	Ribonuclease Z
V1047210	putative manganese-dependent inorganic pyrophosphatase
V1032722	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter
V1032941	Exo-glucosaminidase LytG precursor
V1032821	30S ribosomal protein S8
V1033045	6-phospho-alpha-glucosidase 1
V1047154	hypothetical protein
V1032412	Dipeptidase A
V1149200	MucBP domain protein
V1806651	putative endopeptidase Spr precursor
V1462044	Elongation factor Tu
V1032989	Proline iminopeptidase
V1552715	hypothetical protein
V1000171	Oligopeptide-binding protein AppA precursor
V1884892	hypothetical protein
V1806574	Divalent metal cation transporter MntH
V1163714	D-alanyl-lipoteichoic acid biosynthesis protein DltD
V1034187	Primosomal protein N'
V1034178	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
V1204801	Surface layer protein
V1033623	RNA pyrophosphohydrolase
V1047112	Recombination protein N
V1199370	sucrose/H+ symporter
V1033348	G3P acyltransferase
V1337289	HTH-type transcriptional repressor Bm3R1
V1032909	Primosomal protein DnaI
V1047251	Death on curing protein
V1149225	hypothetical protein
V1162954	Trigger factor
V1032462	Thiamine biosynthesis lipoprotein ApbE precursor
V1033009	Alpha-xylosidase
V1886365	t(6)A37 threonylcarbamoyladenosine biosynthesis protein RimN
V1033134	Saliva-binding protein
V1047252	putative addiction module antidote
V1033200	Asparagine--tRNA ligase
V1101200	tetratricopeptide repeat protein
V1033217	Elongation factor P
V1237097	putative oxidoreductase/MSMEI_2347
V1047005	ATP-dependent helicase/nuclease subunit A
V1033156	putative membrane protein
V1796880	putative hydrolase
V1806654	23S rRNA (uracil-C(5))-methyltransferase RlmCD
V1000841	F-type ATPase subunit delta
V1796884	RNAP delta factor
V1032223	Nucleoside deoxyribosyltransferase
V1203404	Phenylalanine--tRNA ligase alpha subunit
V1047286	hypothetical protein
V1033425	hypothetical protein
V1034247	Ornithine decarboxylase%2C inducible
V1807999	NADH peroxidase
V1148999	Replicative DNA helicase
V1032724	Chaperone protein YajL
V1034321	hypothetical protein
V1033163	UDP-glucose 4-epimerase
V1033340	ATP-dependent DNA helicase RecG
V1033155	Putative penicillin-binding protein PbpX
V1032315	Alanine--tRNA ligase
V1032683	transposase%2C IS605 OrfB family
V1047290	hypothetical protein
V1032698	Tyrosine--tRNA ligase 1
V1836833	C protein alpha-antigen precursor
V1032981	putative tautomerase.1
V1143193	Elongation factor 4
V1162949	30S ribosomal protein S18
V1032304	Inner membrane protein YbhL
V1806597	hypothetical protein
V1046988	Chaperone protein DnaJ
V1047067	UDP-N-acetylmuramate--L-alanine ligase
V1032779	Penicillin-binding protein F
V1552755	Lipoteichoic acid synthase 1
V1033320	hypothetical protein
V1149064	hypothetical protein
V1032486	Glutamate/gamma-aminobutyrate antiporter
V1806600	Surface layer protein
V1032391	Stage III sporulation protein E
V1610069	50S ribosomal protein L6
V1047140	hypothetical protein
V1149067	DNA topoisomerase 3
V1000527	Vegetative protein 19
V1033612	Magnesium and cobalt efflux protein CorC
V1032331	Cysteine desulfurase
V1032396	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
V1032208	Hemerythrin HHE cation binding domain protein
V1806613	ATP-dependent RNA helicase SrmB
V1006020	50S ribosomal protein L2
V1032226	YibE/F-like protein
V1033319	hypothetical protein
V1032300	Protein involved in sex pheromone biosynthesis
V1163598	Glucose-6-phosphate isomerase
V1198583	CRISPR-associated endonuclease Cas9 2
V1828853	putative sugar transferase EpsL
V1336009	Surface layer protein
V1033745	Serine/threonine exchanger SteT
V1032635	Riboflavin biosynthesis protein RibF
V1033278	ADP-ribose pyrophosphatase
V1033763	Flavodoxin
V1033753	Peptidase family M23
V1101440	Membrane-bound protein LytR
V1034332	Orotidine 5'-phosphate decarboxylase
V1886924	Zinc-transporting ATPase
V1883275	L-ribulose-5-phosphate 4-epimerase
V1000545	Maltose transport system permease protein MalF
V1366248	Cysteine-rich secretory protein family protein
V1033095	hypothetical protein
V1032831	autolysin
V1033169	Acetyl-CoA acetyltransferase
V1885173	2'%2C3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase precursor
V1032931	Putative glycosyltransferase EpsH
V1796881	Aminopeptidase E
V1796879	hypothetical protein
V1032813	50S ribosomal protein L22
V1033032	Histidine--tRNA ligase
V1880001	Restriction enzyme BgcI subunit alpha
V1693896	50S ribosomal protein L3
V1366243	Oligo-1%2C6-glucosidase
V1032388	pheromone autoinducer 2 transporter
V1032667	putative membrane protein
V1796838	Fumarate hydratase class II
V1000549	Maltose phosphorylase
V1149061	hypothetical protein
V1684188	putative transposase OrfB
V1032919	Xaa-Pro dipeptidase
V1033132	Penicillin-binding protein B
V1000080	hypothetical protein
V1033053	Glucosamine-6-phosphate deaminase
V1033581	Deoxyguanosine kinase
V1796841	Ribokinase
V1150392	Alpha-xylosidase
V1032782	hypothetical protein
V1882173	putative oxidoreductase
V1101262	Growth regulator
V1033413	Adenylosuccinate synthetase
V1481433	hypothetical protein
V1033118	Phosphoglycolate phosphatase
V1684170	Chromosomal replication initiator protein DnaA
V1047176	Maltose transport system permease protein MalG
V1149000	replication protein
V1032747	Neutral endopeptidase
V1032881	DNA replication and repair protein RecF
V1032990	Lipid A export ATP-binding/permease protein MsbA
V1204779	Stage 0 sporulation protein KD
V1047144	Leucine--tRNA ligase
V1033810	autoinducer-2 (AI-2) modifying protein LsrG
V1033021	Magnesium and cobalt efflux protein CorC
V1047260	Transposon resolvase
V1882996	repeat
V1883371	Glv operon regulatory protein
V1887021	Trigger factor
V1032817	hypothetical protein
V1149233	hypothetical protein
V1033159	photosystem II S4 domain protein
V1836805	Copper-exporting P-type ATPase B
V1886336	Phosphocarrier protein HPr
V1032394	3-oxoacyl-[acyl-carrier-protein] reductase FabG
V1032996	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
V1033644	hypothetical protein
V1000625	Helix-turn-helix domain protein
V1033533	HIT-like protein
V1755690	hypothetical protein
V1032351	Serine--tRNA ligase
V1032692	Membrane-bound protein LytR
V1033554	hypothetical protein
V1163667	Endonuclease YhcR precursor
V1073967	50S ribosomal protein L10
V1047285	addiction module toxin%2C RelE/StbE family
V1000836	50S ribosomal protein L31 type B
V1163288	Gas vesicle protein
V1033361	putative DEAD-box ATP-dependent RNA helicase
V1032923	putative hydrolase YutF
V1000840	F-ATPase gamma subunit
V1032476	putative FAD-linked oxidoreductase
V1033069	Cysteine--tRNA ligase
V1872763	FMN reductase (NADPH)
V1032772	5'-nucleotidase YfbR
V1047142	Excinuclease ABC subunit C
V1033687	HTH-type transcriptional activator CmpR
V1033695	putative hydrophobic domain protein
V1032803	Glucose-inhibited division protein A
V1032812	30S ribosomal protein S19
V1034218	Dipeptidase
V1796921	AMP nucleosidase
V1032472	Sensor histidine kinase YycG
V1806580	UDP-N-acetylmuramate--L-alanine ligase
V1033414	Adenylosuccinate lyase
V1149172	preprotein translocase subunit SecA
V1034345	hypothetical protein
V1195882	Fructose-bisphosphate aldolase
V1608693	Aspartate-semialdehyde dehydrogenase
V1033674	gram-positive signal peptide%2C YSIRK family
V1607589	Signal transduction histidine-protein kinase ArlS
V1204223	repeat
V1162990	Putative penicillin-binding protein PbpX
V1032916	Peptidoglycan endopeptidase RipA precursor
V1163593	gram-positive signal peptide%2C YSIRK family
V1033515	Phosphate-binding protein PstS 1 precursor
V1614144	Transposase%2C IS30 family
V1684180	hypothetical protein
V1819365	ATP-dependent protease subunit HslV
V1806581	addiction module antitoxin%2C RelB/DinJ family
V1162941	Phosphoglycerol transferase%2C alkaline phosphatase superfamily
V1033052	Citrate lyase subunit beta
V1852039	RNAP delta factor
V1047196	DegV domain-containing protein
V1033257	O-acetyltransferase OatA
V1033588	Glycine--tRNA ligase alpha subunit
V1148991	type IV conjugative transfer system coupling protein TraD
V1047235	Transposase%2C IS30 family
V1000018	hypothetical protein
V1796911	Guiding PBP1-shuttling protein
V1819364	DegV domain-containing protein
V1033463	Cystathionine beta-lyase family protein involved in aluminum resistance
V1047055	PTS system glucitol/sorbitol-specific transporter subunit IIA
V1047058	hypothetical protein
V1032310	DNA mismatch repair protein MutS
V1047149	Phosphate import ATP-binding protein PstB 3
V1880009	Putative glycosyltransferase CsbB
V1032922	Trifunctional nucleotide phosphoesterase protein YfkN precursor
V1032883	Cell division protein FtsW
V1032674	Signal transduction histidine-protein kinase BaeS
V1882165	hypothetical protein
V1033025	23S rRNA (uracil-C(5))-methyltransferase RlmCD
V1033471	Glucitol operon repressor
V1034281	Inner membrane transporter YjeM
V1047068	Phenylalanine--tRNA ligase beta subunit
V1034301	putative oxidoreductase/MSMEI_2347
V1851981	hypothetical protein
V1808019	GtrA-like protein
V1150431	Type-1 restriction enzyme R protein
V1607579	hypothetical protein
V1032707	mevalonate kinase
V1884791	Peptidase T
V1001201	Fructose-bisphosphate aldolase
V1033439	Glutathione transport system permease protein GsiC
V1764180	hypothetical protein
V1032469	hypothetical protein
V1032637	Ribosome-binding factor A
V1887317	hypothetical protein
V1032714	30S ribosomal protein S7
V1032317	hypothetical protein
V1033135	Zinc import ATP-binding protein ZnuC
V1032318	MutS2 protein
V1036606	F-type ATPase subunit b
V1047246	Galactitol-specific phosphotransferase enzyme IIB component
V1836804	Lysine--tRNA ligase
V1891194	Energy-coupling factor transporter ATP-binding protein EcfA1
V1000845	Glucose-6-phosphate isomerase
V1000021	50S ribosomal protein L3
V1806589	YbbR-like protein
V1033128	hypothetical protein
V1101464	Phage-related protein
V1796917	Bacillibactin transport regulator
V1033606	AMP nucleosidase
V1149114	Spermidine/putrescine import ATP-binding protein PotA
V1149265	DNA polymerase III subunit beta
V1306539	50S ribosomal protein L13
V1806648	hypothetical protein
V1032557	DNA integrity scanning protein DisA
V1806656	Putative N-acetylmannosaminyltransferase
V1033158	YGGT family protein
V1883273	Surface layer protein
V1034224	Peptide chain release factor 1
V1047214	Cytidylate kinase
V1033446	CAAX amino terminal protease self- immunity
V1796839	Citrate lyase alpha chain
V1204586	Cell division protein FtsZ
V1436276	hypothetical protein
V1032742	Cytochrome d ubiquinol oxidase subunit 1
V1887289	ASCH domain protein
V1032802	tRNA modification GTPase MnmE
V1046766	C protein alpha-antigen precursor
V1047255	Glycolate permease GlcA
V1000075	Ribonuclease P protein component
V1000641	Triosephosphate isomerase
V1755531	Transposase DDE domain protein
V1047182	Putative membrane protein YdgH
V1033268	D-inositol 3-phosphate glycosyltransferase
V1151052	repeat
V1047293	Transposase DDE domain protein
V1202459	hypothetical protein
V1032675	hypothetical protein
V1033703	hypothetical protein
V1047008	putative cell division protein YtgP
V1819373	Aldehyde-alcohol dehydrogenase
V1032204	Transcript cleavage factor GreA
V1884702	hypothetical protein
V1032225	YibE/F-like protein
V1032291	D-inositol 3-phosphate glycosyltransferase
V1032332	Septation ring formation regulator EzrA
V1143186	Phosphate-import permease protein PhnE
V1204595	putative acetyltransferase
V1199365	hypothetical protein
V1032823	50S ribosomal protein L30
V1033084	Phosphoserine phosphatase 1
V1033369	Putative peptidoglycan binding domain protein
V1149196	Fic/DOC family protein
V1162595	putative cation-transporting ATPase F
V1162881	Phosphoglucomutase
V1033267	GDP-mannose-dependent alpha-(1-2)-phosphatidylinositol mannosyltransferase
V1199359	PTS system lichenan-specific EIIC component
V1032298	Exo-glucosaminidase LytG precursor
V1032930	putative secreted protein
V1033595	Penicillin-binding protein 1A
V1884715	MutS2 protein
V1033136	putative zinc transport system permease protein AdcB
V1032312	Holliday junction ATP-dependent DNA helicase RuvB
V1237151	UDP-N-acetylglucosamine 2-epimerase
V1000548	Beta-phosphoglucomutase
V1163046	ATP-dependent Clp protease proteolytic subunit
