Gene	KEGG_module_number	Annotation
V1046994	M00164	ATP synthase
V1032815	M00178	Ribosome, bacteria
V1882237	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1032631	M00197	Putative fructooligosaccharide transport system
V1032664	M00236	Putative polar amino acid transport system
V1796878	M00223	Phosphonate transport system
V1552701	M00335	Sec (secretion) system
V1684154	M00183	RNA polymerase, bacteria
V1033559	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1884555	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032218	M00223	Phosphonate transport system
V1047060	M00239	Peptides/nickel transport system
V1032641	M00260	DNA polymerase III complex, bacteria
V1206514	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1684156	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033168	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1884638	M00002	Glycolysis, core module involving three-carbon compounds
V1033416	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1101399	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1032808	M00178	Ribosome, bacteria
V1684155	M00183	RNA polymerase, bacteria
V1033034	M00178	Ribosome, bacteria
V1032592	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1033276	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1047240	M00283	PTS system, ascorbate-specific II component
V1338860	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1884499	M00246	Nickel transport system
V1032563	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1033490	M00178	Ribosome, bacteria
V1032809	M00179	Ribosome, archaea
V1808108	M00178	Ribosome, bacteria
V1032415	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1883278	M00248	Antibiotic transport system
V1033098	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1032984	M00179	Ribosome, archaea
V1032381	M00374	Dicarboxylate-hydroxybutyrate cycle
V1891261	M00183	RNA polymerase, bacteria
V1033033	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1806595	M00283	PTS system, ascorbate-specific II component
V1032410	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1032807	M00179	Ribosome, archaea
V1032407	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1033426	M00276	PTS system, mannose-specific II component
V1032819	M00179	Ribosome, archaea
V1033782	M00002	Glycolysis, core module involving three-carbon compounds
V1033614	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032731	M00346	Formaldehyde assimilation, serine pathway
V1033090	M00179	Ribosome, archaea
V1032804	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1033514	M00179	Ribosome, archaea
V1032713	M00179	Ribosome, archaea
V1047007	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1755587	M00179	Ribosome, archaea
V1552781	M00260	DNA polymerase III complex, bacteria
V1883274	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1883337	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1032601	M00268	PTS system, alpha-glucoside-specific II component
V1034199	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1033200	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1692640	M00346	Formaldehyde assimilation, serine pathway
V1047172	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1885167	M00275	PTS system, cellobiose-specific II component
V1032232	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1032822	M00179	Ribosome, archaea
V1684153	M00179	Ribosome, archaea
V1032217	M00223	Phosphonate transport system
V1755551	M00178	Ribosome, bacteria
V1032882	M00260	DNA polymerase III complex, bacteria
V1032820	M00179	Ribosome, archaea
V1884563	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1032216	M00223	Phosphonate transport system
V1032313	M00335	Sec (secretion) system
V1203404	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032741	M00153	Cytochrome d ubiquinol oxidase
V1033757	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032434	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032983	M00179	Ribosome, archaea
V1033099	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1032979	M00178	Ribosome, bacteria
V1032517	M00260	DNA polymerase III complex, bacteria
V1032293	M00115	NAD biosynthesis, aspartate => NAD
V1423402	M00002	Glycolysis, core module involving three-carbon compounds
V1033667	M00368	Ethylene biosynthesis, methionine => ethylene
V1033302	M00335	Sec (secretion) system
V1034247	M00134	Polyamine biosynthesis, arginine => ornithine => putrescine
V1033032	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032402	M00335	Sec (secretion) system
V1032818	M00179	Ribosome, archaea
V1033427	M00276	PTS system, mannose-specific II component
V1034262	M00346	Formaldehyde assimilation, serine pathway
V1796884	M00183	RNA polymerase, bacteria
V1047149	M00222	Phosphate transport system
V1162949	M00178	Ribosome, bacteria
V1032824	M00179	Ribosome, archaea
V1033134	M00244	Putative zinc/manganese transport system
V1032936	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1033035	M00178	Ribosome, bacteria
V1032635	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1163762	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1032800	M00178	Ribosome, bacteria
V1032698	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886310	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1033463	M00338	Cysteine biosynthesis, homocysteine + serine => cysteine
V1033084	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1047198	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1033126	M00223	Phosphonate transport system
V1047148	M00222	Phosphate transport system
V1884518	M00221	Putative simple sugar transport system
V1032315	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033169	M00375	Hydroxypropionate-hydroxybutylate cycle
V1033100	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1883153	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1884526	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1163598	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1033813	M00179	Ribosome, archaea
V1047286	M00260	DNA polymerase III complex, bacteria
V1891218	M00366	C10-C20 isoprenoid biosynthesis, plants
V1032630	M00197	Putative fructooligosaccharide transport system
V1891247	M00346	Formaldehyde assimilation, serine pathway
V1032351	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1034350	M00178	Ribosome, bacteria
V1882328	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1882160	M00197	Putative fructooligosaccharide transport system
V1204779	M00239	Peptides/nickel transport system
V1033515	M00222	Phosphate transport system
V1032394	M00083	Fatty acid biosynthesis, elongation
V1891194	M00246	Nickel transport system
V1047246	M00279	PTS system, galactitol-specific II component
V1199359	M00275	PTS system, cellobiose-specific II component
V1033069	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033135	M00244	Putative zinc/manganese transport system
V1032571	M00376	3-Hydroxypropionate bi-cycle
V1796864	M00207	Putative multiple sugar transport system
V1032684	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1033095	M00178	Ribosome, bacteria
V1047144	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1149172	M00335	Sec (secretion) system
V1882316	M00179	Ribosome, archaea
V1032821	M00179	Ribosome, archaea
V1891377	M00153	Cytochrome d ubiquinol oxidase
V1883115	M00335	Sec (secretion) system
V1047055	M00280	PTS system, glucitol/sorbitol-specific II component
V1882180	M00248	Antibiotic transport system
V1884616	M00197	Putative fructooligosaccharide transport system
V1891109	M00376	3-Hydroxypropionate bi-cycle
V1032714	M00179	Ribosome, archaea
V1149265	M00260	DNA polymerase III complex, bacteria
V1806608	M00221	Putative simple sugar transport system
V1033055	M00221	Putative simple sugar transport system
V1047058	M00335	Sec (secretion) system
V1149114	M00299	Spermidine/putrescine transport system
V1796838	M00376	3-Hydroxypropionate bi-cycle
V1882372	M00178	Ribosome, bacteria
V1033439	M00239	Peptides/nickel transport system
V1684165	M00236	Putative polar amino acid transport system
V1032574	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1033078	M00260	DNA polymerase III complex, bacteria
V1033163	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1882359	M00179	Ribosome, archaea
V1883213	M00178	Ribosome, bacteria
V1033136	M00244	Putative zinc/manganese transport system
V1101444	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1101427	M00248	Antibiotic transport system
V1032594	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1033467	M00248	Antibiotic transport system
V1047146	M00222	Phosphate transport system
V1047268	M00338	Cysteine biosynthesis, homocysteine + serine => cysteine
V1610069	M00179	Ribosome, archaea
V1764180	M00179	Ribosome, archaea
V1032813	M00179	Ribosome, archaea
V1149291	M00248	Antibiotic transport system
V1032523	M00260	DNA polymerase III complex, bacteria
V1828770	M00374	Dicarboxylate-hydroxybutyrate cycle
V1032362	M00207	Putative multiple sugar transport system
V1880092	M00248	Antibiotic transport system
V1882361	M00178	Ribosome, bacteria
V1033085	M00258	Putative ABC transport system
V1033128	M00178	Ribosome, bacteria
V1032817	M00179	Ribosome, archaea
V1047214	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1033054	M00221	Putative simple sugar transport system
V1796919	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1884560	M00178	Ribosome, bacteria
V1047077	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032552	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1032231	M00236	Putative polar amino acid transport system
V1143186	M00223	Phosphonate transport system
V1884601	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1033562	M00246	Nickel transport system
V1033568	M00222	Phosphate transport system
V1032361	M00207	Putative multiple sugar transport system
V1033700	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1237151	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1033121	M00283	PTS system, ascorbate-specific II component
V1033413	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1693896	M00179	Ribosome, archaea
V1033499	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1884554	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033440	M00239	Peptides/nickel transport system
V1033330	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1046999	M00034	Methionine salvage pathway
V1033560	M00335	Sec (secretion) system
V1032707	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1032886	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1033094	M00246	Nickel transport system
V1032823	M00179	Ribosome, archaea
V1692509	M00178	Ribosome, bacteria
V1034282	M00269	PTS system, sucrose-specific II component
V1034332	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1237103	M00271	PTS system, beta-glucoside-specific II component
V1032812	M00179	Ribosome, archaea
V1032603	M00303	PTS system, N-acetylmuramic acid-specific II component
V1047176	M00197	Putative fructooligosaccharide transport system
V1882325	M00179	Ribosome, archaea
V1032666	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1047145	M00239	Peptides/nickel transport system
V1033254	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1047147	M00222	Phosphate transport system
V1796926	M00178	Ribosome, bacteria
V1887156	M00375	Hydroxypropionate-hydroxybutylate cycle
V1891238	M00153	Cytochrome d ubiquinol oxidase
V1046992	M00164	ATP synthase
V1032742	M00153	Cytochrome d ubiquinol oxidase
V1033588	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032642	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1034207	M00089	Triacylglycerol biosynthesis
V1458760	M00211	Putative ABC transport system
V1032521	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1237163	M00239	Peptides/nickel transport system
V1032426	M00335	Sec (secretion) system
V1769429	M00179	Ribosome, archaea
V1033262	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1047179	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1047059	M00335	Sec (secretion) system
V1032222	M00279	PTS system, galactitol-specific II component
V1033414	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1883390	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1163706	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1033332	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1047247	M00279	PTS system, galactitol-specific II component
V1033502	M00179	Ribosome, archaea
V1032586	M00228	Putative glutamine transport system
V1033195	M00344	Formaldehyde assimilation, xylulose monophosphate pathway
V1033438	M00239	Peptides/nickel transport system
V1206511	M00254	ABC-2 type transport system
V1034382	M00283	PTS system, ascorbate-specific II component
V1033569	M00222	Phosphate transport system
V1047239	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
V1202852	M00239	Peptides/nickel transport system
V1884529	M00179	Ribosome, archaea
V1032575	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1032660	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1883050	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1032606	M00258	Putative ABC transport system
V1032356	M00027	GABA (gamma-Aminobutyrate) shunt
V1886124	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033531	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1032708	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1883309	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1046996	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1886180	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1884797	M00106	Conjugated bile acid biosynthesis, cholate => taurocholate/glycocholate
V1163740	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1204815	M00236	Putative polar amino acid transport system
V1034272	M00254	ABC-2 type transport system
V1883149	M00223	Phosphonate transport system
V1047238	M00033	Ectoine biosynthesis, aspartate => ectoine
V1890844	M00179	Ribosome, archaea
V1034326	M00246	Nickel transport system
V1047039	M00333	Type IV secretion system
V1882300	M00183	RNA polymerase, bacteria
V1885079	M00239	Peptides/nickel transport system
V1032307	M00269	PTS system, sucrose-specific II component
V1032493	M00247	Putative ABC transport system
V1034200	M00258	Putative ABC transport system
V1034269	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1891193	M00179	Ribosome, archaea
V1033362	M00275	PTS system, cellobiose-specific II component
V1338905	M00244	Putative zinc/manganese transport system
V1884597	M00178	Ribosome, bacteria
V1150389	M00366	C10-C20 isoprenoid biosynthesis, plants
V1032830	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1203801	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033390	M00254	ABC-2 type transport system
V1032564	M00035	Methionine degradation
V1032581	M00207	Putative multiple sugar transport system
V1032703	M00239	Peptides/nickel transport system
V1033638	M00116	Menaquinone biosynthesis, chorismate => menaquinone
V1684176	M00275	PTS system, cellobiose-specific II component
V1872742	M00222	Phosphate transport system
V1883203	M00183	RNA polymerase, bacteria
V1163750	M00346	Formaldehyde assimilation, serine pathway
V1034300	M00275	PTS system, cellobiose-specific II component
V1033110	M00017	Methionine biosynthesis, apartate => homoserine => methionine
V1032230	M00236	Putative polar amino acid transport system
V1033086	M00239	Peptides/nickel transport system
V1034183	M00115	NAD biosynthesis, aspartate => NAD
V1047169	M00260	DNA polymerase III complex, bacteria
V1884579	M00183	RNA polymerase, bacteria
V1684325	M00335	Sec (secretion) system
V1033646	M00183	RNA polymerase, bacteria
V1032720	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1033374	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
V1032816	M00179	Ribosome, archaea
V1032811	M00179	Ribosome, archaea
V1684116	M00335	Sec (secretion) system
V1204704	M00273	PTS system, fructose-specific II component
V1032717	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1033466	M00239	Peptides/nickel transport system
V1884645	M00346	Formaldehyde assimilation, serine pathway
V1032584	M00228	Putative glutamine transport system
V1684152	M00179	Ribosome, archaea
V1033093	M00246	Nickel transport system
V1034203	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1033450	M00020	Serine biosynthesis, glycerate-3P => serine
V1163654	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1163124	M00275	PTS system, cellobiose-specific II component
V1883179	M00246	Nickel transport system
V1163115	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1423397	M00178	Ribosome, bacteria
V1033327	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1424927	M00179	Ribosome, archaea
V1237105	M00164	ATP synthase
V1033264	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1101416	M00239	Peptides/nickel transport system
V1032701	M00239	Peptides/nickel transport system
V1796916	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1032380	M00258	Putative ABC transport system
V1032673	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1237185	M00275	PTS system, cellobiose-specific II component
V1032991	M00211	Putative ABC transport system
V1886063	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1033275	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1237100	M00183	RNA polymerase, bacteria
V1884566	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1033142	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1034319	M00179	Ribosome, archaea
V1047378	M00197	Putative fructooligosaccharide transport system
V1882378	M00183	RNA polymerase, bacteria
V1884291	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032585	M00228	Putative glutamine transport system
V1764178	M00335	Sec (secretion) system
V1033352	M00089	Triacylglycerol biosynthesis
V1199360	M00258	Putative ABC transport system
V1886232	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1819367	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033037	M00115	NAD biosynthesis, aspartate => NAD
V1796868	M00240	Iron complex transport system
V1032419	M00115	NAD biosynthesis, aspartate => NAD
V1163020	M00239	Peptides/nickel transport system
V1237098	M00299	Spermidine/putrescine transport system
V1884623	M00236	Putative polar amino acid transport system
V1032702	M00239	Peptides/nickel transport system
V1032632	M00197	Putative fructooligosaccharide transport system
V1047206	M00271	PTS system, beta-glucoside-specific II component
V1884561	M00179	Ribosome, archaea
V1033263	M00033	Ectoine biosynthesis, aspartate => ectoine
V1032591	M00236	Putative polar amino acid transport system
V1872685	M00246	Nickel transport system
V1033295	M00260	DNA polymerase III complex, bacteria
V1891158	M00258	Putative ABC transport system
V1033173	M00240	Iron complex transport system
V1033500	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1034257	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1828756	M00239	Peptides/nickel transport system
V1764562	M00164	ATP synthase
V1884245	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032912	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1101502	M00376	3-Hydroxypropionate bi-cycle
V1034276	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1237161	M00239	Peptides/nickel transport system
V1033331	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1033679	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
V1764217	M00179	Ribosome, archaea
V1032662	M00236	Putative polar amino acid transport system
V1891192	M00179	Ribosome, archaea
V1886332	M00179	Ribosome, archaea
V1032607	M00258	Putative ABC transport system
V1204708	M00275	PTS system, cellobiose-specific II component
V1033556	M00014	Glucuronate pathway (uronate pathway)
V1033186	M00254	ABC-2 type transport system
V1880127	M00134	Polyamine biosynthesis, arginine => ornithine => putrescine
V1886319	M00002	Glycolysis, core module involving three-carbon compounds
V1047223	M00083	Fatty acid biosynthesis, elongation
V1806575	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1755599	M00254	ABC-2 type transport system
V1872748	M00254	ABC-2 type transport system
V1204594	M00115	NAD biosynthesis, aspartate => NAD
V1032736	M00116	Menaquinone biosynthesis, chorismate => menaquinone
V1143334	M00193	Putative spermidine/putrescine transport system
V1033417	M00183	RNA polymerase, bacteria
V1796837	M00238	D-Methionine transport system
V1886216	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033324	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1808174	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032495	M00247	Putative ABC transport system
V1886305	M00183	RNA polymerase, bacteria
V1886373	M00273	PTS system, fructose-specific II component
V1204306	M00222	Phosphate transport system
V1047220	M00376	3-Hydroxypropionate bi-cycle
V1884587	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1101375	M00335	Sec (secretion) system
V1204706	M00035	Methionine degradation
V1047292	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1598199	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1885076	M00376	3-Hydroxypropionate bi-cycle
V1204827	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1032663	M00236	Putative polar amino acid transport system
V1033494	M00258	Putative ABC transport system
V1684159	M00239	Peptides/nickel transport system
V1033786	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1886195	M00260	DNA polymerase III complex, bacteria
V1807938	M00236	Putative polar amino acid transport system
V1163005	M00207	Putative multiple sugar transport system
V1032556	M00299	Spermidine/putrescine transport system
V1886264	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1047241	M00248	Antibiotic transport system
V1034242	M00223	Phosphonate transport system
V1882979	M00222	Phosphate transport system
V1033526	M00335	Sec (secretion) system
V1034240	M00268	PTS system, alpha-glucoside-specific II component
V1225501	M00335	Sec (secretion) system
V1033460	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1163037	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032770	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1047237	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1032700	M00239	Peptides/nickel transport system
V1819374	M00254	ABC-2 type transport system
V1033551	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1032554	M00260	DNA polymerase III complex, bacteria
V1033174	M00240	Iron complex transport system
V1884577	M00183	RNA polymerase, bacteria
V1032748	M00089	Triacylglycerol biosynthesis
V1047224	M00083	Fatty acid biosynthesis, elongation
V1033632	M00116	Menaquinone biosynthesis, chorismate => menaquinone
V1047225	M00082	Fatty acid biosynthesis, initiation
V1481432	M00002	Glycolysis, core module involving three-carbon compounds
V1880862	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1886353	M00376	3-Hydroxypropionate bi-cycle
V1503149	M00346	Formaldehyde assimilation, serine pathway
V1891128	M00239	Peptides/nickel transport system
V1806641	M00239	Peptides/nickel transport system
V1033333	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1765237	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1339051	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1891114	M00246	Nickel transport system
V1884610	M00244	Putative zinc/manganese transport system
V1032583	M00236	Putative polar amino acid transport system
V1884654	M00239	Peptides/nickel transport system
V1047218	M00376	3-Hydroxypropionate bi-cycle
V1884653	M00274	PTS system, mannitol-specific II component
V1880283	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1237114	M00274	PTS system, mannitol-specific II component
V1884415	M00207	Putative multiple sugar transport system
V1032706	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1492438	M00179	Ribosome, archaea
V1035466	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1164033	M00276	PTS system, mannose-specific II component
V1684189	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
