Gene	KEGG_module_number	Annotation
V1036776	M00260	DNA polymerase III complex, bacteria
V1102799	M00239	Peptides/nickel transport system
V1313175	M00346	Formaldehyde assimilation, serine pathway
V1020162	M00179	Ribosome, archaea
V1036735	M00183	RNA polymerase, bacteria
V1458477	M00178	Ribosome, bacteria
V1887142	M00164	ATP synthase
V1038424	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1036042	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1032062	M00239	Peptides/nickel transport system
V1018179	M00179	Ribosome, archaea
V1436832	M00346	Formaldehyde assimilation, serine pathway
V1036567	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1110058	M00179	Ribosome, archaea
V1102328	M00179	Ribosome, archaea
V1176640	M00164	ATP synthase
V1032059	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1042435	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1439147	M00254	ABC-2 type transport system
V1172076	M00206	Cellobiose transport system
V1267333	M00239	Peptides/nickel transport system
V1036872	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1409431	M00179	Ribosome, archaea
V1036831	M00335	Sec (secretion) system
V1445191	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1528392	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1036122	M00283	PTS system, ascorbate-specific II component
V1035952	M00197	Putative fructooligosaccharide transport system
V1524496	M00179	Ribosome, archaea
V1036285	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1704981	M00207	Putative multiple sugar transport system
V1008406	M00239	Peptides/nickel transport system
V1036497	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1032264	M00164	ATP synthase
V1487566	M00207	Putative multiple sugar transport system
V1705038	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1178410	M00179	Ribosome, archaea
V1032109	M00206	Cellobiose transport system
V1384044	M00197	Putative fructooligosaccharide transport system
V1467358	M00179	Ribosome, archaea
V1464526	M00239	Peptides/nickel transport system
V1230285	M00260	DNA polymerase III complex, bacteria
V1036960	M00035	Methionine degradation
V1301557	M00242	Zinc transport system
V1167759	M00002	Glycolysis, core module involving three-carbon compounds
V1421267	M00179	Ribosome, archaea
V1036156	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1036434	M00207	Putative multiple sugar transport system
V1232982	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036273	M00260	DNA polymerase III complex, bacteria
V1036112	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1337292	M00179	Ribosome, archaea
V1363702	M00183	RNA polymerase, bacteria
V1806776	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1464364	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1139467	M00178	Ribosome, bacteria
V1365642	M00179	Ribosome, archaea
V1009641	M00183	RNA polymerase, bacteria
V1036230	M00239	Peptides/nickel transport system
V1819280	M00258	Putative ABC transport system
V1037420	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032263	M00164	ATP synthase
V1036779	M00335	Sec (secretion) system
V1617969	M00178	Ribosome, bacteria
V1140472	M00179	Ribosome, archaea
V1197037	M00178	Ribosome, bacteria
V1035999	M00164	ATP synthase
V1527256	M00335	Sec (secretion) system
V1037446	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1482933	M00206	Cellobiose transport system
V1086654	M00164	ATP synthase
V1367651	M00335	Sec (secretion) system
V1040729	M00239	Peptides/nickel transport system
V1484105	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1553829	M00179	Ribosome, archaea
V1234581	M00178	Ribosome, bacteria
V1181333	M00002	Glycolysis, core module involving three-carbon compounds
V1383926	M00244	Putative zinc/manganese transport system
V1073455	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1200583	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1032873	M00183	RNA polymerase, bacteria
V1036293	M00335	Sec (secretion) system
V1036423	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1481186	M00178	Ribosome, bacteria
V1036354	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1335255	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1466250	M00164	ATP synthase
V1036286	M00086	beta-Oxidation, acyl-CoA synthesis
V1171477	M00178	Ribosome, bacteria
V1098956	M00178	Ribosome, bacteria
V1040850	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1265555	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1363241	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1724150	M00178	Ribosome, bacteria
V1038263	M00083	Fatty acid biosynthesis, elongation
V1391939	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1239567	M00178	Ribosome, bacteria
V1196712	M00206	Cellobiose transport system
V1237482	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1032026	M00086	beta-Oxidation, acyl-CoA synthesis
V1036685	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1036464	M00365	C10-C20 isoprenoid biosynthesis, archaea
V1160714	M00179	Ribosome, archaea
V1036527	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1462237	M00179	Ribosome, archaea
V1076442	M00242	Zinc transport system
V1514705	M00207	Putative multiple sugar transport system
V1036784	M00244	Putative zinc/manganese transport system
V1036477	M00183	RNA polymerase, bacteria
V1036608	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1395005	M00164	ATP synthase
V1887168	M00179	Ribosome, archaea
V1606927	M00179	Ribosome, archaea
V1496507	M00178	Ribosome, bacteria
V1445267	M00083	Fatty acid biosynthesis, elongation
V1549337	M00179	Ribosome, archaea
V1042607	M00178	Ribosome, bacteria
V1195096	M00179	Ribosome, archaea
V1036610	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1038265	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1021223	M00248	Antibiotic transport system
V1490009	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1370956	M00206	Cellobiose transport system
V1369101	M00178	Ribosome, bacteria
V1036366	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1036224	M00024	Phenylalanine biosynthesis, chorismate => phenylalanine
V1041401	M00346	Formaldehyde assimilation, serine pathway
V1009516	M00346	Formaldehyde assimilation, serine pathway
V1032261	M00164	ATP synthase
V1819243	M00260	DNA polymerase III complex, bacteria
V1036523	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1465093	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1313346	M00197	Putative fructooligosaccharide transport system
V1113212	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1294938	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1039888	M00183	RNA polymerase, bacteria
V1145171	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036249	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1038272	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1445274	M00179	Ribosome, archaea
V1383938	M00164	ATP synthase
V1367804	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1103116	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1006125	M00346	Formaldehyde assimilation, serine pathway
V1139669	M00190	Iron(III) transport system
V1072900	M00346	Formaldehyde assimilation, serine pathway
V1482530	M00178	Ribosome, bacteria
V1036351	M00248	Antibiotic transport system
V1419921	M00164	ATP synthase
V1335052	M00025	Tyrosine biosynthesis, chorismate => tyrosine
V1017600	M00179	Ribosome, archaea
V1010393	M00346	Formaldehyde assimilation, serine pathway
V1883742	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1099556	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1429095	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1830787	M00190	Iron(III) transport system
V1687741	M00197	Putative fructooligosaccharide transport system
V1369364	M00179	Ribosome, archaea
V1594566	M00178	Ribosome, bacteria
V1445193	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1237432	M00164	ATP synthase
V1427360	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036333	M00239	Peptides/nickel transport system
V1445275	M00178	Ribosome, bacteria
V1606941	M00179	Ribosome, archaea
V1043061	M00164	ATP synthase
V1036337	M00178	Ribosome, bacteria
V1036294	M00178	Ribosome, bacteria
V1496717	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036431	M00236	Putative polar amino acid transport system
V1239646	M00178	Ribosome, bacteria
V1367217	M00256	Cell division transport system
V1138583	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1039813	M00159	V/A-type ATPase, prokaryotes
V1484107	M00179	Ribosome, archaea
V1237553	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1446708	M00206	Cellobiose transport system
V1041574	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1356388	M00029	Urea cycle
V1037043	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1365218	M00178	Ribosome, bacteria
V1041526	M00335	Sec (secretion) system
V1238151	M00178	Ribosome, bacteria
V1587855	M00335	Sec (secretion) system
V1103818	M00159	V/A-type ATPase, prokaryotes
V1806873	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1069749	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1583760	M00164	ATP synthase
V1042452	M00178	Ribosome, bacteria
V1198633	M00179	Ribosome, archaea
V1036459	M00254	ABC-2 type transport system
V1377349	M00178	Ribosome, bacteria
V1899904	M00276	PTS system, mannose-specific II component
V1070064	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1040497	M00179	Ribosome, archaea
V1040498	M00179	Ribosome, archaea
V1105010	M00197	Putative fructooligosaccharide transport system
V1006063	M00179	Ribosome, archaea
V1036918	M00115	NAD biosynthesis, aspartate => NAD
V1182165	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1383974	M00178	Ribosome, bacteria
V1071794	M00159	V/A-type ATPase, prokaryotes
V1445168	M00164	ATP synthase
V1819260	M00375	Hydroxypropionate-hydroxybutylate cycle
V1157276	M00246	Nickel transport system
V1014559	M00179	Ribosome, archaea
V1042010	M00242	Zinc transport system
V1182272	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1036098	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1483102	M00183	RNA polymerase, bacteria
V1364321	M00089	Triacylglycerol biosynthesis
V1038260	M00246	Nickel transport system
V1436336	M00246	Nickel transport system
V1041482	M00179	Ribosome, archaea
V1075934	M00179	Ribosome, archaea
V1076417	M00178	Ribosome, bacteria
V1038257	M00258	Putative ABC transport system
V1554055	M00164	ATP synthase
V1039373	M00335	Sec (secretion) system
V1036235	M00283	PTS system, ascorbate-specific II component
V1082734	M00260	DNA polymerase III complex, bacteria
V1032262	M00164	ATP synthase
V1806817	M00243	Manganese/iron transport system
V1194354	M00179	Ribosome, archaea
V1467946	M00197	Putative fructooligosaccharide transport system
V1036812	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1522419	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036203	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1037273	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1018651	M00164	ATP synthase
V1036619	M00222	Phosphate transport system
V1301690	M00178	Ribosome, bacteria
V1445357	M00246	Nickel transport system
V1102771	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1445342	M00335	Sec (secretion) system
V1032054	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1403556	M00239	Peptides/nickel transport system
V1036571	M00188	NitT/TauT family transport system
V1036466	M00089	Triacylglycerol biosynthesis
V1368331	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1445776	M00179	Ribosome, archaea
V1344061	M00239	Peptides/nickel transport system
V1103515	M00183	RNA polymerase, bacteria
V1014547	M00178	Ribosome, bacteria
V1036104	M00258	Putative ABC transport system
V1038324	M00248	Antibiotic transport system
V1036365	M00233	Glutamate transport system
V1038295	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036525	M00368	Ethylene biosynthesis, methionine => ethylene
V1887197	M00197	Putative fructooligosaccharide transport system
V1392272	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1391839	M00207	Putative multiple sugar transport system
V1445273	M00239	Peptides/nickel transport system
V1036359	M00246	Nickel transport system
V1723349	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1232230	M00197	Putative fructooligosaccharide transport system
V1421760	M00179	Ribosome, archaea
V1578714	M00179	Ribosome, archaea
V1138984	M00179	Ribosome, archaea
V1042057	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1036871	M00115	NAD biosynthesis, aspartate => NAD
V1445232	M00086	beta-Oxidation, acyl-CoA synthesis
V1069332	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1357039	M00178	Ribosome, bacteria
V1011995	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1036181	M00212	Ribose transport system
V1057849	M00335	Sec (secretion) system
V1036229	M00239	Peptides/nickel transport system
V1036090	M00374	Dicarboxylate-hydroxybutyrate cycle
V1553774	M00239	Peptides/nickel transport system
V1579885	M00179	Ribosome, archaea
V1103087	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1375599	M00178	Ribosome, bacteria
V1495905	M00335	Sec (secretion) system
V1036641	M00242	Zinc transport system
V1036620	M00222	Phosphate transport system
V1036206	M00276	PTS system, mannose-specific II component
V1037285	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type
V1834880	M00207	Putative multiple sugar transport system
V1032456	M00179	Ribosome, archaea
V1099912	M00248	Antibiotic transport system
V1139251	M00335	Sec (secretion) system
V1172938	M00190	Iron(III) transport system
V1239768	M00244	Putative zinc/manganese transport system
V1073311	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036489	M00178	Ribosome, bacteria
V1238100	M00346	Formaldehyde assimilation, serine pathway
V1431685	M00335	Sec (secretion) system
V1040586	M00205	N-Acetylglucosamine transport system
V1728051	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1239564	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1380449	M00246	Nickel transport system
V1239642	M00086	beta-Oxidation, acyl-CoA synthesis
V1425724	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1103248	M00335	Sec (secretion) system
V1035955	M00207	Putative multiple sugar transport system
V1036228	M00239	Peptides/nickel transport system
V1595900	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1238857	M00207	Putative multiple sugar transport system
V1884140	M00179	Ribosome, archaea
V1036870	M00015	Proline biosynthesis, glutamate => proline
V1368297	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1075018	M00183	RNA polymerase, bacteria
V1335427	M00335	Sec (secretion) system
V1884213	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1265517	M00206	Cellobiose transport system
V1564539	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1032365	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1181220	M00179	Ribosome, archaea
V1181594	M00179	Ribosome, archaea
V1336989	M00164	ATP synthase
V1036106	M00033	Ectoine biosynthesis, aspartate => ectoine
V1040393	M00376	3-Hydroxypropionate bi-cycle
V1468406	M00164	ATP synthase
V1042212	M00179	Ribosome, archaea
V1042904	M00164	ATP synthase
V1484087	M00335	Sec (secretion) system
V1041145	M00197	Putative fructooligosaccharide transport system
V1265163	M00164	ATP synthase
V1612006	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1036275	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1196435	M00179	Ribosome, archaea
V1705011	M00164	ATP synthase
V1604018	M00179	Ribosome, archaea
V1036869	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
V1885914	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
V1037302	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1074989	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1806844	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1364532	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036861	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1103826	M00178	Ribosome, bacteria
V1042141	M00179	Ribosome, archaea
V1018432	M00237	Branched-chain amino acid transport system
V1298130	M00178	Ribosome, bacteria
V1337316	M00183	RNA polymerase, bacteria
V1007247	M00207	Putative multiple sugar transport system
V1106704	M00179	Ribosome, archaea
V1138621	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1012925	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1036785	M00243	Manganese/iron transport system
V1887253	M00335	Sec (secretion) system
V1036524	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1113709	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1141483	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1032161	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1830873	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1036430	M00236	Putative polar amino acid transport system
V1239691	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1015186	M00164	ATP synthase
V1033476	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1296428	M00346	Formaldehyde assimilation, serine pathway
V1006140	M00179	Ribosome, archaea
V1612424	M00207	Putative multiple sugar transport system
V1104056	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1237481	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1018383	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1141932	M00276	PTS system, mannose-specific II component
V1303285	M00179	Ribosome, archaea
V1036174	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1141655	M00260	DNA polymerase III complex, bacteria
V1172103	M00258	Putative ABC transport system
V1013881	M00002	Glycolysis, core module involving three-carbon compounds
V1197106	M00242	Zinc transport system
V1265810	M00178	Ribosome, bacteria
V1036476	M00178	Ribosome, bacteria
V1031998	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1019305	M00276	PTS system, mannose-specific II component
V1403990	M00346	Formaldehyde assimilation, serine pathway
V1237322	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1704985	M00335	Sec (secretion) system
V1036250	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1574858	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1036412	M00015	Proline biosynthesis, glutamate => proline
V1298224	M00164	ATP synthase
V1035985	M00335	Sec (secretion) system
V1075855	M00178	Ribosome, bacteria
V1238880	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1310852	M00335	Sec (secretion) system
V1006272	M00178	Ribosome, bacteria
V1106693	M00319	Manganese/zinc/iron transport system
V1167586	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1295823	M00335	Sec (secretion) system
V1367803	M00178	Ribosome, bacteria
V1501661	M00178	Ribosome, bacteria
V1042177	M00214	Methyl-galactoside transport system
V1015099	M00279	PTS system, galactitol-specific II component
V1018180	M00179	Ribosome, archaea
V1728046	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1384333	M00239	Peptides/nickel transport system
V1036794	M00116	Menaquinone biosynthesis, chorismate => menaquinone
V1883469	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1070407	M00197	Putative fructooligosaccharide transport system
V1594306	M00258	Putative ABC transport system
V1295076	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1018398	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1019971	M00178	Ribosome, bacteria
V1440639	M00335	Sec (secretion) system
V1530237	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1072840	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1100573	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1426177	M00002	Glycolysis, core module involving three-carbon compounds
V1445276	M00179	Ribosome, archaea
V1157372	M00178	Ribosome, bacteria
V1267660	M00246	Nickel transport system
V1247052	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1367437	M00183	RNA polymerase, bacteria
V1267395	M00178	Ribosome, bacteria
V1887284	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1364289	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1358917	M00178	Ribosome, bacteria
V1203913	M00276	PTS system, mannose-specific II component
V1181512	M00179	Ribosome, archaea
V1052203	M00335	Sec (secretion) system
V1570651	M00197	Putative fructooligosaccharide transport system
V1036255	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1038298	M00335	Sec (secretion) system
V1032048	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1040196	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1047567	M00239	Peptides/nickel transport system
V1036939	M00258	Putative ABC transport system
V1577853	M00239	Peptides/nickel transport system
V1103099	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1195492	M00335	Sec (secretion) system
V1036828	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1075019	M00179	Ribosome, archaea
V1037044	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1032143	M00086	beta-Oxidation, acyl-CoA synthesis
V1445144	M00256	Cell division transport system
V1368040	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1603143	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1111066	M00179	Ribosome, archaea
V1270765	M00178	Ribosome, bacteria
V1036609	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1338154	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1367521	M00260	DNA polymerase III complex, bacteria
