gene	geneProduct
V1036483	PP2C-family Ser/Thr phosphatase
V1036258	L-arabinose transport system permease protein AraQ
V1162252	RNA polymerase principal sigma factor HrdB
V1137315	Maltose-binding periplasmic proteins/domains
V1145315	DNA-directed RNA polymerase subunit alpha
V1301930	50S ribosomal protein L7/L12
V1006110	50S ribosomal protein L24
V1445347	DNA-directed RNA polymerase subunit beta'
V1037074	Polyphosphate kinase
V1553792	RNA polymerase-binding transcription factor CarD
V1409950	Taurine import ATP-binding protein TauB
V1355511	hypothetical protein
V1158372	ATP synthase subunit beta
V1036465	Serine/threonine-protein kinase PrkC
V1445419	Pyruvate kinase
V1036127	potassium transport protein Kup
V1037678	ATP-dependent Clp protease proteolytic subunit 1
V1037884	hypothetical protein
V1819269	50S ribosomal protein L2
V1038267	Threonine--tRNA ligase
V1001546	enterobactin exporter EntS
V1036115	HSP-70 cofactor
V1413731	Ketobutyrate formate-lyase
V1035957	Maltose-binding periplasmic proteins/domains
V1291476	hypothetical protein
V1144728	putative ATP-dependent Clp protease ATP-binding subunit
V1013250	Cold shock protein CspC
V1108186	Cold shock protein CspC
V1110017	hypothetical protein
V1723814	Fe(3+) ions import ATP-binding protein FbpC
V1496602	hypothetical protein
V1036111	Adenylosuccinate synthetase
V1020434	Fructose-bisphosphate aldolase
V1036092	Putative transcriptional regulator YvhJ
V1036260	Pullulanase precursor
V1705036	C protein alpha-antigen precursor
V1487405	tRNA guanosine-2'-O-methyltransferase
V1036959	Type-2 restriction enzyme BsuMI component YdiS
V1368264	Maltose transport system permease protein MalG
V1170692	hypothetical protein
V1105335	Ribonuclease Y
V1036795	putative transcriptional regulatory protein pdtaR
V1723757	50S ribosomal protein L21
V1036988	Anaerobic ribonucleoside-triphosphate reductase
V1070888	Thiol-activated cytolysin
V1103096	hypothetical protein
V1038271	CTP synthase
V1036481	Penicillin-binding protein A
V1036282	Polyphosphate glucokinase
V1006265	30S ribosomal protein S20
V1036227	Dipeptide-binding protein DppE precursor
V1465337	Maltose-binding periplasmic proteins/domains
V1036841	ATP-dependent zinc metalloprotease FtsH
V1037426	Inner membrane protein YbhL
V1036378	Uridylate kinase
V1436124	Cell division protein FtsZ
V1486976	hypothetical protein
V1032287	hypothetical protein
V1445176	Ribulose-phosphate 3-epimerase
V1036611	Inorganic pyrophosphatase
V1037189	putative bacteriocin transport accessory protein
V1230382	flagellar basal body-associated protein FliL
V1362379	hypothetical protein
V1141371	hypothetical protein
V1180398	hypothetical protein
V1367869	Trehalose import ATP-binding protein SugC
V1084588	ATP synthase subunit beta
V1019613	Glyceraldehyde-3-phosphate dehydrogenase
V1069801	hypothetical protein
V1166826	Rib/alpha-like repeat
V1383824	Nickel-binding periplasmic protein precursor
V1687755	30S ribosomal protein S10
V1074483	Adenylate kinase
V1036186	Periplasmic serine endoprotease DegP precursor
V1109044	hypothetical protein
V1036223	Tyrosine phosphorylated protein A
V1384369	fimbrial isopeptide formation D2 domain protein
V1723592	30S ribosomal protein S16
V1724279	maltose ABC transporter periplasmic protein
V1036101	hypothetical protein
V1036118	Penicillin-binding protein 1*
V1036684	Penicillin-binding protein 1*
V1513839	maltose ABC transporter periplasmic protein
V1103535	hypothetical protein
V1070068	preprotein translocase subunit SecA
V1806816	preprotein translocase subunit YajC
V1176644	30S ribosomal protein S20
V1237403	Transaldolase
V1036961	Modification methylase DpnIIB
V1806862	hypothetical protein
V1036664	Eco57I restriction-modification methylase
V1032060	Transaldolase
V1137087	Transketolase
V1337287	30S ribosomal protein S5
V1880393	Glutathione-binding protein GsiB precursor
V1036353	type 2 lantibiotic biosynthesis protein LanM
V1265314	Elongation factor Tu
V1036826	Phosphoenolpyruvate carboxylase
V1036516	Purine catabolism regulatory protein
V1440538	Macrolide export ATP-binding/permease protein MacB
V1120164	Elongation factor G
V1036425	hypothetical protein
V1037064	4-alpha-glucanotransferase
V1036298	Antiseptic resistance protein
V1806766	Ammonia transporter
V1705041	N-acetylmuramoyl-L-alanine amidase domain-containing protein precursor
V1036171	Putative ribonuclease Jc
V1806807	Glycogen debranching enzyme
V1036422	Long-chain-fatty-acid--CoA ligase FadD15
V1138582	Inositol-3-phosphate synthase
V1237649	putative periplasmic or secreted protein
V1383863	hypothetical protein
V1013685	Lactose transport system permease protein LacF
V1033039	Maltose-binding periplasmic proteins/domains
V1036364	Glutamine transport ATP-binding protein GlnQ
V1036458	Teichoic acid translocation permease protein TagG
V1036563	CCA-adding enzyme
V1141833	hypothetical protein
V1806864	Methionine--tRNA ligase
V1036091	putative sensor histidine kinase pdtaS
V1705007	preprotein translocase subunit SecY
V1031979	Dark-response protein 21
V1034170	30S ribosomal protein S13
V1036121	Phosphoenolpyruvate-protein phosphotransferase
V1036407	Putative thiamine biosynthesis protein
V1704984	Phosphomethylpyrimidine synthase
V1036796	DNA polymerase I
V1036167	putative sensor histidine kinase TcrY
V1036284	Excinuclease ABC subunit A
V1016072	DNA replication initiation protein gpA
V1527021	Pyruvate kinase
V1036155	hypothetical protein
V1526826	Ribonuclease G
V1036176	sortase
V1037188	putative bacteriocin transport accessory protein
V1266287	ATP-dependent Clp protease proteolytic subunit 1
V1021535	Macrolide export ATP-binding/permease protein MacB
V1036907	hypothetical protein
V1318362	50S ribosomal protein L15
V1430318	putative outer membrane protein
V1036776	DNA polymerase III subunit beta
V1102799	Oligopeptide-binding protein AmiA precursor
V1313175	Enolase
V1020162	50S ribosomal protein L29
V1391890	hypothetical protein
V1144971	hypothetical protein
V1037108	Sulfur carrier protein ThiS adenylyltransferase
V1036292	hypothetical protein
V1139744	Pullulanase
V1036157	hypothetical protein
V1006055	Thiol-activated cytolysin
V1105020	Elongation factor Tu
V1036735	DNA-directed RNA polymerase subunit beta'
V1080995	Ribonuclease 3
V1337383	Aminopeptidase C
V1442437	hypothetical protein
V1458477	30S ribosomal protein S16
V1323183	pheromone autoinducer 2 transporter
V1175441	Elongation factor Ts
V1166912	Chromosomal replication initiator protein DnaA
V1737031	hypothetical protein
V1036565	Guanosine-5'-triphosphate%2C3'-diphosphate pyrophosphatase
V1012818	Acyl-CoA dehydrogenase%2C short-chain specific
V1036169	hypothetical protein
V1230290	TM2 domain protein
V1036042	Pyruvate%2C phosphate dikinase
V1032062	Glutathione-binding protein GsiB precursor
V1018179	50S ribosomal protein L3
V1436832	Enolase
V1337345	Butanolide receptor
V1162280	hypothetical protein
V1036221	Asparagine synthetase [glutamine-hydrolyzing] 1
V1383821	hypothetical protein
V1036102	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA precursor
V1036567	Phenylalanine--tRNA ligase alpha subunit
V1110058	30S ribosomal protein S2
V1102328	Vegetative protein 209
V1176640	F-type ATPase subunit delta
V1265423	hypothetical protein
V1042435	Glyceraldehyde-3-phosphate dehydrogenase 1
V1182881	ribosomal-protein-alanine acetyltransferase
V1166811	CCAAT-binding factor%2C subunit C
V1172076	Trehalose import ATP-binding protein SugC
V1267333	putative monoacyl phosphatidylinositol tetramannoside-binding protein LpqW precursor
V1345236	DNA-binding protein HB1
V1036872	Ribose-phosphate pyrophosphokinase
V1409431	30S ribosomal protein S4
V1013253	Elongation factor Tu
V1036831	Signal recognition particle receptor FtsY
V1036838	hypothetical protein
V1016074	capsid protein
V1036460	D-inositol 3-phosphate glycosyltransferase
V1806823	hypothetical protein
V1036122	Ascorbate-specific PTS system EIIC component
V1036562	Putative mutator protein MutT4
V1035952	Trehalose import ATP-binding protein SugC
V1834849	Aggregation substance precursor
V1728015	hypothetical protein
V1036285	putative oxidoreductase/MSMEI_1564
V1704981	sn-glycerol-3-phosphate transport system permease protein UgpA
V1036482	Cell division protein FtsW
V1237424	hypothetical protein
V1082713	1%2C4-alpha-glucan branching enzyme GlgB
V1002465	Elongation factor Tu
V1363746	hypothetical protein
V1036560	hypothetical protein
V1036154	DNA gyrase subunit A
V1008406	Glutathione import ATP-binding protein GsiA
V1031948	Cell division protein FtsZ
V1594332	Putative ribonuclease Jc
V1036616	Aminopeptidase C
V1036497	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1806797	putative ABC transporter ATP-binding protein YheS
V1032264	ATP synthase subunit beta
V1487566	L-arabinose transport system permease protein AraQ
V1072887	C4-dicarboxylate anaerobic carrier
V1428999	Phosphoglycerol transferase%2C alkaline phosphatase superfamily
V1705038	Phosphoribosylformylglycinamidine synthase
V1110922	Cold shock protein CspC
V1178410	50S ribosomal protein L6
V1723086	hypothetical protein
V1032109	Trehalose import ATP-binding protein SugC
V1180499	hypothetical protein
V1411137	Flavodoxin
V1036291	hypothetical protein
V1015550	hypothetical protein
V1105021	Vegetative protein 19
V1464526	Dipeptide-binding protein DppE precursor
V1230285	DNA polymerase III subunit gamma/tau
V1036960	Modification methylase HaeIII
V1431274	hypothetical protein
V1385688	Putative L%2CD-transpeptidase LppS precursor
V1488320	hypothetical protein
V1237313	PhoH-like protein
V1140640	DivIVA domain repeat protein
V1819273	O-acetyltransferase OatA
V1006939	Diacylglycerol kinase
V1036300	Pseudouridine kinase
V1167759	Pyruvate kinase
V1486629	DivIVA domain repeat protein
V1421267	50S ribosomal protein L11
V1036156	Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1036269	Peptidoglycan synthase FtsI precursor
V1036434	Lactose-binding protein precursor
V1427948	hypothetical protein
V1232982	Glutamate--tRNA ligase
V1513840	Alpha-xylosidase
V1178384	Elongation factor G
V1436395	PII-type proteinase precursor
V1885910	hypothetical protein
V1036273	DNA polymerase III subunit alpha
V1737038	hypothetical protein
V1036267	Phospho-N-acetylmuramoyl-pentapeptide-transferase
V1036112	Fructose-bisphosphate aldolase
V1337292	50S ribosomal protein L5
V1036662	hypothetical protein
V1704990	ABC-type xylose transport system%2C periplasmic component
V1175548	Glycogen accumulation regulator GarA
V1806776	Ribose-5-phosphate isomerase A
V1464364	Glyceraldehyde-3-phosphate dehydrogenase
V1267323	hypothetical protein
V1036614	Putative oxidoreductase YdbC
V1139467	30S ribosomal protein S18 1
V1365642	30S ribosomal protein S8
V1036575	Multidrug resistance protein B
V1009641	DNA-directed RNA polymerase subunit omega
V1819287	hypothetical protein
V1806794	Phosphotransferase enzyme family protein
V1036230	Glutathione import ATP-binding protein GsiA
V1156593	Holliday junction ATP-dependent DNA helicase RuvA
V1576114	Collagen adhesin precursor
V1032173	Transcriptional regulatory protein LiaR
V1238874	sortase
V1819280	acidobacterial duplicated orphan permease
V1138622	Sodium/proton antiporter NhaA
V1293011	hypothetical protein
V1806774	Ribokinase
V1806765	Resuscitation-promoting factor Rpf2 precursor
V1037420	Leucine--tRNA ligase
V1036819	hypothetical protein
V1036958	Type-2 restriction enzyme BsuMI component YdjA
V1036348	nitrate/nitrite sensor protein NarQ
V1037711	DNA recombination protein RmuC
V1032263	F-ATPase gamma subunit
V1079022	DNA topoisomerase 1
V1036369	ATP-dependent RNA helicase HrpB
V1368476	Internalin-A precursor
V1266147	Fimbrial subunit type 1 precursor
V1036779	Membrane protein YidC 1
V1138604	Excinuclease ABC subunit C
V1514189	putative hydrolase
V1036251	putative hydrolase of the alpha/beta superfamily protein
V1617969	30S ribosomal protein S16
V1140472	50S ribosomal protein L11
V1362627	hypothetical protein
V1037492	flagellar basal body-associated protein FliL
V1175702	hypothetical protein
V1197037	hypothetical protein
V1035999	ATP synthase subunit beta
V1016073	minor spike protein
V1887247	hypothetical protein
V1032135	Stress protein H5
V1037446	Bifunctional protein GlmU
V1139066	hypothetical protein
V1086654	F-ATPase subunit 6
V1032278	Penicillin-binding protein 1*
V1040198	Stress protein H5
V1036163	hypothetical protein
V1036268	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
V1036288	Ribonuclease PH
V1036166	putative transcriptional regulatory protein TcrX
V1015704	Formate acetyltransferase 1
V1172210	hypothetical protein
V1099769	hypothetical protein
V1013795	Nucleoside triphosphate pyrophosphohydrolase
V1482962	hypothetical protein
V1104025	Trigger factor
V1385524	hypothetical protein
V1081294	hypothetical protein
V1267327	hypothetical protein
V1139748	Glycine reductase complex component B subunit gamma
V1239693	putative glutamine synthetase 2
V1181333	Pyruvate kinase
V1383926	Saliva-binding protein
V1036120	Galactose operon repressor
V1144827	Ferrous iron uptake protein
V1073455	Phosphoenolpyruvate carboxykinase [ATP]
V1834828	repeat
V1037560	Serine/threonine-protein kinase AfsK
V1834837	hypothetical protein
V1200583	Dihydroorotate dehydrogenase (quinone)
V1723813	Listeria-Bacteroides repeat domain (List_Bact_rpt)
V1037548	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1008216	Stress protein H5
V1032873	DNA-directed RNA polymerase subunit beta'
V1036293	hypothetical protein
V1035994	Formate acetyltransferase
V1036423	Branched-chain-amino-acid aminotransferase
V1036405	Transcription-repair-coupling factor
V1704900	hypothetical protein
V1381698	Chaperone protein ClpB
V1139064	Putative prophage phiRv2 integrase
V1481186	30S ribosomal protein S6
V1036354	GMP synthase [glutamine-hydrolyzing]
V1036220	Thiamine pyrophosphokinase
V1036218	D-aspartate ligase
V1036411	Ribosome-binding ATPase YchF
V1335255	Phosphopantetheine adenylyltransferase
V1482789	Type I restriction enzyme EcoR124II R protein
V1036097	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
V1239632	Putative multidrug export ATP-binding/permease protein
V1036286	Long-chain-fatty-acid--CoA ligase FadD15
V1037415	Pyridoxamine 5'-phosphate oxidase
V1171477	hypothetical protein
V1098956	50S ribosomal protein L21
V1238883	C protein alpha-antigen precursor
V1723588	Elongation factor Ts
V1085355	hypothetical protein
V1031951	group I intron endonuclease
V1036373	hypothetical protein
V1265555	Phosphomethylpyrimidine synthase
V1834875	Putative L%2CD-transpeptidase YciB precursor
V1036561	putative peptidoglycan biosynthesis protein MviN
V1036408	hypothetical protein
V1036290	hypothetical protein
V1036254	Sodium%2C potassium%2C lithium and rubidium/H(+) antiporter
V1139265	DNA ligase
V1363241	Adenylosuccinate lyase
V1037002	hypothetical protein
V1037465	putative protein containing a divergent version of the methyl-accepting chemotaxis-like domain protein
V1036231	hypothetical protein
V1038263	Polyketide biosynthesis malonyl CoA-acyl carrier protein transacylase PksC
V1043505	hypothetical protein
V1108041	hypothetical protein
V1155178	Translation initiation factor IF-2
V1391939	Fructose-bisphosphate aldolase
V1038301	Chaperone protein ClpB
V1239567	50S ribosomal protein L27
V1436052	DNA gyrase subunit B
V1337284	hypothetical protein
V1230019	hypothetical protein
V1036110	H(+)/Cl(-) exchange transporter ClcA
V1140675	hypothetical protein
V1036093	hypothetical protein
V1036833	Replicative DNA helicase
V1032026	Long-chain-fatty-acid--CoA ligase FadD15
V1035966	Aldehyde-alcohol dehydrogenase
V1036685	Dihydroorotate dehydrogenase (quinone)
V1038276	TM2 domain protein
V1806870	hypothetical protein
V1483478	hypothetical protein
V1036464	All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)
V1036527	Phosphoglycerate kinase
V1202126	putative vancomycin resistance protein
V1462237	50S ribosomal protein L2
V1806771	UDP-N-acetylenolpyruvoylglucosamine reductase
V1036784	Tromp-1
V1166774	hypothetical protein
V1834848	helicase/secretion neighborhood CpaE-like protein
V1036477	DNA-directed RNA polymerase subunit alpha
V1036608	6-phosphogluconate dehydrogenase%2C decarboxylating
V1395005	F-ATPase subunit 6
V1050626	Trigger factor
V1547928	Hexagonal wall protein
V1144710	Autolytic lysozyme
V1036804	CRISPR-associated protein Cas9/Csn1%2C subtype II/NMEMI
V1899842	D-lactate dehydrogenase
V1496507	50S ribosomal protein L4
V1266183	Hemolysin C
V1031944	Putative HMP/thiamine permease protein YkoE
V1549337	30S ribosomal protein S15
V1496696	Elongation factor Ts
V1036428	Peptide chain release factor 2
V1071487	Helicase IV
V1032134	putative ATP-dependent Clp protease ATP-binding subunit
V1159100	Stress protein H5
V1458815	Major Facilitator Superfamily protein
V1042607	50S ribosomal protein L17
V1037101	hypothetical protein
V1195096	30S ribosomal protein S2
V1080455	DNA-binding protein HU-beta
V1036610	Glucose-6-phosphate 1-dehydrogenase
V1038265	Tyrosine--tRNA ligase
V1320864	sulfur carrier protein ThiS
V1085663	co-chaperonin GroES
V1369101	hypothetical protein
V1036366	UTP--glucose-1-phosphate uridylyltransferase
V1362871	Nicotinate phosphoribosyltransferase pncB2
V1036224	P-protein
V1036834	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase
V1705004	cysteine/glutathione ABC transporter membrane/ATP-binding component
V1154487	hypothetical protein
V1413769	Sporulation initiation inhibitor protein soj
V1337328	Putative CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyl-transferase 2
V1880321	hypothetical protein
V1036860	NCS1 nucleoside transporter family protein
V1032104	Putative amidase domain protein
V1483194	Zinc import ATP-binding protein ZnuC
V1009516	Enolase
V1389977	heat shock chaperone IbpB
V1081160	Oxoglutarate dehydrogenase inhibitor
V1337314	Uracil phosphoribosyltransferase
V1032261	F-type ATPase subunit b
V1819243	DNA polymerase III subunit epsilon
V1036523	orotidine 5'-phosphate decarboxylase
V1366874	chromosome segregation protein SMC
V1036352	Lactococcin-G-processing and transport ATP-binding protein LagD
V1198675	hypothetical protein
V1113212	Bifunctional PGK/TIM
V1144561	Serine/threonine-protein kinase PknE
V1036299	Pyrimidine-specific ribonucleoside hydrolase RihB
V1144847	Ribonuclease G
V1806806	L-serine dehydratase 1
V1294938	Transketolase
V1031950	Pyrimidine-specific ribonucleoside hydrolase RihA
V1016291	pyridoxamine 5'-phosphate oxidase%2C FMN-binding family
V1145171	Arginine--tRNA ligase
V1267525	hypothetical protein
V1445343	C protein alpha-antigen precursor
V1036249	N5-carboxyaminoimidazole ribonucleotide synthase
V1016241	Vegetative protein 19
V1038272	Lysine--tRNA ligase
V1337323	Alpha-amylase precursor
V1381391	putative Sugar-binding Domain protein
V1036868	Recombinase A
V1445348	Elongation factor 4
V1507296	hypothetical protein
V1806764	putative lipase
V1806785	GDP-mannose-dependent alpha-mannosyltransferase
V1144542	DNA gyrase subunit A
V1040197	co-chaperonin GroES
V1037258	hypothetical protein
V1367804	Cysteine--tRNA ligase
V1052640	hypothetical protein
V1103116	Adenylosuccinate lyase
V1139669	Putative 2-aminoethylphosphonate-binding periplasmic protein precursor
V1201618	Formate acetyltransferase
V1072900	Enolase
V1036433	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1021403	6-phosphofructokinase isozyme 2
V1482530	30S ribosomal protein S1
V1081499	hypothetical protein
V1036351	Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
V1069917	Inorganic polyphosphate/ATP-NAD kinase
V1145033	FHA domain protein
V1166828	hypothetical protein
V1419921	F0F1 ATP synthase subunit C
V1335052	chorismate mutase
V1036089	ATP-dependent RNA helicase HrpB
V1036480	Serine/threonine-protein kinase PknA
V1017600	30S ribosomal protein S2
V1037421	Lipopolysaccharide kinase (Kdo/WaaP) family protein
V1363665	putative P-loop ATPase
V1411952	DNA-binding protein HU
V1036246	Inner membrane protein YbiR
V1037379	putative ABC transporter ATP-binding protein
V1010393	Enolase
V1883742	Bifunctional purine biosynthesis protein PurH
V1099556	Acetate kinase
V1429095	Pyruvate%2C phosphate dikinase
V1037065	hypothetical protein
V1445246	putative chromosome-partitioning protein ParB
V1830787	Phosphoglycerate transport regulatory protein PgtC precursor
V1687741	Maltodextrin-binding protein
V1498898	hypothetical protein
V1834829	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1594566	hypothetical protein
V1806871	Ribokinase
V1107091	hypothetical protein
V1237432	F-type ATPase subunit delta
V1015469	Electron transfer flavoprotein large subunit
V1099836	putative P-loop ATPase
V1067144	hypothetical protein
V1036615	Laccase domain protein YfiH
V1588826	cell division protein GpsB
V1036333	Stage 0 sporulation protein KA
V1723955	Chaperone protein ClpB
V1203949	Pyridoxamine 5'-phosphate oxidase
V1198550	hypothetical protein
V1036192	NADPH-ferredoxin reductase FprA
V1043061	F-type ATPase subunit b
V1395943	nitroreductase A
V1090535	DNA protection during starvation protein
V1198755	putative transposase OrfB
V1036337	hypothetical protein
V1138803	Heat shock protein 70
V1883688	Putative sporulation transcription regulator WhiA
V1036294	30S ribosomal protein S16
V1138761	D-ribose pyranase
V1428998	Lysylphosphatidylglycerol biosynthesis bifunctional protein LysX
V1501153	DNA protection during starvation protein
V1152048	putative outer membrane protein
V1037066	IMPACT family member YigZ
V1071001	Sigma-W factor
V1445375	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
V1036431	Inner membrane amino-acid ABC transporter permease protein YecS
V1036827	Inner membrane protein YjjP
V1239646	hypothetical protein
V1367217	Cell division ATP-binding protein FtsE
V1152685	Copper-sensitive operon repressor
V1806812	recombination factor protein RarA
V1076687	Ferritin
V1115098	hypothetical protein
V1138583	Formate--tetrahydrofolate ligase
V1010320	putative FAD-linked oxidoreductase
V1036559	Thioredoxin reductase
V1499584	DNA-binding protein HU
V1806855	hypothetical protein
V1052167	DNA gyrase subunit B
V1039813	V-type sodium ATPase catalytic subunit A
V1036842	D-alanyl-D-alanine carboxypeptidase precursor
V1484107	50S ribosomal protein L1
V1237553	Ribulose-phosphate 3-epimerase
V1036190	NADH dehydrogenase
V1041574	Fructose-bisphosphate aldolase
V1036572	Signal peptidase I
V1036087	LexA repressor
V1356388	Argininosuccinate lyase
V1057791	cell division protein GpsB
V1037043	Isopentenyl-diphosphate delta-isomerase
V1728037	hypothetical protein
V1337339	Polyribonucleotide nucleotidyltransferase
V1036370	Glycogen accumulation regulator GarA
V1041526	preprotein translocase subunit SecG
V1238151	50S ribosomal protein L9
V1723652	hypothetical protein
V1342988	Inorganic pyrophosphatase
V1436373	PII-type proteinase precursor
V1103818	V-type ATP synthase subunit I
V1806873	Deoxycytidine triphosphate deaminase
V1363717	hypothetical protein
V1069749	Phosphoribosylaminoimidazole-succinocarboxamide synthase
V1238903	Guanine/hypoxanthine permease PbuO
V1335059	putative hydrolase
V1583760	ATP synthase subunit alpha
V1042452	50S ribosomal protein L21
V1114496	putative NADH oxidase
V1180770	Formate acetyltransferase 1
V1198633	30S ribosomal protein S7
V1032253	Translation initiation factor IF-3
V1036459	Teichoic acids export ATP-binding protein TagH
V1496913	hypothetical protein
V1114810	ATPase involved in DNA repair
V1899904	EIIAB-Man
V1054684	Degradation activator
V1011483	DNA protection during starvation protein
V1070064	Serine--tRNA ligase
V1728067	hypothetical protein
V1383842	Ribonuclease E
V1040497	50S ribosomal protein L10
V1044143	30S ribosomal protein S20
V1037126	putative amino acid permease YhdG
V1040498	50S ribosomal protein L1
V1105010	Multiple sugar-binding protein precursor
V1006063	50S ribosomal protein L13
V1144560	Serine/threonine-protein kinase PknE
V1884078	hypothetical protein
V1036281	rhamnosyltransferase
V1084381	Chaperone protein ClpB 1
V1885909	Rib/alpha-like repeat
V1239700	Membrane-bound protein LytR
V1036289	putative ABC transporter ATP-binding protein
V1036478	hypothetical protein
V1036918	Glutamine-dependent NAD(+) synthetase
V1182165	Fructose-bisphosphate aldolase
V1383974	30S ribosomal protein S1
V1230424	hypothetical protein
V1239590	GTP-binding protein EngA
V1071794	V-type sodium pump subunit B
V1391995	hypothetical protein
V1035936	Sigma-A
V1819260	Acetyl-CoA acetyltransferase
V1141291	NAD-specific glutamate dehydrogenase
V1032070	Maltodextrin phosphorylase
V1157276	Putative HMP/thiamine import ATP-binding protein YkoD
V1429840	Heat shock protein 70
V1014559	50S ribosomal protein L14
V1399623	hypothetical protein
V1036350	ABC-2 family transporter protein
V1198666	Ribosome maturation factor RimM
V1806843	bacterial surface protein 26-residue repeat
V1014517	pyrroloquinoline quinone biosynthesis protein PqqE
V1198683	hypothetical protein
V1140877	Transposon Tn3 resolvase
V1485592	hypothetical protein
V1036103	D-serine/D-alanine/glycine transporter
V1042010	zinc/cadmium-binding protein
V1393762	1%2C4-alpha-glucan branching enzyme GlgB
V1182272	Adenylosuccinate lyase
V1367592	FHA domain protein
V1482582	hypothetical protein
V1036098	Bifunctional protein FolD protein
V1166913	Ribosomal RNA small subunit methyltransferase G
V1036189	Calcium-transporting ATPase
V1040289	Vegetative protein 19
V1012379	Flavodoxin
V1407962	hypothetical protein
V1885922	Type I phosphodiesterase / nucleotide pyrophosphatase
V1267276	Ribonuclease G
V1391834	Acyl-CoA cholesterol acyltransferase
V1368184	Peptide deformylase
V1364321	2-acyl-glycerophospho-ethanolamine acyltransferase
V1728074	hypothetical protein
V1513939	L-2-hydroxyisocaproate dehydrogenase
V1032240	1%2C4-alpha-glucan branching enzyme GlgB
V1038260	Putative HMP/thiamine import ATP-binding protein YkoD
V1553383	hypothetical protein
