Gene	KEGG_pathwayID	Annotation
V1000864	map00900	Terpenoid backbone biosynthesis
V1302301	map03010	Ribosome
V1000380	map03010	Ribosome
V1001317	map00620	Pyruvate metabolism
V1006022	map00270	Cysteine and methionine metabolism
V1167421	map04112	Cell cycle - Caulobacter
V1171078	map00240	Pyrimidine metabolism
V1001500	map00860	Porphyrin and chlorophyll metabolism
V1339962	map00240	Pyrimidine metabolism
V1553706	map00500	Starch and sucrose metabolism
V1852111	map00561	Glycerolipid metabolism
V1852121	map00450	Selenocompound metabolism
V1237574	map00790	Folate biosynthesis
V1382281	map03010	Ribosome
V1462246	map03010	Ribosome
V1000140	map00970	Aminoacyl-tRNA biosynthesis
V1000747	map00970	Aminoacyl-tRNA biosynthesis
V1159013	map04112	Cell cycle - Caulobacter
V1209783	map03430	Mismatch repair
V1594750	map00983	Drug metabolism - other enzymes
V1000853	map02060	Phosphotransferase system (PTS)
V1001288	map02010	ABC transporters
V1000139	map03440	Homologous recombination
V1000379	map03010	Ribosome
V1001065	map00511	Other glycan degradation
V1001295	map00524	Butirosin and neomycin biosynthesis
V1598319	map02060	Phosphotransferase system (PTS)
V1000654	map00770	Pantothenate and CoA biosynthesis
V1001167	map04112	Cell cycle - Caulobacter
V1806686	map00550	Peptidoglycan biosynthesis
V1000234	map00900	Terpenoid backbone biosynthesis
V1000382	map03010	Ribosome
V1000833	map00473	D-Alanine metabolism
V1036199	map00250	Alanine, aspartate and glutamate metabolism
V1541135	map00500	Starch and sucrose metabolism
V1852132	map00760	Nicotinate and nicotinamide metabolism
V1000092	map05150	Staphylococcus aureus infection
V1301228	map02060	Phosphotransferase system (PTS)
V1462015	map03013	RNA transport
V1555370	map00240	Pyrimidine metabolism
V1000361	map00770	Pantothenate and CoA biosynthesis
V1598386	map03010	Ribosome
V1000278	map02010	ABC transporters
V1295109	map04621	NOD-like receptor signaling pathway
V1598307	map04122	Sulfur relay system
V1880271	map00970	Aminoacyl-tRNA biosynthesis
V1000611	map00480	Glutathione metabolism
V1000948	map00564	Glycerophospholipid metabolism
V1033764	map00720	Carbon fixation pathways in prokaryotes
V1301199	map00680	Methane metabolism
V1430377	map02010	ABC transporters
V1000359	map03010	Ribosome
V1000441	map02010	ABC transporters
V1001293	map02060	Phosphotransferase system (PTS)
V1001119	map00910	Nitrogen metabolism
V1136911	map00970	Aminoacyl-tRNA biosynthesis
V1149349	map00521	Streptomycin biosynthesis
V1302255	map00520	Amino sugar and nucleotide sugar metabolism
V1356383	map02010	ABC transporters
V1000107	map03060	Protein export
V1035129	map04122	Sulfur relay system
V1598451	map00195	Photosynthesis
V1605191	map00520	Amino sugar and nucleotide sugar metabolism
V1879897	map00640	Propanoate metabolism
V1001116	map02020	Two-component system
V1001418	map00680	Methane metabolism
V1006021	map03010	Ribosome
V1302519	map03020	RNA polymerase
V1580931	map00520	Amino sugar and nucleotide sugar metabolism
V1886377	map00770	Pantothenate and CoA biosynthesis
V1000060	map03030	DNA replication
V1000386	map03010	Ribosome
V1000394	map02010	ABC transporters
V1303503	map02010	ABC transporters
V1883033	map03010	Ribosome
V1000009	map03010	Ribosome
V1000526	map03430	Mismatch repair
V1000938	map00970	Aminoacyl-tRNA biosynthesis
V1001368	map02060	Phosphotransferase system (PTS)
V1431657	map03010	Ribosome
V1000117	map03013	RNA transport
V1000451	map00960	Tropane, piperidine and pyridine alkaloid biosynthesis
V1491690	map03440	Homologous recombination
V1000312	map03010	Ribosome
V1000804	map02010	ABC transporters
V1000124	map03010	Ribosome
V1000430	map02020	Two-component system
V1001068	map00051	Fructose and mannose metabolism
V1001088	map00051	Fructose and mannose metabolism
V1001299	map00400	Phenylalanine, tyrosine and tryptophan biosynthesis
V1000067	map03013	RNA transport
V1150833	map00720	Carbon fixation pathways in prokaryotes
V1420560	map00550	Peptidoglycan biosynthesis
V1552729	map03010	Ribosome
V1836867	map00564	Glycerophospholipid metabolism
V1038255	map00970	Aminoacyl-tRNA biosynthesis
V1150720	map00240	Pyrimidine metabolism
