gene	geneProduct
V1000121	ATP-dependent Clp protease ATP-binding subunit ClpX
V1069602	Glucan 1%2C6-alpha-glucosidase
V1000138	hypothetical protein
V1000304	Pullulanase
V1149263	HTH-type transcriptional regulator YodB
V1420579	putative hydrolase
V1001477	hypothetical protein
V1000009	50S ribosomal protein L15
V1006822	deoxyguanosinetriphosphate triphosphohydrolase-like protein
V1852084	50S ribosomal protein L23
V1000883	UDP-glucose 4-epimerase
V1000149	hypothetical protein
V1214686	LPXTG cell wall anchor domain protein
V1006820	Alpha-hemolysin translocation ATP-binding protein HlyB
V1482720	hypothetical protein
V1329806	hypothetical protein
V1888216	NADH oxidase
V1852111	Lipoteichoic acid synthase 1
V1000603	Putative Holliday junction resolvase
V1000641	Triosephosphate isomerase
V1000140	Proline--tRNA ligase
V1000834	DEAD-box ATP-dependent RNA helicase CshA
V1000307	Glutamine synthetase
V1000642	Enolase
V1000499	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1852083	50S ribosomal protein L5
V1000637	ATP-dependent Clp protease proteolytic subunit
V1268476	CBS domain protein
V1000529	putative integral membrane protein
V1000881	D-serine/D-alanine/glycine transporter
V1144133	hypothetical protein
V1000180	Uracil transporter
V1046767	DNA polymerase I
V1580898	hypothetical protein
V1000831	Transcription-repair-coupling factor
V1608875	hypothetical protein
V1191213	type 2 lantibiotic biosynthesis protein LanM
V1000644	SsrA-binding protein
V1000120	putative GTP-binding protein EngB
V1000171	Oligopeptide-binding protein AppA precursor
V1000184	Bacteriophage peptidoglycan hydrolase
V1000484	3'-5' exoribonuclease YhaM
V1058821	Holliday junction ATP-dependent DNA helicase RuvB
V1851969	hypothetical protein
V1006735	gram-positive signal peptide%2C YSIRK family
V1018798	Tetracycline resistance protein TetM from transposon TnFO1
V1000892	Phosphoglucosamine mutase
V1000008	Adenylate kinase
V1836820	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
V1149253	Bacteriophage peptidoglycan hydrolase
V1000558	Putative protein phosphatase 2C-type
V1000301	Bifunctional (p)ppGpp synthase/hydrolase RelA
V1000185	Glucan 1%2C6-alpha-glucosidase
V1851995	Ribosomal RNA small subunit methyltransferase H
V1594229	6-phosphogluconate dehydrogenase%2C decarboxylating
V1000066	Serine protease Do-like HtrA
V1293972	hypothetical protein
V1430829	UDP-N-acetylglucosamine 2-epimerase
V1203306	LPXTG cell wall anchor domain protein
V1000025	hypothetical protein
V1006021	hypothetical protein
V1430423	Peptide deformylase 2
V1389989	Glucose-6-phosphate isomerase
V1000074	Glucose-inhibited division protein A
V1000611	Beta-Ala-Xaa dipeptidase
V1000619	Regulatory protein spx
V1035129	putative tRNA sulfurtransferase
V1006628	Methionine aminopeptidase 1
V1852118	hypothetical protein
V1046757	L%2CD-transpeptidase catalytic domain
V1442319	hypothetical protein
V1000039	anaerobic ribonucleotide reductase-activating protein
V1541158	major spike protein
V1882996	repeat
V1000097	Signal peptidase IB
V1000329	Peptide chain release factor 3
V1162547	putative 5-formyltetrahydrofolate cyclo-ligase
V1000622	putative inorganic polyphosphate/ATP-NAD kinase
V1836802	Putative tRNA (cytidine(34)-2'-O)-methyltransferase
V1000013	30S ribosomal protein S8
V1295109	Thiol-activated cytolysin
V1000051	hypothetical protein
V1469372	hypothetical protein
V1000595	hypothetical protein
V1503164	Serine-rich repeat protein GspB
V1000056	transcriptional regulator BetI
V1046750	hypothetical protein
V1436037	gram-positive signal peptide%2C YSIRK family
V1000092	D-alanyl-lipoteichoic acid biosynthesis protein DltB
V1171078	Uracil phosphoribosyltransferase
V1000528	30S ribosomal protein S7
V1000077	DNA polymerase III subunit beta
V1381099	F-ATPase gamma subunit
V1000298	glutamyl-tRNA(Gln) amidotransferase subunit E
V1000088	Deoxyadenosine kinase
V1000551	Intracellular maltogenic amylase
V1295013	Di-/tripeptide transporter
V1158598	Translation initiation factor IF-3
V1852100	Thiamine pyrophosphokinase
V1000128	Ribosomal RNA small subunit methyltransferase D
V1000158	Alkaline shock protein 23
V1000318	Phenylalanine--tRNA ligase beta subunit
V1000535	Isochorismatase family protein YecD
V1580955	Heat shock protein 70
V1167856	Tyrosine recombinase XerD
V1301158	Serine protease Do-like HtrA
V1851983	ATP-dependent DNA helicase PcrA
V1364363	ATP-dependent Clp protease ATP-binding subunit ClpX
V1000139	DNA polymerase III PolC-type
V1000590	Bifunctional protein pyrR
V1463315	Asparagine--tRNA ligase
V1836800	Protein involved in sex pheromone biosynthesis
V1000607	hypothetical protein
V1552713	Phosphoglucosamine mutase
V1000012	50S ribosomal protein L6
V1006018	HNH endonuclease
V1000047	Tyrosine-protein phosphatase precursor
V1852132	Nicotinate-nucleotide adenylyltransferase
V1607575	DNA polymerase III PolC-type
V1000007	Translation initiation factor IF-1
V1000152	hypothetical protein
V1000168	Isoleucine--tRNA ligase
V1000601	Alanine--tRNA ligase
V1608857	30S ribosomal protein S1
V1151052	repeat
V1000885	Ribonuclease J 1
V1594655	Stage 0 sporulation protein KD
V1175000	Aminopeptidase N
V1301126	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1167421	Chromosomal replication initiator protein DnaA
V1000170	Ribonuclease 3
V1064534	DNA-directed RNA polymerase subunit beta
V1851964	hypothetical protein
V1836834	camphor resistance protein CrcB
V1581527	putative transcriptional regulator
V1000500	DNA ligase
V1038255	Tyrosine--tRNA ligase
V1001468	Leucine--tRNA ligase
V1001475	putative ABC transporter ATP-binding protein YxlF
V1000938	Cysteine--tRNA ligase
V1000498	Inner membrane protein YbhL
V1000942	hypothetical protein
V1000311	Rhomboid protease GluP
V1000827	putative tRNA-dihydrouridine synthase
V1000486	Penicillin-binding protein F
V1391945	product=Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1006728	putative oxidoreductase
V1000176	putative glutamine ABC transporter permease protein GlnM
V1000519	PTS system maltose-specific EIICB component
V1481442	Pullulanase
V1886694	GTP pyrophosphokinase YjbM
V1000299	Putative pyruvate%2C phosphate dikinase regulatory protein
V1574099	PTS system mannose-specific EIIC component
V1200639	Proline iminopeptidase
V1000134	HSP-70 cofactor
V1381001	NH(3)-dependent NAD(+) synthetase
V1006022	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
V1000295	Glycine--tRNA ligase beta subunit
V1355907	hypothetical protein
V1064214	external scaffolding protein
V1000887	putative phosphatase YwpJ
V1000538	Nucleoid occlusion protein
V1008711	Pullulanase
V1036803	Cell division protein FtsW
V1836832	Elongation factor P
V1000823	potassium transport protein Kup
V1000327	Replication initiation and membrane attachment protein
V1000524	Competence-specific nuclease
V1594601	DNA topoisomerase 1
V1852080	UDP-N-acetylmuramate--L-alanine ligase
V1000011	50S ribosomal protein L18
V1000848	ABC transporter permease protein YxdM
V1594712	RNA polymerase sigma factor RpoD
V1000569	Rod shape-determining protein MreC
V1150958	DNA topoisomerase 4 subunit A
V1158426	PTS system mannose-specific EIIC component
V1503141	LPXTG cell wall anchor domain protein
V1000022	hypothetical protein
V1499649	2-succinyl-6-hydroxy-2%2C4-cyclohexadiene-1-carboxylate synthase
V1000117	Ribonuclease Z
V1000169	Chromosome partition protein Smc
V1000109	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
V1000936	Alpha-ribazole phosphatase
V1001467	S-adenosylmethionine synthase
V1000020	30S ribosomal protein S19
V1102439	Staphylococcal respiratory response protein A
V1423331	Magnesium-transporting ATPase%2C P-type 1
V1852085	Magnesium-transporting ATPase%2C P-type 1
V1000332	Magnesium and cobalt efflux protein CorC
V1500069	hypothetical protein
V1060343	F-type ATPase subunit delta
V1000132	Single-stranded-DNA-specific exonuclease RecJ
V1035171	hypothetical protein
V1356077	DNA/pantothenate metabolism flavoprotein
V1000069	Sensor histidine kinase YycG
V1046753	adaptor protein
V1886961	Serine/threonine-protein kinase PrkC
V1851957	Adenosylhomocysteinase
V1000324	50S ribosomal protein L20
V1136911	Serine--tRNA ligase
V1168191	hypothetical protein
V1836805	Copper-exporting P-type ATPase B
V1381941	hypothetical protein
V1295066	Putative glycosyltransferase EpsH
V1000112	hypothetical protein
V1000614	putative hydrolase YutF
V1852155	Flavodoxin
V1435150	hypothetical protein
V1000306	Choline-binding protein precursor
V1000296	Recombination protein O
V1143276	Undecaprenyl-diphosphatase
V1042355	EIIAB-Man
V1400074	ATP-dependent protease ATPase subunit ClpY
V1836815	Galactose/methyl galactoside import ATP-binding protein MglA
V1465413	Stage III sporulation protein E
V1006029	UDP-N-acetylenolpyruvoylglucosamine reductase
V1033129	Phosphoenolpyruvate-protein phosphotransferase
V1436021	Pullulanase
V1000542	NADPH azoreductase
V1112929	AAA domain (dynein-related subfamily)
V1006815	Phosphate acetyltransferase
V1400588	Low-affinity inorganic phosphate transporter 1
V1339995	putative tRNA sulfurtransferase
V1355689	RNA polymerase sigma factor RpoD
V1000328	Dephospho-CoA kinase
V1000540	Colicin V production protein
V1000102	ATP-dependent helicase/nuclease subunit A
V1852134	hypothetical protein
V1000063	hypothetical protein
V1000631	Peptide chain release factor 2
V1064607	Pullulanase
V1445186	Proline--tRNA ligase
V1164544	DNA polymerase III subunit gamma/tau
V1000060	Ribonuclease HI
V1143974	hypothetical protein
V1852017	Cytidylate kinase
V1420578	DNA integrity scanning protein DisA
V1000330	Regulatory protein RecX
V1000835	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
V1000594	Carbamoyl-phosphate synthase large chain
V1000059	Putative glycosyltransferase EpsH
V1000628	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
V1000071	Extreme acid sensitivity protein
V1000154	Recombination protein N
V1462019	Putative L%2CD-transpeptidase YciB precursor
V1469282	Glutathione transport system permease protein GsiC
V1595138	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1000101	ATP-dependent helicase/deoxyribonuclease subunit B
V1852154	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
V1000028	putative deoxyribonuclease YcfH
V1268240	Pullulanase
V1435970	hypothetical protein
V1000146	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1034596	L%2CD-transpeptidase catalytic domain
V1000829	hypothetical protein
V1852117	Ribosomal RNA large subunit methyltransferase L
V1076392	hypothetical protein
V1851981	hypothetical protein
V1392089	hypothetical protein
V1617343	Penicillin-binding protein 1A
V1000099	mevalonate kinase
V1044453	hypothetical protein
V1418918	Glutamate racemase
V1204231	Fibrinogen-binding protein precursor
V1851976	YGGT family protein
V1000026	Ribosomal RNA small subunit methyltransferase A
V1000141	Phosphatidate cytidylyltransferase
V1000294	DNA primase
V1500254	Lipopolysaccharide export system ATP-binding protein LptB
V1000566	Phospho-N-acetylmuramoyl-pentapeptide-transferase
V1615860	repeat
V1000935	Chaperone protein YajL
V1356515	GMP reductase
V1430690	NH(3)-dependent NAD(+) synthetase
V1000602	hypothetical protein
V1418931	putative secreted protein
V1891325	Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
V1390099	Lipoteichoic acid synthase 1
V1000316	Penicillin-binding protein 2B
V1581644	Adenylosuccinate lyase
V1553706	putative alpha-glucosidase
V1000126	ATP-dependent protease LonB
V1006627	Magnesium and cobalt efflux protein CorC
V1380652	50S ribosomal protein L15
V1357707	Transcriptional regulatory protein YycF
V1381580	H(+)/Cl(-) exchange transporter ClcA
V1033789	Glucose-specific phosphotransferase enzyme IIA component
V1204222	cytoskeletal protein RodZ
V1143327	Type-1 restriction enzyme R protein
V1390210	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1469297	tRNA-dihydrouridine synthase B
V1000632	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1000319	Putative TrmH family tRNA/rRNA methyltransferase
V1000606	Thioredoxin
V1043533	DNA-binding transcriptional repressor PuuR
V1356248	Inner membrane metabolite transport protein YgcS
V1415807	Recombination protein RecR
V1912441	Glucitol operon repressor
V1442803	Transcriptional antiterminator
V1329205	putative zinc transport system zinc-binding lipoprotein AdcA precursor
V1391924	Ribosomal RNA large subunit methyltransferase H
V1000108	ATP-dependent protease subunit HslV
V1000086	Purine nucleoside receptor A
V1240327	Antitoxin DinJ
V1875154	D-alanyl-D-alanine carboxypeptidase DacA precursor
V1000454	Aspartate racemase
V1297373	CTP synthase
V1000030	hypothetical protein
V1000161	ABC-2 type transporter
V1469304	Glutamyl-tRNA(Gln) amidotransferase subunit C
V1499093	co-chaperonin GroES
V1406524	hypothetical protein
V1481434	G3P acyltransferase
V1144426	fructose-bisphosphate aldolase
V1412718	putative type I restriction enzymeP M protein
V1000539	Ribosomal RNA small subunit methyltransferase G
V1594580	hypothetical protein
V1010815	ribosomal-protein-alanine N-acetyltransferase
V1143377	EIIABC-Fru
V1033793	Flavin mononucleotide phosphatase YbjI
V1301242	DegV domain-containing protein
V1000173	ATP-dependent DNA helicase RecG
V1852077	Ribosomal RNA small subunit methyltransferase G
V1464388	DNA-directed RNA polymerase subunit beta
V1852125	Putative pit accessory protein
V1204220	esterase
V1000833	Alanine racemase
V1365188	30S ribosomal protein S18
V1000005	30S ribosomal protein S11
V1000613	hypothetical protein
V1381169	DNA-directed RNA polymerase subunit beta
V1000027	Ribonuclease M5
V1430720	Prolipoprotein diacylglyceryl transferase
V1268426	DNA topoisomerase 4 subunit B
V1852108	adaptor protein
V1000463	hypothetical protein
V1463130	hypothetical protein
V1851970	hypothetical protein
V1006017	Ribonucleoside-diphosphate reductase subunit beta nrdF2
V1001392	Acetate kinase
V1000626	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
V1046749	hypothetical protein
V1092573	50S ribosomal protein L1
V1000321	Ribosomal silencing factor RsfS
V1159013	Cell division protein FtsZ
V1836814	hypothetical protein
V1001488	Mannosylfructose-phosphate synthase
V1033375	Trigger factor
V1000481	putative ABC-type exoprotein transport system%2C permease component
V1381056	putative hydrolase YxeP
V1293700	hypothetical protein
V1852141	Bacterial membrane flanked domain protein
V1852028	Immunoglobulin G-binding protein G precursor
V1000014	50S ribosomal protein L14
V1592383	D-alanine--poly(phosphoribitol) ligase subunit 1
V1912432	hypothetical protein
V1000103	UV-endonuclease
V1389777	Transcript cleavage factor GreA
V1000505	Mannosyltransferase OCH1
V1159777	L-ribulose-5-phosphate 4-epimerase
V1000155	Farnesyl diphosphate synthase
V1000163	Non-canonical purine NTP pyrophosphatase
V1420722	hypothetical protein
V1000456	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1162882	D-alanine--D-alanine ligase A
V1000091	hypothetical protein
V1580761	D-alanine--poly(phosphoribitol) ligase subunit 1
V1573677	bacteriocin biosynthesis docking scaffold%2C SagD family
V1000118	O-acetyltransferase OatA
V1268292	DEAD-box ATP-dependent RNA helicase CshA
V1196381	Penicillin-binding protein F
V1851977	Lipopolysaccharide export system ATP-binding protein LptB
V1430852	Ribokinase
V1469421	hypothetical protein
V1000573	Cysteine desulfurase
V1851972	Peptidase T
V1046739	hypothetical protein
V1204226	hypothetical protein
V1399511	6-phosphofructokinase
V1269524	hypothetical protein
V1392809	hypothetical protein
V1836825	Glycopeptide resistance-associated protein R
V1000832	Peptidyl-tRNA hydrolase
V1167995	Non-specific ribonucleoside hydrolase RihC
V1469580	GMP synthase [glutamine-hydrolyzing]
V1000150	tRNA (guanine-N(1)-)-methyltransferase
V1143821	Chromosomal replication initiator protein DnaA
V1381439	Exodeoxyribonuclease V alpha chain
V1000559	Ribosomal RNA small subunit methyltransferase B
V1852121	Thioredoxin reductase
V1034595	putative endopeptidase precursor
V1000323	Tagatose-6-phosphate kinase
V1144358	30S ribosomal protein S20
V1469295	Folylpolyglutamate synthase
V1000895	Cytosine deaminase
V1000609	putative MscS family protein YkuT
V1000002	tRNA pseudouridine synthase A
V1143335	30S ribosomal protein S16
V1852079	Sensor protein kinase WalK
V1143328	Type I restriction enzyme EcoKI M protein
V1000824	Zinc import ATP-binding protein ZnuC
V1442368	Ribosomal large subunit pseudouridine synthase D
V1000589	Orotidine 5'-phosphate decarboxylase
V1000893	hypothetical protein
V1000939	Mini-ribonuclease 3
V1000458	Acyl-ACP thioesterase
V1340101	Phosphoserine phosphatase 1
V1000485	putative metallophosphoesterase YhaO
V1608734	ATP-dependent Clp protease ATP-binding subunit ClpE
V1424791	Replication-associated recombination protein A
V1491691	HD containing hydrolase-like enzyme
V1852142	gram-positive signal peptide%2C YSIRK family
V1355717	Biofilm regulatory protein A precursor
V1000565	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1046748	hypothetical protein
V1886891	hypothetical protein
V1498992	Glucosamine-6-phosphate deaminase
V1000624	Peptidase M16 inactive domain protein
V1000067	Putative metallo-hydrolase YycJ
V1000331	ribonuclease BN/unknown domain fusion protein
V1151036	Pur operon repressor
V1000114	Ribosomal large subunit pseudouridine synthase B
V1000610	Glucose-resistance amylase regulator
V1000035	Bacterial membrane flanked domain protein
V1469581	HTH-type transcriptional repressor YvoA
V1000068	YycH protein
V1339795	pheromone autoinducer 2 transporter
V1001487	D-inositol 3-phosphate glycosyltransferase
V1268599	hypothetical protein
V1000157	hypothetical protein
V1046754	hypothetical protein
V1573654	hypothetical protein
V1851974	Primosomal protein DnaI
V1424841	L%2CD-transpeptidase catalytic domain
V1000125	ComEC family competence protein
V1033924	30S Ribosomal protein S1
V1392092	putative aminodeoxychorismate lyase
V1000142	Uridylate kinase
V1886424	Oligo-beta-mannoside-specific phosphotransferase enzyme IIB component
V1000937	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1391986	50S ribosomal protein L20
V1000034	Transcript cleavage factor GreA
V1000844	ABC-2 family transporter protein
V1000830	Septum formation initiator
V1000621	hypothetical protein
V1160180	Segregation and condensation protein A
V1581764	hypothetical protein
V1000490	hypothetical protein
V1000482	ABC-type transporter ATP-binding protein EcsA
V1006626	Histidine--tRNA ligase
V1580963	Adenylosuccinate synthetase
V1851958	Nucleoid-associated protein
V1574081	major facilitator superfamily transporter
V1364620	Transcriptional repressor NrdR
V1000634	Excinuclease ABC subunit A
V1391989	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
V1609073	Triosephosphate isomerase
V1000164	GTP cyclohydrolase 1
V1000310	hypothetical protein
V1481348	Phenylalanine--tRNA ligase alpha subunit
V1420577	repeat
V1000019	50S ribosomal protein L22
V1469305	PTS system%2C glucitol/sorbitol-specific IIA component
V1000501	Exo-glucosaminidase LytG precursor
V1035202	Lactococcin-G-processing and transport ATP-binding protein LagD
V1852051	pyridoxamine kinase
V1000115	Segregation and condensation protein A
V1044896	hypothetical protein
V1000479	Phenylalanine--tRNA ligase beta subunit
V1836824	hypothetical protein
V1034591	serine/threonine protein kinase
V1000588	Orotate phosphoribosyltransferase
V1006734	hypothetical protein
V1000303	Methionine import ATP-binding protein MetN
V1033757	Glutamate--tRNA ligase
V1464522	GMP synthase [glutamine-hydrolyzing]
V1598238	Peptide chain release factor 1
V1851960	product=hypothetical protein
V1887022	hemolysin
V1463112	DNA polymerase III PolC
V1341617	hypothetical protein
V1001367	Aspartate--ammonia ligase
V1074688	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
V1000058	Tropinesterase
V1541161	Arginine transport system permease protein ArtQ
V1607584	hypothetical protein
V1000888	ADP-binding protein
V1000113	GTP-binding protein EngA
V1576208	ATP-dependent DNA helicase PcrA
V1394176	PTS system galactitol-specific EIIC component
V1541138	PTS system%2C glucitol/sorbitol-specific IIA component
V1608830	NADPH azoreductase
V1000884	L-arabinose transport system permease protein AraQ
V1000572	Folylpolyglutamate synthase
V1006729	Thymidylate synthase
V1338858	GTP-binding protein HflX
V1076095	hypothetical protein
V1197048	Neopullulanase
V1033571	Ribulose-phosphate 3-epimerase
V1000130	putative PEP-CTERM system TPR-repeat lipoprotein
V1339890	Response regulator ArlR
V1000166	ADP-ribose pyrophosphatase
V1000608	dITP/XTP pyrophosphatase
V1581152	hypothetical protein
V1912438	hypothetical protein
V1615590	Beta antigen
V1851966	Internalin-J precursor
V1852098	hypothetical protein
V1103199	Multidrug-efflux transporter 3
V1075594	DNA protecting protein DprA
V1339798	L-serine dehydratase%2C alpha chain
V1498665	HPr kinase/phosphorylase
V1000623	Stage III sporulation protein E
V1503469	Guanine/hypoxanthine permease PbuG
V1548376	Modification methylase HhaI
V1852074	D-alanine--poly(phosphoribitol) ligase subunit 2
V1552776	autoinducer 2 ABC transporter permease LsrC
V1338856	hypothetical protein
V1469339	PTS system glucitol/sorbitol-specific IIA component
V1295093	Xanthine phosphoribosyltransferase
V1000605	MutS2 protein
V1469367	hypothetical protein
V1383406	Ribosome-releasing factor
V1000508	Putative CDP-glycerol:glycerophosphate glycerophosphotransferase
V1000127	Phosphopantetheine adenylyltransferase
V1366480	DEAD-box ATP-dependent RNA helicase CshB
V1469287	Glycine--tRNA ligase alpha subunit
V1289758	hypothetical protein
V1000567	cell division protein FtsL
V1000620	Competence protein
V1852122	sporulation integral membrane protein YtvI
V1423300	Response regulator ArlR
V1257307	LPXTG cell wall anchor domain protein
V1852110	putative zinc transport system permease protein AdcB
V1000544	Fumarate reductase flavoprotein subunit precursor
V1875146	ABC-type transporter ATP-binding protein EcsA
V1483378	anaerobic ribonucleotide reductase-activating protein
V1000600	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
V1000322	GTPase YqeH
