gene	geneProduct
V1149114	Spermidine/putrescine import ATP-binding protein PotA
V1884487	H+ Antiporter protein
V1032652	Serine protease Do-like HtrA
V1032883	Cell division protein FtsW
V1033020	Peptide chain release factor 3
V1150387	Signal transduction histidine-protein kinase ArlS
V1033025	23S rRNA (uracil-C(5))-methyltransferase RlmCD
V1032609	D-serine/D-alanine/glycine transporter
V1033165	Plasmid pRiA4b ORF-3-like protein
V1032697	Fibronectin type III domain protein
V1033290	Copper-exporting P-type ATPase A
V1338860	Proline--tRNA ligase
V1032782	hypothetical protein
V1366240	Surface layer protein
V1808252	Glycerol kinase
V1033361	putative DEAD-box ATP-dependent RNA helicase
V1032730	L-aspartate transporter
V1047061	Threonine--tRNA ligase
V1032558	Phosphoglucosamine mutase
V1032792	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1032207	multidrug resistance protein MdtH
V1033273	Beta-galactosidase LacZ
V1150369	Type III restriction enzyme%2C res subunit
V1033562	Putative HMP/thiamine import ATP-binding protein YkoD
V1101416	Dipeptide-binding protein DppE precursor
V1033455	General stress protein A
V1033659	Cysteine-rich secretory protein family protein
V1204834	Transposase
V1032779	Penicillin-binding protein F
V1047303	Staphylococcal virulence regulator protein A
V1064214	external scaffolding protein
V1755579	Ribonuclease R
V1796917	Bacillibactin transport regulator
V1033247	putative ABC transporter ATP-binding protein YheS
V1033558	Phosphoglycerate kinase
V1034275	Serine/threonine exchanger SteT
V1032563	phosphoenolpyruvate carboxykinase
V1032745	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1150431	Type-1 restriction enzyme R protein
V1149016	hypothetical protein
V1032715	Glutamate--tRNA ligase
V1684172	Lipid A export ATP-binding/permease protein MsbA
V1872751	gram-positive signal peptide%2C YSIRK family
V1884892	hypothetical protein
V1032845	Xaa-Pro dipeptidyl-peptidase
V1237091	putative transposase OrfB
V1806647	DNA primase
V1885172	ATP synthase subunit alpha
V1032372	D-alanyl-lipoteichoic acid biosynthesis protein DltD
V1032410	CTP synthase
V1032928	Major cardiolipin synthase ClsA
V1033390	Lipopolysaccharide export system ATP-binding protein LptB
V1204490	Mannitol operon transcriptional activator
V1684139	ATP-dependent DNA helicase PcrA
V1032434	Phenylalanine--tRNA ligase beta subunit
V1143301	FeS cluster assembly protein SufB
V1204519	Excinuclease ABC subunit B
V1032376	K(+)/H(+) antiporter
V1162595	putative cation-transporting ATPase F
V1033612	Magnesium and cobalt efflux protein CorC
V1032296	Putative O-antigen transporter
V1033321	Surface layer protein
V1807976	DNA polymerase IV
V1143187	Glutamine transport ATP-binding protein GlnQ
V1047234	putative transposase OrfB
V1884715	MutS2 protein
V1047159	Aldehyde-alcohol dehydrogenase
V1047182	Putative membrane protein YdgH
V1796843	Xylulose-5-phosphate phosphoketolase
V1033369	Putative peptidoglycan binding domain protein
V1032309	Stress protein H5
V1047201	Lactose-proton symporter
V1204335	PPOX class probable F420-dependent enzyme%2C family
V1684157	gram-positive signal peptide%2C YSIRK family
V1032472	Sensor histidine kinase YycG
V1033161	Beta-galactosidase large subunit
V1032228	D-alanine--D-alanine ligase A
V1032667	putative membrane protein
V1047267	ATP-dependent DNA helicase RecQ
V1047148	Phosphate transport system permease protein PstA
V1032741	Cytochrome d ubiquinol oxidase subunit 2
V1033033	Aspartate--tRNA ligase
V1149190	hypothetical protein
V1032631	Cyclodextrin-binding protein precursor
V1034206	FeS cluster assembly protein SufB
V1032362	Lactose transport system permease protein LacF
V1047286	hypothetical protein
V1238446	Transposase
V1204587	Minicell-associated protein DivIVA
V1033243	putative ABC transporter ATP-binding protein YjjK
V1033341	DAK2 domain fusion protein YloV
V1033517	Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
V1204804	Oxalyl-CoA decarboxylase
V1033119	L-ribulose-5-phosphate 3-epimerase UlaE
V1033463	Cystathionine beta-lyase family protein involved in aluminum resistance
V1237086	H+ Antiporter protein
V1143193	Elongation factor 4
V1032212	Asparagine synthetase [glutamine-hydrolyzing] 1
V1032922	Trifunctional nucleotide phosphoesterase protein YfkN precursor
V1806607	putative transport protein YifK
V1806656	Putative N-acetylmannosaminyltransferase
V1884418	Bacterial Ig-like domain (group 3)
V1033086	Dipeptide-binding protein DppE precursor
V1819361	Integrase core domain protein
V1388962	DNA topoisomerase 4 subunit A
V1047060	Oligopeptide-binding protein AppA precursor
V1047208	Elongation factor G
V1033117	Xylulose-5-phosphate phosphoketolase
V1199370	sucrose/H+ symporter
V1033516	Guanine/hypoxanthine permease PbuG
V1819363	choice-of-anchor A domain protein
V1032621	putative ATPase (AAA+ superfamily)
V1204768	DNA mismatch repair protein MutL
V1032291	D-inositol 3-phosphate glycosyltransferase
V1047213	Lipoteichoic acid synthase 1
V1033456	Acyltransferase
V1032681	L-lactate dehydrogenase
V1033045	6-phospho-alpha-glucosidase 1
V1034271	Multidrug-efflux transporter 3
V1206511	putative ABC-type exoprotein transport system%2C permease component
V1047288	Magnesium-transporting ATPase%2C P-type 1
V1032982	hypothetical protein
V1033041	type I restriction enzyme EcoKI subunit R
V1204719	putative ABC transporter ATP-binding protein
V1032747	Neutral endopeptidase
V1032592	glutamine amidotransferase
V1033003	Phosphoenolpyruvate-protein phosphotransferase
V1033499	Arginine--tRNA ligase
V1880844	Heterocyst differentiation ATP-binding protein HepA
V1047156	putative membrane protein
V1033466	Stage 0 sporulation protein KA
V1204600	Magnesium-transporting ATPase%2C P-type 1
V1033272	hypothetical protein
V1204788	Excinuclease ABC subunit A
V1237170	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1884240	potassium transport protein Kup
V1033042	Calcium-transporting ATPase
V1046974	Single-stranded-DNA-specific exonuclease RecJ
V1032295	Putative CDP-glycerol:glycerophosphate glycerophosphotransferase
V1032931	Putative glycosyltransferase EpsH
V1032407	Bifunctional protein GlmU
V1032909	Primosomal protein DnaI
V1032649	Transcriptional regulatory protein YycF
V1033267	GDP-mannose-dependent alpha-(1-2)-phosphatidylinositol mannosyltransferase
V1032351	Serine--tRNA ligase
V1047181	Multiple sugar-binding protein precursor
V1032306	hypothetical protein
V1143422	Transposase%2C IS30 family
V1204643	hypothetical protein
V1884691	Surface layer protein
V1882182	hypothetical protein
V1032557	DNA integrity scanning protein DisA
V1032684	Ribonucleoside-diphosphate reductase 2 subunit beta
V1033050	[Citrate [pro-3S]-lyase] ligase
V1032302	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1033740	Central glycolytic genes regulator
V1032856	site-specific tyrosine recombinase XerC
V1033432	phage-associated protein%2C family
V1885083	3'-5' exoribonuclease YhaM
V1047264	DNA protection during starvation protein
V1366239	Single-stranded-DNA-specific exonuclease RecJ
V1806611	D-lactate dehydrogenase
V1033049	Putative malate transporter YflS
V1608729	Surface layer protein
V1806574	Divalent metal cation transporter MntH
V1033340	ATP-dependent DNA helicase RecG
V1047283	transposase%2C IS605 OrfB family
V1446897	hypothetical protein
V1032571	Fumarate reductase flavoprotein subunit precursor
V1047042	Surface layer protein
V1047002	hypothetical protein
V1806580	UDP-N-acetylmuramate--L-alanine ligase
V1032476	putative FAD-linked oxidoreductase
V1032814	hypothetical protein
V1032997	DNA topoisomerase 1
V1033244	hypothetical protein
V1033563	Adenine deaminase
V1032491	zinc transporter
V1203404	Phenylalanine--tRNA ligase alpha subunit
V1032595	potassium transport protein Kup
V1047007	Glycine--tRNA ligase beta subunit
V1796864	Trehalose import ATP-binding protein SugC
V1880007	Surface layer protein
V1032705	ATP-dependent helicase/deoxyribonuclease subunit B
V1032342	ATP synthase subunit beta
V1101430	Bacterial Ig-like domain (group 3)
V1047000	Nuclease-related domain protein
V1047109	Exodeoxyribonuclease 7 large subunit
V1032724	Chaperone protein YajL
V1032941	Exo-glucosaminidase LytG precursor
V1034247	Ornithine decarboxylase%2C inducible
V1034255	3-ketosteroid-delta-1-dehydrogenase
V1338861	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1366241	Transposase
V1032337	Rod shape-determining protein RodA
V1033096	DNA-directed RNA polymerase subunit alpha
V1047111	Hemolysin A
V1806654	23S rRNA (uracil-C(5))-methyltransferase RlmCD
V1033547	putative inner membrane transporter YicL
V1033110	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
V1882168	Transposase
V1806608	Galactoside transport system permease protein MglC
V1032740	ATP-binding/permease protein CydD
V1204704	EIIABC-Fru
V1684077	Cell division protein FtsA
V1047024	hypothetical protein
V1885137	Aminopeptidase C
V1163759	Purine nucleoside receptor A
V1032213	Calcineurin-like phosphoesterase superfamily domain protein
V1033102	Trehalose-6-phosphate hydrolase
V1033349	Membrane-bound protein LytR
V1033595	Penicillin-binding protein 1A
V1047144	Leucine--tRNA ligase
V1796922	ATP-dependent protease ATPase subunit ClpY
V1882400	hypothetical protein
V1032360	putative metal-dependent RNase%2C consists of a metallo-beta-lactamase domain and an RNA-binding KH domain
V1872763	FMN reductase (NADPH)
V1882158	hypothetical protein
V1882246	putative ion channel protein
V1033554	hypothetical protein
V1047145	Dipeptide-binding protein DppE precursor
V1149311	type VII secretion protein EssC
V1880033	Lactate 2-monooxygenase
V1885173	2'%2C3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase precursor
V1032229	Cysteine-rich secretory protein family protein
V1032391	Stage III sporulation protein E
V1032910	Replication initiation and membrane attachment protein
V1213966	Transposase
V1033168	UTP--glucose-1-phosphate uridylyltransferase
V1032687	Inner membrane protein YjjP
V1033821	hypothetical protein
V1032923	putative hydrolase YutF
V1033032	Histidine--tRNA ligase
V1033043	L-asparaginase 1
V1034178	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
V1034215	Staphylococcal virulence regulator protein A
V1032882	DNA polymerase III subunit beta
V1034224	Peptide chain release factor 1
V1047158	D-serine/D-alanine/glycine transporter
V1796915	Pullulanase
V1032292	Nicotinate phosphoribosyltransferase pncB2
V1032733	Lactate 2-monooxygenase
V1034265	Alkanal monooxygenase alpha chain
V1032375	hypothetical protein
V1199368	hypothetical protein
V1033268	D-inositol 3-phosphate glycosyltransferase
V1032593	Serine/threonine exchanger SteT
V1033053	Glucosamine-6-phosphate deaminase
V1033386	hypothetical protein
V1032989	Proline iminopeptidase
V1101503	Magnesium-transporting ATPase%2C P-type 1
V1199427	Transposase DDE domain protein
V1032356	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
V1880009	Putative glycosyltransferase CsbB
V1033136	putative zinc transport system permease protein AdcB
V1032353	TVP38/TMEM64 family inner membrane protein YdjZ
V1033126	Phosphate-import protein PhnD precursor
V1032527	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1882175	Ribosomal large subunit pseudouridine synthase D
V1032675	hypothetical protein
V1047287	hypothetical protein
V1796881	Aminopeptidase E
V1032339	Rod shape-determining protein MreB
V1033416	Guanylate kinase
V1047206	EIIBCA-Bgl
V1047291	hypothetical protein
V1885058	Integrase
V1032380	Macrolide export ATP-binding/permease protein MacB
V1033004	Adapter protein MecA
V1033392	putative cysteine desulfurase
V1034199	Dihydroorotate dehydrogenase B (NAD(+))%2C catalytic subunit
V1886371	Alanine racemase
V1032474	Aspartate racemase
V1032750	Vegetative protein 209
V1034281	Inner membrane transporter YjeM
V1033120	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
V1032221	Tyrosine-protein phosphatase precursor
V1033682	putative L-ascorbate-6-phosphate lactonase UlaG
V1032402	preprotein translocase subunit SecA
V1032719	polynucleotide kinase
V1033129	Phosphoenolpyruvate-protein phosphotransferase
V1032406	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1032529	putative ABC transporter ATP-binding protein YjjK
V1033568	Phosphate import ATP-binding protein PstB 3
V1032586	Glutamine transport ATP-binding protein GlnQ
V1101440	Membrane-bound protein LytR
V1149208	hypothetical protein
V1203579	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1237104	Type II traffic warden ATPase
V1872734	50S ribosomal protein L11
V1032774	3-methyladenine DNA glycosylase
V1032722	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter
V1033069	Cysteine--tRNA ligase
V1199360	Macrolide export ATP-binding/permease protein MacB
V1033426	product=hypothetical protein
V1047035	type-IV secretion system protein TraC
V1807974	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1032201	Multicopper oxidase mco
V1032634	Heat-inducible transcription repressor HrcA
V1032710	Ribosomal RNA small subunit methyltransferase F
V1883305	hypothetical protein
V1032610	putative ATPase (AAA+ superfamily)
V1149015	chromosome segregation protein SMC
V1032335	Replication-associated recombination protein A
V1032886	Phosphopantetheine adenylyltransferase
V1033275	galactose-1-phosphate uridylyltransferase
V1755515	hypothetical protein
V1032930	putative secreted protein
V1033345	putative HTH-type transcriptional regulator
V1033484	Na(+)/glucose symporter
V1033716	Inner membrane transporter YcaM
V1684136	Lactococcin-G-processing and transport ATP-binding protein LagD
V1806590	hypothetical protein
V1032393	Putative zinc protease AlbF
V1828763	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1032525	Ribosomal RNA small subunit methyltransferase I
V1033013	Accessory gene regulator protein A
V1032329	Divergent AAA domain protein
V1806606	hypothetical protein
V1034244	Ribonuclease J 1
V1552703	Exodeoxyribonuclease
V1032341	F-ATPase epsilon subunit
V1806665	Transposase IS116/IS110/IS902 family protein
V1032485	hypothetical protein
V1032698	Tyrosine--tRNA ligase 1
V1047012	Copper-exporting P-type ATPase A
V1163762	Glucose-6-phosphate 1-dehydrogenase
V1883278	Fluoroquinolones export ATP-binding proteinc/MT2762
V1033135	Zinc import ATP-binding protein ZnuC
V1796918	Putative N-acetyl-LL-diaminopimelate aminotransferase
V1032660	Pantothenate kinase
V1033271	putative membrane protein
V1237119	transposase%2C IS605 OrfB family
V1882938	Endonuclease/Exonuclease/phosphatase family protein
V1033752	Putative glutamine amidotransferasec
V1032311	Holliday junction ATP-dependent DNA helicase RuvA
V1755601	hypothetical protein
V1032303	Diacylglycerol kinase
V1047028	hypothetical protein
V1033133	Ribosomal RNA small subunit methyltransferase H
V1047223	3-oxoacyl-[acyl-carrier-protein] synthase 2
V1806596	putative tRNA-dihydrouridine synthase
V1150372	DNA segregation ATPase FtsK/SpoIIIE
V1034325	NlpC/P60 family protein
V1032300	Protein involved in sex pheromone biosynthesis
V1033253	tRNA-specific 2-thiouridylase MnmA
V1032657	hypothetical protein
V1033085	FtsX-like permease family protein
V1143188	Phosphate-import protein PhnD precursor
V1891194	Energy-coupling factor transporter ATP-binding protein EcfA1
V1033362	PTS system oligo-beta-mannoside-specific EIIC component
V1101200	tetratricopeptide repeat protein
V1552800	30S ribosomal protein S1
V1885079	Dipeptide-binding protein DppE precursor
V1806599	Bacillibactin transport regulator
V1032570	diadenosine tetraphosphatase
V1032676	tRNA(Ile)-lysidine synthase
V1032398	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
V1047142	Excinuclease ABC subunit C
V1032666	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1033515	Phosphate-binding protein PstS 1 precursor
V1033658	Cysteine-rich secretory protein family protein
V1047058	hypothetical protein
V1206519	Bifunctional protein pyrR
V1032564	hypothetical protein
V1033146	CCA-adding enzyme
V1033424	CysJI operon transcriptional activator
V1199365	hypothetical protein
V1388994	putative transporter
V1032776	Inner membrane protein alx
V1033113	hypothetical protein
V1033262	Diaminopimelate decarboxylase
V1032674	Signal transduction histidine-protein kinase BaeS
V1032650	YycH protein
V1033138	Rod shape-determining protein MreC
V1884791	Peptidase T
V1032523	DNA polymerase III subunit gamma/tau
V1101502	Urocanate reductase precursor
V1032232	Ribose-phosphate pyrophosphokinase
V1034213	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1684075	Putative penicillin-binding protein PbpX
V1886365	t(6)A37 threonylcarbamoyladenosine biosynthesis protein RimN
V1033497	Methionyl-tRNA formyltransferase
V1032701	Stage 0 sporulation protein KC
V1032746	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
V1047157	Putative multidrug export ATP-binding/permease protein
V1033084	Phosphoserine phosphatase 1
V1047225	Malonyl CoA-acyl carrier protein transacylase
V1032639	hypothetical protein
V1033351	Serine/threonine exchanger SteT
V1033532	tRNA (guanine-N(7)-)-methyltransferase
V1047238	Aspartokinase 3
V1033348	G3P acyltransferase
V1032605	Lyzozyme M1 (1%2C4-beta-N-acetylmuramidase)
V1882980	Carboxylesterase NlhH
V1047204	hypothetical protein
V1033428	EIIAB-Man
V1047152	Asparagine synthetase [glutamine-hydrolyzing] 1
V1032920	Catabolite control protein A
V1033294	hypothetical protein
V1150481	Acyltransferase family protein
V1796868	Staphylococcal iron-regulated protein G
V1883370	Pullulanase
V1033555	Aspartate--ammonia ligase
V1684176	PTS system N%2CN'-diacetylchitobiose-specific EIIC component
V1047100	hypothetical protein
V1032464	Ribosomal RNA small subunit methyltransferase G
V1032333	30S ribosomal protein S4
V1032794	Mannitol-1-phosphate 5-dehydrogenase
V1389191	Ribosomal RNA large subunit methyltransferase L
V1755602	Cyclopropane-fatty-acyl-phospholipid synthase
V1033264	Diaminopimelate epimerase
V1032492	Putative HAD-hydrolase YfnB
V1047202	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1032627	Oligo-1%2C6-glucosidase
V1047203	putative glycerophosphoryl diester phosphodiesterase 1
V1034326	Putative HMP/thiamine permease protein YkoC
V1032513	50S ribosomal protein L10
V1806651	putative endopeptidase Spr precursor
V1032791	potassium transport protein Kup
V1033091	50S ribosomal protein L13
V1046995	F-ATPase gamma subunit
V1047220	Biotin carboxylase
V1101429	3-ketosteroid-9-alpha-hydroxylase reductase subunit
V1032555	UDP-N-acetylenolpyruvoylglucosamine reductase
V1143186	Phosphate-import permease protein PhnE
V1032916	Peptidoglycan endopeptidase RipA precursor
V1033580	Putative hydrolase
V1032929	Ribonuclease H
V1032301	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1033036	Putative ribosome biogenesis GTPase RsgA
V1389196	hypothetical protein
V1032404	HPr kinase/phosphorylase
V1033613	GTP-binding protein HflX
V1034203	Putative phosphoserine phosphatase 2
V1033166	Methionine aminopeptidase 1
V1033330	Formate--tetrahydrofolate ligase 1
V1034181	Pur operon repressor
V1033697	hypothetical protein
V1887290	Translation initiation factor IF-3
V1032542	hypothetical protein
V1047192	hypothetical protein
V1884554	Tryptophan--tRNA ligase 2
V1032330	putative tRNA sulfurtransferase
V1032465	Nucleoid occlusion protein
V1884609	Endo-1%2C4-beta-xylanase/feruloyl esterase precursor
V1047216	putative ABC transporter ATP-binding protein
V1033012	hypothetical protein
V1032837	hypothetical protein
V1033565	RNA polymerase sigma factor RpoD
V1032489	Tetracycline resistance protein TetM from transposon TnFO1
V1034205	Inner membrane metabolite transport protein YgcS
V1149113	hypothetical protein
V1883319	hypothetical protein
V1032495	Carnitine transport ATP-binding protein OpuCA
V1101405	Multidrug-efflux transporter 3
V1032395	Zonula occludens toxin
V1033596	hypothetical protein
V1047239	Homoserine dehydrogenase
V1885078	hypothetical protein
V1796841	Ribokinase
V1033468	Uracil transporter
V1033723	Lactose operon repressor
V1032392	Peptidase M16 inactive domain protein
V1032608	Signal peptidase IB
V1032612	hypothetical protein
V1032703	Stage 0 sporulation protein KE
V1210612	gram-positive signal peptide%2C YSIRK family
V1046991	F-ATPase subunit 6
V1032312	Holliday junction ATP-dependent DNA helicase RuvB
V1032379	CAAX amino terminal protease self- immunity
V1034218	Dipeptidase
V1163813	hypothetical protein
V1032651	Putative metallo-hydrolase YycJ
V1032771	Endoglucanase precursor
V1047240	Ascorbate-specific PTS system EIIC component
V1204456	nicotinamide mononucleotide transporter PnuC
V1033028	Ribosomal protein L11 methyltransferase
V1033200	Asparagine--tRNA ligase
V1033650	hypothetical protein
V1203441	LPXTG cell wall anchor domain protein
V1882964	Cardiolipin synthase
V1033403	putative ATPase (AAA+ superfamily)
V1047189	Capsular polysaccharide type 8 biosynthesis protein cap8A
V1047314	putative acetyltransferase
