Gene	KEGG_module_number	Annotation
V1290200	M00206	Cellobiose transport system
V1445274	M00179	Ribosome, archaea
V1266129	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1836804	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1443214	M00178	Ribosome, bacteria
V1108928	M00164	ATP synthase
V1000836	M00178	Ribosome, bacteria
V1046714	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1139078	M00239	Peptides/nickel transport system
V1036156	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1072900	M00346	Formaldehyde assimilation, serine pathway
V1196726	M00164	ATP synthase
V1553618	M00335	Sec (secretion) system
V1154407	M00183	RNA polymerase, bacteria
V1427414	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1036286	M00086	beta-Oxidation, acyl-CoA synthesis
V1006272	M00178	Ribosome, bacteria
V1036090	M00374	Dicarboxylate-hydroxybutyrate cycle
V1370956	M00206	Cellobiose transport system
V1912442	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1364166	M00179	Ribosome, archaea
V1001368	M00276	PTS system, mannose-specific II component
V1464524	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1137087	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1139821	M00159	V/A-type ATPase, prokaryotes
V1527021	M00002	Glycolysis, core module involving three-carbon compounds
V1000040	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1554065	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1009641	M00183	RNA polymerase, bacteria
V1383948	M00335	Sec (secretion) system
V1320371	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036294	M00178	Ribosome, bacteria
V1036812	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1502907	M00179	Ribosome, archaea
V1395415	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1267288	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1237446	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1484105	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1013667	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1576144	M00335	Sec (secretion) system
V1301690	M00178	Ribosome, bacteria
V1237322	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1021223	M00248	Antibiotic transport system
V1140021	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1036434	M00207	Putative multiple sugar transport system
V1267266	M00083	Fatty acid biosynthesis, elongation
V1037346	M00179	Ribosome, archaea
V1445191	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1383899	M00188	NitT/TauT family transport system
V1006109	M00183	RNA polymerase, bacteria
V1036258	M00207	Putative multiple sugar transport system
V1436619	M00273	PTS system, fructose-specific II component
V1306539	M00179	Ribosome, archaea
V1000845	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1237531	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1038265	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1266166	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1036831	M00335	Sec (secretion) system
V1554232	M00183	RNA polymerase, bacteria
V1819243	M00260	DNA polymerase III complex, bacteria
V1606941	M00179	Ribosome, archaea
V1439186	M00178	Ribosome, bacteria
V1239644	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1023795	M00178	Ribosome, bacteria
V1036523	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1578714	M00179	Ribosome, archaea
V1266160	M00207	Putative multiple sugar transport system
V1043514	M00179	Ribosome, archaea
V1036839	M00026	Histidine biosynthesis, PRPP => histidine
V1237482	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1419423	M00374	Dicarboxylate-hydroxybutyrate cycle
V1383880	M00183	RNA polymerase, bacteria
V1086654	M00164	ATP synthase
V1330982	M00197	Putative fructooligosaccharide transport system
V1464170	M00164	ATP synthase
V1237553	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1181333	M00002	Glycolysis, core module involving three-carbon compounds
V1553829	M00179	Ribosome, archaea
V1365642	M00179	Ribosome, archaea
V1880077	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1484171	M00086	beta-Oxidation, acyl-CoA synthesis
V1295176	M00183	RNA polymerase, bacteria
V1000001	M00179	Ribosome, archaea
V1032873	M00183	RNA polymerase, bacteria
V1239589	M00258	Putative ABC transport system
V1239768	M00244	Putative zinc/manganese transport system
V1620596	M00178	Ribosome, bacteria
V1110345	M00267	PTS system, N-acetylglucosamine-specific II component
V1070407	M00197	Putative fructooligosaccharide transport system
V1606927	M00179	Ribosome, archaea
V1549066	M00239	Peptides/nickel transport system
V1806864	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1018180	M00179	Ribosome, archaea
V1316394	M00164	ATP synthase
V1267280	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1440653	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1006046	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036527	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1036364	M00233	Glutamate transport system
V1008385	M00002	Glycolysis, core module involving three-carbon compounds
V1111803	M00179	Ribosome, archaea
V1237442	M00335	Sec (secretion) system
V1384044	M00197	Putative fructooligosaccharide transport system
V1200892	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1296428	M00346	Formaldehyde assimilation, serine pathway
V1139605	M00179	Ribosome, archaea
V1806816	M00335	Sec (secretion) system
V1368877	M00197	Putative fructooligosaccharide transport system
V1527256	M00335	Sec (secretion) system
V1237396	M00243	Manganese/iron transport system
V1036785	M00243	Manganese/iron transport system
V1194354	M00179	Ribosome, archaea
V1006265	M00178	Ribosome, bacteria
V1140503	M00178	Ribosome, bacteria
V1140969	M00178	Ribosome, bacteria
V1382281	M00178	Ribosome, bacteria
V1519450	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1384078	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1014559	M00179	Ribosome, archaea
V1499253	M00346	Formaldehyde assimilation, serine pathway
V1579885	M00179	Ribosome, archaea
V1006140	M00179	Ribosome, archaea
V1419781	M00179	Ribosome, archaea
V1604018	M00179	Ribosome, archaea
V1265517	M00206	Cellobiose transport system
V1724279	M00197	Putative fructooligosaccharide transport system
V1033476	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1032456	M00179	Ribosome, archaea
V1033803	M00164	ATP synthase
V1237633	M00335	Sec (secretion) system
V1151727	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1144304	M00179	Ribosome, archaea
V1033881	M00346	Formaldehyde assimilation, serine pathway
V1553769	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1437017	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1368296	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1303285	M00179	Ribosome, archaea
V1000640	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1093074	M00197	Putative fructooligosaccharide transport system
V1403990	M00346	Formaldehyde assimilation, serine pathway
V1367155	M00002	Glycolysis, core module involving three-carbon compounds
V1006020	M00179	Ribosome, archaea
V1008406	M00239	Peptides/nickel transport system
V1440314	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1552739	M00244	Putative zinc/manganese transport system
V1031998	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000018	M00179	Ribosome, archaea
V1078022	M00179	Ribosome, archaea
V1553696	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1363241	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1553774	M00239	Peptides/nickel transport system
V1705006	M00178	Ribosome, bacteria
V1003154	M00164	ATP synthase
V1705046	M00254	ABC-2 type transport system
V1380987	M00179	Ribosome, archaea
V1884140	M00179	Ribosome, archaea
V1337292	M00179	Ribosome, archaea
V1421760	M00179	Ribosome, archaea
V1440538	M00258	Putative ABC transport system
V1099218	M00002	Glycolysis, core module involving three-carbon compounds
V1239586	M00246	Nickel transport system
V1485407	M00197	Putative fructooligosaccharide transport system
V1367437	M00183	RNA polymerase, bacteria
V1554055	M00164	ATP synthase
V1036249	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1411084	M00164	ATP synthase
V1491714	M00178	Ribosome, bacteria
V1139807	M00159	V/A-type ATPase, prokaryotes
V1237423	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1006108	M00179	Ribosome, archaea
V1000003	M00178	Ribosome, bacteria
V1047561	M00242	Zinc transport system
V1083362	M00002	Glycolysis, core module involving three-carbon compounds
V1267287	M00207	Putative multiple sugar transport system
V1040393	M00376	3-Hydroxypropionate bi-cycle
V1552729	M00179	Ribosome, archaea
V1704985	M00335	Sec (secretion) system
V1043485	M00179	Ribosome, archaea
V1237230	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1154952	M00179	Ribosome, archaea
V1000841	M00164	ATP synthase
V1491685	M00346	Formaldehyde assimilation, serine pathway
V1034170	M00179	Ribosome, archaea
V1392006	M00178	Ribosome, bacteria
V1887253	M00335	Sec (secretion) system
V1302192	M00206	Cellobiose transport system
V1383938	M00164	ATP synthase
V1032026	M00086	beta-Oxidation, acyl-CoA synthesis
V1246962	M00178	Ribosome, bacteria
V1687741	M00197	Putative fructooligosaccharide transport system
V1178410	M00179	Ribosome, archaea
V1383890	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1368185	M00086	beta-Oxidation, acyl-CoA synthesis
V1075934	M00179	Ribosome, archaea
V1036230	M00239	Peptides/nickel transport system
V1155213	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1394176	M00279	PTS system, galactitol-specific II component
V1000151	M00178	Ribosome, bacteria
V1554332	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1256156	M00276	PTS system, mannose-specific II component
V1573648	M00178	Ribosome, bacteria
V1237947	M00178	Ribosome, bacteria
V1154408	M00183	RNA polymerase, bacteria
V1419490	M00164	ATP synthase
V1585624	M00346	Formaldehyde assimilation, serine pathway
V1032059	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1496717	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1819280	M00258	Putative ABC transport system
V1501034	M00178	Ribosome, bacteria
V1296981	M00188	NitT/TauT family transport system
V1411056	M00179	Ribosome, archaea
V1889488	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1495905	M00335	Sec (secretion) system
V1445347	M00183	RNA polymerase, bacteria
V1109182	M00179	Ribosome, archaea
V1354085	M00206	Cellobiose transport system
V1548913	M00256	Cell division transport system
V1425538	M00179	Ribosome, archaea
V1000315	M00276	PTS system, mannose-specific II component
V1006051	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1482690	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1239691	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1154707	M00159	V/A-type ATPase, prokaryotes
V1237752	M00183	RNA polymerase, bacteria
V1482933	M00206	Cellobiose transport system
V1301614	M00179	Ribosome, archaea
V1737048	M00239	Peptides/nickel transport system
V1368664	M00239	Peptides/nickel transport system
V1592992	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1464698	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1036976	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1383979	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1883469	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1237619	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1238086	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1383855	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036571	M00188	NitT/TauT family transport system
V1445276	M00179	Ribosome, archaea
V1036273	M00260	DNA polymerase III complex, bacteria
V1036275	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1384846	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1337146	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1036826	M00374	Dicarboxylate-hydroxybutyrate cycle
V1006116	M00179	Ribosome, archaea
V1270765	M00178	Ribosome, bacteria
V1000021	M00179	Ribosome, archaea
V1723469	M00179	Ribosome, archaea
V1000144	M00179	Ribosome, archaea
V1042355	M00276	PTS system, mannose-specific II component
V1023255	M00179	Ribosome, archaea
V1879918	M00179	Ribosome, archaea
V1036786	M00243	Manganese/iron transport system
V1348573	M00179	Ribosome, archaea
V1885649	M00178	Ribosome, bacteria
V1037446	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1181594	M00179	Ribosome, archaea
V1446413	M00207	Putative multiple sugar transport system
V1549656	M00197	Putative fructooligosaccharide transport system
V1237948	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1266234	M00178	Ribosome, bacteria
V1574099	M00276	PTS system, mannose-specific II component
V1195202	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1000017	M00178	Ribosome, bacteria
V1140547	M00239	Peptides/nickel transport system
V1522419	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1484004	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1198535	M00188	NitT/TauT family transport system
V1070068	M00335	Sec (secretion) system
V1381099	M00164	ATP synthase
V1036512	M00089	Triacylglycerol biosynthesis
V1723661	M00374	Dicarboxylate-hydroxybutyrate cycle
V1488193	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1178697	M00159	V/A-type ATPase, prokaryotes
V1196268	M00026	Histidine biosynthesis, PRPP => histidine
V1383964	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1098932	M00179	Ribosome, archaea
V1155495	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000547	M00197	Putative fructooligosaccharide transport system
V1040330	M00254	ABC-2 type transport system
V1032109	M00206	Cellobiose transport system
V1445801	M00239	Peptides/nickel transport system
V1019516	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1156594	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1042252	M00276	PTS system, mannose-specific II component
V1071080	M00183	RNA polymerase, bacteria
V1266354	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1190489	M00178	Ribosome, bacteria
V1519132	M00178	Ribosome, bacteria
V1608875	M00178	Ribosome, bacteria
V1337316	M00183	RNA polymerase, bacteria
V1042470	M00179	Ribosome, archaea
V1594566	M00178	Ribosome, bacteria
V1484146	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1154052	M00239	Peptides/nickel transport system
V1465458	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1268575	M00179	Ribosome, archaea
V1436771	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1143984	M00346	Formaldehyde assimilation, serine pathway
V1033902	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1429821	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1391945	M00276	PTS system, mannose-specific II component
V1023238	M00179	Ribosome, archaea
V1347943	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1068254	M00260	DNA polymerase III complex, bacteria
V1886558	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1125497	M00178	Ribosome, bacteria
V1376603	M00179	Ribosome, archaea
V1020161	M00179	Ribosome, archaea
V1036122	M00283	PTS system, ascorbate-specific II component
V1430655	M00276	PTS system, mannose-specific II component
V1158426	M00276	PTS system, mannose-specific II component
V1295293	M00242	Zinc transport system
V1430296	M00179	Ribosome, archaea
V1144133	M00197	Putative fructooligosaccharide transport system
V1377110	M00179	Ribosome, archaea
V1172103	M00258	Putative ABC transport system
V1445232	M00086	beta-Oxidation, acyl-CoA synthesis
V1298130	M00178	Ribosome, bacteria
V1032263	M00164	ATP synthase
V1108193	M00178	Ribosome, bacteria
V1000176	M00228	Putative glutamine transport system
V1728071	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1181469	M00346	Formaldehyde assimilation, serine pathway
V1018781	M00179	Ribosome, archaea
V1594918	M00164	ATP synthase
V1141022	M00183	RNA polymerase, bacteria
V1430573	M00197	Putative fructooligosaccharide transport system
V1551074	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1311138	M00178	Ribosome, bacteria
V1154540	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1352455	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1098966	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1186540	M00239	Peptides/nickel transport system
V1527279	M00179	Ribosome, archaea
V1552772	M00002	Glycolysis, core module involving three-carbon compounds
V1364877	M00164	ATP synthase
V1012542	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1429941	M00243	Manganese/iron transport system
V1139836	M00179	Ribosome, archaea
V1353288	M00178	Ribosome, bacteria
V1015186	M00164	ATP synthase
V1323049	M00239	Peptides/nickel transport system
V1419492	M00178	Ribosome, bacteria
V1036514	M00376	3-Hydroxypropionate bi-cycle
V1156648	M00164	ATP synthase
V1158656	M00164	ATP synthase
V1384343	M00244	Putative zinc/manganese transport system
V1484141	M00258	Putative ABC transport system
V1442456	M00179	Ribosome, archaea
V1200511	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036423	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1107455	M00221	Putative simple sugar transport system
V1000533	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1386154	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1418925	M00183	RNA polymerase, bacteria
V1176250	M00002	Glycolysis, core module involving three-carbon compounds
