gene	geneProduct
V1015427	Phosphoenolpyruvate carboxylase
V1009625	preprotein translocase subunit YajC
V1053019	Translation initiation factor IF-2
V1035957	Maltose-binding periplasmic proteins/domains
V1620435	hypothetical protein
V1839158	Flagellin
V1103744	hypothetical protein
V1723592	30S ribosomal protein S16
V1687672	FK506-binding protein
V1201914	hypothetical protein
V1012495	hypothetical protein
V1014147	hypothetical protein
V1036882	Phosphoribosylformylglycinamidine synthase
V1172284	hypothetical protein
V1498789	hypothetical protein
V1010634	hypothetical protein
V1103115	Cyclodextrin-binding protein precursor
V1012542	Glucose-6-phosphate isomerase
V1723300	Putative peptidoglycan binding domain protein
V1020161	hypothetical protein
V1705123	hypothetical protein
V1436391	putative peptidase
V1043574	hypothetical protein
V1834913	Aminopeptidase E
V1391997	hypothetical protein
V1007264	DNA gyrase subunit B
V1016241	Vegetative protein 19
V1036212	Maltose transport system permease protein MalF
V1009263	hypothetical protein
V1175472	preprotein translocase subunit SecA
V1011227	hypothetical protein
V1154539	Glyceraldehyde-3-phosphate dehydrogenase
V1126877	EIIAB-Man
V1009745	Arginine-binding extracellular protein ArtP precursor
V1870024	repeat
V1019461	ATP synthase subunit beta
V1007250	Lipopolysaccharide kinase (Kdo/WaaP) family protein
V1464526	Dipeptide-binding protein DppE precursor
V1465337	Maltose-binding periplasmic proteins/domains
V1105335	Ribonuclease Y
V1383863	hypothetical protein
V1007256	CCA-adding enzyme
V1012234	Flavodoxin
V1012496	Stress protein H5
V1020434	Fructose-bisphosphate aldolase
V1486082	hypothetical protein
V1175707	Alkyl hydroperoxide reductase subunit C
V1723076	hypothetical protein
V1009590	DNA polymerase I%2C thermostable
V1036454	Beta-galactosidase
V1849102	Ribonuclease G
V1036755	Phenylalanine--tRNA ligase beta subunit
V1007271	Penicillin-binding protein A
V1483059	Putative HMP/thiamine import ATP-binding protein YkoD
V1348573	30S ribosomal protein S5
V1554020	Cyclodextrin-binding protein precursor
V1036333	Stage 0 sporulation protein KA
V1108186	Cold shock protein CspC
V1009679	N5-carboxyaminoimidazole ribonucleotide synthase
V1104057	Lysine--tRNA ligase
V1883655	hypothetical protein
V1012582	Lipid II:glycine glycyltransferase
V1009677	Lysylphosphatidylglycerol biosynthesis bifunctional protein LysX
V1104524	Penicillin-binding protein 1*
V1009594	Hydroxyethylthiazole kinase
V1016652	F-ATPase gamma subunit
V1345236	DNA-binding protein HB1
V1016999	Elongation factor Tu
V1105020	Elongation factor Tu
V1042435	Glyceraldehyde-3-phosphate dehydrogenase 1
V1430683	putative oxidoreductase/MSMEI_1564
V1019516	Phosphoenolpyruvate carboxykinase [ATP]
V1291537	Translation initiation factor IF-3
V1074897	Putative HMP/thiamine permease protein YkoE
V1141462	Glutamate--tRNA ligase
V1181469	Enolase
V1036497	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1436794	Maltose-binding periplasmic proteins/domains
V1834915	hypothetical protein
V1105021	Vegetative protein 19
V1012945	hypothetical protein
V1007270	PP2C-family Ser/Thr phosphatase
V1102328	Vegetative protein 209
V1604018	50S ribosomal protein L2
V1086654	F-ATPase subunit 6
V1724685	Maltodextrin-binding protein
V1036001	ATP synthase subunit alpha
V1012313	Bifunctional (p)ppGpp synthase/hydrolase relA
V1351200	trigger factor
V1899842	D-lactate dehydrogenase
V1011375	Mannosylglycerate hydrolase
V1032287	hypothetical protein
V1172547	hypothetical protein
V1400062	Pullulanase precursor
V1554160	50S ribosomal protein L6
V1007257	hypothetical protein
V1139691	preprotein translocase subunit SecY
V1013906	Alpha-amylase precursor
V1265659	hypothetical protein
V1368195	Putative L%2CD-transpeptidase LppS precursor
V1265596	F-type ATPase subunit b
V1009685	putative HTH-type transcriptional regulator YurK
V1723099	putative transcriptional regulatory protein TcrX
V1687689	RNA polymerase principal sigma factor HrdB
V1430373	30S ribosomal protein S6
V1036477	DNA-directed RNA polymerase subunit alpha
V1430170	Putative L%2CD-transpeptidase LppS precursor
V1020102	DNA-directed RNA polymerase subunit alpha
V1037309	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
V1137315	Maltose-binding periplasmic proteins/domains
V1140854	ATP-dependent Clp protease ATP-binding subunit ClpC
V1705172	repeat
V1012446	50S ribosomal protein L13
V1315998	hypothetical protein
V1173143	cell division protein MraZ
V1291185	hypothetical protein
V1012188	hypothetical protein
V1050626	Trigger factor
V1009262	Putative transcriptional regulator YvhJ
V1021099	hypothetical protein
V1181512	30S ribosomal protein S2
V1007265	DNA gyrase subunit A
V1687755	30S ribosomal protein S10
V1007275	Cell division protein CrgA
V1239784	50S ribosomal protein L7/L12
V1036532	Alpha-galactosidase
V1009243	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1032104	Putative amidase domain protein
V1036861	Ribose-phosphate pyrophosphokinase
V1723469	50S ribosomal protein L5
V1574584	Maltodextrin phosphorylase
V1012189	ski2-like helicase
V1036210	L-arabinose transport system permease protein AraQ
V1151601	Glyceraldehyde-3-phosphate dehydrogenase
V1513867	Eco57I restriction-modification methylase
V1053544	hypothetical protein
V1010955	Long-chain-fatty-acid--CoA ligase FadD15
V1329254	hypothetical protein
V1139669	Putative 2-aminoethylphosphonate-binding periplasmic protein precursor
V1498668	Adenylosuccinate synthetase
V1016110	hypothetical protein
V1072108	FHA domain protein
V1806808	Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
V1176226	Formate acetyltransferase 1
V1017093	ATP-dependent RNA helicase RhlE
V1036735	DNA-directed RNA polymerase subunit beta'
V1302040	putative septation inhibitor protein
V1371652	hypothetical protein
V1075934	50S ribosomal protein L10
V1723234	chromosome segregation protein SMC
V1014775	50S ribosomal protein L4
V1723089	N-acetylglucosamine repressor
V1054279	Glutathione-binding protein GsiB precursor
V1139124	DNA methylase
V1017600	30S ribosomal protein S2
V1049457	Chaperone protein ClpB 1
V1087726	NAD-specific glutamate dehydrogenase
V1020162	50S ribosomal protein L29
V1085691	2-deoxystreptamine N-acetyl-D-glucosaminyltransferase
V1007259	hypothetical protein
V1524303	Inner membrane protein YbiR
V1516610	Alkyl hydroperoxide reductase subunit C
V1246962	50S ribosomal protein L16
V1014150	Glutamine synthetase 1
V1440538	Macrolide export ATP-binding/permease protein MacB
V1031976	Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
V1009619	GTP-binding protein EngA
V1687757	hypothetical protein
V1008929	Glyceraldehyde-3-phosphate dehydrogenase A
V1013352	Xylose transport system permease protein XylH
V1035994	Formate acetyltransferase
V1334788	potassium transport protein Kup
V1037207	putative phage-associated protein
V1104271	3-oxoacyl-[acyl-carrier-protein] synthase 1
V1172048	Cyclodextrin-binding protein precursor
V1420720	hypothetical protein
V1406333	hypothetical protein
V1291534	hypothetical protein
V1619237	30S ribosomal protein S3
V1385698	putative ATP-dependent Clp protease ATP-binding subunit
V1576114	Collagen adhesin precursor
V1445315	hypothetical protein
V1723160	hypothetical protein
V1143274	gram-positive signal peptide%2C YSIRK family
V1394546	hypothetical protein
V1037336	Aldehyde-alcohol dehydrogenase
V1013189	DNA polymerase III subunit alpha
V1513904	hypothetical protein
V1010953	Excinuclease ABC subunit A
V1009510	hypothetical protein
V1301588	Elongation factor G
V1723225	hypothetical protein
V1687743	Pullulanase precursor
V1023795	hypothetical protein
V1487283	hypothetical protein
V1394749	hypothetical protein
V1013808	D-serine/D-alanine/glycine transporter
V1016072	DNA replication initiation protein gpA
V1104054	Neopullulanase 2
V1104025	Trigger factor
V1430223	Ammonia transporter
V1265423	hypothetical protein
V1052463	Multiple sugar-binding periplasmic receptor ChvE precursor
V1145023	Glycogen phosphorylase
V1365652	Autolytic lysozyme
V1176644	30S ribosomal protein S20
V1009240	Peptidoglycan synthase FtsI precursor
V1175702	hypothetical protein
V1192245	RNA polymerase-binding transcription factor CarD
V1013684	sn-glycerol-3-phosphate-binding periplasmic protein UgpB precursor
V1037208	hypothetical protein
V1383974	30S ribosomal protein S1
V1013685	Lactose transport system permease protein LacF
V1051482	hypothetical protein
V1181282	1%2C4-alpha-glucan branching enzyme GlgB
V1141223	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1014914	Phenylalanine--tRNA ligase alpha subunit
V1013000	Galactose/methyl galactoside import ATP-binding protein MglA
V1365642	30S ribosomal protein S8
V1034170	30S ribosomal protein S13
V1705132	3-oxoacyl-[acyl-carrier-protein] synthase 1
V1013972	Inosine-5'-monophosphate dehydrogenase
V1367251	UDP-glucose 4-epimerase
V1291380	ATP-dependent zinc metalloprotease FtsH
V1036064	Alpha-amylase/pullulanase
V1009743	Atrazine chlorohydrolase
V1038361	Elongation factor Tu
V1013292	TonB-linked outer membrane protein%2C SusC/RagA family
V1265655	chromosome segregation protein SMC
V1182881	ribosomal-protein-alanine acetyltransferase
V1009518	Branched-chain-amino-acid aminotransferase
V1012444	Inner membrane transporter RhtA
V1036196	Calcium-transporting ATPase
V1009242	Phospho-N-acetylmuramoyl-pentapeptide-transferase
V1849108	hypothetical protein
V1123410	hypothetical protein
V1355373	hypothetical protein
V1723096	putative periplasmic iron-binding protein precursor
V1196033	hypothetical protein
V1052208	Chromosomal replication initiator protein DnaA
V1007247	putative arabinose-binding protein precursor
V1687721	Maltodextrin-binding protein MdxE precursor
V1723447	repeat
V1022782	Ferritin
V1009637	Phosphoribosylaminoimidazole-succinocarboxamide synthase
V1012219	L-lactate dehydrogenase 2
V1139266	Riboflavin biosynthesis protein RibF
V1009635	Stage III sporulation protein E
V1009244	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
V1584633	N-acetylmuramoyl-L-alanine amidase domain-containing protein precursor
V1687735	putative hydrolase of the alpha/beta superfamily protein
V1175645	hypothetical protein
V1009597	hypothetical protein
V1513968	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1014151	pheromone autoinducer 2 transporter
V1445428	hypothetical protein
V1040198	Stress protein H5
V1123354	succinyl-diaminopimelate desuccinylase
V1267333	putative monoacyl phosphatidylinositol tetramannoside-binding protein LpqW precursor
V1011153	Long-chain-fatty-acid--CoA ligase FadD15
V1409950	Taurine import ATP-binding protein TauB
V1051831	Phosphoenolpyruvate carboxykinase [ATP]
V1198606	NADPH-ferredoxin reductase FprA
V1010626	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1010954	Excinuclease ABC subunit C
V1395005	F-ATPase subunit 6
V1009266	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
V1724619	hypothetical protein
V1724135	DivIVA domain repeat protein
V1042452	50S ribosomal protein L21
V1830868	hypothetical protein
V1012498	hypothetical protein
V1106704	50S ribosomal protein L3
V1403101	Phosphoglycerate kinase
V1036493	Serine/threonine-protein kinase PknL
V1195460	Resuscitation-promoting factor Rpf2 precursor
V1107390	Aspartate--tRNA ligase
V1291476	hypothetical protein
V1036403	Acyl-CoA cholesterol acyltransferase
V1040344	Formate acetyltransferase
V1355546	N-acetylmuramoyl-L-alanine amidase domain-containing protein precursor
V1445248	Alpha-L-fucosidase
V1009237	Helicase IV
V1037687	Stress protein H5
V1009641	DNA-directed RNA polymerase subunit omega
V1042141	30S ribosomal protein S4
V1011229	Tetratricopeptide repeat
V1003219	Inorganic pyrophosphatase
V1080200	N-acetylglucosamine repressor
V1012312	Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1084422	Flavodoxin
V1141150	Enolase
V1385524	hypothetical protein
V1052203	preprotein translocase subunit SecA
V1482789	Type I restriction enzyme EcoR124II R protein
V1009517	Guanosine-5'-triphosphate%2C3'-diphosphate pyrophosphatase
V1041482	50S ribosomal protein L13
V1849113	Signal-transduction histidine kinase senX3
V1723246	hypothetical protein
V1086412	Glutathione-binding protein GsiB precursor
V1010963	N-acetylglucosamine repressor
V1049967	putative PEP-CTERM system TPR-repeat lipoprotein
V1013881	Pyruvate kinase
V1154607	hypothetical protein
V1007260	putative chromosome-partitioning protein ParB
V1265637	hypothetical protein
V1106693	Tromp-1
V1009255	2-keto-3-deoxygluconate permease
V1009629	putative transcriptional regulatory protein/MSMEI_2866
V1009515	Putative aliphatic sulfonates-binding protein precursor
V1037261	hypothetical protein
V1011374	putative sugar isomerase YihS
V1074319	Maltodextrin-binding protein MdxE precursor
V1055790	Heat shock protein 70
V1827657	MG2 domain protein
V1021626	ABC transporter glutamine-binding protein GlnH precursor
V1197037	hypothetical protein
V1010393	Enolase
V1513969	acidobacterial duplicated orphan permease
V1009076	Penicillin acylase precursor
V1151796	Periplasmic serine endoprotease DegP precursor
V1013795	Nucleoside triphosphate pyrophosphohydrolase
V1265195	UDP-glucose 4-epimerase
V1203949	Pyridoxamine 5'-phosphate oxidase
V1108928	ATP synthase subunit beta%2C sodium ion specific
V1012192	Glycogen accumulation regulator GarA
V1015255	Glyceraldehyde-3-phosphate dehydrogenase
V1018398	Triosephosphate isomerase
V1011660	DNA-directed RNA polymerase subunit beta
V1155393	Vegetative protein 19
V1011665	Lipid A export ATP-binding/permease protein MsbA
V1073959	Glycogen phosphorylase
V1009680	N5-carboxyaminoimidazole ribonucleotide mutase
V1723223	Xylose isomerase
V1013667	Fructose-bisphosphate aldolase
V1482530	30S ribosomal protein S1
V1049455	ATP-dependent Clp protease ATP-binding subunit ClpC
V1047927	DNA gyrase subunit A
V1343276	RNA polymerase principal sigma factor HrdB
V1346308	Fimbrial subunit type 1 precursor
V1009508	Ribosome-binding ATPase YchF
V1009690	Beta-hexosaminidase
V1040500	preprotein translocase subunit SecE
V1016074	capsid protein
V1430340	putative type I restriction enzymeP M protein
V1007252	Serine/threonine-protein kinase PknE
V1009738	Ribose-5-phosphate isomerase A
V1301798	hypothetical protein
V1464364	Glyceraldehyde-3-phosphate dehydrogenase
V1009512	Putative thiamine biosynthesis protein
V1009650	Glutamate-ammonia-ligase adenylyltransferase
V1012447	30S ribosomal protein S9
V1017254	1%2C4-alpha-glucan branching enzyme GlgB
V1687732	repeat
V1012957	Sodium/proton antiporter NhaA
V1391839	L-arabinose transport system permease protein AraQ
V1014547	hypothetical protein
V1040497	50S ribosomal protein L10
V1723221	Thiol-activated cytolysin
V1445347	DNA-directed RNA polymerase subunit beta'
V1070874	DNA polymerase IV
V1010034	Flavodoxin
V1154617	Polyphosphate glucokinase
V1009261	Membrane-bound protein LytR
V1705170	hypothetical protein
V1145051	Pyruvate formate-lyase 1-activating enzyme
V1140670	ATP synthase subunit alpha%2C sodium ion specific
V1012218	GTP-binding protein HflX
V1362573	FHA domain protein
V1355439	Glucose-resistance amylase regulator
V1834880	maltose ABC transporter periplasmic protein
V1016291	pyridoxamine 5'-phosphate oxidase%2C FMN-binding family
V1012367	DNA-binding transcriptional dual regulator Crp
V1016547	hypothetical protein
V1183570	F-type ATPase subunit b
V1010957	Xaa-Pro aminopeptidase 1
V1191301	CAAX amino terminal protease self- immunity
V1009514	Transcription-repair-coupling factor
V1009684	Elongation factor 4
V1291368	Trigger factor
V1037377	Rubrerythrin
V1501153	DNA protection during starvation protein
V1704900	hypothetical protein
V1870043	hypothetical protein
V1007272	Serine/threonine-protein kinase PknA
V1009254	3-oxoacyl-[acyl-carrier-protein] reductase FabG
V1399623	hypothetical protein
V1849118	chromosome segregation protein SMC
V1086186	putative hydrolase
V1019109	Metalloregulation DNA-binding stress protein
V1013907	GMP synthase [glutamine-hydrolyzing]
V1051444	hypothetical protein
V1009245	UDP-N-acetylmuramate--L-alanine ligase
V1012022	DNA gyrase subunit B
V1574725	ATP synthase subunit alpha
V1402554	Alkyl hydroperoxide reductase subunit F
V1443156	Ribonuclease P protein component
V1499584	DNA-binding protein HU
V1015428	hypothetical protein
V1012642	hypothetical protein
V1514150	hypothetical protein
V1013002	Ribokinase
V1012187	UTP--glucose-1-phosphate uridylyltransferase
V1687753	Sensory transduction protein regX3
V1036641	zinc/cadmium-binding protein
V1012641	Adenylosuccinate lyase
V1016630	KilA-N domain protein
V1036000	F-ATPase gamma subunit
V1394807	Elongation factor Tu
V1687733	Proline--tRNA ligase
V1036623	6-phosphogluconate dehydrogenase%2C decarboxylating
V1464571	Elongation factor Tu-B
V1019613	Glyceraldehyde-3-phosphate dehydrogenase
V1053138	hypothetical protein
V1513865	hypothetical protein
V1011373	DNA primase
V1016102	Alkyl hydroperoxide reductase subunit C
V1355610	PAP2 superfamily protein
V1018177	50S ribosomal protein L3
V1612257	hypothetical protein
V1347762	30S ribosomal protein S16
V1035952	Trehalose import ATP-binding protein SugC
V1044143	30S ribosomal protein S20
V1723289	Sulfur carrier protein ThiS adenylyltransferase
V1049508	hypothetical protein
V1365703	hypothetical protein
V1182165	Fructose-bisphosphate aldolase
V1249266	Translation initiation factor IF-3
V1036529	Multiple sugar-binding protein precursor
V1052640	hypothetical protein
V1103660	Formate acetyltransferase
V1126753	Metalloregulation DNA-binding stress protein
V1050631	Pyruvate-flavodoxin oxidoreductase
V1103525	Aldehyde-alcohol dehydrogenase
V1006235	Adenylate kinase
V1009673	Amidophosphoribosyltransferase precursor
V1012194	hypothetical protein
V1723362	Thiol-activated cytolysin
V1047928	DNA gyrase subunit B
V1154609	TonB-linked outer membrane protein%2C SusC/RagA family
V1232799	Blasticidin-S deaminase
V1291763	Polyphosphate kinase
V1104056	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1072887	C4-dicarboxylate anaerobic carrier
V1140341	Fructose-bisphosphate aldolase
V1574554	F-ATPase epsilon subunit
V1129137	putative protein containing a divergent version of the methyl-accepting chemotaxis-like domain protein
V1018651	F-type ATPase subunit b
V1041145	Trehalose import ATP-binding protein SugC
V1834906	hypothetical protein
V1687746	Stage 0 sporulation protein KB
V1139410	Aldehyde-alcohol dehydrogenase
V1238922	hypothetical protein
V1173213	hypothetical protein
V1073885	Sigma-A
V1109281	putative RNA methyltransferase/cg2084
V1013402	Glutathione import ATP-binding protein GsiA
V1870033	ATP-dependent DNA helicase RecG
V1175708	NADH dehydrogenase
V1049442	Cytosol non-specific dipeptidase
V1037320	Membrane-bound metallopeptidase
V1122823	Periplasmic pH-dependent serine endoprotease DegQ precursor
V1014793	hypothetical protein
V1110922	Cold shock protein CspC
V1489007	putative endopeptidase p60 precursor
V1034175	Cyclodextrin-binding protein precursor
V1036489	30S ribosomal protein S6
V1177040	hypothetical protein
V1009639	primosome assembly protein PriA
V1018145	Aspartate carbamoyltransferase regulatory chain
V1527021	Pyruvate kinase
V1465086	Ribonuclease Y
V1421760	50S ribosomal protein L6
V1041574	Fructose-bisphosphate aldolase
V1380917	Glucose-6-phosphate 1-dehydrogenase
V1042607	50S ribosomal protein L17
V1103248	bifunctional preprotein translocase subunit SecD/SecF
V1514483	repeat
V1012543	Autolytic lysozyme
V1198618	ATP-dependent RNA helicase HrpB
V1362901	putative lipase
V1820459	Outer membrane protein alpha precursor
V1017390	Elongation factor G
V1032247	CTP synthase
V1013177	ABC transporter ATP-binding protein YxdL
V1036195	Deoxycytidine triphosphate deaminase
V1486076	hypothetical protein
V1265468	Replicative DNA helicase
V1139605	Vegetative protein 209
V1216188	Penicillin-binding protein 1*
V1191426	ATP synthase subunit beta
V1367740	4-alpha-glucanotransferase
V1383886	F-type ATPase subunit delta
V1384358	Transcriptional repressor NrdR
V1009586	Glycogen debranching enzyme
V1013918	hypothetical protein
V1043480	Helix-destabilizing protein
V1870030	Inactivated superfamily I helicase
V1036235	Ascorbate-specific PTS system EIIC component
V1114873	Phage terminase-like protein%2C large subunit
V1411967	hypothetical protein
V1014404	FtsX-like permease family protein
V1334914	Cell division protein FtsW
V1265552	FeS cluster assembly protein SufB
V1723443	chromosome segregation protein SMC
V1203621	transposase%2C IS605 OrfB family
V1295076	Pyruvate%2C phosphate dikinase
V1013205	Long-chain-fatty-acid--CoA ligase FadD15
V1198654	Xylose import ATP-binding protein XylG
V1011843	Elongation factor Tu
V1053780	hypothetical protein
V1113212	Bifunctional PGK/TIM
V1301519	ABC-2 type transporter
V1044248	Septum formation initiator
V1075112	putative secreted protein
V1413016	4-alpha-glucanotransferase
V1175524	putative transcriptional regulatory protein/MSMEI_2866
V1881288	hypothetical protein
V1400939	DNA-directed RNA polymerase subunit beta'
V1000642	Enolase
V1037188	putative bacteriocin transport accessory protein
V1040498	50S ribosomal protein L1
V1103515	DNA-directed RNA polymerase subunit beta'
V1723441	Curved DNA-binding protein
V1014134	DNA-directed RNA polymerase subunit beta
V1014545	hypothetical protein
V1687749	Phosphate regulon sensor protein PhoR
V1883453	hypothetical protein
V1393975	Xylulose kinase
V1109151	Pyruvate formate-lyase 1-activating enzyme
V1194354	30S ribosomal protein S12
V1140160	hypothetical protein
V1009689	N-acetylglucosamine repressor
V1016073	minor spike protein
V1544124	N-acetylmuramoyl-L-alanine amidase LytC precursor
V1513863	hypothetical protein
V1013641	Dipeptide-binding protein DppE precursor
V1014517	pyrroloquinoline quinone biosynthesis protein PqqE
V1009264	HAD hydrolase%2C family IIB
V1166828	hypothetical protein
V1007258	putative peptidoglycan biosynthesis protein MviN
V1009238	Ribosomal RNA small subunit methyltransferase H
V1018070	Translation initiation factor IF-1
V1012197	Ribosome-releasing factor
V1103331	hypothetical protein
V1265029	hypothetical protein
V1597715	30S ribosomal protein S20
V1013266	L-fucose permease
V1011904	Glycine oxidase
V1037159	hypothetical protein
V1191063	Tyrosine phosphorylated protein A
V1010322	Oxidative stress genes repressor
V1363573	Filamentous hemagglutinin
V1009626	Holliday junction ATP-dependent DNA helicase RuvB
V1017094	Lactose phosphotransferase system repressor
V1705116	Hydroxyethylthiazole kinase
V1010959	Galactokinase
V1008595	co-chaperonin GroES
V1012356	hypothetical protein
V1036533	Xylose transport system permease protein XylH
V1012195	Prolipoprotein diacylglyceryl transferase
V1018432	Leucine-%2C isoleucine-%2C valine-%2C threonine-%2C and alanine-binding protein precursor
V1103116	Adenylosuccinate lyase
V1051698	D-proline reductase proprotein PrdA
V1154952	hypothetical protein
V1018831	30S ribosomal protein S1
V1151518	Inactivated superfamily I helicase
V1216094	putative TonB-dependent receptor precursor
V1465978	Maltose transport system permease protein MalF
V1017099	hypothetical protein
V1420704	aminoimidazole riboside kinase
V1291721	Pyrimidine-specific ribonucleoside hydrolase RihA
V1009737	hypothetical protein
V1294914	Helix-destabilizing protein
V1687688	hypothetical protein
V1012196	Phosphatidate cytidylyltransferase
V1334743	Periplasmic serine endoprotease DegP precursor
V1140799	Lactose-binding protein precursor
V1167053	DNA gyrase subunit B
V1014641	5-keto-D-gluconate transporter
V1037112	putative low molecular weight protein-tyrosine-phosphatase
V1037189	putative bacteriocin transport accessory protein
V1009649	Aspartate carbamoyltransferase catalytic chain
V1705086	hypothetical protein
V1002465	Elongation factor Tu
V1040197	co-chaperonin GroES
V1191928	Polyribonucleotide nucleotidyltransferase
V1007274	hypothetical protein
V1016006	50S ribosomal protein L1
V1870046	Alpha-xylosidase
V1514151	hypothetical protein
V1408929	Hexagonal wall protein
V1007251	Serine/threonine-protein kinase AfsK
V1019971	50S ribosomal protein L21
V1175173	Phosphoribosylaminoimidazole-succinocarboxamide synthase
V1362389	hypothetical protein
V1445419	Pyruvate kinase
V1000122	Elongation factor Tu
V1175121	Stress protein H5
V1410028	hypothetical protein
V1104365	Phosphomethylpyrimidine synthase
V1000546	Maltose/maltodextrin-binding protein precursor
V1013428	Translation initiation factor IF-2
V1157549	hypothetical protein
V1010949	Heat shock protein J
V1200468	hypothetical protein
V1042212	30S ribosomal protein S7
V1009258	multifunctional hydroxymethylpyrimidine phosphokinase/4-amino-5-aminomethyl-2-methylpyrimidine hydrolase
V1182770	F-ATPase gamma subunit
V1009646	Orotate phosphoribosyltransferase
V1176472	Translation initiation factor IF-1
V1302071	30S ribosomal protein S16
V1723439	hypothetical protein
V1440381	putative ATP-dependent Clp protease ATP-binding subunit
V1348335	hypothetical protein
V1009633	Exported protein 10
V1013354	L-arabinose isomerase
V1574349	DNA-directed RNA polymerase subunit beta
V1723236	hypothetical protein
V1404484	50S ribosomal protein L17
V1037164	Acyltransferase family protein
V1180499	hypothetical protein
V1238174	Vegetative protein 300
V1013108	Glutathione-binding protein GsiB precursor
V1113709	Lysine--tRNA ligase
V1035921	Polyribonucleotide nucleotidyltransferase
V1445206	ATP-dependent RNA helicase HrpB
V1330237	hypothetical protein
V1023255	30S ribosomal protein S15
V1052209	DNA gyrase subunit A
V1014133	DNA-directed RNA polymerase subunit beta'
V1593022	DNA-directed RNA polymerase subunit beta
V1705158	tRNA (guanine-N(7)-)-methyltransferase
V1265555	Phosphomethylpyrimidine synthase
V1291657	ATP synthase subunit alpha
V1445176	Ribulose-phosphate 3-epimerase
V1238902	Bifunctional protein GlmU
V1007261	Ribosomal RNA small subunit methyltransferase G
V1049217	Heat shock protein 70
V1431000	Aminopeptidase C
V1523322	putative P-loop ATPase
V1175780	Polyribonucleotide nucleotidyltransferase
V1057522	Transposase
V1380987	hypothetical protein
V1301408	glucose-6-phosphate dehydrogenase assembly protein OpcA
V1010960	hypothetical protein
V1036679	Single-stranded-DNA-specific exonuclease RecJ
V1036757	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
V1155388	Isoleucine--tRNA ligase
V1383841	50S ribosomal protein L10
V1705097	MFS transporter%2C metabolite:H+ symporter (MHS) family protein
V1075018	DNA-directed RNA polymerase subunit alpha
V1104967	hypothetical protein
V1037452	GTP-binding protein obg
V1724641	cell division protein MraZ
V1013353	L-ribulose-5-phosphate 4-epimerase UlaF
V1017718	hypothetical protein
V1238895	protoporphyrinogen oxidase
V1017588	ATP-dependent Clp protease ATP-binding subunit ClpX
