gene	geneProduct
V1000037	Aminopeptidase E
V1000142	Uridylate kinase
V1032620	Ribonucleoside-diphosphate reductase 2 subunit beta
V1000320	Membrane protein YidC 1
V1136465	30S ribosomal protein S5
V1136550	putative protein containing a divergent version of the methyl-accepting chemotaxis-like domain protein
V1136558	YbbR-like protein
V1000162	Dihydropteroate synthase
V1012818	Acyl-CoA dehydrogenase%2C short-chain specific
V1000573	Cysteine desulfurase
V1211279	Aminopeptidase N
V1035161	preprotein translocase subunit SecA
V1136076	Bifunctional protein GlmU
V1852121	Thioredoxin reductase
V1599332	Ribonuclease R
V1000848	ABC transporter permease protein YxdM
V1000092	D-alanyl-lipoteichoic acid biosynthesis protein DltB
V1158332	Pyruvate kinase
V1136334	D-aspartate ligase
V1594580	hypothetical protein
V1000590	Bifunctional protein pyrR
V1000634	Excinuclease ABC subunit A
V1136526	putative GTP-binding protein EngB
V1150958	DNA topoisomerase 4 subunit A
V1599336	gram-positive signal peptide%2C YSIRK family
V1834858	hypothetical protein
V1615591	hypothetical protein
V1899703	Folate ECF transporter S component FolT
V1000538	Nucleoid occlusion protein
V1599167	Bifunctional (p)ppGpp synthase/hydrolase RelA
V1203556	Acyl-ACP thioesterase
V1000319	Putative TrmH family tRNA/rRNA methyltransferase
V1852053	Putative niacin/nicotinamide transporter NaiP
V1880284	Vegetative protein 209
V1469580	GMP synthase [glutamine-hydrolyzing]
V1162262	hypothetical protein
V1000020	30S ribosomal protein S19
V1390179	type IV conjugative transfer system coupling protein TraD
V1590848	Ribosome biogenesis GTPase A
V1594601	DNA topoisomerase 1
V1000327	Replication initiation and membrane attachment protein
V1034906	Internalin-J precursor
V1481433	hypothetical protein
V1498992	Glucosamine-6-phosphate deaminase
V1033129	Phosphoenolpyruvate-protein phosphotransferase
V1000022	hypothetical protein
V1136136	hypothetical protein
V1000102	ATP-dependent helicase/nuclease subunit A
V1000539	Ribosomal RNA small subunit methyltransferase G
V1000540	Colicin V production protein
V1143274	gram-positive signal peptide%2C YSIRK family
V1499649	2-succinyl-6-hydroxy-2%2C4-cyclohexadiene-1-carboxylate synthase
V1836825	Glycopeptide resistance-associated protein R
V1469304	Glutamyl-tRNA(Gln) amidotransferase subunit C
V1204222	cytoskeletal protein RodZ
V1200639	Proline iminopeptidase
V1136911	Serine--tRNA ligase
V1211402	Asparagine--tRNA ligase
V1000887	putative phosphatase YwpJ
V1001393	hypothetical protein
V1203723	cell division protein MraZ
V1338858	GTP-binding protein HflX
V1615032	ATP-dependent zinc metalloprotease FtsH
V1301158	Serine protease Do-like HtrA
V1170741	hypothetical protein
V1481570	hypothetical protein
V1203703	Heat-inducible transcription repressor HrcA
V1268292	DEAD-box ATP-dependent RNA helicase CshA
V1389989	Glucose-6-phosphate isomerase
V1400074	ATP-dependent protease ATPase subunit ClpY
V1852017	Cytidylate kinase
V1000149	hypothetical protein
V1599343	Negative regulator of genetic competence ClpC/MecB
V1381580	H(+)/Cl(-) exchange transporter ClcA
V1799292	phosphatidylglycerophosphatase B
V1000621	hypothetical protein
V1136952	Modification methylase DpnIIB
V1547364	hypothetical protein
V1263210	hypothetical protein
V1058821	Holliday junction ATP-dependent DNA helicase RuvB
V1136164	hypothetical protein
V1445186	Proline--tRNA ligase
V1136075	Ribose-phosphate pyrophosphokinase
V1355907	hypothetical protein
V1799345	putative membrane protein
V1000294	DNA primase
V1000622	putative inorganic polyphosphate/ATP-NAD kinase
V1000942	hypothetical protein
V1851958	Nucleoid-associated protein
V1599149	Proline--tRNA ligase
V1000833	Alanine racemase
V1594712	RNA polymerase sigma factor RpoD
V1000572	Folylpolyglutamate synthase
V1216924	Ribonucleoside-diphosphate reductase 2 subunit beta
V1339995	putative tRNA sulfurtransferase
V1000332	Magnesium and cobalt efflux protein CorC
V1211327	Neutral endopeptidase
V1000631	Peptide chain release factor 2
V1000146	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1000605	MutS2 protein
V1136221	Transcript cleavage factor GreA
V1000155	Farnesyl diphosphate synthase
V1263219	Pollen proteins Ole e I like protein
V1574099	PTS system mannose-specific EIIC component
V1000529	putative integral membrane protein
V1038255	Tyrosine--tRNA ligase
V1211485	Putative universal stress protein
V1594199	LPXTG cell wall anchor domain protein
V1599151	Translation initiation factor IF-2
V1819556	MucBP domain protein
V1599316	Rod shape-determining protein MreC
V1000024	Bifunctional protein GlmU
V1000626	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
V1291229	hypothetical protein
V1617343	Penicillin-binding protein 1A
V1211366	Pyruvate formate-lyase 1-activating enzyme
V1000068	YycH protein
V1006820	Alpha-hemolysin translocation ATP-binding protein HlyB
V1046748	hypothetical protein
V1136325	ATP-dependent helicase
V1448368	Oligopeptide-binding protein AppA precursor
V1154974	50S ribosomal protein L4
V1295066	Putative glycosyltransferase EpsH
V1391924	Ribosomal RNA large subunit methyltransferase H
V1852085	Magnesium-transporting ATPase%2C P-type 1
V1000541	Tyrosine-protein phosphatase precursor
V1136259	Lichenan-specific phosphotransferase enzyme IIB component
V1000180	Uracil transporter
V1036803	Cell division protein FtsW
V1006728	putative oxidoreductase
V1000938	Cysteine--tRNA ligase
V1000623	Stage III sporulation protein E
V1615067	UDP-N-acetylmuramate--L-alanine ligase
V1899678	Antitoxin DinJ
V1469285	Hypoxanthine-guanine phosphoribosyltransferase
V1136290	RNAP delta factor
V1136174	Phosphoglycerol transferase%2C alkaline phosphatase superfamily
V1599324	Uracil phosphoribosyltransferase
V1000611	Beta-Ala-Xaa dipeptidase
V1265423	hypothetical protein
V1136549	hypothetical protein
V1162902	hypothetical protein
V1203647	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
V1293700	hypothetical protein
V1136363	hypothetical protein
V1136667	hypothetical protein
V1464388	DNA-directed RNA polymerase subunit beta
V1136220	hypothetical protein
V1000170	Ribonuclease 3
V1851964	hypothetical protein
V1000823	potassium transport protein Kup
V1000154	Recombination protein N
V1600990	Protein involved in sex pheromone biosynthesis
V1000633	Excinuclease ABC subunit B
V1573667	acetylornithine deacetylase
V1420578	DNA integrity scanning protein DisA
V1143276	Undecaprenyl-diphosphatase
V1608857	30S ribosomal protein S1
V1010320	putative FAD-linked oxidoreductase
V1046752	Beta-N-acetylhexosaminidase precursor
V1886772	hypothetical protein
V1000128	Ribosomal RNA small subunit methyltransferase D
V1136123	hypothetical protein
V1162259	hypothetical protein
V1573654	hypothetical protein
V1000614	putative hydrolase YutF
V1001488	Mannosylfructose-phosphate synthase
V1136387	Triosephosphate isomerase
V1000112	hypothetical protein
V1136373	hypothetical protein
V1000535	Isochorismatase family protein YecD
V1102439	Staphylococcal respiratory response protein A
V1158598	Translation initiation factor IF-3
V1136418	Phosphoenolpyruvate carboxykinase [ATP]
V1418919	hypothetical protein
V1000556	putative ABC transporter ATP-binding protein
V1264072	hypothetical protein
V1136422	Rod shape-determining protein MreB
V1912710	hypothetical protein
V1000047	Tyrosine-protein phosphatase precursor
V1399511	6-phosphofructokinase
V1154972	hypothetical protein
V1464522	GMP synthase [glutamine-hydrolyzing]
V1136615	HSP-70 cofactor
V1214686	LPXTG cell wall anchor domain protein
V1599309	Isoleucine--tRNA ligase
V1042355	EIIAB-Man
V1211268	Magnesium and cobalt efflux protein CorC
V1448294	D-alanine--D-alanine ligase A
V1000164	GTP cyclohydrolase 1
V1000613	hypothetical protein
V1852079	Sensor protein kinase WalK
V1006018	HNH endonuclease
V1136300	Deoxyguanosine kinase
V1000632	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1044453	hypothetical protein
V1136303	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1000181	Energy-coupling factor transporter ATP-binding protein EcfA2
V1598238	Peptide chain release factor 1
V1235876	hypothetical protein
V1044896	hypothetical protein
V1851962	hypothetical protein
V1000137	hypothetical protein
V1000569	Rod shape-determining protein MreC
V1203454	Serine--tRNA ligase
V1000484	3'-5' exoribonuclease YhaM
V1520692	Lyzozyme M1 (1%2C4-beta-N-acetylmuramidase)
V1000028	putative deoxyribonuclease YcfH
V1000509	Glycerol-3-phosphate cytidylyltransferase
V1046749	hypothetical protein
V1000067	Putative metallo-hydrolase YycJ
V1034902	Competence-specific nuclease
V1600632	ABC exporter transmembrane subunit%2C DevC protein
V1166924	Heat shock protein 70
V1211207	Chromosome partition protein Smc
V1000071	Extreme acid sensitivity protein
V1000598	preprotein translocase subunit YajC
V1000322	GTPase YqeH
V1600193	DNA polymerase I
V1213492	Ornithine decarboxylase%2C inducible
V1213596	GTP-binding protein obg
V1000169	Chromosome partition protein Smc
V1326948	preprotein translocase subunit YajC
V1339795	pheromone autoinducer 2 transporter
V1799294	hypothetical protein
V1000063	hypothetical protein
V1212427	Adenylate kinase
V1295109	Thiol-activated cytolysin
V1503145	Uracil phosphoribosyltransferase
V1355689	RNA polymerase sigma factor RpoD
V1203386	Transcriptional regulatory protein YycF
V1430829	UDP-N-acetylglucosamine 2-epimerase
V1000173	ATP-dependent DNA helicase RecG
V1006627	Magnesium and cobalt efflux protein CorC
V1553630	hypothetical protein
V1136449	hypothetical protein
V1880119	hypothetical protein
V1912376	Pyruvate oxidase
V1799363	Penicillin-binding protein 2B
V1000158	Alkaline shock protein 23
V1211358	UTP--glucose-1-phosphate uridylyltransferase
V1469296	hypothetical protein
V1000103	UV-endonuclease
V1136477	hypothetical protein
V1599306	Exodeoxyribonuclease V alpha chain
V1851975	Cold-shock DEAD box protein A
V1852154	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
V1599319	putative tRNA sulfurtransferase
V1000108	ATP-dependent protease subunit HslV
V1599344	polynucleotide kinase
V1609073	Triosephosphate isomerase
V1136175	Biofilm regulatory protein A precursor
V1158426	PTS system mannose-specific EIIC component
V1297404	hypothetical protein
V1006815	Phosphate acetyltransferase
V1601106	gram-positive signal peptide%2C YSIRK family
V1339707	Rib/alpha/Esp surface antigen repeat
V1136081	Methionine--tRNA ligase
V1151036	Pur operon repressor
V1418918	Glutamate racemase
V1526367	hypothetical protein
V1600645	Saliva-binding protein
V1000456	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1136094	hypothetical protein
V1203784	Tyrosine recombinase XerC
V1899658	Stage III sporulation protein E
V1000014	50S ribosomal protein L14
V1000602	hypothetical protein
V1268426	DNA topoisomerase 4 subunit B
