gene	geneProduct
V1608705	Surface layer protein
V1032792	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1807974	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1047287	hypothetical protein
V1032815	50S ribosomal protein L16
V1828860	MucBP domain protein
V1206514	Ribose-phosphate pyrophosphokinase
V1033322	Surface layer protein
V1032563	phosphoenolpyruvate carboxykinase
V1032218	Glutamine transport ATP-binding protein GlnQ
V1032374	D-alanine--poly(phosphoribitol) ligase subunit 1
V1032825	preprotein translocase subunit SecY
V1046994	F-type ATPase subunit delta
V1033172	DNA-binding protein HU
V1033341	DAK2 domain fusion protein YloV
V1148979	hypothetical protein
V1872751	gram-positive signal peptide%2C YSIRK family
V1032826	Adenylate kinase
V1033501	30S ribosomal protein S20
V1032814	hypothetical protein
V1046989	HSP-70 cofactor
V1684175	D-alanyl-lipoteichoic acid biosynthesis protein DltB
V1033375	Trigger factor
V1032339	Rod shape-determining protein MreB
V1032473	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
V1033444	hypothetical protein
V1163759	Purine nucleoside receptor A
V1032372	D-alanyl-lipoteichoic acid biosynthesis protein DltD
V1032978	50S ribosomal protein L27
V1032397	Recombinase A
V1033550	HTH-type transcriptional repressor YvoA
V1032528	ribosomal-protein-alanine N-acetyltransferase
V1033004	Adapter protein MecA
V1032638	Translation initiation factor IF-2
V1684156	Lysine--tRNA ligase
V1885167	Lichenan-specific phosphotransferase enzyme IIB component
V1755580	L-2-hydroxyisocaproate dehydrogenase
V1032371	Putative penicillin-binding protein PbpX
V1032381	Phosphoenolpyruvate carboxylase
V1032801	Ribonuclease P protein component
V1033216	hypothetical protein
V1047277	Sporulation initiation inhibitor protein soj
V1032514	hypothetical protein
V1885045	Transposase IS116/IS110/IS902 family protein
V1806605	Beta-phosphoglucomutase
V1828851	RNAP delta factor
V1883305	hypothetical protein
V1033168	UTP--glucose-1-phosphate uridylyltransferase
V1033426	product=hypothetical protein
V1033056	Purine nucleoside receptor A
V1033392	putative cysteine desulfurase
V1806647	DNA primase
V1033276	Isoleucine--tRNA ligase
V1033542	Endoribonuclease YbeY
V1162609	Folate ECF transporter S component FolT
V1828827	30S ribosomal protein S20
V1828790	gram-positive signal peptide%2C YSIRK family
V1032612	hypothetical protein
V1047236	ATP-dependent Clp protease ATP-binding subunit ClpE
V1338860	Proline--tRNA ligase
V1883278	Fluoroquinolones export ATP-binding proteinc/MT2762
V1033416	Guanylate kinase
V1032410	CTP synthase
V1199367	Surface layer protein
V1032699	Aminopeptidase E
V1032731	Serine hydroxymethyltransferase
V1163789	Deoxyadenosine kinase
V1148985	hypothetical protein
V1033170	3-hydroxy-3-methylglutaryl-coenzyme A reductase
V1033493	hypothetical protein
V1032634	Heat-inducible transcription repressor HrcA
V1034206	FeS cluster assembly protein SufB
V1033565	RNA polymerase sigma factor RpoD
V1162988	Transposase%2C IS30 family
V1755566	PPOX class probable F420-dependent enzyme%2C family
V1032395	Zonula occludens toxin
V1755579	Ribonuclease R
V1032206	Neutral endopeptidase
V1886306	ATP-dependent Clp protease ATP-binding subunit ClpC
V1033098	Carbamoyl-phosphate synthase small chain
V1032201	Multicopper oxidase mco
V1684155	DNA-directed RNA polymerase subunit beta
V1047159	Aldehyde-alcohol dehydrogenase
V1684154	DNA-directed RNA polymerase subunit beta'
V1032808	50S ribosomal protein L4
V1047215	Aminopeptidase N
V1032301	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1338859	MucBP domain protein
V1033541	glutamyl-tRNA(Gln) amidotransferase subunit E
V1149298	Transposase
V1808158	Transposase%2C IS30 family
V1033347	Phosphoglycerol transferase%2C alkaline phosphatase superfamily
V1047301	Gram positive anchor
V1047288	Magnesium-transporting ATPase%2C P-type 1
V1032809	50S ribosomal protein L23
V1047076	hypothetical protein
V1033427	PTS system mannose-specific EIIC component
V1033034	50S ribosomal protein L35
V1034199	Dihydroorotate dehydrogenase B (NAD(+))%2C catalytic subunit
V1033033	Aspartate--tRNA ligase
V1796890	hypothetical protein
V1552699	Surface layer protein
V1032819	50S ribosomal protein L24
V1032217	Phosphate-import permease protein PhnE
V1032302	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1047152	Asparagine synthetase [glutamine-hydrolyzing] 1
V1032407	Bifunctional protein GlmU
V1032630	Trehalose import ATP-binding protein SugC
V1806660	hypothetical protein
V1033391	putative ABC transporter ATP-binding protein
V1032373	D-alanine--poly(phosphoribitol) ligase subunit 2
V1032330	putative tRNA sulfurtransferase
V1032984	hypothetical protein
V1032232	Ribose-phosphate pyrophosphokinase
V1032769	Antibiotic biosynthesis monooxygenase
V1684092	Ribosomal RNA small subunit methyltransferase B
V1032337	Rod shape-determining protein RodA
V1032468	Ribosome-binding ATPase YchF
V1032228	D-alanine--D-alanine ligase A
V1885137	Aminopeptidase C
V1101399	Inosine-5'-monophosphate dehydrogenase
V1033250	hypothetical protein
V1204769	hypothetical protein
V1032303	Diacylglycerol kinase
V1032592	glutamine amidotransferase
V1684119	Transposase
V1033139	Rod shape-determining protein MreB
V1033229	hypothetical protein
V1032558	Phosphoglucosamine mutase
V1692640	Enolase
V1032211	D-aspartate ligase
V1047314	putative acetyltransferase
V1032578	hypothetical protein
V1047109	Exodeoxyribonuclease 7 large subunit
V1033121	Ascorbate-specific phosphotransferase enzyme IIB component
V1032216	Phosphate-import permease protein PhnE
V1807953	Surface layer protein
V1047172	Thymidylate synthase
V1032741	Cytochrome d ubiquinol oxidase subunit 2
V1033320	hypothetical protein
V1032767	Magnesium-transporting ATPase%2C P-type 1
V1032299	DNA ligase
V1032628	Intracellular maltogenic amylase
V1033393	NifU-like protein
V1047111	Hemolysin A
V1796915	Pullulanase
V1880086	Surface layer protein
V1806596	putative tRNA-dihydrouridine synthase
V1206519	Bifunctional protein pyrR
V1033848	Adenine phosphoribosyltransferase
V1033650	hypothetical protein
V1033614	Arginine--tRNA ligase
V1033258	Spo0B-associated GTP-binding protein
V1047007	Glycine--tRNA ligase beta subunit
V1033115	putative endopeptidase p60 precursor
V1032679	Transcription-repair-coupling factor
V1796922	ATP-dependent protease ATPase subunit ClpY
V1047211	N-formylmethionyl-tRNA deformylase
V1883337	Bifunctional protein FolD protein
V1033319	hypothetical protein
V1047113	Serine/threonine-protein kinase PrkC
V1143301	FeS cluster assembly protein SufB
V1032601	PTS system maltose-specific EIICB component
V1033669	Dipeptidase A
V1032665	Helicase IV
V1552781	DNA polymerase III PolC-type
V1755585	DNA gyrase subunit B
V1033099	Dihydroorotase
V1033256	Exodeoxyribonuclease V alpha chain
V1033030	Bifunctional (p)ppGpp synthase/hydrolase RelA
V1163624	ATP-dependent Clp protease ATP-binding subunit ClpE
V1032316	Putative Holliday junction resolvase
V1032571	Fumarate reductase flavoprotein subunit precursor
V1033514	50S ribosomal protein L1
V1033490	50S ribosomal protein L19
V1148961	Surface layer protein
V1872750	Transposase
V1047070	Penicillin-binding protein 2B
V1047060	Oligopeptide-binding protein AppA precursor
V1684181	hypothetical protein
V1032901	hypothetical protein
V1101490	Surface layer protein
V1032713	30S ribosomal protein S12
V1032649	Transcriptional regulatory protein YycF
V1163762	Glucose-6-phosphate 1-dehydrogenase
V1032903	Chromosome partition protein Smc
V1032804	6-phosphogluconate dehydrogenase%2C NADP(+)-dependent%2C decarboxylating
V1883370	Pullulanase
V1033045	6-phospho-alpha-glucosidase 1
V1033101	Bifunctional protein pyrR
V1199409	Phosphate-import protein PhnD precursor
V1034371	hypothetical protein
V1338889	Tyrosine phosphorylated protein A
V1033090	30S ribosomal protein S9
V1819405	Dipeptidase A
V1034244	Ribonuclease J 1
V1149059	type III restriction-modification system StyLTI enzyme res
V1884884	Magnesium-transporting ATPase%2C P-type 1
V1032880	DNA gyrase subunit A
V1424786	putative transcriptional regulatory protein
V1032292	Nicotinate phosphoribosyltransferase pncB2
V1032822	hypothetical protein
V1032412	Dipeptidase A
V1033321	Surface layer protein
V1032555	UDP-N-acetylenolpyruvoylglucosamine reductase
V1819404	hypothetical protein
V1033127	Replicative DNA helicase
V1032728	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
V1338861	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1033188	Glucosamine kinase GspK
V1806652	hypothetical protein
V1891294	hypothetical protein
V1032208	Hemerythrin HHE cation binding domain protein
V1883274	Acetate kinase
V1033126	Phosphate-import protein PhnD precursor
V1684153	50S ribosomal protein L2
V1032304	Inner membrane protein YbhL
V1033757	Glutamate--tRNA ligase
V1032722	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter
V1033134	Saliva-binding protein
V1755587	hypothetical protein
V1033349	Membrane-bound protein LytR
V1032719	polynucleotide kinase
V1204782	MucBP domain protein
V1033117	Xylulose-5-phosphate phosphoketolase
V1806578	Cell division protein FtsZ
V1807999	NADH peroxidase
V1033157	Putative peptidoglycan binding domain protein
V1033100	Aspartate carbamoyltransferase
V1684079	cell division protein MraZ
V1150387	Signal transduction histidine-protein kinase ArlS
V1033202	hypothetical protein
V1032393	Putative zinc protease AlbF
V1032981	putative tautomerase.1
V1032349	Uracil phosphoribosyltransferase
V1047313	hypothetical protein
V1032227	hypothetical protein
V1032983	hypothetical protein
V1033642	OsmC-like protein
V1684144	transposase%2C IS605 OrfB family
V1034221	Phosphoglucomutase
V1684093	Zinc metalloprotease RasP
V1033138	Rod shape-determining protein MreC
V1032406	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1552798	Sigma-A
V1033032	Histidine--tRNA ligase
V1764472	SigL modulation protein
V1033119	L-ribulose-5-phosphate 3-epimerase UlaE
V1032941	Exo-glucosaminidase LytG precursor
V1033497	Methionyl-tRNA formyltransferase
V1016072	DNA replication initiation protein gpA
V1032997	DNA topoisomerase 1
V1684075	Putative penicillin-binding protein PbpX
V1204801	Surface layer protein
V1032639	hypothetical protein
V1796834	ATP-dependent DNA helicase PcrA
V1034178	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
V1806651	putative endopeptidase Spr precursor
V1684077	Cell division protein FtsA
V1032989	Proline iminopeptidase
V1033612	Magnesium and cobalt efflux protein CorC
V1886371	Alanine racemase
V1796838	Fumarate hydratase class II
V1755545	GTPase Era
V1032595	potassium transport protein Kup
V1032664	Arginine transport system permease protein ArtQ
V1046990	Ditrans%2Cpolycis-undecaprenyl-diphosphate synthase ((2E%2C6E)-farnesyl-diphosphate specific)
V1032940	AtlE
V1032824	50S ribosomal protein L15
V1033077	hypothetical protein
V1819389	pyridoxamine kinase
V1033217	Elongation factor P
V1034256	DNA topoisomerase 4 subunit B
V1033707	N-acetylneuraminate lyase
V1032434	Phenylalanine--tRNA ligase beta subunit
V1033468	Uracil transporter
V1033253	tRNA-specific 2-thiouridylase MnmA
V1886924	Zinc-transporting ATPase
V1032293	NH(3)-dependent NAD(+) synthetase
V1047149	Phosphate import ATP-binding protein PstB 3
V1032910	Replication initiation and membrane attachment protein
V1684135	Transposase
V1032827	Translation initiation factor IF-1
V1819373	Aldehyde-alcohol dehydrogenase
V1047154	hypothetical protein
V1033200	Asparagine--tRNA ligase
V1203404	Phenylalanine--tRNA ligase alpha subunit
V1047062	DNA polymerase I
V1032315	Alanine--tRNA ligase
V1032605	Lyzozyme M1 (1%2C4-beta-N-acetylmuramidase)
V1163714	D-alanyl-lipoteichoic acid biosynthesis protein DltD
V1032882	DNA polymerase III subunit beta
V1880898	putative cell division protein YtgP
V1033624	polynucleotide kinase
V1033533	HIT-like protein
V1101424	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
V1032313	preprotein translocase subunit YajC
V1806574	Divalent metal cation transporter MntH
V1034345	hypothetical protein
V1806600	Surface layer protein
V1796841	Ribokinase
V1806610	H(+)/Cl(-) exchange transporter ClcA
V1032820	50S ribosomal protein L5
V1032920	Catabolite control protein A
V1032724	Chaperone protein YajL
V1199358	Flavin mononucleotide phosphatase YbjI
V1047067	UDP-N-acetylmuramate--L-alanine ligase
V1032979	50S ribosomal protein L21
V1149019	phage portal protein%2C HK97 family
V1034187	Primosomal protein N'
V1149200	MucBP domain protein
V1032517	DNA polymerase III subunit gamma/tau
V1033035	50S ribosomal protein L20
V1047210	putative manganese-dependent inorganic pyrophosphatase
V1033184	putative protein containing a divergent version of the methyl-accepting chemotaxis-like domain protein
V1149058	putative methyltransferase
V1806654	23S rRNA (uracil-C(5))-methyltransferase RlmCD
V1033069	Cysteine--tRNA ligase
V1033623	RNA pyrophosphohydrolase
V1033667	S-adenosylmethionine synthase
V1046988	Chaperone protein DnaJ
V1033633	hypothetical protein
V1163598	Glucose-6-phosphate isomerase
V1033156	putative membrane protein
V1034247	Ornithine decarboxylase%2C inducible
V1016074	capsid protein
V1143193	Elongation factor 4
V1033009	Alpha-xylosidase
V1032683	transposase%2C IS605 OrfB family
V1032667	putative membrane protein
V1032565	ATP-dependent helicase
V1032226	YibE/F-like protein
V1034284	Ribonuclease Z
V1032919	Xaa-Pro dipeptidase
V1032931	Putative glycosyltransferase EpsH
V1032729	Glucan 1%2C6-alpha-glucosidase
V1032519	Recombination protein RecR
V1885173	2'%2C3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase precursor
V1336009	Surface layer protein
V1047089	ATP-dependent Clp protease proteolytic subunit
V1033050	[Citrate [pro-3S]-lyase] ligase
V1032909	Primosomal protein DnaI
V1032652	Serine protease Do-like HtrA
V1886365	t(6)A37 threonylcarbamoyladenosine biosynthesis protein RimN
V1755551	50S ribosomal protein L31 type B
V1032476	putative FAD-linked oxidoreductase
V1684170	Chromosomal replication initiator protein DnaA
V1882983	hypothetical protein
V1047112	Recombination protein N
V1032682	CBS domain protein
V1032402	preprotein translocase subunit SecA
V1032331	Cysteine desulfurase
V1033425	hypothetical protein
V1034301	putative oxidoreductase/MSMEI_2347
V1033135	Zinc import ATP-binding protein ZnuC
V1149225	hypothetical protein
V1032388	pheromone autoinducer 2 transporter
V1552715	hypothetical protein
V1162954	Trigger factor
V1237097	putative oxidoreductase/MSMEI_2347
V1101262	Growth regulator
V1033169	Acetyl-CoA acetyltransferase
V1552710	co-chaperonin GroES
V1032635	Riboflavin biosynthesis protein RibF
V1366248	Cysteine-rich secretory protein family protein
V1684088	Transposase
V1047252	putative addiction module antidote
V1885082	Regulatory protein spx
V1032698	Tyrosine--tRNA ligase 1
V1388962	DNA topoisomerase 4 subunit A
V1033348	G3P acyltransferase
V1032223	Nucleoside deoxyribosyltransferase
V1033745	Serine/threonine exchanger SteT
V1047286	hypothetical protein
V1101200	tetratricopeptide repeat protein
V1032472	Sensor histidine kinase YycG
V1033020	Peptide chain release factor 3
V1366243	Oligo-1%2C6-glucosidase
V1337289	HTH-type transcriptional repressor Bm3R1
V1883371	Glv operon regulatory protein
V1033155	Putative penicillin-binding protein PbpX
V1101440	Membrane-bound protein LytR
V1199370	sucrose/H+ symporter
V1796881	Aminopeptidase E
V1149070	hypothetical protein
V1032391	Stage III sporulation protein E
V1204779	Stage 0 sporulation protein KD
V1033463	Cystathionine beta-lyase family protein involved in aluminum resistance
V1032881	DNA replication and repair protein RecF
V1047142	Excinuclease ABC subunit C
V1047290	hypothetical protein
V1032462	Thiamine biosynthesis lipoprotein ApbE precursor
V1032772	5'-nucleotidase YfbR
V1796884	RNAP delta factor
V1150392	Alpha-xylosidase
V1033163	UDP-glucose 4-epimerase
V1032747	Neutral endopeptidase
V1033278	ADP-ribose pyrophosphatase
V1872749	Transposase
V1033687	HTH-type transcriptional activator CmpR
V1796879	hypothetical protein
V1033674	gram-positive signal peptide%2C YSIRK family
V1884892	hypothetical protein
V1032300	Protein involved in sex pheromone biosynthesis
V1032351	Serine--tRNA ligase
V1032990	Lipid A export ATP-binding/permease protein MsbA
V1796880	putative hydrolase
V1032486	Glutamate/gamma-aminobutyrate antiporter
V1796921	AMP nucleosidase
V1149017	tape measure domain protein
V1033340	ATP-dependent DNA helicase RecG
V1828853	putative sugar transferase EpsL
V1033021	Magnesium and cobalt efflux protein CorC
V1032923	putative hydrolase YutF
V1882165	hypothetical protein
V1149283	hypothetical protein
V1032674	Signal transduction histidine-protein kinase BaeS
V1872763	FMN reductase (NADPH)
V1882943	Lyzozyme M1 (1%2C4-beta-N-acetylmuramidase)
V1032996	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
V1047285	addiction module toxin%2C RelE/StbE family
V1033763	Flavodoxin
V1047176	Maltose transport system permease protein MalG
V1034321	hypothetical protein
V1163288	Gas vesicle protein
V1032742	Cytochrome d ubiquinol oxidase subunit 1
V1149097	DNA methylase
V1204734	Aldehyde-alcohol dehydrogenase
V1819364	DegV domain-containing protein
V1047198	Carbamoyl-phosphate synthase large chain
V1032396	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
V1033511	cyclic 3'%2C5'-adenosine monophosphate phosphodiesterase
V1033159	photosystem II S4 domain protein
V1033515	Phosphate-binding protein PstS 1 precursor
V1143186	Phosphate-import permease protein PhnE
V1032312	Holliday junction ATP-dependent DNA helicase RuvB
V1047068	Phenylalanine--tRNA ligase beta subunit
V1033084	Phosphoserine phosphatase 1
V1033554	hypothetical protein
V1032922	Trifunctional nucleotide phosphoesterase protein YfkN precursor
V1884791	Peptidase T
V1033361	putative DEAD-box ATP-dependent RNA helicase
V1887317	hypothetical protein
V1016073	minor spike protein
V1032459	FMN reductase
V1032916	Peptidoglycan endopeptidase RipA precursor
V1047055	PTS system glucitol/sorbitol-specific transporter subunit IIA
V1047246	Galactitol-specific phosphotransferase enzyme IIB component
V1891194	Energy-coupling factor transporter ATP-binding protein EcfA1
V1032552	Phosphate acetyltransferase
V1032394	3-oxoacyl-[acyl-carrier-protein] reductase FabG
V1032831	autolysin
V1033128	hypothetical protein
V1047214	Cytidylate kinase
V1149064	hypothetical protein
V1047148	Phosphate transport system permease protein PstA
V1033439	Glutathione transport system permease protein GsiC
V1162941	Phosphoglycerol transferase%2C alkaline phosphatase superfamily
V1806613	ATP-dependent RNA helicase SrmB
V1149233	hypothetical protein
V1047005	ATP-dependent helicase/nuclease subunit A
V1204586	Cell division protein FtsZ
V1882980	Carboxylesterase NlhH
V1032883	Cell division protein FtsW
V1033095	hypothetical protein
V1796911	Guiding PBP1-shuttling protein
V1880001	Restriction enzyme BgcI subunit alpha
V1032298	Exo-glucosaminidase LytG precursor
V1552755	Lipoteichoic acid synthase 1
V1033471	Glucitol operon repressor
V1608693	Aspartate-semialdehyde dehydrogenase
V1819365	ATP-dependent protease subunit HslV
V1872733	Redox-sensing transcriptional repressor rex
V1819360	gram-positive signal peptide%2C YSIRK family
V1047251	Death on curing protein
V1032752	Uridylate kinase
V1047196	DegV domain-containing protein
V1033703	hypothetical protein
V1032692	Membrane-bound protein LytR
V1882173	putative oxidoreductase
V1149023	hypothetical protein
V1032469	hypothetical protein
V1047160	Putative mutator protein MutT4
V1032779	Penicillin-binding protein F
V1033413	Adenylosuccinate synthetase
V1033369	Putative peptidoglycan binding domain protein
V1693896	50S ribosomal protein L3
V1033025	23S rRNA (uracil-C(5))-methyltransferase RlmCD
V1882180	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1806656	Putative N-acetylmannosaminyltransferase
V1047015	Putative HMP/thiamine permease protein YkoE
V1162949	30S ribosomal protein S18
V1883275	L-ribulose-5-phosphate 4-epimerase
V1034218	Dipeptidase
V1796869	hypothetical protein
V1162990	Putative penicillin-binding protein PbpX
V1163046	ATP-dependent Clp protease proteolytic subunit
V1148999	Replicative DNA helicase
V1047144	Leucine--tRNA ligase
V1033472	Tagatose-6-phosphate kinase
V1034181	Pur operon repressor
V1806581	addiction module antitoxin%2C RelB/DinJ family
V1819410	Staphylococcal respiratory response protein A
V1032291	D-inositol 3-phosphate glycosyltransferase
V1033697	hypothetical protein
V1032821	30S ribosomal protein S8
V1033055	Arabinose import ATP-binding protein AraG
V1610069	50S ribosomal protein L6
V1033810	autoinducer-2 (AI-2) modifying protein LsrG
V1033581	Deoxyguanosine kinase
V1163667	Endonuclease YhcR precursor
V1796864	Trehalose import ATP-binding protein SugC
V1614144	Transposase%2C IS30 family
V1202459	hypothetical protein
V1034281	Inner membrane transporter YjeM
V1034193	putative integral membrane protein
V1806597	hypothetical protein
V1047057	hypothetical protein
V1806589	YbbR-like protein
V1034224	Peptide chain release factor 1
V1032714	30S ribosomal protein S7
V1032765	Putative N-acetyl-LL-diaminopimelate aminotransferase
V1032574	Dihydrofolate reductase
V1047058	hypothetical protein
V1032332	Septation ring formation regulator EzrA
V1033136	putative zinc transport system permease protein AdcB
V1047090	phage major capsid protein%2C HK97 family
V1446944	hypothetical protein
V1033132	Penicillin-binding protein B
V1032421	hypothetical protein
V1032354	Helix-turn-helix domain protein
V1032782	hypothetical protein
V1806580	UDP-N-acetylmuramate--L-alanine ligase
V1149291	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1032837	hypothetical protein
V1366244	Holo-[acyl-carrier-protein] synthase
V1884865	hypothetical protein
V1032557	DNA integrity scanning protein DisA
V1884554	Tryptophan--tRNA ligase 2
V1163626	DNA gyrase subunit A
V1163706	Ribose-phosphate pyrophosphokinase
V1032659	Elongation factor P
V1033267	GDP-mannose-dependent alpha-(1-2)-phosphatidylinositol mannosyltransferase
V1806608	Galactoside transport system permease protein MglC
V1032551	Uracil-DNA glycosylase
V1101464	Phage-related protein
V1684146	Matrixin
V1764180	hypothetical protein
V1032678	Septum formation initiator
V1872728	hypothetical protein
V1032594	Ribose-5-phosphate isomerase A
V1032317	hypothetical protein
V1033268	D-inositol 3-phosphate glycosyltransferase
V1032322	Glutamate racemase
V1047098	tape measure domain protein
V1047255	Glycolate permease GlcA
V1796917	Bacillibactin transport regulator
V1033257	O-acetyltransferase OatA
V1033036	Putative ribosome biogenesis GTPase RsgA
V1032813	50S ribosomal protein L22
V1033588	Glycine--tRNA ligase alpha subunit
V1033359	Putative PBSX repressor
V1796843	Xylulose-5-phosphate phosphoketolase
V1033467	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1808019	GtrA-like protein
V1032693	Oligoendopeptidase F%2C plasmid
V1047197	hypothetical protein
V1150431	Type-1 restriction enzyme R protein
V1032817	hypothetical protein
V1033085	FtsX-like permease family protein
V1032523	DNA polymerase III subunit gamma/tau
V1047293	Transposase DDE domain protein
V1101444	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1033005	hypothetical protein
V1047077	Methionine--tRNA ligase
V1047001	2%2C5-diketo-D-gluconic acid reductase A
V1033158	YGGT family protein
V1032803	Glucose-inhibited division protein A
V1032812	30S ribosomal protein S19
V1033332	Riboflavin biosynthesis protein RibBA
V1033753	Peptidase family M23
V1033118	Phosphoglycolate phosphatase
V1047260	Transposon resolvase
V1199365	hypothetical protein
V1883273	Surface layer protein
V1033248	Oxidoreductase YdhF
V1149000	replication protein
V1032361	Inner membrane ABC transporter permease protein YcjP
V1032930	putative secreted protein
V1237163	Glutathione transport system permease protein GsiC
V1032832	Riboflavin ECF transporter S component RibU
V1882978	Beta-glucoside kinase
V1032310	DNA mismatch repair protein MutS
V1033606	AMP nucleosidase
V1149114	Spermidine/putrescine import ATP-binding protein PotA
V1033595	Penicillin-binding protein 1A
V1032474	Aspartate racemase
V1034332	Orotidine 5'-phosphate decarboxylase
V1032422	hypothetical protein
V1032360	putative metal-dependent RNase%2C consists of a metallo-beta-lactamase domain and an RNA-binding KH domain
V1033462	tRNA dimethylallyltransferase
V1032753	Ribosome-releasing factor
V1032424	hypothetical protein
V1046998	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
V1199373	hypothetical protein
V1162595	putative cation-transporting ATPase F
V1032525	Ribosomal RNA small subunit methyltransferase I
V1032675	hypothetical protein
V1034287	LexA repressor
V1684165	Inner membrane amino-acid ABC transporter permease protein YecS
V1032575	Thymidylate synthase
V1034208	molybdopterin biosynthesis protein MoeB
V1047268	Cystathionine beta-lyase family protein involved in aluminum resistance
V1033254	Putative phosphoserine phosphatase 2
V1389191	Ribosomal RNA large subunit methyltransferase L
V1033601	Phage terminase-like protein%2C large subunit
V1883390	tRNA-specific adenosine deaminase
V1032460	NADPH azoreductase
V1047146	Phosphate-binding protein PstS 1 precursor
V1032225	YibE/F-like protein
V1033644	hypothetical protein
V1032318	MutS2 protein
V1032637	Ribosome-binding factor A
V1684180	hypothetical protein
V1032426	Membrane protein YidC 1
V1033201	hypothetical protein
V1880009	Putative glycosyltransferase CsbB
V1204595	putative acetyltransferase
