Gene	KEGG_module_number	Annotation
V1049010	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1049051	M00190	Iron(III) transport system
V1705007	M00335	Sec (secretion) system
V1445419	M00002	Glycolysis, core module involving three-carbon compounds
V1498668	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1348573	M00179	Ribosome, archaea
V1168094	M00179	Ribosome, archaea
V1009594	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1080576	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1403101	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1498789	M00178	Ribosome, bacteria
V1049011	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1266138	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1265160	M00335	Sec (secretion) system
V1445404	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1383863	M00178	Ribosome, bacteria
V1687738	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1574725	M00164	ATP synthase
V1265052	M00346	Formaldehyde assimilation, serine pathway
V1458517	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1050902	M00178	Ribosome, bacteria
V1597704	M00178	Ribosome, bacteria
V1459473	M00335	Sec (secretion) system
V1430683	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1723096	M00244	Putative zinc/manganese transport system
V1141462	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1020161	M00179	Ribosome, archaea
V1172076	M00206	Cellobiose transport system
V1723469	M00179	Ribosome, archaea
V1011153	M00086	beta-Oxidation, acyl-CoA synthesis
V1012542	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1036212	M00197	Putative fructooligosaccharide transport system
V1084103	M00178	Ribosome, bacteria
V1834880	M00207	Putative multiple sugar transport system
V1527021	M00002	Glycolysis, core module involving three-carbon compounds
V1368901	M00197	Putative fructooligosaccharide transport system
V1036861	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1554270	M00179	Ribosome, archaea
V1301557	M00242	Zinc transport system
V1247052	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1465093	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1200931	M00178	Ribosome, bacteria
V1429095	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1704984	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1347762	M00178	Ribosome, bacteria
V1400633	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1237432	M00164	ATP synthase
V1203913	M00276	PTS system, mannose-specific II component
V1013205	M00086	beta-Oxidation, acyl-CoA synthesis
V1554285	M00179	Ribosome, archaea
V1881401	M00164	ATP synthase
V1158372	M00164	ATP synthase
V1104057	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1145315	M00183	RNA polymerase, bacteria
V1139266	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1554020	M00197	Putative fructooligosaccharide transport system
V1079557	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1617969	M00178	Ribosome, bacteria
V1000639	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1009642	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1350767	M00242	Zinc transport system
V1013907	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1430373	M00178	Ribosome, bacteria
V1238902	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1006110	M00179	Ribosome, archaea
V1554160	M00179	Ribosome, archaea
V1724150	M00178	Ribosome, bacteria
V1266177	M00239	Peptides/nickel transport system
V1574554	M00164	ATP synthase
V1232468	M00164	ATP synthase
V1604018	M00179	Ribosome, archaea
V1723089	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1578714	M00179	Ribosome, archaea
V1010393	M00346	Formaldehyde assimilation, serine pathway
V1301462	M00374	Dicarboxylate-hydroxybutyrate cycle
V1037518	M00178	Ribosome, bacteria
V1013881	M00002	Glycolysis, core module involving three-carbon compounds
V1080540	M00335	Sec (secretion) system
V1157274	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1383886	M00164	ATP synthase
V1036755	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1370810	M00179	Ribosome, archaea
V1365642	M00179	Ribosome, archaea
V1265566	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1301614	M00179	Ribosome, archaea
V1105454	M00035	Methionine degradation
V1246962	M00178	Ribosome, bacteria
V1012312	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1075934	M00179	Ribosome, archaea
V1000546	M00197	Putative fructooligosaccharide transport system
V1080622	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1168024	M00244	Putative zinc/manganese transport system
V1687721	M00207	Putative multiple sugar transport system
V1391839	M00207	Putative multiple sugar transport system
V1119368	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1483059	M00246	Nickel transport system
V1021223	M00248	Antibiotic transport system
V1036258	M00207	Putative multiple sugar transport system
V1036203	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1036477	M00183	RNA polymerase, bacteria
V1376603	M00179	Ribosome, archaea
V1553805	M00260	DNA polymerase III complex, bacteria
V1363130	M00197	Putative fructooligosaccharide transport system
V1084431	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1412758	M00178	Ribosome, bacteria
V1036210	M00207	Putative multiple sugar transport system
V1464526	M00239	Peptides/nickel transport system
V1368877	M00197	Putative fructooligosaccharide transport system
V1237649	M00244	Putative zinc/manganese transport system
V1266166	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1482476	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1006063	M00179	Ribosome, archaea
V1052203	M00335	Sec (secretion) system
V1048761	M00239	Peptides/nickel transport system
V1037423	M00164	ATP synthase
V1036882	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1014914	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1020102	M00183	RNA polymerase, bacteria
V1036776	M00260	DNA polymerase III complex, bacteria
V1009680	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1035899	M00277	PTS system, N-acetylgalactosamine-specific II component
V1603775	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1368635	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1137772	M00178	Ribosome, bacteria
V1421267	M00179	Ribosome, archaea
V1266170	M00374	Dicarboxylate-hydroxybutyrate cycle
V1012446	M00179	Ribosome, archaea
V1009679	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1237481	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1484175	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1391939	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1106673	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1084288	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1098956	M00178	Ribosome, bacteria
V1009637	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1501533	M00178	Ribosome, bacteria
V1036735	M00183	RNA polymerase, bacteria
V1885649	M00178	Ribosome, bacteria
V1370956	M00206	Cellobiose transport system
V1035952	M00197	Putative fructooligosaccharide transport system
V1006235	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1010955	M00086	beta-Oxidation, acyl-CoA synthesis
V1498486	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1368264	M00197	Putative fructooligosaccharide transport system
V1006265	M00178	Ribosome, bacteria
V1017600	M00179	Ribosome, archaea
V1070407	M00197	Putative fructooligosaccharide transport system
V1034170	M00179	Ribosome, archaea
V1036111	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1704981	M00207	Putative multiple sugar transport system
V1009689	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1619237	M00179	Ribosome, archaea
V1037884	M00179	Ribosome, archaea
V1883612	M00164	ATP synthase
V1464788	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1081470	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1049950	M00159	V/A-type ATPase, prokaryotes
V1073305	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1357039	M00178	Ribosome, bacteria
V1298130	M00178	Ribosome, bacteria
V1013189	M00260	DNA polymerase III complex, bacteria
V1049953	M00159	V/A-type ATPase, prokaryotes
V1013972	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1010844	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1163160	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1354174	M00179	Ribosome, archaea
V1526141	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1618422	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1009512	M00188	NitT/TauT family transport system
V1489453	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1040548	M00376	3-Hydroxypropionate bi-cycle
V1409814	M00026	Histidine biosynthesis, PRPP => histidine
V1182165	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1081571	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1302492	M00335	Sec (secretion) system
V1301519	M00250	Lipopolysaccharide transport system
V1084588	M00164	ATP synthase
V1705042	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1318362	M00179	Ribosome, archaea
V1009690	M00079	Keratan sulfate degradation
V1445347	M00183	RNA polymerase, bacteria
V1302071	M00178	Ribosome, bacteria
V1881744	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1032059	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1009518	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1084763	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1006251	M00179	Ribosome, archaea
V1000545	M00197	Putative fructooligosaccharide transport system
V1080285	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1137087	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1036489	M00178	Ribosome, bacteria
V1597120	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1079714	M00374	Dicarboxylate-hydroxybutyrate cycle
V1012641	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1524496	M00179	Ribosome, archaea
V1238100	M00346	Formaldehyde assimilation, serine pathway
V1484105	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1018651	M00164	ATP synthase
V1705011	M00164	ATP synthase
V1010963	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1007247	M00207	Putative multiple sugar transport system
V1145239	M00179	Ribosome, archaea
V1106693	M00319	Manganese/zinc/iron transport system
V1080792	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1160714	M00179	Ribosome, archaea
V1085217	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1445304	M00183	RNA polymerase, bacteria
V1009745	M00236	Putative polar amino acid transport system
V1107390	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1687745	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1482530	M00178	Ribosome, bacteria
V1365775	M00197	Putative fructooligosaccharide transport system
V1830873	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1301798	M00178	Ribosome, bacteria
V1036235	M00283	PTS system, ascorbate-specific II component
V1819260	M00375	Hydroxypropionate-hydroxybutylate cycle
V1051551	M00246	Nickel transport system
V1194354	M00179	Ribosome, archaea
V1052467	M00183	RNA polymerase, bacteria
V1266020	M00335	Sec (secretion) system
V1574858	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1015429	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1151363	M00254	ABC-2 type transport system
V1036422	M00086	beta-Oxidation, acyl-CoA synthesis
V1012187	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1084289	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1377349	M00178	Ribosome, bacteria
V1035843	M00178	Ribosome, bacteria
V1014145	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1442842	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1106704	M00179	Ribosome, archaea
V1369331	M00207	Putative multiple sugar transport system
V1013684	M00207	Putative multiple sugar transport system
V1216110	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1239604	M00183	RNA polymerase, bacteria
V1011374	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1016547	M00179	Ribosome, archaea
V1036839	M00026	Histidine biosynthesis, PRPP => histidine
V1381511	M00374	Dicarboxylate-hydroxybutyrate cycle
V1383835	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1036872	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1383824	M00239	Peptides/nickel transport system
V1612416	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1082279	M00178	Ribosome, bacteria
V1014547	M00178	Ribosome, bacteria
V1017035	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1081486	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1239567	M00178	Ribosome, bacteria
V1016651	M00164	ATP synthase
V1086984	M00346	Formaldehyde assimilation, serine pathway
V1383919	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1830810	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1215411	M00197	Putative fructooligosaccharide transport system
V1080772	M00164	ATP synthase
V1445191	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1051831	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1079726	M00183	RNA polymerase, bacteria
V1431607	M00178	Ribosome, bacteria
V1019971	M00178	Ribosome, bacteria
V1080773	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1268448	M00179	Ribosome, archaea
V1430275	M00164	ATP synthase
V1079725	M00183	RNA polymerase, bacteria
V1482616	M00197	Putative fructooligosaccharide transport system
V1445482	M00083	Fatty acid biosynthesis, elongation
V1446708	M00206	Cellobiose transport system
V1036198	M00239	Peptides/nickel transport system
V1316394	M00164	ATP synthase
V1000642	M00346	Formaldehyde assimilation, serine pathway
V1883760	M00183	RNA polymerase, bacteria
V1074483	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1554332	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1603002	M00246	Nickel transport system
V1445299	M00239	Peptides/nickel transport system
V1317705	M00164	ATP synthase
V1019239	M00273	PTS system, fructose-specific II component
V1265195	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1158659	M00115	NAD biosynthesis, aspartate => NAD
V1238560	M00178	Ribosome, bacteria
V1687746	M00239	Peptides/nickel transport system
V1083532	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1301514	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1884213	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1239564	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1383948	M00335	Sec (secretion) system
V1040729	M00239	Peptides/nickel transport system
V1466250	M00164	ATP synthase
V1337287	M00179	Ribosome, archaea
V1036337	M00178	Ribosome, bacteria
V1053431	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA
V1018179	M00179	Ribosome, archaea
V1830787	M00190	Iron(III) transport system
V1082332	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1370285	M00183	RNA polymerase, bacteria
V1036831	M00335	Sec (secretion) system
V1036641	M00242	Zinc transport system
V1037663	M00159	V/A-type ATPase, prokaryotes
V1482902	M00374	Dicarboxylate-hydroxybutyrate cycle
V1104056	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1012447	M00179	Ribosome, archaea
V1041408	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1334810	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1484087	M00335	Sec (secretion) system
V1080435	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1009688	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1018177	M00179	Ribosome, archaea
V1395763	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1016668	M00179	Ribosome, archaea
V1239571	M00179	Ribosome, archaea
V1145548	M00178	Ribosome, bacteria
V1009738	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1162256	M00179	Ribosome, archaea
V1513936	M00335	Sec (secretion) system
V1009636	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1302379	M00335	Sec (secretion) system
V1010846	M00221	Putative simple sugar transport system
V1363241	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1016006	M00179	Ribosome, archaea
V1110058	M00179	Ribosome, archaea
V1724279	M00197	Putative fructooligosaccharide transport system
V1313175	M00346	Formaldehyde assimilation, serine pathway
V1203912	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1312712	M00179	Ribosome, archaea
V1079722	M00179	Ribosome, archaea
V1237553	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1195882	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1375599	M00178	Ribosome, bacteria
V1201948	M00374	Dicarboxylate-hydroxybutyrate cycle
V1086412	M00239	Peptides/nickel transport system
V1018383	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1009254	M00083	Fatty acid biosynthesis, elongation
V1080767	M00164	ATP synthase
V1036227	M00239	Peptides/nickel transport system
V1265170	M00260	DNA polymerase III complex, bacteria
V1200583	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1597715	M00178	Ribosome, bacteria
V1093074	M00197	Putative fructooligosaccharide transport system
V1216166	M00178	Ribosome, bacteria
V1013350	M00221	Putative simple sugar transport system
V1484107	M00179	Ribosome, archaea
V1069332	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1585357	M00276	PTS system, mannose-specific II component
V1103508	M00207	Putative multiple sugar transport system
V1037309	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1705116	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1096558	M00178	Ribosome, bacteria
V1054279	M00239	Peptides/nickel transport system
V1421438	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1484621	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1483577	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1141177	M00089	Triacylglycerol biosynthesis
V1367803	M00178	Ribosome, bacteria
V1348707	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1032509	M00250	Lipopolysaccharide transport system
V1337146	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1705038	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1501661	M00178	Ribosome, bacteria
V1044675	M00178	Ribosome, bacteria
V1176644	M00178	Ribosome, bacteria
V1429636	M00256	Cell division transport system
V1196602	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1040519	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1589149	M00164	ATP synthase
V1139467	M00178	Ribosome, bacteria
V1053429	M00036	Leucine degradation, leucine => acetoacetate + acetyl-CoA
V1834889	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1036206	M00276	PTS system, mannose-specific II component
V1881531	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1464775	M00335	Sec (secretion) system
V1445776	M00179	Ribosome, archaea
V1080574	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1083080	M00130	Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4
V1080843	M00086	beta-Oxidation, acyl-CoA synthesis
V1365715	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1597112	M00374	Dicarboxylate-hydroxybutyrate cycle
V1000534	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1036232	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1085364	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1385027	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1819280	M00258	Putative ABC transport system
V1482831	M00260	DNA polymerase III complex, bacteria
V1445168	M00164	ATP synthase
V1137641	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type
V1239768	M00244	Putative zinc/manganese transport system
V1432258	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1038311	M00183	RNA polymerase, bacteria
V1383890	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1000004	M00183	RNA polymerase, bacteria
V1081742	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1380917	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1265501	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1009646	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1687754	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1723111	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1301320	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1365218	M00178	Ribosome, bacteria
V1006108	M00179	Ribosome, archaea
V1053824	M00183	RNA polymerase, bacteria
V1000943	M00179	Ribosome, archaea
V1201722	M00239	Peptides/nickel transport system
V1171477	M00178	Ribosome, bacteria
V1393998	M00015	Proline biosynthesis, glutamate => proline
V1167533	M00222	Phosphate transport system
V1464170	M00164	ATP synthase
V1464329	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036527	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1345697	M00002	Glycolysis, core module involving three-carbon compounds
V1012925	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1038267	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1018081	M00248	Antibiotic transport system
V1036333	M00239	Peptides/nickel transport system
V1173648	M00207	Putative multiple sugar transport system
V1239122	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1083623	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036434	M00207	Putative multiple sugar transport system
V1504076	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036364	M00233	Glutamate transport system
V1053288	M00083	Fatty acid biosynthesis, elongation
V1080726	M00178	Ribosome, bacteria
V1357560	M00183	RNA polymerase, bacteria
V1553829	M00179	Ribosome, archaea
V1237442	M00335	Sec (secretion) system
V1705008	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1367869	M00206	Cellobiose transport system
V1395415	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1237230	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1409441	M00207	Putative multiple sugar transport system
V1010845	M00221	Putative simple sugar transport system
V1048756	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1368201	M00376	3-Hydroxypropionate bi-cycle
