gene	geneProduct
V1154539	Glyceraldehyde-3-phosphate dehydrogenase
V1036259	4-alpha-glucanotransferase
V1436794	Maltose-binding periplasmic proteins/domains
V1008595	co-chaperonin GroES
V1008438	putative periplasmic serine endoprotease DegP-like precursor
V1009119	Fructose-bisphosphate aldolase
V1018397	30S ribosomal protein S1
V1201637	Pyruvate-flavodoxin oxidoreductase
V1181936	Formate acetyltransferase
V1038310	putative distant relative of cell wall-associated hydrolases
V1037518	50S ribosomal protein L7/L12
V1013741	hypothetical protein
V1008256	Elongation factor Ts
V1562682	Carbon starvation protein A
V1157905	Inner membrane protein YjiY
V1013751	50S ribosomal protein L15
V1355617	Beta antigen
V1036261	Inner membrane ABC transporter permease protein YcjP
V1139691	preprotein translocase subunit SecY
V1394807	Elongation factor Tu
V1015255	Glyceraldehyde-3-phosphate dehydrogenase
V1431232	50S ribosomal protein L24
V1384350	30S ribosomal protein S7
V1006746	transport protein TonB
V1197020	Formate acetyltransferase 1
V1006634	hypothetical protein
V1007076	Maltose-binding periplasmic proteins/domains
V1013250	Cold shock protein CspC
V1038361	Elongation factor Tu
V1053544	hypothetical protein
V1010605	Heat shock protein 70
V1358470	Formate acetyltransferase 1
V1362787	30S ribosomal protein S15
V1006749	colicin uptake protein TolQ
V1265462	Heat shock protein 70-2
V1102817	hypothetical protein
V1011041	ATP synthase subunit beta%2C sodium ion specific
V1011842	hypothetical protein
V1364027	maltose ABC transporter periplasmic protein
V1171053	hypothetical protein
V1015867	50S ribosomal protein L11
V1549573	co-chaperonin GroES
V1008252	SusD family protein
V1011839	50S ribosomal protein L10
V1037443	hypothetical protein
V1055790	Heat shock protein 70
V1035957	Maltose-binding periplasmic proteins/domains
V1006748	biopolymer transport protein ExbD
V1012379	Flavodoxin
V1049092	Polyribonucleotide nucleotidyltransferase
V1017148	hypothetical protein
V1141150	Enolase
V1239597	Dark-response protein 21
V1012527	Enolase
V1367057	DNA-directed RNA polymerase subunit beta'
V1241050	SusD family protein
V1015868	50S ribosomal protein L1
V1145959	Formate acetyltransferase 1
V1362785	maltose ABC transporter periplasmic protein
V1496913	hypothetical protein
V1155973	Carbon starvation protein A
V1049457	Chaperone protein ClpB 1
V1017390	Elongation factor G
V1010716	hypothetical protein
V1006685	Chaperone protein ClpB 1
V1036191	Alkyl hydroperoxide reductase subunit C
V1010431	50S ribosomal protein L27
V1074835	hypothetical protein
V1014517	pyrroloquinoline quinone biosynthesis protein PqqE
V1166924	Heat shock protein 70
V1017370	Phosphoserine aminotransferase
V1139410	Aldehyde-alcohol dehydrogenase
V1375517	Outer membrane porin F precursor
V1140670	ATP synthase subunit alpha%2C sodium ion specific
V1201618	Formate acetyltransferase
V1155393	Vegetative protein 19
V1162245	Maltodextrin phosphorylase
V1016891	Helix-destabilizing protein
V1013736	50S ribosomal protein L23
V1107292	Methionine gamma-lyase
V1012671	V-type sodium pump subunit B
V1008740	bifunctional preprotein translocase subunit SecD/SecF
V1038252	F-ATPase gamma subunit
V1012356	hypothetical protein
V1006096	hypothetical protein
V1007888	Cytosol non-specific dipeptidase
V1054752	putative ATPase
V1013292	TonB-linked outer membrane protein%2C SusC/RagA family
V1013737	50S ribosomal protein L2
V1012333	Enolase
V1036270	cell division protein MraZ
V1011014	ATP synthase subunit alpha
V1140336	Hexagonal wall protein
V1040344	Formate acetyltransferase
V1108928	ATP synthase subunit beta%2C sodium ion specific
V1012211	50S ribosomal protein L25
V1010364	Outer membrane protein alpha precursor
V1464177	DNA-directed RNA polymerase subunit alpha
V1012820	(R)-2-hydroxyglutaryl-CoA dehydratase subunit alpha
V1490442	hypothetical protein
V1009707	putative NADH oxidase
V1011836	DNA-directed RNA polymerase subunit beta'
V1048870	50S ribosomal protein L3
V1014080	Elongation factor G
V1037868	hypothetical protein
V1736883	hypothetical protein
V1012852	DNA-directed RNA polymerase subunit alpha
V1010067	ATP synthase subunit alpha%2C sodium ion specific
V1085154	hypothetical protein
V1022782	Ferritin
V1312248	Trigger factor
V1806797	putative ABC transporter ATP-binding protein YheS
V1008253	50S ribosomal protein L13
V1109151	Pyruvate formate-lyase 1-activating enzyme
V1023795	hypothetical protein
V1265417	hypothetical protein
V1008574	Phosphoglycerate kinase
V1266177	Nickel-binding periplasmic protein precursor
V1081232	Formate acetyltransferase 1
V1157772	Translation initiation factor IF-3
V1006674	Transcriptional activator protein CopR
V1013740	hypothetical protein
V1166828	hypothetical protein
V1011016	ATP synthase subunit beta
V1070888	Thiol-activated cytolysin
V1266145	S-adenosylmethionine synthase
V1008707	Outer membrane protein MIP precursor
V1018464	Vegetative protein 209
V1011087	Heat shock protein 70
V1036164	Stress protein H5
V1265582	Elongation factor Tu
V1806808	Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
V1145382	hypothetical protein
V1036274	DivIVA domain protein
V1139580	product=PTS system N-acetylgalactosamine-specific EIIC component 1
V1012921	hypothetical protein
V1880220	sortase
V1013671	NAD-specific glutamate dehydrogenase
V1014775	50S ribosomal protein L4
V1068939	1%2C4-alpha-glucan branching enzyme GlgB
V1015866	hypothetical protein
V1017894	Outer membrane protein
V1013667	Fructose-bisphosphate aldolase
V1013735	50S ribosomal protein L4
V1526141	Phenylalanine--tRNA ligase beta subunit
V1016072	DNA replication initiation protein gpA
V1006798	High temperature protein G
V1012925	Phosphate acetyltransferase
V1010069	ATP synthase subunit beta%2C sodium ion specific
V1168094	50S ribosomal protein L6
V1142964	30S ribosomal protein S6
V1051284	Phosphocarrier protein HPr
V1052940	hypothetical protein
V1016291	pyridoxamine 5'-phosphate oxidase%2C FMN-binding family
V1380987	hypothetical protein
V1526792	Phosphoribosylformylglycinamidine synthase
V1008589	hypothetical protein
V1049967	putative PEP-CTERM system TPR-repeat lipoprotein
V1011838	50S ribosomal protein L7/L12
V1039101	Trigger factor
V1017369	D-3-phosphoglycerate dehydrogenase
V1827939	Methylmalonyl-CoA carboxyltransferase 5S subunit
V1138953	Fimbrial subunit type 1 precursor
V1015637	putative glycine dehydrogenase [decarboxylating] subunit 1
V1017462	Colicin I receptor precursor
V1198601	hypothetical protein
V1141291	NAD-specific glutamate dehydrogenase
V1010292	Translation initiation factor IF-3
V1265304	Maltodextrin phosphorylase
V1145663	Elongation factor G
V1011929	putative PEP-CTERM system TPR-repeat lipoprotein
V1036479	Serine/threonine-protein kinase PknB
V1014696	hypothetical protein
V1103115	Cyclodextrin-binding protein precursor
V1013739	50S ribosomal protein L22
V1140341	Fructose-bisphosphate aldolase
V1039764	hypothetical protein
V1139904	Alcohol dehydrogenase 1
V1291476	hypothetical protein
V1006055	Thiol-activated cytolysin
V1038267	Threonine--tRNA ligase
V1009368	3-oxoacyl-[acyl-carrier-protein] synthase 2
V1806795	Glyceraldehyde-3-phosphate dehydrogenase
V1368264	Maltose transport system permease protein MalG
V1021099	hypothetical protein
V1108186	Cold shock protein CspC
V1009617	50S ribosomal protein L33 2
V1011841	50S ribosomal protein L11
V1013745	50S ribosomal protein L5
V1102145	Elongation factor Ts
V1015296	lipoprotein involved with copper homeostasis and adhesion
V1049442	Cytosol non-specific dipeptidase
V1007133	Phenylalanine--tRNA ligase beta subunit
V1037426	Inner membrane protein YbhL
V1139744	Pullulanase
V1084535	hypothetical protein
V1008251	TonB-linked outer membrane protein%2C SusC/RagA family
V1154707	V-type sodium ATPase catalytic subunit A
V1013091	Pyruvate formate-lyase 1-activating enzyme
V1012672	V-type sodium ATPase catalytic subunit A
V1011347	TonB-linked outer membrane protein%2C SusC/RagA family
V1013747	30S ribosomal protein S8
V1006672	50S ribosomal protein L9
V1016079	NAD-specific glutamate dehydrogenase
V1014932	Oligopeptide-binding protein AppA precursor
V1345614	NADP-dependent isopropanol dehydrogenase
V1139821	V-type ATP synthase subunit I
V1049300	50S ribosomal protein L21
V1015220	30S ribosomal protein S2
V1168807	Translation initiation factor IF-1
V1487645	Transposase DDE domain protein
V1011483	DNA protection during starvation protein
V1145034	hypothetical protein
V1400258	Pyruvate kinase I
V1036115	HSP-70 cofactor
V1015704	Formate acetyltransferase 1
V1141223	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1036826	Phosphoenolpyruvate carboxylase
V1018831	30S ribosomal protein S1
V1016890	hypothetical protein
V1594514	ATP synthase subunit beta%2C sodium ion specific
V1016074	capsid protein
V1154272	putative PEP-CTERM system TPR-repeat lipoprotein
V1144908	Heat shock protein 70-2
V1009391	PPIC-type PPIASE domain protein
V1015151	30S ribosomal protein S7
V1010287	Ribonuclease E
V1144782	chromosome segregation protein SMC
V1017544	Elongation factor Tu
V1009873	Rubredoxin-oxygen oxidoreductase
V1503686	Type I restriction enzyme EcoR124II R protein
V1017002	50S ribosomal protein L1
V1010543	Cytochrome c biogenesis protein TlpA
V1011045	F-type ATPase subunit b
V1367869	Trehalose import ATP-binding protein SugC
V1200931	50S ribosomal protein L16
V1820405	preprotein translocase subunit SecY
V1445419	Pyruvate kinase
V1145315	DNA-directed RNA polymerase subunit alpha
V1367590	Elongation factor Ts
V1049455	ATP-dependent Clp protease ATP-binding subunit ClpC
V1162256	30S ribosomal protein S4
V1011015	F-ATPase gamma subunit
V1013127	Arginine deiminase
V1037345	Aldehyde-alcohol dehydrogenase
V1367293	type IV pilus biogenesis/stability protein PilW
V1008086	Threonine--tRNA ligase
V1016290	Leucine--tRNA ligase
V1144615	Colicin I receptor precursor
V1047883	RlpA-like protein precursor
V1013130	C4-dicarboxylate anaerobic carrier
V1039856	Alkyl hydroperoxide reductase subunit C
V1105335	Ribonuclease Y
V1010358	Meso-diaminopimelate D-dehydrogenase
V1181275	Adhesin YadA precursor
V1011582	Methionine--tRNA ligase
V1103096	hypothetical protein
V1018256	ATP synthase subunit beta%2C sodium ion specific
V1138581	DNA gyrase subunit A
V1195096	30S ribosomal protein S2
V1016102	Alkyl hydroperoxide reductase subunit C
V1014360	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1011952	hypothetical protein
V1016411	30S ribosomal protein S11
V1017147	30S ribosomal protein S11
V1014776	50S ribosomal protein L23
V1037423	ATP synthase subunit alpha
V1013332	Enolase
V1014772	Vegetative protein 19
V1183674	tol-pal system protein YbgF
V1827526	hypothetical protein
V1355511	hypothetical protein
V1196255	hypothetical protein
V1488007	hypothetical protein
V1036258	L-arabinose transport system permease protein AraQ
V1011628	Elongation factor P
V1011783	Aldehyde-alcohol dehydrogenase
V1596952	hypothetical protein
V1011651	Phosphoenolpyruvate-protein phosphotransferase
V1007247	putative arabinose-binding protein precursor
V1012602	Acetate kinase
V1530479	Purine nucleoside receptor A
V1012601	phosphoglycolate phosphatase
V1012819	(R)-2-hydroxyglutaryl-CoA dehydratase subunit beta
V1006779	Triosephosphate isomerase
V1007073	sn-glycerol-3-phosphate import ATP-binding protein UgpC
V1014694	protein TolR
V1111563	DNA protection during starvation protein
V1009698	Alkyl hydroperoxide reductase subunit C
V1230382	flagellar basal body-associated protein FliL
V1011471	Purine nucleoside receptor A
V1880393	Glutathione-binding protein GsiB precursor
V1006670	Tyrosine-protein kinase wzc
V1036092	Putative transcriptional regulator YvhJ
V1380277	hypothetical protein
V1011252	Cytosol non-specific dipeptidase
V1411137	Flavodoxin
V1514797	Glycine reductase complex component B subunits alpha and beta
V1011837	DNA-directed RNA polymerase subunit beta
V1036483	PP2C-family Ser/Thr phosphatase
V1010826	Translation initiation factor IF-3
V1013738	hypothetical protein
V1011255	Glucosamine-6-phosphate deaminase 1
V1102242	Colicin I receptor precursor
V1167012	hypothetical protein
V1020454	hypothetical protein
V1015610	ATP-dependent zinc metalloprotease FtsH
V1009387	preprotein translocase subunit SecA
V1266125	Formate acetyltransferase
V1014358	Pyruvate kinase I
V1216207	hypothetical protein
V1102799	Oligopeptide-binding protein AmiA precursor
V1013129	Carbamate kinase 1
V1010209	Isoleucine--tRNA ligase
V1012850	hypothetical protein
V1010897	5-methylthioadenosine/S-adenosylhomocysteine deaminase
V1250707	30S ribosomal protein S9
V1049508	hypothetical protein
V1018255	6-phosphofructokinase isozyme 1
V1006680	Lon protease
V1013752	preprotein translocase subunit SecY
V1139748	Glycine reductase complex component B subunit gamma
V1006657	chromosome segregation protein SMC
V1036260	Pullulanase precursor
V1011930	DNA gyrase subunit A
V1172209	H+ Antiporter protein
V1036988	Anaerobic ribonucleoside-triphosphate reductase
V1008447	Elongation factor 4
V1020573	Tyrosine recombinase XerC
V1008732	Cationic 19 kDa outer membrane protein
V1384369	fimbrial isopeptide formation D2 domain protein
V1013080	3-oxoacyl-[acyl-carrier-protein] synthase 3
V1010293	50S ribosomal protein L20
V1070848	putative NADH oxidase
V1513865	hypothetical protein
V1014697	putative PEP-CTERM system TPR-repeat lipoprotein
V1016421	hypothetical protein
V1020523	Isocitrate dehydrogenase [NADP]
V1301930	50S ribosomal protein L7/L12
V1619477	Superoxide dismutase [Mn/Fe]
V1445347	DNA-directed RNA polymerase subunit beta'
V1036616	Aminopeptidase C
V1120144	hypothetical protein
V1162252	RNA polymerase principal sigma factor HrdB
V1107455	Galactose/methyl galactoside import ATP-binding protein MglA
V1036841	ATP-dependent zinc metalloprotease FtsH
V1020008	Photosystem I P700 chlorophyll a apoprotein A2
V1013253	Elongation factor Tu
V1154952	hypothetical protein
V1009870	50S ribosomal protein L3
V1267672	hypothetical protein
V1012677	V-type ATP synthase subunit I
V1049970	hypothetical protein
V1036980	Acetate CoA-transferase YdiF
V1752456	putative ABC transporter ATP-binding protein YheS
V1139605	Vegetative protein 209
V1102240	Chaperone protein DnaJ
V1036839	Putative phenylalanine aminotransferase
V1157569	F-ATPase subunit 6
V1156648	F-ATPase gamma subunit%2C sodium ion specific
V1008108	TonB-linked outer membrane protein%2C SusC/RagA family
V1166812	hypothetical protein
V1313175	Enolase
V1006110	50S ribosomal protein L24
V1049974	Aminopeptidase C
V1496602	hypothetical protein
V1010432	Serine--tRNA ligase
V1411952	DNA-binding protein HU
V1036367	hypothetical protein
V1006668	Ribonuclease Y
V1038271	CTP synthase
V1819269	50S ribosomal protein L2
V1014693	Biopolymer transport protein ExbB
V1016073	minor spike protein
V1051482	hypothetical protein
V1368546	protoporphyrinogen oxidase
V1007241	Long-chain-fatty-acid--CoA ligase FadD15
V1049612	Translation initiation factor IF-3
V1138974	Heat shock protein 70
V1051375	Thioredoxin reductase
V1154407	DNA-directed RNA polymerase subunit beta'
V1102518	hypothetical protein
V1383824	Nickel-binding periplasmic protein precursor
V1140021	Bifunctional protein GlmU
V1018588	peptidylprolyl isomerase
V1049975	Xaa-Pro aminopeptidase
V1049443	High temperature protein G
V1014867	EIIAB-Man
V1014746	Polysialic acid transport protein KpsD precursor
V1020247	50S ribosomal protein L31 type B
V1012846	30S ribosomal protein S8
V1200468	hypothetical protein
V1036795	putative transcriptional regulatory protein pdtaR
V1009868	50S ribosomal protein L23
V1013074	Trigger factor
V1367672	Inner membrane lipoprotein YiaD precursor
V1006793	Tyrosine phosphorylated protein A
V1036611	Inorganic pyrophosphatase
V1466175	Vegetative protein 19
V1827657	MG2 domain protein
V1198737	Putative peptidoglycan binding domain protein
V1007146	CTP synthase
V1009601	Glutamine--tRNA ligase
V1705041	N-acetylmuramoyl-L-alanine amidase domain-containing protein precursor
V1009516	Enolase
V1010322	Oxidative stress genes repressor
V1011088	Chaperone protein DnaJ
V1014406	Single-stranded-DNA-specific exonuclease RecJ
V1827843	hypothetical protein
V1017440	Vegetative protein 296
V1020418	Adenylosuccinate synthetase
V1008481	Aldose 1-epimerase precursor
V1014074	Formate acetyltransferase
V1010068	F-ATPase gamma subunit%2C sodium ion specific
V1518214	Ribosome hibernation promoting factor
V1038426	Methionine aminopeptidase 1
V1053762	hypothetical protein
V1010371	Manganese-dependent inorganic pyrophosphatase
V1009110	hypothetical protein
V1104723	Translation initiation factor IF-2
V1506181	Ribokinase
V1176053	Beta antigen
V1038507	SigL modulation protein
V1009869	50S ribosomal protein L4
V1018781	50S ribosomal protein L15
V1036773	DNA gyrase subunit B
V1548048	DNA-directed RNA polymerase subunit beta'
V1036465	Serine/threonine-protein kinase PrkC
V1159100	Stress protein H5
V1018031	50S ribosomal protein L11
V1015384	Pyruvate-flavodoxin oxidoreductase
V1011951	putative RNA-binding protein (contains KH domain)
V1105020	Elongation factor Tu
V1013749	30S ribosomal protein S5
V1011012	F-type ATPase subunit b
V1200397	50S ribosomal protein L5
V1200824	Adenylate kinase
V1006265	30S ribosomal protein S20
V1074483	Adenylate kinase
V1016412	hypothetical protein
V1019123	Periplasmic pH-dependent serine endoprotease DegQ precursor
V1144728	putative ATP-dependent Clp protease ATP-binding subunit
V1011985	Glycine--tRNA ligase
V1014629	Cytosol non-specific dipeptidase
V1037884	hypothetical protein
V1043301	30S ribosomal protein S12
V1008734	Outer membrane protein Omp85
V1014881	Fumarate reductase flavoprotein subunit
V1006794	hypothetical protein
V1008594	putative propionyl-CoA carboxylase beta chain 5
V1391823	Haemagglutinin
V1054408	hypothetical protein
V1105083	Outer membrane protein alpha precursor
V1010442	Na(+)-translocating NADH-quinone reductase subunit A
V1017590	Aspartokinase
V1820497	Lysine--tRNA ligase
V1232339	co-chaperonin GroES
V1464524	Triosephosphate isomerase
V1105068	TonB-linked outer membrane protein%2C SusC/RagA family
V1486702	hypothetical protein
V1013748	hypothetical protein
V1017193	Trigger factor
V1036111	Adenylosuccinate synthetase
V1036422	Long-chain-fatty-acid--CoA ligase FadD15
V1012038	Pullulanase precursor
V1007218	DNA gyrase subunit B
V1036198	Glutathione-binding protein GsiB precursor
V1139807	V-type sodium pump subunit B
V1138859	putative protein containing caspase domain protein
V1313683	F-ATPase subunit 6
V1036379	1%2C4-alpha-glucan branching enzyme GlgB
V1037768	Pyruvate formate-lyase 1-activating enzyme
V1049610	ATP synthase subunit alpha
V1140854	ATP-dependent Clp protease ATP-binding subunit ClpC
V1105021	Vegetative protein 19
V1010703	NADH peroxidase
V1561250	DNA-directed RNA polymerase subunit beta'
V1036127	potassium transport protein Kup
V1198628	hypothetical protein
V1265302	hypothetical protein
V1154592	hypothetical protein
V1011386	hypothetical protein
V1139596	hypothetical protein
V1010433	Glutamate synthase [NADPH] small chain
V1013746	30S ribosomal protein S14
V1018782	preprotein translocase subunit SecY
V1010295	hypothetical protein
V1145062	Phosphoglucomutase
V1265357	Galactokinase
V1011009	Putative F0F1-ATPase subunit (ATPase_gene1)
V1576738	methylmalonyl-CoA epimerase
V1017626	Serine hydroxymethyltransferase
V1140260	Haemagglutinin
V1265517	Trehalose import ATP-binding protein SugC
V1053375	hypothetical protein
V1139162	Pyrimidine-nucleoside phosphorylase
V1055412	Pyruvate-flavodoxin oxidoreductase
V1144847	Ribonuclease G
V1158372	ATP synthase subunit beta
V1010248	NADP-dependent malic enzyme
V1015145	Triosephosphate isomerase
V1036481	Penicillin-binding protein A
V1013293	SusD family protein
V1036959	Type-2 restriction enzyme BsuMI component YdiS
V1012032	DNA-directed RNA polymerase subunit alpha
V1382261	RlpA-like protein precursor
V1139078	Oligopeptide-binding protein AppA precursor
V1013990	50S ribosomal protein L21
V1006769	DNA polymerase III subunit alpha
V1012782	Ribonuclease J 1
V1016408	50S ribosomal protein L17
V1109371	50S ribosomal protein L4
V1042435	Glyceraldehyde-3-phosphate dehydrogenase 1
V1827958	UDP-3-O-acylglucosamine N-acyltransferase
V1067203	SusD family protein
V1154955	Pseudouridine kinase
V1513939	L-2-hydroxyisocaproate dehydrogenase
V1013966	Pyridoxamine 5'-phosphate oxidase
V1010362	Tyrosine phosphorylated protein A
V1037678	ATP-dependent Clp protease proteolytic subunit 1
V1007557	Pyruvate%2C phosphate dikinase
V1014134	DNA-directed RNA polymerase subunit beta
V1009865	hypothetical protein
V1010125	hypothetical protein
V1564191	bifunctional preprotein translocase subunit SecD/SecF
V1048061	UDP-2-acetamido-2-deoxy-3-oxo-D-glucuronate aminotransferase
V1008890	ATP-dependent Clp protease ATP-binding subunit ClpC
V1139606	Elongation factor Ts
V1141947	30S ribosomal protein S16
V1019918	hypothetical protein
V1011925	6-phosphofructokinase
V1504152	Serotype-specific antigen 1 precursor
V1007228	Penicillin-binding protein 2
V1501533	hypothetical protein
V1038272	Lysine--tRNA ligase
V1172076	Trehalose import ATP-binding protein SugC
V1547956	hypothetical protein
V1007059	Phosphoglycerate kinase
V1007886	Organic solvent tolerance protein OstA
V1445176	Ribulose-phosphate 3-epimerase
V1593219	TonB-linked outer membrane protein%2C SusC/RagA family
V1009613	Methionine aminopeptidase
V1154408	DNA-directed RNA polymerase subunit beta
V1038290	FeoA domain protein
V1875168	Acyl carrier protein
V1432801	Phosphoglucomutase
V1265314	Elongation factor Tu
V1102328	Vegetative protein 209
V1007871	Lysine--tRNA ligase
V1009616	50S ribosomal protein L28
V1055018	Urocanate hydratase
V1036907	hypothetical protein
V1036227	Dipeptide-binding protein DppE precursor
V1380402	Adhesin YadA precursor
V1522879	hypothetical protein
V1014780	hypothetical protein
V1011118	Malate dehydrogenase
V1139530	Formate acetyltransferase
V1014133	DNA-directed RNA polymerase subunit beta'
V1145268	GDP-mannose 4%2C6-dehydratase
V1036186	Periplasmic serine endoprotease DegP precursor
V1145082	Beta/alpha-amylase precursor
V1049960	50S ribosomal protein L9
V1231191	Elongation factor G
V1400067	Threonine--tRNA ligase 2
V1014250	Phosphoenolpyruvate synthase
V1505442	Putative KHG/KDPG aldolase
V1049028	Protease 3 precursor
V1436832	Enolase
V1012353	Inosine-5'-monophosphate dehydrogenase
V1374569	DNA gyrase subunit B
V1010434	hypothetical protein
V1036155	hypothetical protein
V1038970	4-hydroxyphenylacetate decarboxylase large subunit
V1011110	Aspartate ammonia-lyase
V1015848	UDP-glucose 6-dehydrogenase
V1018822	Phosphoglycerate kinase
V1015219	Elongation factor Ts
V1806816	preprotein translocase subunit YajC
V1008247	RNA polymerase sigma factor SigM
V1013743	hypothetical protein
V1383863	hypothetical protein
V1200413	ATP synthase subunit alpha
V1008612	hypothetical protein
V1012417	50S ribosomal protein L16
V1503691	hypothetical protein
V1069801	hypothetical protein
V1009283	Arginine--tRNA ligase
V1037422	F-type ATPase subunit b
V1237505	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1516671	50S ribosomal protein L31 type B
V1058847	Transposase DDE domain protein
V1923947	hypothetical protein
V1054959	Helix-destabilizing protein
V1012414	50S ribosomal protein L3
V1553792	RNA polymerase-binding transcription factor CarD
V1230687	hypothetical protein
V1012316	2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase
V1015939	Elongation factor 4
V1011976	Phosphomannomutase/phosphoglucomutase
V1318362	50S ribosomal protein L15
V1109182	50S ribosomal protein L13
V1265661	DNA protection during starvation protein
V1010441	Na(+)-translocating NADH-quinone reductase subunit B
V1049971	Glutamine synthetase
V1827665	preprotein translocase subunit SecG
V1007075	Maltose transport system permease protein MalF
V1007071	4-alpha-glucanotransferase
V1806807	Glycogen debranching enzyme
V1012320	DNA gyrase subunit B
V1014654	Alkaline phosphatase precursor
V1139595	hypothetical protein
V1017113	DNA-binding protein HRm
V1036169	hypothetical protein
V1051444	hypothetical protein
V1012693	Murein hydrolase activator NlpD precursor
V1009496	Transcriptional regulator SlyA
V1014869	product=PTS system mannose-specific EIIC component
V1050200	Glucokinase
V1008708	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
V1011013	F-type ATPase subunit delta
V1200944	Leucine-responsive regulatory protein
V1687755	30S ribosomal protein S10
V1442456	50S ribosomal protein L15
V1014814	hypothetical protein
V1016409	DNA-directed RNA polymerase subunit alpha
V1036292	hypothetical protein
V1436495	co-chaperonin GroES
V1052144	Citrate lyase alpha chain
V1548926	hypothetical protein
V1238882	hypothetical protein
V1011581	Glutamyl- and glutaminyl-tRNA synthetases
V1051796	Isoleucine--tRNA ligase
V1007074	Maltose transport system permease protein MalG
V1138869	Metalloregulation DNA-binding stress protein
V1006786	Pyridoxal biosynthesis lyase PdxS
V1237403	Transaldolase
V1440555	F-type ATPase subunit b
V1014779	hypothetical protein
V1806766	Ammonia transporter
V1008097	L-aspartate oxidase
V1012354	Foldase protein PrsA 2 precursor
V1014820	Aspartate--tRNA ligase
V1166870	Outer membrane protein alpha precursor
V1010589	putative assembly protein
V1104725	CRISPR-associated protein Cas9/Csn1%2C subtype II/NMEMI
V1827936	TonB-linked outer membrane protein%2C SusC/RagA family
V1145239	50S ribosomal protein L10
V1013447	Fumarate reductase flavoprotein subunit
V1503688	putative type I restriction enzymeP M protein
V1407962	hypothetical protein
V1036684	Penicillin-binding protein 1*
V1013428	Translation initiation factor IF-2
V1110922	Cold shock protein CspC
V1107293	Malate-2H(+)/Na(+)-lactate antiporter
V1141925	30S ribosomal protein S8
V1198543	hypothetical protein
V1036776	DNA polymerase III subunit beta
V1042470	hypothetical protein
V1032070	Maltodextrin phosphorylase
V1111146	hypothetical protein
V1008747	DNA topoisomerase 4 subunit B
V1012688	Succinyl-CoA ligase [ADP-forming] subunit alpha
V1106238	hypothetical protein
V1401722	Outer membrane porin F precursor
V1018324	50S ribosomal protein L19
V1010898	Adenosylhomocysteinase
V1110458	50S ribosomal protein L5
V1011337	30S ribosomal protein S1
V1008883	hypothetical protein
V1012350	ATP-dependent Clp protease proteolytic subunit
V1052386	Tyrosine recombinase XerC
V1334911	30S ribosomal protein S2
V1017484	Glyceraldehyde-3-phosphate dehydrogenase A
V1036735	DNA-directed RNA polymerase subunit beta'
V1049302	hypothetical protein
V1145455	2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase
V1019099	Phosphoglucomutase
V1337383	Aminopeptidase C
V1009867	30S ribosomal protein S19
V1012676	Sodium ATPase proteolipid component
V1458477	30S ribosomal protein S16
V1038257	ABC transporter permease YtrF precursor
V1265557	Outer membrane protein alpha precursor
