Gene	KEGG_pathwayID	Annotation
V1806864	map00970	Aminoacyl-tRNA biosynthesis
V1002465	map04626	Plant-pathogen interaction
V1074483	map00230	Purine metabolism
V1084588	map00195	Photosynthesis
V1036961	map04112	Cell cycle - Caulobacter
V1036872	map00230	Purine metabolism
V1006265	map03010	Ribosome
V1201556	map03020	RNA polymerase
V1526826	map03018	RNA degradation
V1037064	map00500	Starch and sucrose metabolism
V1560688	map00190	Oxidative phosphorylation
V1724279	map02010	ABC transporters
V1594594	map04626	Plant-pathogen interaction
V1013253	map04626	Plant-pathogen interaction
V1414237	map04626	Plant-pathogen interaction
V1110058	map03010	Ribosome
V1806816	map03070	Bacterial secretion system
V1429840	map05152	Tuberculosis
V1705007	map03070	Bacterial secretion system
V1065437	map00250	Alanine, aspartate and glutamate metabolism
V1232982	map00970	Aminoacyl-tRNA biosynthesis
V1031976	map00710	Carbon fixation in photosynthetic organisms
V1528357	map00650	Butanoate metabolism
V1436641	map00650	Butanoate metabolism
V1067037	map00982	Drug metabolism - cytochrome P450
V1036121	map02060	Phosphotransferase system (PTS)
V1294607	map04626	Plant-pathogen interaction
V1355823	map04626	Plant-pathogen interaction
V1036567	map00970	Aminoacyl-tRNA biosynthesis
V1383863	map03010	Ribosome
V1036685	map00240	Pyrimidine metabolism
V1037108	map04122	Sulfur relay system
V1020434	map00710	Carbon fixation in photosynthetic organisms
V1445176	map00710	Carbon fixation in photosynthetic organisms
V1036563	map03018	RNA degradation
V1337292	map03010	Ribosome
V1036112	map00710	Carbon fixation in photosynthetic organisms
V1039802	map00650	Butanoate metabolism
V1369096	map03010	Ribosome
V1445441	map05152	Tuberculosis
V1105020	map04626	Plant-pathogen interaction
V1370956	map02010	ABC transporters
V1369909	map04626	Plant-pathogen interaction
V1066925	map02010	ABC transporters
V1436832	map03018	RNA degradation
V1583003	map04626	Plant-pathogen interaction
V1036560	map00550	Peptidoglycan biosynthesis
V1413731	map00650	Butanoate metabolism
V1065317	map02040	Flagellar assembly
V1166813	map00061	Fatty acid biosynthesis
V1036267	map00550	Peptidoglycan biosynthesis
V1553939	map03010	Ribosome
V1036284	map03420	Nucleotide excision repair
V1015704	map00650	Butanoate metabolism
V1066927	map00710	Carbon fixation in photosynthetic organisms
V1294938	map01051	Biosynthesis of ansamycins
V1008216	map05152	Tuberculosis
V1265325	map03018	RNA degradation
V1066614	map02060	Phosphotransferase system (PTS)
V1036273	map03440	Homologous recombination
V1295076	map00710	Carbon fixation in photosynthetic organisms
V1357316	map04626	Plant-pathogen interaction
V1036527	map00710	Carbon fixation in photosynthetic organisms
V1235967	map02040	Flagellar assembly
V1067579	map02040	Flagellar assembly
V1458477	map03010	Ribosome
V1102328	map03010	Ribosome
V1082713	map00500	Starch and sucrose metabolism
V1386220	map04724	Glutamatergic synapse
V1036221	map00910	Nitrogen metabolism
V1032240	map00500	Starch and sucrose metabolism
V1239571	map03010	Ribosome
V1036482	map04112	Cell cycle - Caulobacter
V1012818	map00650	Butanoate metabolism
V1266287	map04112	Cell cycle - Caulobacter
V1008596	map05152	Tuberculosis
V1065326	map02030	Bacterial chemotaxis
V1102799	map02010	ABC transporters
V1036299	map00760	Nicotinate and nicotinamide metabolism
V1036776	map03440	Homologous recombination
V1561099	map00982	Drug metabolism - cytochrome P450
V1144847	map03018	RNA degradation
V1037420	map00970	Aminoacyl-tRNA biosynthesis
V1068288	map00650	Butanoate metabolism
V1020162	map03010	Ribosome
V1036364	map02010	ABC transporters
V1724150	map03010	Ribosome
V1265555	map00730	Thiamine metabolism
V1445267	map00061	Fatty acid biosynthesis
V1070068	map03070	Bacterial secretion system
V1036097	map02020	Two-component system
V1067063	map00620	Pyruvate metabolism
V1887089	map05152	Tuberculosis
V1234581	map03010	Ribosome
V1036812	map00970	Aminoacyl-tRNA biosynthesis
V1099912	map02010	ABC transporters
V1036285	map00983	Drug metabolism - other enzymes
V1040913	map05152	Tuberculosis
V1036796	map03440	Homologous recombination
V1166912	map04112	Cell cycle - Caulobacter
V1436124	map04112	Cell cycle - Caulobacter
V1036735	map03020	RNA polymerase
V1201618	map00650	Butanoate metabolism
V1481186	map03010	Ribosome
V1068294	map00240	Pyrimidine metabolism
V1159100	map05152	Tuberculosis
V1068964	map04112	Cell cycle - Caulobacter
V1065325	map02030	Bacterial chemotaxis
V1067574	map02040	Flagellar assembly
V1317705	map00195	Photosynthesis
V1160714	map03010	Ribosome
V1267333	map02010	ABC transporters
V1203777	map04626	Plant-pathogen interaction
V1484105	map00030	Pentose phosphate pathway
V1036960	map00270	Cysteine and methionine metabolism
V1239818	map00520	Amino sugar and nucleotide sugar metabolism
V1341867	map03010	Ribosome
V1065313	map02040	Flagellar assembly
V1421267	map03010	Ribosome
V1036354	map00983	Drug metabolism - other enzymes
V1704984	map00730	Thiamine metabolism
V1529454	map04973	Carbohydrate digestion and absorption
V1036523	map00240	Pyrimidine metabolism
V1528392	map00030	Pentose phosphate pathway
V1445193	map00250	Alanine, aspartate and glutamate metabolism
V1363063	map00740	Riboflavin metabolism
V1138582	map00562	Inositol phosphate metabolism
V1363702	map03020	RNA polymerase
V1036512	map00564	Glycerophospholipid metabolism
V1496507	map03010	Ribosome
V1038286	map00520	Amino sugar and nucleotide sugar metabolism
V1181710	map00860	Porphyrin and chlorophyll metabolism
V1203298	map02010	ABC transporters
V1383821	map03018	RNA degradation
V1036249	map00230	Purine metabolism
V1113212	map00710	Carbon fixation in photosynthetic organisms
V1420994	map04626	Plant-pathogen interaction
V1549502	map00520	Amino sugar and nucleotide sugar metabolism
V1036156	map00240	Pyrimidine metabolism
V1437609	map04141	Protein processing in endoplasmic reticulum
V1036831	map03070	Bacterial secretion system
V1887142	map00195	Photosynthesis
V1067560	map00710	Carbon fixation in photosynthetic organisms
V1066663	map02040	Flagellar assembly
V1036122	map02060	Phosphotransferase system (PTS)
V1067576	map02040	Flagellar assembly
V1151091	map04621	NOD-like receptor signaling pathway
V1036614	map00750	Vitamin B6 metabolism
V1335255	map00770	Pantothenate and CoA biosynthesis
V1196712	map02010	ABC transporters
V1884213	map00720	Carbon fixation pathways in prokaryotes
V1409431	map03010	Ribosome
V1295411	map00900	Terpenoid backbone biosynthesis
V1065517	map02040	Flagellar assembly
V1036220	map00730	Thiamine metabolism
V1195014	map04626	Plant-pathogen interaction
V1375437	map00450	Selenocompound metabolism
V1013090	map00710	Carbon fixation in photosynthetic organisms
V1562508	map00650	Butanoate metabolism
V1230285	map03440	Homologous recombination
V1036641	map02010	ABC transporters
V1032059	map01051	Biosynthesis of ansamycins
V1036608	map00480	Glutathione metabolism
V1037446	map00520	Amino sugar and nucleotide sugar metabolism
V1011995	map00520	Amino sugar and nucleotide sugar metabolism
V1445274	map03010	Ribosome
V1037548	map00970	Aminoacyl-tRNA biosynthesis
V1198538	map04724	Glutamatergic synapse
V1178410	map03010	Ribosome
V1445767	map00500	Starch and sucrose metabolism
V1065922	map00195	Photosynthesis
V1036833	map04112	Cell cycle - Caulobacter
V1337328	map00564	Glycerophospholipid metabolism
V1524496	map03010	Ribosome
V1069749	map00230	Purine metabolism
V1195096	map03010	Ribosome
V1019613	map05010	Alzheimer's disease
V1139467	map03010	Ribosome
V1231652	map00550	Peptidoglycan biosynthesis
V1229971	map03010	Ribosome
V1463687	map04626	Plant-pathogen interaction
V1527256	map03070	Bacterial secretion system
V1014074	map00650	Butanoate metabolism
V1037043	map00900	Terpenoid backbone biosynthesis
V1099218	map04930	Type II diabetes mellitus
V1167759	map04930	Type II diabetes mellitus
V1383938	map00195	Photosynthesis
V1068449	map02030	Bacterial chemotaxis
V1337339	map03018	RNA degradation
V1180499	map03018	RNA degradation
V1880393	map02010	ABC transporters
V1806844	map00970	Aminoacyl-tRNA biosynthesis
V1806785	map00561	Glycerolipid metabolism
V1138622	map00680	Methane metabolism
V1065926	map00195	Photosynthesis
V1036268	map00550	Peptidoglycan biosynthesis
V1065456	map02030	Bacterial chemotaxis
V1237393	map00970	Aminoacyl-tRNA biosynthesis
V1032287	map03010	Ribosome
V1499253	map03018	RNA degradation
V1446708	map02010	ABC transporters
V1066160	map00053	Ascorbate and aldarate metabolism
V1337316	map03020	RNA polymerase
V1268756	map04910	Insulin signaling pathway
V1036433	map00520	Amino sugar and nucleotide sugar metabolism
V1065580	map03020	RNA polymerase
V1467358	map03010	Ribosome
V1036561	map00550	Peptidoglycan biosynthesis
V1041401	map03018	RNA degradation
V1036511	map00564	Glycerophospholipid metabolism
V1036682	map05143	African trypanosomiasis
V1099037	map05152	Tuberculosis
V1139530	map00650	Butanoate metabolism
V1367804	map00970	Aminoacyl-tRNA biosynthesis
V1736985	map04910	Insulin signaling pathway
V1587855	map03070	Bacterial secretion system
V1039813	map00680	Methane metabolism
V1109395	map04626	Plant-pathogen interaction
V1036779	map03070	Bacterial secretion system
V1038265	map00970	Aminoacyl-tRNA biosynthesis
V1040850	map00710	Carbon fixation in photosynthetic organisms
V1036842	map00550	Peptidoglycan biosynthesis
V1036090	map00720	Carbon fixation pathways in prokaryotes
V1067076	map00520	Amino sugar and nucleotide sugar metabolism
V1190263	map00240	Pyrimidine metabolism
V1585173	map00650	Butanoate metabolism
V1484107	map03010	Ribosome
V1067905	map00720	Carbon fixation pathways in prokaryotes
V1806806	map00270	Cysteine and methionine metabolism
V1031948	map04112	Cell cycle - Caulobacter
V1368331	map00230	Purine metabolism
V1014559	map03010	Ribosome
V1066657	map02040	Flagellar assembly
V1036293	map03070	Bacterial secretion system
V1723592	map03010	Ribosome
V1239784	map03010	Ribosome
V1403990	map03018	RNA degradation
V1036610	map00480	Glutathione metabolism
V1617969	map03010	Ribosome
V1384044	map02030	Bacterial chemotaxis
V1362871	map00760	Nicotinate and nicotinamide metabolism
V1190854	map02030	Bacterial chemotaxis
V1040586	map02010	ABC transporters
V1065938	map03440	Homologous recombination
V1385920	map00550	Peptidoglycan biosynthesis
V1071487	map03430	Mismatch repair
V1139669	map02010	ABC transporters
V1053544	map05152	Tuberculosis
V1374204	map00500	Starch and sucrose metabolism
V1154084	map05152	Tuberculosis
V1065924	map00195	Photosynthesis
V1502441	map04112	Cell cycle - Caulobacter
V1037377	map00680	Methane metabolism
V1522419	map00970	Aminoacyl-tRNA biosynthesis
V1068958	map00720	Carbon fixation pathways in prokaryotes
V1419921	map00195	Photosynthesis
V1176644	map03010	Ribosome
V1462237	map03010	Ribosome
V1145239	map03010	Ribosome
V1364379	map00240	Pyrimidine metabolism
V1040729	map02010	ABC transporters
V1273194	map04626	Plant-pathogen interaction
V1704923	map00982	Drug metabolism - cytochrome P450
V1070305	map00500	Starch and sucrose metabolism
V1065316	map02040	Flagellar assembly
V1375370	map04626	Plant-pathogen interaction
V1482933	map02010	ABC transporters
V1705004	map02010	ABC transporters
V1267044	map00520	Amino sugar and nucleotide sugar metabolism
V1156593	map03440	Homologous recombination
V1368185	map04920	Adipocytokine signaling pathway
V1067043	map02010	ABC transporters
V1138604	map03420	Nucleotide excision repair
V1065314	map02040	Flagellar assembly
V1383974	map03010	Ribosome
V1118031	map03440	Homologous recombination
V1296428	map03018	RNA degradation
V1367803	map03010	Ribosome
V1198633	map03010	Ribosome
V1445375	map00550	Peptidoglycan biosynthesis
V1067955	map03010	Ribosome
V1883742	map00670	One carbon pool by folate
V1036464	map00900	Terpenoid backbone biosynthesis
V1067466	map03070	Bacterial secretion system
V1067462	map03018	RNA degradation
V1055790	map05152	Tuberculosis
V1594332	map03018	RNA degradation
V1068284	map00450	Selenocompound metabolism
V1335052	map00400	Phenylalanine, tyrosine and tryptophan biosynthesis
V1036286	map04920	Adipocytokine signaling pathway
V1138761	map02010	ABC transporters
V1038295	map00970	Aminoacyl-tRNA biosynthesis
V1032263	map00195	Photosynthesis
V1887168	map03010	Ribosome
V1887197	map02030	Bacterial chemotaxis
V1320371	map00970	Aminoacyl-tRNA biosynthesis
V1139265	map03430	Mismatch repair
V1445275	map03010	Ribosome
V1834829	map00550	Peptidoglycan biosynthesis
V1036834	map00550	Peptidoglycan biosynthesis
V1098956	map03010	Ribosome
V1337412	map04724	Glutamatergic synapse
V1081294	map03018	RNA degradation
V1301640	map04626	Plant-pathogen interaction
V1265314	map04626	Plant-pathogen interaction
V1806771	map00550	Peptidoglycan biosynthesis
V1036868	map03440	Homologous recombination
V1032026	map04920	Adipocytokine signaling pathway
V1067450	map03010	Ribosome
V1617519	map02060	Phosphotransferase system (PTS)
V1036366	map00520	Amino sugar and nucleotide sugar metabolism
V1265244	map05152	Tuberculosis
V1337314	map00240	Pyrimidine metabolism
V1041574	map00710	Carbon fixation in photosynthetic organisms
V1103121	map00970	Aminoacyl-tRNA biosynthesis
V1382048	map00982	Drug metabolism - cytochrome P450
V1038424	map05010	Alzheimer's disease
V1171477	map03010	Ribosome
V1066642	map03010	Ribosome
V1419972	map04621	NOD-like receptor signaling pathway
V1036918	map00760	Nicotinate and nicotinamide metabolism
V1606941	map03010	Ribosome
V1923947	map04141	Protein processing in endoplasmic reticulum
V1071794	map00680	Methane metabolism
V1042607	map03010	Ribosome
V1066151	map03070	Bacterial secretion system
V1445144	map02010	ABC transporters
V1065527	map00523	Polyketide sugar unit biosynthesis
V1040497	map03010	Ribosome
V1065363	map02030	Bacterial chemotaxis
V1265618	map00680	Methane metabolism
V1036264	map04112	Cell cycle - Caulobacter
V1010605	map05152	Tuberculosis
V1006063	map03010	Ribosome
V1554065	map00970	Aminoacyl-tRNA biosynthesis
V1032873	map03020	RNA polymerase
V1066652	map03010	Ribosome
V1386354	map02040	Flagellar assembly
V1200638	map02030	Bacterial chemotaxis
V1239646	map03010	Ribosome
V1594566	map03010	Ribosome
V1065558	map02060	Phosphotransferase system (PTS)
V1265403	map00970	Aminoacyl-tRNA biosynthesis
V1080995	map03008	Ribosome biogenesis in eukaryotes
V1356388	map00330	Arginine and proline metabolism
V1194946	map02040	Flagellar assembly
V1237553	map00710	Carbon fixation in photosynthetic organisms
V1036374	map00564	Glycerophospholipid metabolism
V1139246	map00230	Purine metabolism
V1190266	map02040	Flagellar assembly
V1086654	map00195	Photosynthesis
V1036230	map02010	ABC transporters
V1102771	map00030	Pentose phosphate pathway
V1899904	map02060	Phosphotransferase system (PTS)
V1037283	map00051	Fructose and mannose metabolism
V1066662	map02040	Flagellar assembly
V1036423	map00770	Pantothenate and CoA biosynthesis
V1036294	map03010	Ribosome
V1322190	map01051	Biosynthesis of ansamycins
V1290782	map00511	Other glycan degradation
V1162257	map00480	Glutathione metabolism
V1070304	map00500	Starch and sucrose metabolism
V1342988	map00190	Oxidative phosphorylation
V1437367	map00970	Aminoacyl-tRNA biosynthesis
V1066921	map02010	ABC transporters
V1323125	map00710	Carbon fixation in photosynthetic organisms
V1065515	map03070	Bacterial secretion system
V1367217	map02010	ABC transporters
V1200373	map02010	ABC transporters
V1363241	map00250	Alanine, aspartate and glutamate metabolism
V1574166	map04626	Plant-pathogen interaction
V1012925	map00720	Carbon fixation pathways in prokaryotes
V1239642	map04920	Adipocytokine signaling pathway
V1498202	map00520	Amino sugar and nucleotide sugar metabolism
V1337146	map00710	Carbon fixation in photosynthetic organisms
V1806871	map00030	Pentose phosphate pathway
V1067556	map00970	Aminoacyl-tRNA biosynthesis
V1070064	map00970	Aminoacyl-tRNA biosynthesis
V1367651	map03070	Bacterial secretion system
V1046624	map00650	Butanoate metabolism
V1428998	map05150	Staphylococcus aureus infection
V1103818	map00680	Methane metabolism
V1036522	map00250	Alanine, aspartate and glutamate metabolism
V1201506	map04626	Plant-pathogen interaction
V1497185	map04724	Glutamatergic synapse
V1007084	map03010	Ribosome
V1036224	map00400	Phenylalanine, tyrosine and tryptophan biosynthesis
V1397025	map02010	ABC transporters
V1036514	map00720	Carbon fixation pathways in prokaryotes
V1362577	map00550	Peptidoglycan biosynthesis
V1496225	map00710	Carbon fixation in photosynthetic organisms
V1037046	map03440	Homologous recombination
V1899842	map00620	Pyruvate metabolism
V1065925	map00195	Photosynthesis
V1036559	map00450	Selenocompound metabolism
V1466719	map00650	Butanoate metabolism
V1239567	map03010	Ribosome
V1036365	map02010	ABC transporters
V1042212	map03010	Ribosome
V1066919	map00760	Nicotinate and nicotinamide metabolism
V1167076	map00300	Lysine biosynthesis
V1103095	map03018	RNA degradation
V1301557	map02010	ABC transporters
V1237432	map00195	Photosynthesis
V1238151	map03010	Ribosome
V1067072	map00970	Aminoacyl-tRNA biosynthesis
V1103116	map00250	Alanine, aspartate and glutamate metabolism
V1035994	map00650	Butanoate metabolism
V1036619	map05152	Tuberculosis
V1103655	map00720	Carbon fixation pathways in prokaryotes
V1181594	map03010	Ribosome
V1036497	map00680	Methane metabolism
V1036931	map03440	Homologous recombination
V1266125	map00650	Butanoate metabolism
V1065550	map00680	Methane metabolism
V1490009	map00720	Carbon fixation pathways in prokaryotes
V1041482	map03010	Ribosome
V1036265	map00550	Peptidoglycan biosynthesis
V1430399	map00230	Purine metabolism
V1036266	map04112	Cell cycle - Caulobacter
V1039373	map03070	Bacterial secretion system
V1313346	map02010	ABC transporters
V1819260	map02020	Two-component system
V1365642	map03010	Ribosome
V1066643	map03010	Ribosome
V1036525	map00270	Cysteine and methionine metabolism
V1011087	map05152	Tuberculosis
V1445272	map00720	Carbon fixation pathways in prokaryotes
V1887253	map03070	Bacterial secretion system
V1140472	map03010	Ribosome
V1032060	map00030	Pentose phosphate pathway
V1042904	map00195	Photosynthesis
V1069917	map00760	Nicotinate and nicotinamide metabolism
V1222976	map05152	Tuberculosis
V1036524	map00230	Purine metabolism
V1039888	map03020	RNA polymerase
V1036571	map02010	ABC transporters
V1585178	map04626	Plant-pathogen interaction
V1109127	map00982	Drug metabolism - cytochrome P450
V1606927	map03010	Ribosome
V1368297	map00520	Amino sugar and nucleotide sugar metabolism
V1466250	map00195	Photosynthesis
V1036526	map03440	Homologous recombination
V1068128	map00970	Aminoacyl-tRNA biosynthesis
V1166996	map00760	Nicotinate and nicotinamide metabolism
V1369101	map03010	Ribosome
V1377349	map03010	Ribosome
V1445168	map00195	Photosynthesis
V1068922	map00520	Amino sugar and nucleotide sugar metabolism
V1104691	map00240	Pyrimidine metabolism
V1043061	map00195	Photosynthesis
V1065463	map00970	Aminoacyl-tRNA biosynthesis
V1181512	map03010	Ribosome
V1032456	map03010	Ribosome
V1036405	map03420	Nucleotide excision repair
V1384043	map04626	Plant-pathogen interaction
V1038277	map03420	Nucleotide excision repair
V1236810	map03018	RNA degradation
V1036275	map00520	Amino sugar and nucleotide sugar metabolism
V1483102	map03020	RNA polymerase
V1036864	map00240	Pyrimidine metabolism
V1395005	map00195	Photosynthesis
V1100182	map00520	Amino sugar and nucleotide sugar metabolism
V1236161	map00710	Carbon fixation in photosynthetic organisms
V1066150	map00970	Aminoacyl-tRNA biosynthesis
V1067575	map02040	Flagellar assembly
V1038254	map00790	Folate biosynthesis
V1578714	map03010	Ribosome
V1421169	map02010	ABC transporters
V1376919	map04626	Plant-pathogen interaction
V1235912	map04626	Plant-pathogen interaction
V1074989	map00250	Alanine, aspartate and glutamate metabolism
V1145171	map00970	Aminoacyl-tRNA biosynthesis
V1006140	map03010	Ribosome
V1192932	map00624	Polycyclic aromatic hydrocarbon degradation
V1366716	map04626	Plant-pathogen interaction
V1007076	map02030	Bacterial chemotaxis
V1265163	map00195	Photosynthesis
V1036250	map00230	Purine metabolism
V1394803	map05152	Tuberculosis
V1153964	map00626	Naphthalene degradation
V1166795	map03430	Mismatch repair
V1237322	map00230	Purine metabolism
V1065358	map03018	RNA degradation
V1035999	map00195	Photosynthesis
V1445232	map04920	Adipocytokine signaling pathway
V1181469	map03018	RNA degradation
V1237834	map05152	Tuberculosis
V1554055	map00195	Photosynthesis
V1103114	map02010	ABC transporters
V1238012	map00630	Glyoxylate and dicarboxylate metabolism
V1554094	map02040	Flagellar assembly
V1445357	map02010	ABC transporters
V1007060	map05010	Alzheimer's disease
V1040196	map00520	Amino sugar and nucleotide sugar metabolism
V1065579	map03010	Ribosome
V1245907	map04910	Insulin signaling pathway
V1496717	map00970	Aminoacyl-tRNA biosynthesis
V1065383	map00770	Pantothenate and CoA biosynthesis
V1579885	map03010	Ribosome
V1103826	map03010	Ribosome
V1421640	map00250	Alanine, aspartate and glutamate metabolism
V1036466	map00564	Glycerophospholipid metabolism
V1575031	map00473	D-Alanine metabolism
V1365218	map03010	Ribosome
V1237635	map04626	Plant-pathogen interaction
V1445382	map00511	Other glycan degradation
V1073959	map04910	Insulin signaling pathway
V1513559	map00650	Butanoate metabolism
V1036620	map02010	ABC transporters
V1066658	map02040	Flagellar assembly
V1054684	map00473	D-Alanine metabolism
V1499129	map04626	Plant-pathogen interaction
V1201510	map03010	Ribosome
V1320864	map04122	Sulfur relay system
V1357096	map02030	Bacterial chemotaxis
V1367437	map03020	RNA polymerase
V1323181	map00330	Arginine and proline metabolism
V1068446	map00790	Folate biosynthesis
V1067921	map00970	Aminoacyl-tRNA biosynthesis
V1523997	map00061	Fatty acid biosynthesis
V1723757	map03010	Ribosome
V1042057	map00680	Methane metabolism
V1067441	map00903	Limonene and pinene degradation
V1079387	map02040	Flagellar assembly
V1883469	map00970	Aminoacyl-tRNA biosynthesis
V1040498	map03010	Ribosome
V1010393	map03018	RNA degradation
V1036333	map02010	ABC transporters
V1024128	map02010	ABC transporters
V1038324	map02010	ABC transporters
V1103525	map00650	Butanoate metabolism
V1200583	map00240	Pyrimidine metabolism
V1392446	map00982	Drug metabolism - cytochrome P450
V1426044	map00500	Starch and sucrose metabolism
V1075809	map04626	Plant-pathogen interaction
V1445307	map00790	Folate biosynthesis
V1036001	map00195	Photosynthesis
V1066636	map00511	Other glycan degradation
V1395203	map04626	Plant-pathogen interaction
V1196435	map03010	Ribosome
