Gene	KEGG_pathwayID	Annotation
V1000076	map03010	Ribosome
V1000519	map02060	Phosphotransferase system (PTS)
V1541135	map00500	Starch and sucrose metabolism
V1297375	map03010	Ribosome
V1886451	map02010	ABC transporters
V1552718	map03430	Mismatch repair
V1481366	map03010	Ribosome
V1033902	map05010	Alzheimer's disease
V1482595	map03010	Ribosome
V1000057	map00230	Purine metabolism
V1000601	map00970	Aminoacyl-tRNA biosynthesis
V1000301	map00230	Purine metabolism
V1000499	map00970	Aminoacyl-tRNA biosynthesis
V1851983	map03430	Mismatch repair
V1043585	map03010	Ribosome
V1000643	map03018	RNA degradation
V1339861	map03010	Ribosome
V1000300	map00970	Aminoacyl-tRNA biosynthesis
V1481324	map00970	Aminoacyl-tRNA biosynthesis
V1000563	map00230	Purine metabolism
V1000082	map04112	Cell cycle - Caulobacter
V1852094	map00250	Alanine, aspartate and glutamate metabolism
V1046767	map03440	Homologous recombination
V1000882	map00720	Carbon fixation pathways in prokaryotes
V1464441	map00970	Aminoacyl-tRNA biosynthesis
V1522031	map00300	Lysine biosynthesis
V1000077	map03440	Homologous recombination
V1033474	map04626	Plant-pathogen interaction
V1836820	map00550	Peptidoglycan biosynthesis
V1000502	map00983	Drug metabolism - other enzymes
V1000312	map03010	Ribosome
V1000044	map00910	Nitrogen metabolism
V1143377	map02060	Phosphotransferase system (PTS)
V1000144	map03010	Ribosome
V1852111	map00561	Glycerolipid metabolism
V1000168	map00970	Aminoacyl-tRNA biosynthesis
V1469282	map02010	ABC transporters
V1213480	map03440	Homologous recombination
V1000307	map04724	Glutamatergic synapse
V1852140	map00970	Aminoacyl-tRNA biosynthesis
V1001475	map02010	ABC transporters
V1033803	map00195	Photosynthesis
V1580709	map03010	Ribosome
V1594229	map00480	Glutathione metabolism
V1164544	map03440	Homologous recombination
V1356068	map03018	RNA degradation
V1594750	map00983	Drug metabolism - other enzymes
V1580898	map03010	Ribosome
V1000106	map00720	Carbon fixation pathways in prokaryotes
V1000013	map03010	Ribosome
V1000139	map03440	Homologous recombination
V1006021	map03010	Ribosome
V1000011	map03010	Ribosome
V1481441	map03018	RNA degradation
V1491685	map03018	RNA degradation
V1000318	map00970	Aminoacyl-tRNA biosynthesis
V1000835	map00550	Peptidoglycan biosynthesis
V1033764	map00720	Carbon fixation pathways in prokaryotes
V1389769	map00500	Starch and sucrose metabolism
V1164543	map00900	Terpenoid backbone biosynthesis
V1552737	map05150	Staphylococcus aureus infection
V1000069	map02020	Two-component system
V1364188	map00195	Photosynthesis
V1000124	map03010	Ribosome
V1000151	map03010	Ribosome
V1076036	map00760	Nicotinate and nicotinamide metabolism
V1000834	map03018	RNA degradation
V1000564	map04112	Cell cycle - Caulobacter
V1000121	map04112	Cell cycle - Caulobacter
V1392504	map03010	Ribosome
V1576136	map00640	Propanoate metabolism
V1000172	map02010	ABC transporters
V1503139	map03440	Homologous recombination
V1136911	map00970	Aminoacyl-tRNA biosynthesis
V1837761	map00650	Butanoate metabolism
V1498992	map00520	Amino sugar and nucleotide sugar metabolism
V1392216	map05152	Tuberculosis
V1171078	map00240	Pyrimidine metabolism
V1464152	map00624	Polycyclic aromatic hydrocarbon degradation
V1074742	map03010	Ribosome
V1425810	map00270	Cysteine and methionine metabolism
V1469298	map02060	Phosphotransferase system (PTS)
V1144329	map00330	Arginine and proline metabolism
V1431657	map03010	Ribosome
V1000500	map03430	Mismatch repair
V1000632	map00564	Glycerophospholipid metabolism
V1033302	map03070	Bacterial secretion system
V1886466	map03010	Ribosome
V1000132	map03440	Homologous recombination
V1362252	map00643	Styrene degradation
V1076330	map03440	Homologous recombination
V1553706	map00500	Starch and sucrose metabolism
V1000525	map00770	Pantothenate and CoA biosynthesis
V1000146	map02010	ABC transporters
V1144210	map03010	Ribosome
V1879847	map02010	ABC transporters
V1301126	map00520	Amino sugar and nucleotide sugar metabolism
V1886635	map00500	Starch and sucrose metabolism
V1000092	map05150	Staphylococcus aureus infection
V1175000	map00480	Glutathione metabolism
V1886605	map02010	ABC transporters
V1159777	map00051	Fructose and mannose metabolism
V1000528	map03010	Ribosome
V1879918	map03010	Ribosome
V1000012	map03010	Ribosome
V1000831	map03420	Nucleotide excision repair
V1389384	map03018	RNA degradation
V1886116	map00195	Photosynthesis
V1164542	map00970	Aminoacyl-tRNA biosynthesis
V1058821	map03440	Homologous recombination
V1382281	map03010	Ribosome
V1886303	map00970	Aminoacyl-tRNA biosynthesis
V1469285	map00983	Drug metabolism - other enzymes
V1000323	map00051	Fructose and mannose metabolism
V1340164	map00195	Photosynthesis
V1000938	map00970	Aminoacyl-tRNA biosynthesis
V1000594	map00250	Alanine, aspartate and glutamate metabolism
V1033789	map02060	Phosphotransferase system (PTS)
V1167421	map04112	Cell cycle - Caulobacter
V1552729	map03010	Ribosome
V1000140	map00970	Aminoacyl-tRNA biosynthesis
V1581223	map03440	Homologous recombination
V1339706	map02060	Phosphotransferase system (PTS)
V1000486	map00550	Peptidoglycan biosynthesis
V1886582	map00710	Carbon fixation in photosynthetic organisms
V1420560	map00550	Peptidoglycan biosynthesis
V1000634	map03420	Nucleotide excision repair
V1397554	map00520	Amino sugar and nucleotide sugar metabolism
V1000060	map03030	DNA replication
V1553707	map02060	Phosphotransferase system (PTS)
V1137029	map00190	Oxidative phosphorylation
V1000173	map03440	Homologous recombination
V1340709	map03018	RNA degradation
V1000320	map03070	Bacterial secretion system
V1608313	map04930	Type II diabetes mellitus
V1852138	map00010	Glycolysis / Gluconeogenesis
V1000142	map00240	Pyrimidine metabolism
V1164541	map00240	Pyrimidine metabolism
V1000504	map00760	Nicotinate and nicotinamide metabolism
V1580786	map02060	Phosphotransferase system (PTS)
V1420576	map04112	Cell cycle - Caulobacter
V1339870	map04112	Cell cycle - Caulobacter
V1035129	map04122	Sulfur relay system
V1886409	map03070	Bacterial secretion system
V1000611	map00480	Glutathione metabolism
V1464388	map03020	RNA polymerase
V1852017	map00240	Pyrimidine metabolism
V1000175	map03010	Ribosome
V1000633	map03420	Nucleotide excision repair
V1268292	map03420	Nucleotide excision repair
V1000117	map03013	RNA transport
V1000325	map03010	Ribosome
V1000598	map03070	Bacterial secretion system
V1552713	map00520	Amino sugar and nucleotide sugar metabolism
V1608875	map03010	Ribosome
V1577140	map03020	RNA polymerase
V1886725	map04122	Sulfur relay system
V1463821	map00480	Glutathione metabolism
V1592800	map03010	Ribosome
V1553535	map00550	Peptidoglycan biosynthesis
V1837631	map00330	Arginine and proline metabolism
V1491690	map03440	Homologous recombination
V1000141	map04070	Phosphatidylinositol signaling system
V1000605	map03430	Mismatch repair
V1852121	map00450	Selenocompound metabolism
V1038255	map00970	Aminoacyl-tRNA biosynthesis
V1852132	map00760	Nicotinate and nicotinamide metabolism
V1617343	map00550	Peptidoglycan biosynthesis
V1394176	map02060	Phosphotransferase system (PTS)
V1000097	map03060	Protein export
V1576392	map03440	Homologous recombination
V1380652	map03010	Ribosome
V1001488	map00561	Glycerolipid metabolism
V1500383	map05152	Tuberculosis
V1430377	map02010	ABC transporters
V1000566	map00550	Peptidoglycan biosynthesis
V1000152	map03070	Bacterial secretion system
V1006029	map00550	Peptidoglycan biosynthesis
V1392051	map00720	Carbon fixation pathways in prokaryotes
V1464033	map04122	Sulfur relay system
V1000020	map03010	Ribosome
V1581807	map00710	Carbon fixation in photosynthetic organisms
V1886715	map00300	Lysine biosynthesis
V1000024	map00520	Amino sugar and nucleotide sugar metabolism
V1000059	map00051	Fructose and mannose metabolism
V1297356	map04626	Plant-pathogen interaction
V1886651	map03018	RNA degradation
V1000468	map02060	Phosphotransferase system (PTS)
V1482551	map00520	Amino sugar and nucleotide sugar metabolism
V1000622	map00760	Nicotinate and nicotinamide metabolism
V1000294	map03030	DNA replication
V1001367	map00910	Nitrogen metabolism
V1462015	map03013	RNA transport
V1851984	map00910	Nitrogen metabolism
V1389989	map00520	Amino sugar and nucleotide sugar metabolism
V1000454	map00250	Alanine, aspartate and glutamate metabolism
V1000162	map00790	Folate biosynthesis
V1463112	map03440	Homologous recombination
V1000155	map00900	Terpenoid backbone biosynthesis
V1889488	map05010	Alzheimer's disease
V1159013	map04112	Cell cycle - Caulobacter
V1469304	map00970	Aminoacyl-tRNA biosynthesis
V1879985	map00500	Starch and sucrose metabolism
V1886712	map00520	Amino sugar and nucleotide sugar metabolism
V1607575	map03440	Homologous recombination
V1000022	map03010	Ribosome
V1837734	map00650	Butanoate metabolism
V1851963	map05152	Tuberculosis
V1420574	map02020	Two-component system
V1000573	map04122	Sulfur relay system
V1580921	map05152	Tuberculosis
V1000005	map03010	Ribosome
V1000295	map00970	Aminoacyl-tRNA biosynthesis
V1464185	map00051	Fructose and mannose metabolism
V1006017	map00240	Pyrimidine metabolism
V1312967	map05152	Tuberculosis
V1339886	map00520	Amino sugar and nucleotide sugar metabolism
V1594655	map02010	ABC transporters
V1520185	map00195	Photosynthesis
V1043350	map02010	ABC transporters
V1390210	map00680	Methane metabolism
V1469296	map03010	Ribosome
V1000316	map00550	Peptidoglycan biosynthesis
V1886694	map00230	Purine metabolism
V1000014	map03010	Ribosome
V1000088	map00230	Purine metabolism
V1886614	map03440	Homologous recombination
V1886702	map00650	Butanoate metabolism
V1886965	map00520	Amino sugar and nucleotide sugar metabolism
V1000306	map02010	ABC transporters
V1000099	map00900	Terpenoid backbone biosynthesis
V1852100	map00730	Thiamine metabolism
V1886579	map03430	Mismatch repair
V1006820	map02010	ABC transporters
V1000458	map00061	Fatty acid biosynthesis
V1000544	map02020	Two-component system
V1879848	map02010	ABC transporters
V1420575	map03410	Base excision repair
V1445567	map00500	Starch and sucrose metabolism
V1879868	map00330	Arginine and proline metabolism
V1000470	map00500	Starch and sucrose metabolism
V1000067	map03013	RNA transport
V1836807	map03010	Ribosome
V1851975	map03018	RNA degradation
V1006819	map02010	ABC transporters
V1886585	map02060	Phosphotransferase system (PTS)
V1000895	map00330	Arginine and proline metabolism
V1301930	map03010	Ribosome
V1414711	map03030	DNA replication
V1886618	map03070	Bacterial secretion system
V1481348	map00970	Aminoacyl-tRNA biosynthesis
V1837930	map00640	Propanoate metabolism
V1006022	map00270	Cysteine and methionine metabolism
V1000161	map02010	ABC transporters
V1357707	map02020	Two-component system
V1381260	map00250	Alanine, aspartate and glutamate metabolism
V1364363	map04112	Cell cycle - Caulobacter
V1000118	map00903	Limonene and pinene degradation
V1445186	map04112	Cell cycle - Caulobacter
V1553729	map02010	ABC transporters
V1420559	map00250	Alanine, aspartate and glutamate metabolism
V1851957	map00270	Cysteine and methionine metabolism
V1000883	map00520	Amino sugar and nucleotide sugar metabolism
V1000166	map00230	Purine metabolism
V1491762	map00520	Amino sugar and nucleotide sugar metabolism
V1594712	map03020	RNA polymerase
V1879897	map00640	Propanoate metabolism
V1608857	map03010	Ribosome
V1886399	map03010	Ribosome
V1339618	map00500	Starch and sucrose metabolism
V1553772	map02060	Phosphotransferase system (PTS)
V1491718	map04112	Cell cycle - Caulobacter
V1000614	map00627	Aminobenzoate degradation
V1078022	map03010	Ribosome
V1418918	map00471	D-Glutamine and D-glutamate metabolism
V1886584	map02010	ABC transporters
V1000467	map00052	Galactose metabolism
V1886477	map02020	Two-component system
V1000328	map00770	Pantothenate and CoA biosynthesis
V1000833	map00473	D-Alanine metabolism
V1852080	map00550	Peptidoglycan biosynthesis
V1000296	map03440	Homologous recombination
V1000572	map00790	Folate biosynthesis
V1001467	map00270	Cysteine and methionine metabolism
V1000565	map00550	Peptidoglycan biosynthesis
V1548376	map00270	Cysteine and methionine metabolism
V1498827	map00720	Carbon fixation pathways in prokaryotes
V1033646	map03020	RNA polymerase
V1000052	map02010	ABC transporters
V1204225	map02010	ABC transporters
V1886654	map03070	Bacterial secretion system
V1044111	map02060	Phosphotransferase system (PTS)
V1339798	map00270	Cysteine and methionine metabolism
V1033129	map02060	Phosphotransferase system (PTS)
V1469580	map00983	Drug metabolism - other enzymes
V1547329	map02010	ABC transporters
V1008959	map00720	Carbon fixation pathways in prokaryotes
V1238915	map02060	Phosphotransferase system (PTS)
V1521364	map02010	ABC transporters
V1295172	map02010	ABC transporters
V1200639	map00330	Arginine and proline metabolism
V1000176	map02010	ABC transporters
V1503145	map00240	Pyrimidine metabolism
V1430829	map00520	Amino sugar and nucleotide sugar metabolism
V1464618	map00250	Alanine, aspartate and glutamate metabolism
V1000846	map00561	Glycerolipid metabolism
V1034593	map04112	Cell cycle - Caulobacter
V1136931	map03440	Homologous recombination
V1162547	map00670	One carbon pool by folate
V1000637	map04112	Cell cycle - Caulobacter
V1430852	map00030	Pentose phosphate pathway
V1886439	map05150	Staphylococcus aureus infection
V1000590	map00240	Pyrimidine metabolism
V1000098	map00624	Polycyclic aromatic hydrocarbon degradation
V1886464	map03010	Ribosome
V1609073	map00710	Carbon fixation in photosynthetic organisms
V1009516	map03018	RNA degradation
V1000626	map00564	Glycerophospholipid metabolism
V1339704	map02010	ABC transporters
V1381169	map03020	RNA polymerase
V1380860	map00680	Methane metabolism
V1595138	map00520	Amino sugar and nucleotide sugar metabolism
V1552753	map00190	Oxidative phosphorylation
V1574080	map00900	Terpenoid backbone biosynthesis
V1356484	map00970	Aminoacyl-tRNA biosynthesis
V1000937	map00680	Methane metabolism
V1851985	map00900	Terpenoid backbone biosynthesis
V1886498	map00550	Peptidoglycan biosynthesis
V1399511	map00680	Methane metabolism
V1044037	map00240	Pyrimidine metabolism
V1482504	map00550	Peptidoglycan biosynthesis
V1000560	map00970	Aminoacyl-tRNA biosynthesis
V1420722	map00230	Purine metabolism
V1000509	map00564	Glycerophospholipid metabolism
V1852052	map00564	Glycerophospholipid metabolism
V1160507	map00270	Cysteine and methionine metabolism
V1552725	map00550	Peptidoglycan biosynthesis
V1001392	map00720	Carbon fixation pathways in prokaryotes
V1886737	map04621	NOD-like receptor signaling pathway
V1295524	map00480	Glutathione metabolism
V1464284	map00052	Galactose metabolism
V1036803	map04112	Cell cycle - Caulobacter
V1886663	map03430	Mismatch repair
V1196381	map00550	Peptidoglycan biosynthesis
V1339538	map00240	Pyrimidine metabolism
V1000890	map02010	ABC transporters
V1517484	map03010	Ribosome
V1013253	map04626	Plant-pathogen interaction
V1491695	map00030	Pentose phosphate pathway
V1000462	map00330	Arginine and proline metabolism
V1879843	map02060	Phosphotransferase system (PTS)
V1033913	map00760	Nicotinate and nicotinamide metabolism
V1399191	map05150	Staphylococcus aureus infection
V1356077	map00770	Pantothenate and CoA biosynthesis
V1356515	map00230	Purine metabolism
V1382759	map03440	Homologous recombination
V1033560	map03070	Bacterial secretion system
V1355192	map00500	Starch and sucrose metabolism
V1430479	map00500	Starch and sucrose metabolism
V1044896	map03010	Ribosome
V1006729	map00670	One carbon pool by folate
V1875154	map00550	Peptidoglycan biosynthesis
V1000515	map02020	Two-component system
V1144065	map00500	Starch and sucrose metabolism
V1000314	map05111	Vibrio cholerae pathogenic cycle
V1000597	map03430	Mismatch repair
V1295329	map00770	Pantothenate and CoA biosynthesis
V1015704	map00650	Butanoate metabolism
V1886679	map03440	Homologous recombination
V1143821	map04112	Cell cycle - Caulobacter
V1339995	map04122	Sulfur relay system
V1594751	map00550	Peptidoglycan biosynthesis
V1000308	map00908	Zeatin biosynthesis
V1572527	map03020	RNA polymerase
V1006726	map05416	Viral myocarditis
V1162882	map00550	Peptidoglycan biosynthesis
V1482505	map02020	Two-component system
V1886035	map00770	Pantothenate and CoA biosynthesis
V1886684	map04122	Sulfur relay system
V1158726	map00970	Aminoacyl-tRNA biosynthesis
V1240368	map05416	Viral myocarditis
V1239603	map00550	Peptidoglycan biosynthesis
V1448171	map00680	Methane metabolism
V1000019	map03010	Ribosome
V1000324	map03010	Ribosome
V1838826	map05010	Alzheimer's disease
V1553653	map03070	Bacterial secretion system
V1008515	map00983	Drug metabolism - other enzymes
V1581212	map00195	Photosynthesis
V1000455	map02020	Two-component system
V1879849	map02010	ABC transporters
V1431018	map00520	Amino sugar and nucleotide sugar metabolism
V1000100	map04146	Peroxisome
V1000936	map00680	Methane metabolism
V1000177	map02010	ABC transporters
V1000593	map00250	Alanine, aspartate and glutamate metabolism
V1256156	map02060	Phosphotransferase system (PTS)
V1239069	map03440	Homologous recombination
V1687741	map02010	ABC transporters
V1042629	map02010	ABC transporters
V1481295	map00550	Peptidoglycan biosynthesis
V1886283	map00550	Peptidoglycan biosynthesis
V1326363	map03060	Protein export
V1594437	map00240	Pyrimidine metabolism
V1887321	map00750	Vitamin B6 metabolism
V1144023	map02060	Phosphotransferase system (PTS)
V1886402	map02010	ABC transporters
V1399043	map02060	Phosphotransferase system (PTS)
V1469318	map00240	Pyrimidine metabolism
V1469322	map03030	DNA replication
V1000825	map00300	Lysine biosynthesis
V1415807	map03440	Homologous recombination
V1481349	map02010	ABC transporters
V1541236	map04626	Plant-pathogen interaction
V1000478	map02010	ABC transporters
V1838654	map02060	Phosphotransferase system (PTS)
V1837649	map00450	Selenocompound metabolism
V1886636	map00561	Glycerolipid metabolism
V1033757	map00970	Aminoacyl-tRNA biosynthesis
V1581644	map00250	Alanine, aspartate and glutamate metabolism
V1875158	map00450	Selenocompound metabolism
V1000303	map02010	ABC transporters
V1000170	map03008	Ribosome biogenesis in eukaryotes
V1392302	map00970	Aminoacyl-tRNA biosynthesis
V1541150	map00240	Pyrimidine metabolism
V1296259	map03008	Ribosome biogenesis in eukaryotes
V1886619	map03440	Homologous recombination
V1349065	map00680	Methane metabolism
V1334911	map03010	Ribosome
V1355689	map03020	RNA polymerase
V1033790	map00561	Glycerolipid metabolism
V1852101	map04112	Cell cycle - Caulobacter
V1393333	map00982	Drug metabolism - cytochrome P450
V1201295	map00500	Starch and sucrose metabolism
V1541138	map02060	Phosphotransferase system (PTS)
V1329205	map02010	ABC transporters
V1491905	map00550	Peptidoglycan biosynthesis
V1886680	map02020	Two-component system
V1576380	map00983	Drug metabolism - other enzymes
V1000315	map02060	Phosphotransferase system (PTS)
V1033715	map02010	ABC transporters
V1042561	map00520	Amino sugar and nucleotide sugar metabolism
V1852051	map00750	Vitamin B6 metabolism
V1836966	map04626	Plant-pathogen interaction
V1912430	map05416	Viral myocarditis
V1365188	map03010	Ribosome
V1594239	map00970	Aminoacyl-tRNA biosynthesis
V1879928	map02060	Phosphotransferase system (PTS)
V1064193	map00624	Polycyclic aromatic hydrocarbon degradation
V1144166	map04724	Glutamatergic synapse
V1197540	map00520	Amino sugar and nucleotide sugar metabolism
V1498466	map03420	Nucleotide excision repair
V1886639	map00240	Pyrimidine metabolism
V1888235	map00300	Lysine biosynthesis
V1167759	map04930	Type II diabetes mellitus
V1399193	map03010	Ribosome
V1098081	map00500	Starch and sucrose metabolism
V1006815	map00720	Carbon fixation pathways in prokaryotes
V1143276	map00550	Peptidoglycan biosynthesis
V1144281	map02060	Phosphotransferase system (PTS)
V1383592	map00240	Pyrimidine metabolism
V1000608	map00730	Thiamine metabolism
V1463114	map03440	Homologous recombination
V1886512	map00450	Selenocompound metabolism
V1092573	map03010	Ribosome
V1886638	map02060	Phosphotransferase system (PTS)
V1481297	map00480	Glutathione metabolism
V1046738	map02010	ABC transporters
V1886657	map02060	Phosphotransferase system (PTS)
V1196872	map03018	RNA degradation
V1886593	map00970	Aminoacyl-tRNA biosynthesis
V1886484	map02020	Two-component system
V1136910	map00473	D-Alanine metabolism
V1144017	map00970	Aminoacyl-tRNA biosynthesis
V1886613	map00730	Thiamine metabolism
V1000561	map03440	Homologous recombination
V1036379	map00500	Starch and sucrose metabolism
V1198623	map03020	RNA polymerase
V1000592	map00240	Pyrimidine metabolism
V1033571	map00710	Carbon fixation in photosynthetic organisms
V1464338	map02010	ABC transporters
V1886377	map00770	Pantothenate and CoA biosynthesis
V1033924	map03010	Ribosome
V1266103	map05416	Viral myocarditis
V1339670	map00230	Purine metabolism
V1011906	map05152	Tuberculosis
V1033701	map00760	Nicotinate and nicotinamide metabolism
V1076023	map00480	Glutathione metabolism
V1159174	map00860	Porphyrin and chlorophyll metabolism
V1340633	map00970	Aminoacyl-tRNA biosynthesis
V1348573	map03010	Ribosome
V1879882	map03010	Ribosome
V1100534	map03010	Ribosome
V1886403	map02010	ABC transporters
V1064526	map05416	Viral myocarditis
V1144117	map00520	Amino sugar and nucleotide sugar metabolism
V1268166	map03430	Mismatch repair
V1384044	map02030	Bacterial chemotaxis
V1398959	map00230	Purine metabolism
V1469312	map00670	One carbon pool by folate
V1144358	map03010	Ribosome
V1268318	map05340	Primary immunodeficiency
V1541229	map02010	ABC transporters
V1265517	map02010	ABC transporters
V1430382	map02010	ABC transporters
V1886493	map00520	Amino sugar and nucleotide sugar metabolism
V1886508	map00520	Amino sugar and nucleotide sugar metabolism
V1339962	map00240	Pyrimidine metabolism
V1723757	map03010	Ribosome
V1431322	map00970	Aminoacyl-tRNA biosynthesis
V1469287	map00970	Aminoacyl-tRNA biosynthesis
V1581661	map02010	ABC transporters
V1886481	map03410	Base excision repair
V1886681	map02010	ABC transporters
V1576585	map00680	Methane metabolism
V1016650	map00195	Photosynthesis
V1581271	map00680	Methane metabolism
V1886438	map05150	Staphylococcus aureus infection
V1046765	map02010	ABC transporters
V1144426	map00710	Carbon fixation in photosynthetic organisms
V1409431	map03010	Ribosome
V1553655	map00790	Folate biosynthesis
V1000505	map00051	Fructose and mannose metabolism
V1239235	map00970	Aminoacyl-tRNA biosynthesis
V1886503	map00970	Aminoacyl-tRNA biosynthesis
V1077866	map00640	Propanoate metabolism
V1143335	map03010	Ribosome
V1403504	map00500	Starch and sucrose metabolism
V1000891	map02010	ABC transporters
V1074688	map00550	Peptidoglycan biosynthesis
V1268334	map02060	Phosphotransferase system (PTS)
V1364279	map00480	Glutathione metabolism
V1852074	map05150	Staphylococcus aureus infection
V1042441	map03010	Ribosome
V1836801	map03070	Bacterial secretion system
V1837703	map00710	Carbon fixation in photosynthetic organisms
V1000156	map03430	Mismatch repair
V1075476	map03020	RNA polymerase
V1469314	map03420	Nucleotide excision repair
V1000471	map02060	Phosphotransferase system (PTS)
V1144283	map02020	Two-component system
V1886673	map03440	Homologous recombination
V1000089	map00230	Purine metabolism
V1020161	map03010	Ribosome
V1034684	map02060	Phosphotransferase system (PTS)
V1852572	map00620	Pyruvate metabolism
V1000469	map02060	Phosphotransferase system (PTS)
V1837637	map00330	Arginine and proline metabolism
V1044917	map00970	Aminoacyl-tRNA biosynthesis
V1162246	map05416	Viral myocarditis
V1547321	map00900	Terpenoid backbone biosynthesis
V1596728	map05416	Viral myocarditis
V1076392	map03010	Ribosome
V1158999	map00910	Nitrogen metabolism
V1886525	map00983	Drug metabolism - other enzymes
V1006626	map00970	Aminoacyl-tRNA biosynthesis
V1000015	map03010	Ribosome
V1000612	map00564	Glycerophospholipid metabolism
V1144147	map00240	Pyrimidine metabolism
V1430912	map02010	ABC transporters
V1295139	map00561	Glycerolipid metabolism
V1340101	map00680	Methane metabolism
V1340310	map00550	Peptidoglycan biosynthesis
V1381439	map03440	Homologous recombination
V1521548	map00790	Folate biosynthesis
V1000506	map00051	Fructose and mannose metabolism
V1301125	map00900	Terpenoid backbone biosynthesis
V1000461	map00240	Pyrimidine metabolism
V1136929	map00240	Pyrimidine metabolism
V1464522	map00983	Drug metabolism - other enzymes
V1499765	map05152	Tuberculosis
V1886569	map00250	Alanine, aspartate and glutamate metabolism
V1469295	map00790	Folate biosynthesis
V1837636	map00330	Arginine and proline metabolism
V1000589	map00240	Pyrimidine metabolism
V1469305	map02060	Phosphotransferase system (PTS)
V1096317	map00983	Drug metabolism - other enzymes
V1161047	map02060	Phosphotransferase system (PTS)
V1576798	map00564	Glycerophospholipid metabolism
V1000488	map00970	Aminoacyl-tRNA biosynthesis
V1000010	map03010	Ribosome
