Gene	category	Annotation	COGID
V1491685	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	COG0148
V1392169	S	Protein of unknown function (DUF964)	0ZQU8
V1519450	G	Aldolase	COG0191
V1573648	J	50S ribosomal protein l32	COG0333
V1360328	J	50S ribosomal protein L33	COG0267
V1000050	S	NA	11VH8
V1000093	M	D-alanyl-lipoteichoic acid biosynthesis protein DltD	COG3966
V1000079	L	DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)	COG0188
V1612021	S	Cell division protein that is part of the divisome complex and is recruited early to the Z-ring. Probably stimulates Z-ring formation, perhaps through the cross-linking of FtsZ protofilaments. Its function overlaps with FtsA (By similarity)	COG1799
V1000533	F	Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen (By similarity)	COG0504
V1382281	J	50S ribosomal protein l27	COG0211
V1104333	E	Releases the N-terminal proline from various substrates (By similarity)	0ZVHU
V1000106	F	formyltetrahydrofolate synthetase	COG2759
V1006727	J	30S ribosomal protein S1	COG0539
V1481338	S	Nadph-dependent fmn reductase	COG0431
V1576144	U	The central subunit of the protein translocation channel SecYEG. Consists of two halves formed by TMs 1-5 and 6-10. These two domains form a lateral gate at the front which open onto the bilayer between TMs 2 and 7, and are clamped together by SecE at the back. The channel is closed by both a pore ring composed of hydrophobic SecY resides and a short helix (helix 2A) on the extracellular side of the membrane which forms a plug. The plug probably moves laterally to allow the channel to open. The ring and the pore may move independently (By similarity)	COG0201
V1886558	G	Aldolase	COG0191
V1491714	J	30S ribosomal protein S1	COG0539
V1078022	J	30S ribosomal protein S2	COG0052
V1000001	J	30S ribosomal protein S9	COG0103
V1390055	S	NA	0Z8F5
V1076330	L	single-stranded DNA-binding protein	COG0629
V1033881	S	UPF0052 protein	COG0391
V1164548	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0086
V1581223	L	single-stranded DNA-binding protein	COG0629
V1000525	H	pantothenic acid kinase	COG1072
V1852133	J	IF-3 binds to the 30S ribosomal subunit and shifts the equilibrum between 70S ribosomes and their 50S and 30S subunits in favor of the free subunits, thus enhancing the availability of 30S subunits on which protein synthesis initiation begins (By similarity)	COG0290
V1000040	F	(Anaerobic) ribonucleoside-triphosphate reductase	COG1328
V1852094	F	adenylosuccinate lyase	COG0015
V1000545	P	permease protein	COG1175
V1000548	S	K01838 beta-phosphoglucomutase EC 5.4.2.6	COG0637
V1043485	J	One of two assembly initiator proteins, it binds directly to the 5'-end of the 23S rRNA, where it nucleates assembly of the 50S subunit (By similarity)	COG0198
V1574080	I	Hydroxymethylglutaryl-CoA synthase	COG3425
V1000596	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions (By similarity)	COG0459
V1574082	S	ATP-grasp	COG3919
V1607589	T	Histidine kinase	COG0642
V1607545	V	ABC transporter	COG1132
V1000044	E	asparagine synthetase	COG0367
V1059001	G	General (non sugar-specific) component of the phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS). This major carbohydrate active-transport system catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. Enzyme I transfers the phosphoryl group from phosphoenolpyruvate (PEP) to the phosphoryl carrier protein (HPr) (By similarity)	COG1080
V1392504	J	Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome (By similarity)	COG0184
V1000144	J	30S ribosomal protein S2	COG0052
V1093074	G	(ABC) transporter	COG2182
V1000564	D	Essential cell division protein that forms a contractile ring structure (Z ring) at the future cell division site. The regulation of the ring assembly controls the timing and the location of cell division. One of the functions of the FtsZ ring is to recruit other cell division proteins to the septum to produce a new cell wall between the dividing cells. Binds GTP and shows GTPase activity (By similarity)	COG0206
V1000475	S	Domain of unknown function (DUF1827)	0XV2U
V1000882	C	Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction (By similarity)	COG0282
V1000640	G	Phosphoglycerate kinase	COG0126
V1144304	J	30S ribosomal protein S9	COG0103
V1137029	C	Manganese-dependent inorganic pyrophosphatase	COG1227
V1000081	T	domain protein	COG3887
V1006020	J	One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity	COG0090
V1879918	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the body of the 30S subunit (By similarity)	COG0522
V1552729	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the body of the 30S subunit (By similarity)	COG0522
V1592992	J	Catalyzes the attachment of glutamate to tRNA(Glu) in a two-step reaction glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu) (By similarity)	COG0008
V1886517	C	L-lactate dehydrogenase	COG0039
V1000563	F	Essential for recycling GMP and indirectly, cGMP (By similarity)	COG0194
V1886377	H	pantothenic acid kinase	COG1072
V1000018	J	Binds the lower part of the 30S subunit head. Binds mRNA in the 70S ribosome, positioning it for translation (By similarity)	COG0092
V1000151	J	30s ribosomal protein S16	COG0228
V1000317	K	Necessary for efficient RNA polymerase transcription elongation past template-encoded arresting sites. The arresting sites in DNA have the property of trapping a certain fraction of elongating RNA polymerases that pass through, resulting in locked ternary complexes. Cleavage of the nascent transcript by cleavage factors such as GreA or GreB allows the resumption of elongation from the new 3'terminus. GreA releases sequences of 2 to 3 nucleotides (By similarity)	COG0782
V1000510	S	Lysm domain protein	11U6T
V1143984	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	COG0148
V1481366	J	30S ribosomal protein S1	COG0539
V1043585	J	Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome (By similarity)	COG0184
V1000023	F	Phosphoribosyl pyrophosphate synthase	COG0462
V1034832	O	Metallo-Beta-Lactamase	COG0595
V1043994	J	Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome (By similarity)	COG0264
V1392216	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions (By similarity)	COG0459
V1000021	J	One of the primary rRNA binding proteins, it binds directly near the 3'-end of the 23S rRNA, where it nucleates assembly of the 50S subunit (By similarity)	COG0087
V1836823	S	Domain of unknown function (DUF956)	COG4687
V1565357	O	Inherit from COG: peptidase (S8 and S53, subtilisin, kexin, sedolisin	COG1404
V1886513	S	Endoribonuclease that initiates mRNA decay (By similarity)	COG1418
V1203300	S	dak2 domain fusion protein ylov	COG1461
V1464170	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit (By similarity)	COG0056
V1000124	J	Binds directly to 16S ribosomal RNA (By similarity)	COG0268
V1000575	L	site-specific recombinase, phage integrase family	COG4974
V1886508	K	transcriptional regulatory protein	COG0217
V1000046	T	Universal stress protein	COG0589
V1000841	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation (By similarity)	COG0712
V1427260	S	addiction module toxin, RelE StbE family	COG3041
V1033925	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)	COG0055
V1000518	K	Transcriptional regulator	COG1737
V1033902	G	Glyceraldehyde-3-phosphate dehydrogenase	COG0057
V1000057	F	Phosphoribosyl pyrophosphate synthase	COG0462
V1000082	L	Replicative dna helicase	COG0305
V1033474	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)	COG0050
V1594750	F	hypoxanthine phosphoribosyltransferase	COG0634
V1886922	M	Inherit from COG: Cell wall binding repeat 2-containing protein	COG2247
V1007414	S	NA	0Y0KX
V1889488	G	Glyceraldehyde-3-phosphate dehydrogenase	COG0057
V1576136	C	Dehydrogenase	COG0039
V1462015	J	Catalyzes the addition and repair of the essential 3'- terminal CCA sequence in tRNAs without using a nucleic acid template. Adds these three nucleotides in the order of C, C, and A to the tRNA nucleotide-73, using CTP and ATP as substrates and producing inorganic pyrophosphate	COG0617
V1000643	K	3'-5' exoribonuclease that releases 5'-nucleoside monophosphates and is involved in maturation of structured RNAs (By similarity)	COG0557
V1000162	H	dihydropteroate synthase	COG0294
V1000172	P	ABC superfamily ATP binding cassette transporter ABC protein	COG1173
V1580709	J	30S ribosomal protein S21	COG0828
V1836829	S	ABC transporter, ATP-binding protein	COG0488
V1580717	S	TM2 domain containing protein	COG2314
V1886580	O	Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation	COG0544
V1000017	J	Binds 23S rRNA and is also seen to make contacts with the A and possibly P site tRNAs (By similarity)	COG0197
V1431066	P	rhodanese family	COG0607
V1204223	S	NA	101UU
V1852140	J	Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation (By similarity)	COG0143
V1886538	J	IF-3 binds to the 30S ribosomal subunit and shifts the equilibrum between 70S ribosomes and their 50S and 30S subunits in favor of the free subunits, thus enhancing the availability of 30S subunits on which protein synthesis initiation begins (By similarity)	COG0290
V1552777	J	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex (By similarity)	COG0532
V1203355	O	ATP binding to DnaK triggers the release of the substrate protein, thus completing the reaction cycle. Several rounds of ATP-dependent interactions between DnaJ, DnaK and GrpE are required for fully efficient folding. Also involved, together with DnaK and GrpE, in the DNA replication of plasmids through activation of initiation proteins (By similarity)	COG0484
V1552772	G	Pyruvate kinase	COG3848
V1000300	J	aspartyl-trna synthetase	COG0173
V1364877	C	Produces ATP from ADP in the presence of a proton gradient across the membrane (By similarity)	COG0355
V1400168	D	Cell division protein DIVIVA	COG3599
V1886416	G	Pyruvate kinase	COG3848
V1362364	M	Inherit from COG: Cell wall binding repeat 2-containing protein	COG2247
V1299127	M	penicillin-binding protein	COG0768
V1000552	K	transcriptional regulator	COG1609
V1000503	P	cation-transporting atpase	COG0474
V1042869	T	2'-3'-cyclic nucleotide	COG4639
V1356068	O	Metallo-Beta-Lactamase	COG0595
V1887155	J	Increases the formation of ribosomal termination complexes and stimulates activities of RF-1 and RF-2. It binds guanine nucleotides and has strong preference for UGA stop codons. It may interact directly with the ribosome. The stimulation of RF- 1 and RF-2 is significantly reduced by GTP and GDP, but not by GMP (By similarity)	COG4108
V1851985	I	hydroxymethylglutaryL-CoA reductase	COG1257
V1392051	C	Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction (By similarity)	COG0282
V1000625	S	Transcriptional regulator	COG1426
V1000598	U	Preprotein translocase subunit	COG1862
V1000312	J	50S ribosomal protein L33	COG0267
V1000137	K	Transcription elongation factor NusA	COG0195
V1000526	L	helicase	COG3973
V1000828	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins (By similarity)	COG0465
V1886619	L	DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity. The beta chain is required for initiation of replication once it is clamped onto DNA, it slides freely (bidirectional and ATP- independent) along duplex DNA (By similarity)	COG0592
V1000476	O	SPFH domain, Band 7 family protein	COG0330
V1000502	F	Catalyzes the conversion of inosine 5'-phosphate (IMP) to xanthosine 5'-phosphate (XMP), the first committed and rate- limiting step in the de novo synthesis of guanine nucleotides, and therefore plays an important role in the regulation of cell growth (By similarity)	COG0516
V1852138	G	aldose 1-epimerase	COG2017
V1076036	F	nucleoside hydrolase	COG1957
V1000320	U	Required for the insertion and or proper folding and or complex formation of integral membrane proteins into the membrane. Involved in integration of membrane proteins that insert both dependently and independently of the Sec translocase complex, as well as at least some lipoproteins (By similarity)	COG0706
V1886598	M	Glyco_25	COG3757
V1000037	E	aminopeptidase c	COG3579
V1431657	J	30S ribosomal protein S2	COG0052
V1000574	D	modulates the frequency and position of FtsZ ring formation. Inhibits FtsZ ring formation at polar sites. Interacts either with FtsZ or with one of its binding partners to promote depolymerization (By similarity)	COG4477
V1162881	G	Phosphoglucomutase phosphomannomutase alpha beta alpha domain	COG1109
V1136908	O	Enables the recognition and targeting of unfolded and aggregated proteins to the ClpC protease or to other proteins involved in proteolysis	COG4862
V1074742	J	Interacts with and stabilizes bases of the 16S rRNA that are involved in tRNA selection in the A site and with the mRNA backbone. Located at the interface of the 30S and 50S subunits, it traverses the body of the 30S subunit contacting proteins on the other side and probably holding the rRNA structure together. The combined cluster of proteins S8, S12 and S17 appears to hold together the shoulder and platform of the 30S subunit (By similarity)	COG0048
V1075411	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity)	COG0480
V1469285	F	hypoxanthine phosphoribosyltransferase	COG0634
V1553617	L	helicase	COG0847
V1000547	G	ABC transporter, ATP-binding protein	COG3839
V1381763	G	BadF BadG BcrA BcrD	COG2971
V1295196	D	This protein may be involved in anomalous filament growth. May be a component of the septum (By similarity)	COG0849
V1000325	J	50s ribosomal protein L35	COG0291
V1594784	I	Diacylglycerol kinase	COG1597
V1033764	C	Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction (By similarity)	COG0282
V1000840	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex (By similarity)	COG0224
V1420563	L	DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)	COG0187
V1381895	E	ABC transporter	COG3839
V1000062	F	UPF0207 protein	COG1896
V1000604	S	UPF0473 protein	COG3906
V1000326	J	threonyL-tRNA synthetase	COG0441
V1167440	G	glycoside hydrolase family 4	COG1486
V1001368	G	pts system	COG3444
V1851982	S	(ABC) transporter	COG0488
V1886532	T	protein tyrosine serine phosphatase	COG2365
V1036606	C	Component of the F(0) channel, it forms part of the peripheral stalk, linking F(1) to F(0) (By similarity)	COG0711
V1851967	K	Negative regulator of class I heat shock genes (grpE- dnaK-dnaJ and groELS operons). Prevents heat-shock induction of these operons (By similarity)	COG1420
V1297375	J	Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site (By similarity)	COG0199
V1298017	S	DNA-entry nuclease	12175
V1547338	O	Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter (By similarity)	COG0234
V1266037	M	Inherit from COG: Cell wall binding repeat 2-containing protein	COG2247
V1000541	T	protein tyrosine serine phosphatase	COG2365
V1464441	J	amino acids such as threonine, to avoid such errors, it has a posttransfer editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA-dependent manner (By similarity)	COG0525
V1363976	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins (By similarity)	COG0465
V1237186	S	NA	0XSPS
V1107920	S	NA	0Y8RQ
V1522724	E	aminopeptidase c	COG3579
V1590848	K	Required for a late step of 50S ribosomal subunit assembly. Has GTPase activity (By similarity)	COG1161
V1886965	K	transcriptional regulatory protein	COG0217
V1851978	G	ABC transporter	COG1653
V1448171	G	Catalyzes the interconversion of 2-phosphoglycerate and 3-phosphoglycerate (By similarity)	COG0588
V1339962	F	Nucleoside deoxyribosyltransferase	COG3613
V1000175	J	50S ribosomal protein l28	COG0227
V1046746	E	Metallopeptidase	COG2856
V1482513	L	Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone (By similarity)	COG0551
V1213480	L	Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage (By similarity)	COG0468
V1469296	J	30S ribosomal protein S2	COG0052
V1000842	C	it plays a direct role in the translocation of protons across the membrane (By similarity)	COG0356
V1269184	P	ABC transporter	COG0803
V1420559	F	carbamoyl-phosphate synthetase ammonia chain	COG0458
V1882887	S	Lysm domain protein	11U6T
V1000121	O	ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP (By similarity)	COG1219
V1069602	G	trehalose-6-phosphate hydrolase (EC 3.2.1.93)	COG0366
V1000138	S	Required for maturation of 30S ribosomal subunits (By similarity)	COG0779
V1595063	E	ABC transporter	COG3839
V1000304	G	Glycogen debranching enzyme	COG1523
V1607588	M	Inherit from COG: Cell wall binding repeat 2-containing protein	COG2247
V1044037	F	Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen (By similarity)	COG0504
V1149263	K	Transcriptional regulator	COG1733
V1420579	S	Metal Dependent Phosphohydrolase	COG1418
V1389769	G	hydrolase family 65, central catalytic	COG1554
V1297356	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)	COG0050
V1001477	S	NA	0YRPX
V1000009	J	Binds to the 23S rRNA (By similarity)	COG0200
V1006822	S	Phosphohydrolase	COG1078
V1852084	J	One of the early assembly proteins it binds 23S rRNA. One of the proteins that surrounds the polypeptide exit tunnel on the outside of the ribosome. Forms the main docking site for trigger factor binding to the ribosome (By similarity)	COG0089
V1000883	M	udp-glucose 4-epimerase	COG1087
V1000149	S	NA	11Q2H
V1541150	F	Nucleoside deoxyribosyltransferase	COG3613
V1503140	G	Major Facilitator	0ZWA1
V1340884	S	Membrane	11R75
V1214686	M	Inherit from COG: Cell wall binding repeat 2-containing protein	COG2247
V1006820	V	ABC transporter	COG1132
V1552804	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions (By similarity)	COG0459
V1482720	S	NA	11W9N
V1329806	S	NA	0Y0KX
V1503139	L	Helicase, RecD TraA family	COG0507
V1888216	P	pyridine nucleotide-disulfide oxidoreductase	COG0446
V1356383	P	ABC transporter, permease	COG3833
V1852111	M	Sulfatase	COG1368
V1000603	L	Could be a nuclease that resolves Holliday junction intermediates in genetic recombination (By similarity)	COG0816
V1886487	I	Hydroxymethylglutaryl-CoA synthase	COG3425
V1469298	G	General (non sugar-specific) component of the phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS). This major carbohydrate active-transport system catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. Enzyme I transfers the phosphoryl group from phosphoenolpyruvate (PEP) to the phosphoryl carrier protein (HPr) (By similarity)	COG1080
V1000641	G	Triose-phosphate isomerase	COG0149
V1000140	J	Catalyzes the attachment of proline to tRNA(Pro) in a two-step reaction proline is first activated by ATP to form Pro- AMP and then transferred to the acceptor end of tRNA(Pro). As ProRS can inadvertently accommodate and process non-cognate amino acids such as alanine and cysteine, to avoid such errors it has two additional distinct editing activities against alanine. One activity is designated as 'pretransfer' editing and involves the tRNA(Pro)-independent hydrolysis of activated Ala-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Ala-tRNA(Pro). The misacylated Cys- tRNA(Pro) is not edited by ProRS (By similarity)	COG0442
V1000834	L	ATP-dependent RNA helicase	COG0513
V1886614	L	it is required for DNA replication and normal SOS inducibility. RecF binds preferentially to single-stranded, linear DNA. It also seems to bind ATP (By similarity)	COG1195
V1547320	S	integral membrane protein	0XS1S
V1000307	E	glutamine synthetase	COG0174
V1000642	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	COG0148
V1482551	M	UTP-glucose-1-phosphate uridylyltransferase	COG1210
V1000499	J	Allows the formation of correctly charged Gln-tRNA(Gln) through the transamidation of misacylated Glu-tRNA(Gln) in organisms which lack glutaminyl-tRNA synthetase. The reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho-Glu-tRNA(Gln) (By similarity)	COG0154
V1852083	J	This is 1 of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance. In the 70S ribosome it contacts protein S13 of the 30S subunit (bridge B1b), connecting the 2 subunits	COG0094
V1552739	P	ABC transporter	COG0803
V1000637	O	Cleaves peptides in various proteins in a process that requires ATP hydrolysis. Has a chymotrypsin-like activity. Plays a major role in the degradation of misfolded proteins (By similarity)	COG0740
V1268476	S	Cbs domain protein	COG0517
V1364188	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)	COG0055
V1000529	S	TIGR02206 family	11T9J
V1886303	J	Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation (By similarity)	COG0143
V1886400	J	30S ribosomal protein S9	COG0103
V1000881	E	amino acid	COG1113
V1879897	C	L-lactate dehydrogenase	COG0039
V1000180	F	permease	COG2233
V1046767	L	dna polymerase I	COG0749
