Gene	KEGG_module_number	Annotation
V1458477	M00178	Ribosome, bacteria
V1705042	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1016006	M00179	Ribosome, archaea
V1501533	M00178	Ribosome, bacteria
V1484087	M00335	Sec (secretion) system
V1239604	M00183	RNA polymerase, bacteria
V1436832	M00346	Formaldehyde assimilation, serine pathway
V1237432	M00164	ATP synthase
V1145239	M00179	Ribosome, archaea
V1239571	M00179	Ribosome, archaea
V1074483	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1238560	M00178	Ribosome, bacteria
V1366835	M00179	Ribosome, archaea
V1139467	M00178	Ribosome, bacteria
V1006265	M00178	Ribosome, bacteria
V1429636	M00256	Cell division transport system
V1012447	M00179	Ribosome, archaea
V1054279	M00239	Peptides/nickel transport system
V1483435	M00164	ATP synthase
V1036735	M00183	RNA polymerase, bacteria
V1618260	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036111	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1498668	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1553805	M00260	DNA polymerase III complex, bacteria
V1483059	M00246	Nickel transport system
V1484175	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036861	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1883760	M00183	RNA polymerase, bacteria
V1724279	M00197	Putative fructooligosaccharide transport system
V1137772	M00178	Ribosome, bacteria
V1009642	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1496507	M00178	Ribosome, bacteria
V1036976	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1445140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1012312	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1017600	M00179	Ribosome, archaea
V1466250	M00164	ATP synthase
V1445299	M00239	Peptides/nickel transport system
V1368264	M00197	Putative fructooligosaccharide transport system
V1574858	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000642	M00346	Formaldehyde assimilation, serine pathway
V1883469	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1266166	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1013402	M00239	Peptides/nickel transport system
V1578714	M00179	Ribosome, archaea
V1421267	M00179	Ribosome, archaea
V1014914	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1445191	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1194354	M00179	Ribosome, archaea
V1036258	M00207	Putative multiple sugar transport system
V1172076	M00206	Cellobiose transport system
V1317705	M00164	ATP synthase
V1043061	M00164	ATP synthase
V1445304	M00183	RNA polymerase, bacteria
V1106704	M00179	Ribosome, archaea
V1465337	M00197	Putative fructooligosaccharide transport system
V1402788	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1301297	M00179	Ribosome, archaea
V1162256	M00179	Ribosome, archaea
V1498486	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1301829	M00178	Ribosome, bacteria
V1137315	M00197	Putative fructooligosaccharide transport system
V1484107	M00179	Ribosome, archaea
V1014547	M00178	Ribosome, bacteria
V1013881	M00002	Glycolysis, core module involving three-carbon compounds
V1237649	M00244	Putative zinc/manganese transport system
V1618422	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1216166	M00178	Ribosome, bacteria
V1383919	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1268448	M00179	Ribosome, archaea
V1035999	M00164	ATP synthase
V1036882	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1440639	M00335	Sec (secretion) system
V1302192	M00206	Cellobiose transport system
V1705008	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036872	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1445347	M00183	RNA polymerase, bacteria
V1013907	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1010393	M00346	Formaldehyde assimilation, serine pathway
V1245245	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1414104	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1012542	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1013108	M00239	Peptides/nickel transport system
V1215963	M00164	ATP synthase
V1368901	M00197	Putative fructooligosaccharide transport system
V1137087	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1013351	M00216	Multiple sugar transport system
V1013640	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1302492	M00335	Sec (secretion) system
V1036198	M00239	Peptides/nickel transport system
V1000004	M00183	RNA polymerase, bacteria
V1265555	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1880393	M00239	Peptides/nickel transport system
V1295074	M00207	Putative multiple sugar transport system
V1006235	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1009680	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1195544	M00335	Sec (secretion) system
V1613065	M00207	Putative multiple sugar transport system
V1834890	M00238	D-Methionine transport system
V1885656	M00179	Ribosome, archaea
V1436825	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1215636	M00206	Cellobiose transport system
V1036333	M00239	Peptides/nickel transport system
V1265160	M00335	Sec (secretion) system
V1009637	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1365775	M00197	Putative fructooligosaccharide transport system
V1265566	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1395415	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1016651	M00164	ATP synthase
V1216110	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1705011	M00164	ATP synthase
V1181333	M00002	Glycolysis, core module involving three-carbon compounds
V1368877	M00197	Putative fructooligosaccharide transport system
V1302379	M00335	Sec (secretion) system
V1200892	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1137180	M00276	PTS system, mannose-specific II component
V1375599	M00178	Ribosome, bacteria
V1553774	M00239	Peptides/nickel transport system
V1238100	M00346	Formaldehyde assimilation, serine pathway
V1013972	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1482530	M00178	Ribosome, bacteria
V1617969	M00178	Ribosome, bacteria
V1034175	M00197	Putative fructooligosaccharide transport system
V1445274	M00179	Ribosome, archaea
V1036235	M00283	PTS system, ascorbate-specific II component
V1116061	M00238	D-Methionine transport system
V1011660	M00183	RNA polymerase, bacteria
V1145548	M00178	Ribosome, bacteria
V1467358	M00179	Ribosome, archaea
V1467946	M00197	Putative fructooligosaccharide transport system
V1036776	M00260	DNA polymerase III complex, bacteria
V1330185	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1597715	M00178	Ribosome, bacteria
V1704981	M00207	Putative multiple sugar transport system
V1036476	M00178	Ribosome, bacteria
V1383368	M00179	Ribosome, archaea
V1036434	M00207	Putative multiple sugar transport system
V1009687	M00019	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine
V1200583	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1011153	M00086	beta-Oxidation, acyl-CoA synthesis
V1506867	M00236	Putative polar amino acid transport system
V1008406	M00239	Peptides/nickel transport system
V1266129	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1466243	M00188	NitT/TauT family transport system
V1036285	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1887168	M00179	Ribosome, archaea
V1190729	M00178	Ribosome, bacteria
V1365218	M00178	Ribosome, bacteria
V1158659	M00115	NAD biosynthesis, aspartate => NAD
V1499253	M00346	Formaldehyde assimilation, serine pathway
V1574554	M00164	ATP synthase
V1185257	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1070407	M00197	Putative fructooligosaccharide transport system
V1032059	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1484295	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1198632	M00238	D-Methionine transport system
V1819280	M00258	Putative ABC transport system
V1395623	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036489	M00178	Ribosome, bacteria
V1163160	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1554100	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1409814	M00026	Histidine biosynthesis, PRPP => histidine
V1104365	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1427414	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1151363	M00254	ABC-2 type transport system
V1482616	M00197	Putative fructooligosaccharide transport system
V1002118	M00179	Ribosome, archaea
V1036156	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1346399	M00178	Ribosome, bacteria
V1154539	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1141150	M00346	Formaldehyde assimilation, serine pathway
V1467908	M00335	Sec (secretion) system
V1237403	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1239598	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1032247	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1000639	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1016649	M00164	ATP synthase
V1155213	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1458517	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1012641	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1201697	M00183	RNA polymerase, bacteria
V1139691	M00335	Sec (secretion) system
V1579718	M00178	Ribosome, bacteria
V1356108	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1465093	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1524496	M00179	Ribosome, archaea
V1334810	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1006418	M00335	Sec (secretion) system
V1620747	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1013189	M00260	DNA polymerase III complex, bacteria
V1201948	M00374	Dicarboxylate-hydroxybutyrate cycle
V1482831	M00260	DNA polymerase III complex, bacteria
V1445801	M00239	Peptides/nickel transport system
V1016547	M00179	Ribosome, archaea
V1036407	M00188	NitT/TauT family transport system
V1036812	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1110058	M00179	Ribosome, archaea
V1009646	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1723096	M00244	Putative zinc/manganese transport system
V1140670	M00164	ATP synthase
V1049010	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1445776	M00179	Ribosome, archaea
V1420739	M00083	Fatty acid biosynthesis, elongation
V1606941	M00179	Ribosome, archaea
V1171477	M00178	Ribosome, bacteria
V1050902	M00178	Ribosome, bacteria
V1069749	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1074009	M00239	Peptides/nickel transport system
V1488193	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1173147	M00178	Ribosome, bacteria
V1501735	M00179	Ribosome, archaea
V1238902	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1295060	M00238	D-Methionine transport system
V1577853	M00239	Peptides/nickel transport system
V1043485	M00179	Ribosome, archaea
V1806864	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1009594	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1182165	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1237442	M00335	Sec (secretion) system
V1445275	M00178	Ribosome, bacteria
V1036503	M00283	PTS system, ascorbate-specific II component
V1445277	M00179	Ribosome, archaea
V1462237	M00179	Ribosome, archaea
V1430296	M00179	Ribosome, archaea
V1445168	M00164	ATP synthase
V1395763	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1019516	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1464364	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1019971	M00178	Ribosome, bacteria
V1401343	M00237	Branched-chain amino acid transport system
V1080487	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1237393	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036540	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1119368	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1073305	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1020208	M00178	Ribosome, bacteria
V1044231	M00236	Putative polar amino acid transport system
V1139685	M00178	Ribosome, bacteria
V1377349	M00178	Ribosome, bacteria
V1006051	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1238151	M00178	Ribosome, bacteria
V1016668	M00179	Ribosome, archaea
V1819260	M00375	Hydroxypropionate-hydroxybutylate cycle
V1737048	M00239	Peptides/nickel transport system
V1383890	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1038267	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1237553	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1198535	M00188	NitT/TauT family transport system
V1302682	M00164	ATP synthase
V1216250	M00083	Fatty acid biosynthesis, elongation
V1723075	M00260	DNA polymerase III complex, bacteria
V1723111	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1819244	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1098700	M00002	Glycolysis, core module involving three-carbon compounds
V1239644	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1302381	M00238	D-Methionine transport system
V1195492	M00335	Sec (secretion) system
V1111803	M00179	Ribosome, archaea
V1603143	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1331208	M00239	Peptides/nickel transport system
V1883636	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1008385	M00002	Glycolysis, core module involving three-carbon compounds
V1435544	M00179	Ribosome, archaea
V1105585	M00178	Ribosome, bacteria
V1704873	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1484171	M00086	beta-Oxidation, acyl-CoA synthesis
V1155388	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1587451	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1576144	M00335	Sec (secretion) system
V1036527	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1267280	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1301320	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1036195	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1003476	M00179	Ribosome, archaea
V1036523	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1014559	M00179	Ribosome, archaea
V1383880	M00183	RNA polymerase, bacteria
V1237230	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1267417	M00179	Ribosome, archaea
V1384199	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1137106	M00256	Cell division transport system
V1445631	M00183	RNA polymerase, bacteria
V1465433	M00335	Sec (secretion) system
V1036831	M00335	Sec (secretion) system
V1036422	M00086	beta-Oxidation, acyl-CoA synthesis
V1445232	M00086	beta-Oxidation, acyl-CoA synthesis
V1436794	M00197	Putative fructooligosaccharide transport system
V1232468	M00164	ATP synthase
V1007247	M00207	Putative multiple sugar transport system
V1198654	M00216	Multiple sugar transport system
V1010846	M00221	Putative simple sugar transport system
V1881744	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1431607	M00178	Ribosome, bacteria
V1430078	M00083	Fatty acid biosynthesis, elongation
V1099218	M00002	Glycolysis, core module involving three-carbon compounds
V1483102	M00183	RNA polymerase, bacteria
V1196726	M00164	ATP synthase
V1347985	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1237381	M00183	RNA polymerase, bacteria
V1036286	M00086	beta-Oxidation, acyl-CoA synthesis
V1526569	M00183	RNA polymerase, bacteria
V1198633	M00179	Ribosome, archaea
V1038311	M00183	RNA polymerase, bacteria
V1159188	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1468004	M00179	Ribosome, archaea
V1357039	M00178	Ribosome, bacteria
V1364884	M00179	Ribosome, archaea
V1009679	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1368635	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1009643	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1036249	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1191066	M00376	3-Hydroxypropionate bi-cycle
V1432258	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1513969	M00258	Putative ABC transport system
V1723567	M00179	Ribosome, archaea
V1364773	M00164	ATP synthase
V1108928	M00164	ATP synthase
V1158656	M00164	ATP synthase
V1006109	M00183	RNA polymerase, bacteria
V1445273	M00239	Peptides/nickel transport system
V1482476	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036090	M00374	Dicarboxylate-hydroxybutyrate cycle
V1566473	M00178	Ribosome, bacteria
V1312712	M00179	Ribosome, archaea
V1215300	M00179	Ribosome, archaea
V1550787	M00179	Ribosome, archaea
V1216138	M00239	Peptides/nickel transport system
V1346958	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1465036	M00033	Ectoine biosynthesis, aspartate => ectoine
V1239710	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1018651	M00164	ATP synthase
V1196192	M00179	Ribosome, archaea
V1302299	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1445940	M00083	Fatty acid biosynthesis, elongation
V1036423	M00119	Pantothenate biosynthesis, valine/L-aspartate => pantothenate
V1554065	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1724719	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1038265	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1594806	M00222	Phosphate transport system
V1301970	M00197	Putative fructooligosaccharide transport system
V1036230	M00239	Peptides/nickel transport system
V1383899	M00188	NitT/TauT family transport system
V1241355	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1320371	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1104056	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1018180	M00179	Ribosome, archaea
V1237446	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1006020	M00179	Ribosome, archaea
V1484621	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1237322	M00048	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP
V1464698	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1881520	M00222	Phosphate transport system
V1550762	M00179	Ribosome, archaea
V1009689	M00001	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate
V1265195	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1139605	M00179	Ribosome, archaea
V1077498	M00179	Ribosome, archaea
V1186540	M00239	Peptides/nickel transport system
V1303268	M00197	Putative fructooligosaccharide transport system
V1554055	M00164	ATP synthase
V1069332	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1335052	M00025	Tyrosine biosynthesis, chorismate => tyrosine
V1367803	M00178	Ribosome, bacteria
V1239768	M00244	Putative zinc/manganese transport system
V1302236	M00239	Peptides/nickel transport system
V1370956	M00206	Cellobiose transport system
V1151727	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1013603	M00239	Peptides/nickel transport system
V1400633	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
V1446413	M00207	Putative multiple sugar transport system
V1394806	M00083	Fatty acid biosynthesis, elongation
V1083362	M00002	Glycolysis, core module involving three-carbon compounds
V1522419	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1313175	M00346	Formaldehyde assimilation, serine pathway
V1430275	M00164	ATP synthase
V1603775	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000080	M00178	Ribosome, bacteria
V1036919	M00238	D-Methionine transport system
V1000018	M00179	Ribosome, archaea
V1036273	M00260	DNA polymerase III complex, bacteria
