gene	geneProduct
V1382261	RlpA-like protein precursor
V1200513	Rod shape-determining protein MreB
V1066927	Pyruvate%2C phosphate dikinase
V1200633	Phosphate-binding protein PstS 1 precursor
V1065515	preprotein translocase subunit SecA
V1067450	30S ribosomal protein S20
V1065517	Distal rod protein
V1067921	Asparagine--tRNA ligase
V1010293	50S ribosomal protein L20
V1110058	30S ribosomal protein S2
V1102799	Oligopeptide-binding protein AmiA precursor
V1006746	transport protein TonB
V1386220	Glutamine synthetase
V1421911	hypothetical protein
V1065347	Translation initiation factor IF-3
V1012211	50S ribosomal protein L25
V1069093	Putative aldehyde dehydrogenase AldA
V1014561	Translation initiation factor IF-1
V1067576	putative ATP synthase YscN
V1065938	Helix-destabilizing protein
V1065544	putative PEP-CTERM system TPR-repeat lipoprotein
V1555046	Translation initiation factor IF-1
V1103096	hypothetical protein
V1362785	maltose ABC transporter periplasmic protein
V1065935	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1201511	hypothetical protein
V1053762	hypothetical protein
V1290770	adaptor protein
V1067111	Macrolide export ATP-binding/permease protein MacB
V1067066	putative diguanylate cyclase YedQ
V1065313	Chemotaxis protein PomA
V1464364	Glyceraldehyde-3-phosphate dehydrogenase
V1334911	30S ribosomal protein S2
V1066921	Stage 0 sporulation protein KE
V1006672	50S ribosomal protein L9
V1065939	30S ribosomal protein S6
V1067560	Triosephosphate isomerase
V1068287	serine/threonine protein kinase
V1069966	50S ribosomal protein L25
V1105638	Trigger factor
V1201506	Putative flagellin YvzB
V1141223	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1065336	Bifunctional xylanase/deacetylase precursor
V1065349	50S ribosomal protein L20
V1065363	Chemotaxis protein methyltransferase
V1065446	50S ribosomal protein L19
V1058847	Transposase DDE domain protein
V1181936	Formate acetyltransferase
V1068284	Thioredoxin reductase
V1015704	Formate acetyltransferase 1
V1145270	type 2 lantibiotic biosynthesis protein LanM
V1194993	Putative endo-beta-N-acetylglucosaminidase precursor
V1065326	Chemotaxis protein CheA
V1065325	Chemotaxis response regulator protein-glutamate methylesterase
V1065374	dihydroxyacetone kinase
V1067063	D-lactate dehydrogenase
V1067072	Lysine--tRNA ligase
V1050217	Ferritin
V1067915	Aminopeptidase C
V1201536	hypothetical protein
V1056640	cobalt transporter ATP-binding subunit
V1066150	Serine--tRNA ligase
V1068449	Methyl-accepting chemotaxis protein 4
V1386354	Distal rod protein
V1067037	Alcohol dehydrogenase 1
V1065316	Flagellar motor switch protein FliM
V1386621	DegV domain-containing protein
V1380468	Manganese transport regulator
V1265517	Trehalose import ATP-binding protein SugC
V1723757	50S ribosomal protein L21
V1463773	hypothetical protein
V1140341	Fructose-bisphosphate aldolase
V1008255	Vegetative protein 209
V1145464	hypothetical protein
V1393615	hypothetical protein
V1374204	Maltose phosphorylase
V1200373	sn-glycerol-3-phosphate import ATP-binding protein UgpC
V1067905	Acetate kinase
V1464212	hypothetical protein
V1065314	Outer membrane protein OmpAb
V1547417	Putative endo-beta-N-acetylglucosaminidase precursor
V1065358	Polyribonucleotide nucleotidyltransferase
V1070114	CRISPR-associated endonuclease Cas9
V1190854	Methyl-accepting chemotaxis protein 4
V1239069	Helix-destabilizing protein
V1190863	hypothetical protein
V1066657	Flagellar protein FliS
V1065353	Translation initiation factor IF-2
V1054648	Group II intron-encoded protein LtrA
V1067578	hypothetical protein
V1009368	3-oxoacyl-[acyl-carrier-protein] synthase 2
V1141150	Enolase
V1065583	3'-5' exoribonuclease YhaM
V1585494	hypothetical protein
V1103115	Cyclodextrin-binding protein precursor
V1017113	DNA-binding protein HRm
V1200638	Chemotaxis protein CheY
V1365729	LPXTG cell wall anchor domain protein
V1273194	Phase 1-I flagellin
V1010292	Translation initiation factor IF-3
V1344990	hypothetical protein
V1295076	Pyruvate%2C phosphate dikinase
V1065466	Glutamine--tRNA ligase
V1065922	F-ATPase epsilon subunit
V1295046	Maltose operon transcriptional repressor
V1068298	Chaperone protein YajL
V1066616	Phosphoglucomutase
V1385920	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
V1067462	Ribonuclease J 1
V1065319	flagellar biosynthetic protein FliO
V1067575	Low calcium response locus protein KC
V1065469	hypothetical protein
V1066614	EIIAB-Man
V1518214	Ribosome hibernation promoting factor
V1065924	F-type ATPase subunit delta
V1066659	flagellar protein FlaG
V1065504	hypothetical protein
V1016072	DNA replication initiation protein gpA
V1175702	hypothetical protein
V1065332	hypothetical protein
V1069715	Sugar diacid regulator
V1065550	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1015220	30S ribosomal protein S2
V1068446	6-pyruvoyl tetrahydropterin synthase-related domain protein
V1013795	Nucleoside triphosphate pyrophosphohydrolase
V1065953	DUF based on E. rectale Gene description
V1111738	co-chaperonin GroES
V1036256	Maltodextrin-binding protein
V1169904	Phosphate-binding protein PstS 1 precursor
V1067902	Phenylalanine--tRNA ligase beta subunit
V1007076	Maltose-binding periplasmic proteins/domains
V1018397	30S ribosomal protein S1
V1065579	30S ribosomal protein S4
V1067947	Cyclic di-GMP phosphodiesterase response regulator RpfG
V1067468	ATP-dependent Clp protease ATP-binding subunit ClpC
V1066650	Vegetative protein 300
V1114426	hypothetical protein
V1015187	F-ATPase gamma subunit
V1409431	30S ribosomal protein S4
V1011530	DNA-directed RNA polymerase subunit alpha
V1065926	F-ATPase subunit 6
V1139691	preprotein translocase subunit SecY
V1070305	Beta-phosphoglucomutase
V1201557	hypothetical protein
V1561223	hypothetical protein
V1068934	Uridine phosphorylase
V1066932	Glycine--tRNA ligase
V1194938	hypothetical protein
V1121000	Elongation factor G
V1065463	Arginine--tRNA ligase
V1806808	Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
V1065324	putative glycosyltransferase
V1011839	50S ribosomal protein L10
V1065383	Phosphopantetheine adenylyltransferase
V1066662	Hook-filament junction protein
V1464025	DUF based on E. rectale Gene description
V1079387	Flagellar biosynthetic protein FliP precursor
V1068958	Pyruvate-flavodoxin oxidoreductase
V1065945	hypothetical protein
V1065338	Uridylate kinase
V1268246	cell division protein MraZ
V1067454	Heat shock protein 70
V1013652	hypothetical protein
V1020247	50S ribosomal protein L31 type B
V1583622	Translation initiation factor IF-3
V1066618	Phosphate transport system permease protein PstA
V1067110	hypothetical protein
V1066919	Nicotinate phosphoribosyltransferase pncB2
V1427874	hypothetical protein
V1394807	Elongation factor Tu
V1105335	Ribonuclease Y
V1066937	hypothetical protein
V1051284	Phosphocarrier protein HPr
V1065961	Chromosomal replication initiator protein DnaA
V1008385	Pyruvate kinase
V1070304	Oligo-1%2C6-glucosidase 1
V1065339	Vegetative protein 12B
V1068959	putative ABC transporter ATP-binding protein YheS
V1011087	Heat shock protein 70
V1066186	Aminopeptidase C
V1010263	putative protein involved in outer membrane biogenesis
V1065538	Ferrous iron transport protein A
V1203292	CarD-like/TRCF domain protein
V1568680	YcfA-like protein
V1066138	FeS cluster assembly protein SufB
V1068970	Ribosomal RNA small subunit methyltransferase H
V1017115	Triosephosphate isomerase
V1152336	hypothetical protein
V1011840	50S ribosomal protein L1
V1345614	NADP-dependent isopropanol dehydrogenase
V1386097	ATP-dependent zinc metalloprotease FtsH
V1014360	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1464834	Formate acetyltransferase
V1103275	Pyridoxamine 5'-phosphate oxidase
V1400258	Pyruvate kinase I
V1065581	hypothetical protein
V1066652	50S ribosomal protein L11
V1583003	B-type flagellin
V1067451	Elongation factor 4
V1066151	bifunctional preprotein translocase subunit SecD/SecF
V1067075	Spore cortex-lytic enzyme precursor
V1068933	glycine radical enzyme%2C YjjI family
V1123844	cell division protein GpsB
V1066615	hypothetical protein
V1139605	Vegetative protein 209
V1068445	putative integral membrane protein
V1362379	hypothetical protein
V1201875	Methyl-accepting chemotaxis protein McpC
V1009110	hypothetical protein
V1183137	flagellar MS-ring protein
V1067102	Isoleucine--tRNA ligase
V1516671	50S ribosomal protein L31 type B
V1036333	Stage 0 sporulation protein KA
V1065943	hypothetical protein
V1067043	29 kDa protein
V1111146	hypothetical protein
V1065451	Phosphate acyltransferase
V1137315	Maltose-binding periplasmic proteins/domains
V1752456	putative ABC transporter ATP-binding protein YheS
V1505538	Trehalose import ATP-binding protein SugC
V1506464	Elongation factor Tu
V1015188	ATP synthase subunit beta
V1065925	F-type ATPase subunit b
V1194966	P-type conjugative transfer ATPase TrbB
V1067556	Cysteine--tRNA ligase
V1016074	capsid protein
V1067564	Ribonuclease R
V1013966	Pyridoxamine 5'-phosphate oxidase
V1006747	protein TolR
V1436495	co-chaperonin GroES
V1200931	50S ribosomal protein L16
V1140472	50S ribosomal protein L11
V1049300	50S ribosomal protein L21
V1687090	preprotein translocase subunit SecY
V1594748	hypothetical protein
V1146440	DNA-binding protein HU
V1110345	PTS system maltose- and glucose-specific EIICB component
V1139904	Alcohol dehydrogenase 1
V1065485	Transcription-repair-coupling factor
V1018156	Group II intron-encoded protein LtrA
V1443214	50S ribosomal protein L28
V1068114	Type III pantothenate kinase
V1362577	Penicillin-binding protein 1A
V1008714	1%2C4-alpha-glucan branching enzyme GlgB
V1065574	50S ribosomal protein L15
V1341888	flagellar capping protein
V1066612	hypothetical protein
V1514797	Glycine reductase complex component B subunits alpha and beta
V1265314	Elongation factor Tu
V1065962	DNA polymerase III subunit beta
V1366714	Polyribonucleotide nucleotidyltransferase
V1067089	Diacylglycerol kinase
V1065430	Leucine--tRNA ligase
V1066619	Phosphate transport system permease protein PstC
V1014080	Elongation factor G
V1066178	putative diguanylate cyclase YedQ
V1066644	putative integral membrane protein
V1066653	hypothetical protein
V1009625	preprotein translocase subunit YajC
V1181275	Adhesin YadA precursor
V1067094	Excinuclease ABC subunit C
V1052940	hypothetical protein
V1884213	Pyruvate-flavodoxin oxidoreductase
V1371652	hypothetical protein
V1006794	hypothetical protein
V1290782	Putative endo-beta-N-acetylglucosaminidase precursor
V1070848	putative NADH oxidase
V1066631	Uracil phosphoribosyltransferase
V1010320	putative FAD-linked oxidoreductase
V1066143	Fatty acid-binding protein
V1195345	hypothetical protein
V1411137	Flavodoxin
V1065560	Ribosomal RNA large subunit methyltransferase I
V1594957	hypothetical protein
V1465337	Maltose-binding periplasmic proteins/domains
V1067443	D-alanine--poly(phosphoribitol) ligase subunit 1
V1265464	hypothetical protein
V1103125	Cdk activating kinase (CAK)/RNA polymerase II transcription initiation/nucleotide excision repair factor TFIIH/TFIIK%2C cyclin H subunit
V1066152	Trigger factor
V1705123	hypothetical protein
V1010288	hypothetical protein
V1065933	Replicative DNA helicase
V1248752	Retron-type reverse transcriptase
V1411952	DNA-binding protein HU
V1440257	Cell division protein SepF
V1243552	hypothetical protein
V1067076	Glucose-6-phosphate isomerase
V1723592	30S ribosomal protein S16
V1465693	Trigger factor
V1201792	putative HTH-type transcriptional regulator YdfH
V1011471	Purine nucleoside receptor A
V1380516	hypothetical protein
V1067920	ATP-dependent DNA helicase PcrA
V1010034	Flavodoxin
V1194939	SagB-type dehydrogenase domain protein
V1068490	C4-dicarboxylate anaerobic carrier
V1139748	Glycine reductase complex component B subunit gamma
V1068125	GTP pyrophosphokinase
V1017148	hypothetical protein
V1065545	Putative aminotransferase/MSMEI_6121
V1067572	Flagellar basal body rod protein FlgB
V1554695	Thioredoxin-1
V1065527	Glucose-1-phosphate thymidylyltransferase
V1068296	ATP-dependent Clp protease ATP-binding subunit ClpX
V1200297	50S ribosomal protein L10
V1037687	Stress protein H5
V1066617	Phosphate import ATP-binding protein PstB 3
V1066916	hypothetical protein
V1009346	protoporphyrinogen oxidase
V1110656	PhoU-like phosphate uptake regulator
V1142964	30S ribosomal protein S6
V1013898	co-chaperonin GroES
V1010450	Maltose transport system permease protein MalF
V1167759	Pyruvate kinase
V1007262	R3H domain protein
V1065530	Teichoic acids export ATP-binding protein TagH
V1011929	putative PEP-CTERM system TPR-repeat lipoprotein
V1065437	Adenylosuccinate synthetase
V1169296	Putative septation protein SpoVG
V1265304	Maltodextrin phosphorylase
V1065322	Flagellar biosynthesis protein FlhA
V1395203	Putative flagellin YvzB
V1238067	50S ribosomal protein L5
V1036379	1%2C4-alpha-glucan branching enzyme GlgB
V1065384	HrpE/YscL/FliH and V-type ATPase subunit E
V1037047	Trigger factor
V1153964	Acyl-CoA dehydrogenase%2C short-chain specific
V1068488	Sigma-A
V1687755	30S ribosomal protein S10
V1009617	50S ribosomal protein L33 2
V1065380	Ribosomal protein S12 methylthiotransferase RimO
V1058180	hypothetical protein
V1066148	Tyrosine phosphorylated protein A
V1067113	YibE/F-like protein
V1015150	Vegetative protein 19
V1364027	maltose ABC transporter periplasmic protein
V1108326	Maltodextrin phosphorylase
V1183674	tol-pal system protein YbgF
V1157905	Inner membrane protein YjiY
V1017738	Ribonuclease Y
V1016073	minor spike protein
V1068931	Galactose/methyl galactoside import ATP-binding protein MglA
V1140477	putative PEP-CTERM system TPR-repeat lipoprotein
V1194991	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
V1265299	hypothetical protein
V1065917	Recombination protein RecR
V1068127	Histidine--tRNA ligase
V1530479	Purine nucleoside receptor A
V1040344	Formate acetyltransferase
V1141199	Phosphate transport system permease protein PstC
V1239784	50S ribosomal protein L7/L12
V1066923	Stage 0 sporulation protein KC
V1014991	putative RNA-binding protein%2C contains TRAM domain
V1110253	Ribosome maturation factor RimP
V1138859	putative protein containing caspase domain protein
V1067467	Guanine/hypoxanthine permease PbuG
V1007951	Elongation factor Ts
V1065366	(Dimethylallyl)adenosine tRNA methylthiotransferase MiaB
V1006798	High temperature protein G
V1011382	hypothetical protein
V1068922	Phosphoglucomutase
V1068291	NADPH azoreductase
V1201720	hypothetical protein
V1230019	hypothetical protein
V1141566	hypothetical protein
V1385921	Cyclic di-GMP phosphodiesterase response regulator RpfG
V1012038	Pullulanase precursor
V1194947	hypothetical protein
V1068926	GTP-binding protein HflX
V1194940	Fe(3+) ions import ATP-binding protein FbpC
V1065486	Cyclic di-GMP phosphodiesterase response regulator RpfG
V1068478	Serine/threonine phosphatase stp
V1387633	cell division protein FtsL
V1603001	repeat
V1065467	hypothetical protein
V1067446	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
V1348573	30S ribosomal protein S5
V1200503	Toxin B
V1232071	Modification methylase VspI
V1065526	dTDP-glucose 4%2C6-dehydratase
V1008256	Elongation factor Ts
V1388685	Cold shock-like protein
V1016650	F-type ATPase subunit b
V1065569	50S ribosomal protein L24
V1068128	Aspartate--tRNA ligase
V1568540	hypothetical protein
V1010067	ATP synthase subunit alpha%2C sodium ion specific
V1012671	V-type sodium pump subunit B
V1011090	Putative peptidyl-prolyl cis-trans isomerase Cbf2 precursor
V1265661	DNA protection during starvation protein
V1009391	PPIC-type PPIASE domain protein
V1065331	Sigma-28
V1139410	Aldehyde-alcohol dehydrogenase
V1736881	hypothetical protein
V1067099	6-phosphofructokinase
V1065477	hypothetical protein
V1068447	hypothetical protein
V1301559	hypothetical protein
V1017114	preprotein translocase%2C SecG subunit
V1090504	hypothetical protein
V1068960	Cell division protein FtsA
V1036253	Cell division protein FtsZ
V1065435	Argininosuccinate synthase
V1065449	Chromosome partition protein Smc
V1267333	putative monoacyl phosphatidylinositol tetramannoside-binding protein LpqW precursor
V1108928	ATP synthase subunit beta%2C sodium ion specific
V1006674	Transcriptional activator protein CopR
V1067082	Methionine--tRNA ligase
V1065920	Cytosol non-specific dipeptidase
V1065552	Arginine deiminase
V1140895	hypothetical protein
V1612079	Translation initiation factor IF-2
V1015400	hypothetical protein
V1054701	hypothetical protein
V1078402	Guanylate kinase
V1553968	hypothetical protein
V1065572	30S ribosomal protein S5
V1012527	Enolase
V1190266	flagellar capping protein
V1109127	Alcohol dehydrogenase 1
V1065424	putative ABC transporter ATP-binding protein YheS
V1066197	Carbon starvation protein A
V1065416	Tetratricopeptide repeat
V1499584	DNA-binding protein HU
V1011667	hypothetical protein
V1067441	D-alanyl-lipoteichoic acid biosynthesis protein DltB
V1379977	hypothetical protein
V1386569	Uridine phosphorylase
V1367059	Triosephosphate isomerase
V1067447	Na/Pi-cotransporter II-related protein
V1066926	Oligoendopeptidase F%2C plasmid
V1687756	preprotein translocase subunit SecY
V1018135	Helix-destabilizing protein
V1065578	hypothetical protein
V1068962	DNA polymerase I
V1358470	Formate acetyltransferase 1
V1066651	50S ribosomal protein L1
V1011836	DNA-directed RNA polymerase subunit beta'
V1430066	hypothetical protein
V1145959	Formate acetyltransferase 1
V1011271	putative transcriptional regulatory protein/MSMEI_2866
V1007469	DNA gyrase subunit B
V1422495	Phosphocarrier protein HPr
V1078401	Putative sporulation-specific glycosylase YdhD
V1464524	Triosephosphate isomerase
V1386520	6-pyruvoyl tetrahydropterin synthase-related domain protein
V1065952	hypothetical protein
V1009608	hypothetical protein
V1201637	Pyruvate-flavodoxin oxidoreductase
V1065575	preprotein translocase subunit SecY
V1827939	Methylmalonyl-CoA carboxyltransferase 5S subunit
V1068292	Phosphate acetyltransferase
V1006749	colicin uptake protein TolQ
V1013130	C4-dicarboxylate anaerobic carrier
V1065562	50S ribosomal protein L4
V1140503	50S ribosomal protein L21
V1016060	Malate dehydrogenase
V1144908	Heat shock protein 70-2
V1067444	L-glutamyl-[BtrI acyl-carrier protein] decarboxylase
V1065461	hypothetical protein
V1393911	hypothetical protein
V1290730	putative glycosyltransferase EpsJ
V1268248	hypothetical protein
V1197037	hypothetical protein
V1015469	Electron transfer flavoprotein large subunit
V1006685	Chaperone protein ClpB 1
V1036477	DNA-directed RNA polymerase subunit alpha
V1007480	hypothetical protein
V1008252	SusD family protein
V1067054	hypothetical protein
V1139606	Elongation factor Ts
V1016891	Helix-destabilizing protein
V1007943	Polyphosphate glucokinase
V1270054	Uracil transporter
V1154272	putative PEP-CTERM system TPR-repeat lipoprotein
V1200428	Vegetative protein 296
V1068443	1-deoxy-D-xylulose-5-phosphate synthase
V1032060	Transaldolase
V1065401	Penicillin-binding protein A
V1065444	GTP-binding protein EngA
V1008216	Stress protein H5
V1171010	50S ribosomal protein L9
V1007219	30S ribosomal protein S20
V1498789	hypothetical protein
V1008253	50S ribosomal protein L13
V1018179	50S ribosomal protein L3
V1102328	Vegetative protein 209
V1593144	Putative endo-beta-N-acetylglucosaminidase precursor
V1007473	Glycogen accumulation regulator GarA
V1065333	hypothetical protein
V1070321	hypothetical protein
V1070306	Replication-associated recombination protein A
V1138869	Metalloregulation DNA-binding stress protein
V1068123	Inosine-5'-monophosphate dehydrogenase
V1067557	Putative TrmH family tRNA/rRNA methyltransferase
V1109176	ATP synthase subunit alpha
V1067040	Magnesium transporter MgtE
V1108186	Cold shock protein CspC
V1009387	preprotein translocase subunit SecA
V1103554	Glyceraldehyde-3-phosphate dehydrogenase
V1065423	hypothetical protein
V1011041	ATP synthase subunit beta%2C sodium ion specific
V1065442	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1065548	putative glycosyltransferase EpsJ
V1068489	DNA primase
V1613276	hypothetical protein
V1010069	ATP synthase subunit beta%2C sodium ion specific
V1065415	PhoH-like protein
V1183335	hypothetical protein
V1345236	DNA-binding protein HB1
V1065327	Chemotaxis protein CheW
V1109182	50S ribosomal protein L13
V1020162	50S ribosomal protein L29
V1296626	sporulation protein YtfJ
V1109183	hypothetical protein
V1065513	Methionine aminopeptidase
V1007426	Putative aliphatic sulfonates-binding protein precursor
V1012508	Leucine-%2C isoleucine-%2C valine-%2C threonine-%2C and alanine-binding protein precursor
V1068430	cytidylate kinase
V1065965	DNA gyrase subunit A
V1038361	Elongation factor Tu
V1036976	Anaerobic ribonucleoside-triphosphate reductase
V1388087	Thioredoxin
V1012495	hypothetical protein
V1506181	Ribokinase
V1053375	hypothetical protein
V1066207	NAD-specific glutamate dehydrogenase
V1105021	Vegetative protein 19
V1070302	Trehalose transport system permease protein SugA
V1140854	ATP-dependent Clp protease ATP-binding subunit ClpC
V1032287	hypothetical protein
V1067940	Prolyl tripeptidyl peptidase precursor
V1687738	Leucine--tRNA ligase
V1065412	Putative lipoprotein YerB precursor
V1067442	hypothetical protein
V1065448	putative DNA-binding protein
V1294857	flagellar protein FlaG
V1013735	50S ribosomal protein L4
V1067455	Heat shock protein J
V1109414	diphosphate--fructose-6-phosphate 1-phosphotransferase
V1065460	Glutamate--tRNA ligase
V1105020	Elongation factor Tu
V1011533	hypothetical protein
V1066137	FeS cluster assembly protein SufD
V1065343	DNA polymerase III PolC-type
V1516269	Root adhesin
V1013091	Pyruvate formate-lyase 1-activating enzyme
V1171477	hypothetical protein
V1409436	Serine/threonine-protein kinase PknB
V1200285	Methyl-accepting chemotaxis protein McpC
V1065392	Nicotinate-nucleotide adenylyltransferase
V1067561	Adenylosuccinate lyase
V1065350	hypothetical protein
V1007055	hypothetical protein
V1383841	50S ribosomal protein L10
V1065480	Ribose-phosphate pyrophosphokinase
V1602908	transcriptional regulator ICP4
V1007479	sortase
V1065498	Malate-2H(+)/Na(+)-lactate antiporter
V1065508	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
V1200944	Leucine-responsive regulatory protein
V1070410	4-aminobutyrate aminotransferase PuuE
V1007970	hypothetical protein
V1154952	hypothetical protein
V1268258	Vegetative protein 286B
V1342895	SH3 domain protein
V1020434	Fructose-bisphosphate aldolase
V1421101	Glucose-6-phosphate isomerase
V1366985	Phosphoenolpyruvate carboxylase
V1140670	ATP synthase subunit alpha%2C sodium ion specific
V1011088	Chaperone protein DnaJ
V1236049	F-type ATPase subunit b
V1554066	Deoxyribose-phosphate aldolase 2
V1013736	50S ribosomal protein L23
V1109069	Papain family cysteine protease
V1687689	RNA polymerase principal sigma factor HrdB
V1065537	FeoA domain protein
V1012548	Ethanolamine utilization protein EutG
V1068126	Oxygen-independent coproporphyrinogen-III oxidase 2
V1464526	Dipeptide-binding protein DppE precursor
V1612527	putative ABC transporter ATP-binding protein YjjK
V1463656	flagellar basal body rod modification protein
V1924229	hypothetical protein
V1007273	sortase
V1067554	hypothetical protein
V1104025	Trigger factor
V1266428	hybrid cluster protein-associated redox disulfide domain protein
V1036735	DNA-directed RNA polymerase subunit beta'
V1108782	Purine nucleoside phosphorylase 1
V1114428	N-acetylmuramoyl-L-alanine amidase LytC precursor
V1007441	preprotein translocase subunit SecA
V1013741	hypothetical protein
V1065357	hypothetical protein
V1386117	Elongation factor Ts
