Gene	KEGG_module_number	Annotation
V1338881	M00178	Ribosome, bacteria
V1828827	M00178	Ribosome, bacteria
V1032514	M00178	Ribosome, bacteria
V1046994	M00164	ATP synthase
V1034179	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1047181	M00207	Putative multiple sugar transport system
V1552701	M00335	Sec (secretion) system
V1206514	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1828851	M00183	RNA polymerase, bacteria
V1033346	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032807	M00179	Ribosome, archaea
V1684156	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1338860	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032808	M00178	Ribosome, bacteria
V1032641	M00260	DNA polymerase III complex, bacteria
V1032809	M00179	Ribosome, archaea
V1032984	M00179	Ribosome, archaea
V1033426	M00276	PTS system, mannose-specific II component
V1885167	M00275	PTS system, cellobiose-specific II component
V1034199	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1032819	M00179	Ribosome, archaea
V1684155	M00183	RNA polymerase, bacteria
V1684154	M00183	RNA polymerase, bacteria
V1032410	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1033490	M00178	Ribosome, bacteria
V1891261	M00183	RNA polymerase, bacteria
V1033098	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1033034	M00178	Ribosome, bacteria
V1032218	M00223	Phosphonate transport system
V1033276	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000534	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1033168	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1032630	M00197	Putative fructooligosaccharide transport system
V1882237	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1796878	M00223	Phosphonate transport system
V1884638	M00002	Glycolysis, core module involving three-carbon compounds
V1000116	M00002	Glycolysis, core module involving three-carbon compounds
V1032381	M00374	Dicarboxylate-hydroxybutyrate cycle
V1032822	M00179	Ribosome, archaea
V1047060	M00239	Peptides/nickel transport system
V1884555	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033099	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1033302	M00335	Sec (secretion) system
V1884563	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1032563	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1032592	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1033514	M00179	Ribosome, archaea
V1684153	M00179	Ribosome, archaea
V1047007	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033416	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1032232	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1032818	M00179	Ribosome, archaea
V1032731	M00346	Formaldehyde assimilation, serine pathway
V1033427	M00276	PTS system, mannose-specific II component
V1033614	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032713	M00179	Ribosome, archaea
V1101399	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1032820	M00179	Ribosome, archaea
V1883278	M00248	Antibiotic transport system
V1032824	M00179	Ribosome, archaea
V1032407	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1033782	M00002	Glycolysis, core module involving three-carbon compounds
V1000040	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1033121	M00283	PTS system, ascorbate-specific II component
V1552781	M00260	DNA polymerase III complex, bacteria
V1032983	M00179	Ribosome, archaea
V1883274	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1755587	M00179	Ribosome, archaea
V1000004	M00183	RNA polymerase, bacteria
V1033100	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000640	M00166	Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P
V1430275	M00164	ATP synthase
V1033757	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1912442	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1032664	M00236	Putative polar amino acid transport system
V1032293	M00115	NAD biosynthesis, aspartate => NAD
V1808108	M00178	Ribosome, bacteria
V1032979	M00178	Ribosome, bacteria
V1033033	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1692640	M00346	Formaldehyde assimilation, serine pathway
V1032601	M00268	PTS system, alpha-glucoside-specific II component
V1199409	M00223	Phosphonate transport system
V1032216	M00223	Phosphonate transport system
V1032741	M00153	Cytochrome d ubiquinol oxidase
V1033090	M00179	Ribosome, archaea
V1033667	M00368	Ethylene biosynthesis, methionine => ethylene
V1032217	M00223	Phosphonate transport system
V1882160	M00197	Putative fructooligosaccharide transport system
V1034262	M00346	Formaldehyde assimilation, serine pathway
V1033126	M00223	Phosphonate transport system
V1032571	M00376	3-Hydroxypropionate bi-cycle
V1755551	M00178	Ribosome, bacteria
V1032804	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1032313	M00335	Sec (secretion) system
V1883337	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1000305	M00346	Formaldehyde assimilation, serine pathway
V1033035	M00178	Ribosome, bacteria
V1032402	M00335	Sec (secretion) system
V1884616	M00197	Putative fructooligosaccharide transport system
V1891247	M00346	Formaldehyde assimilation, serine pathway
V1032434	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033813	M00179	Ribosome, archaea
V1047172	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1431607	M00178	Ribosome, bacteria
V1000546	M00197	Putative fructooligosaccharide transport system
V1032882	M00260	DNA polymerase III complex, bacteria
V1000943	M00179	Ribosome, archaea
V1000487	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1032415	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1032936	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1034350	M00178	Ribosome, bacteria
V1163762	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1034382	M00283	PTS system, ascorbate-specific II component
V1032517	M00260	DNA polymerase III complex, bacteria
V1047198	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1032821	M00179	Ribosome, archaea
V1884526	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000171	M00239	Peptides/nickel transport system
V1043485	M00179	Ribosome, archaea
V1882361	M00178	Ribosome, bacteria
V1033134	M00244	Putative zinc/manganese transport system
V1033200	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000841	M00164	ATP synthase
V1796884	M00183	RNA polymerase, bacteria
V1203404	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1047286	M00260	DNA polymerase III complex, bacteria
V1034247	M00134	Polyamine biosynthesis, arginine => ornithine => putrescine
V1033163	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1032315	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1464170	M00164	ATP synthase
V1032698	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1162949	M00178	Ribosome, bacteria
V1576144	M00335	Sec (secretion) system
V1610069	M00179	Ribosome, archaea
V1882328	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1006020	M00179	Ribosome, archaea
V1891218	M00366	C10-C20 isoprenoid biosynthesis, plants
V1163598	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1882316	M00179	Ribosome, archaea
V1886310	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1032635	M00125	Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD
V1034332	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000545	M00197	Putative fructooligosaccharide transport system
V1882372	M00178	Ribosome, bacteria
V1164548	M00183	RNA polymerase, bacteria
V1033095	M00178	Ribosome, bacteria
V1884560	M00178	Ribosome, bacteria
V1033169	M00375	Hydroxypropionate-hydroxybutylate cycle
V1882359	M00179	Ribosome, archaea
V1886416	M00002	Glycolysis, core module involving three-carbon compounds
V1032813	M00179	Ribosome, archaea
V1033032	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032800	M00178	Ribosome, bacteria
V1693896	M00179	Ribosome, archaea
V1796838	M00376	3-Hydroxypropionate bi-cycle
V1000080	M00178	Ribosome, bacteria
V1481432	M00002	Glycolysis, core module involving three-carbon compounds
V1033560	M00335	Sec (secretion) system
V1033413	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1047176	M00197	Putative fructooligosaccharide transport system
V1204779	M00239	Peptides/nickel transport system
V1047144	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032817	M00179	Ribosome, archaea
V1032394	M00083	Fatty acid biosynthesis, elongation
V1032351	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1880077	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1073967	M00179	Ribosome, archaea
V1883213	M00178	Ribosome, bacteria
V1000836	M00178	Ribosome, bacteria
V1000840	M00164	ATP synthase
V1891377	M00153	Cytochrome d ubiquinol oxidase
V1033069	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032812	M00179	Ribosome, archaea
V1884597	M00178	Ribosome, bacteria
V1033414	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1149172	M00335	Sec (secretion) system
V1195882	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1033515	M00222	Phosphate transport system
V1852039	M00183	RNA polymerase, bacteria
V1033588	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1519450	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1000018	M00179	Ribosome, archaea
V1884518	M00221	Putative simple sugar transport system
V1033463	M00338	Cysteine biosynthesis, homocysteine + serine => cysteine
V1047055	M00280	PTS system, glucitol/sorbitol-specific II component
V1047058	M00335	Sec (secretion) system
V1047149	M00222	Phosphate transport system
V1891109	M00376	3-Hydroxypropionate bi-cycle
V1592992	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032707	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1001201	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1033439	M00239	Peptides/nickel transport system
V1764180	M00179	Ribosome, archaea
V1032714	M00179	Ribosome, archaea
V1033135	M00244	Putative zinc/manganese transport system
V1883153	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1036606	M00164	ATP synthase
V1492438	M00179	Ribosome, archaea
V1047246	M00279	PTS system, galactitol-specific II component
V1836804	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1891194	M00246	Nickel transport system
V1000845	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1000021	M00179	Ribosome, archaea
V1033128	M00178	Ribosome, bacteria
V1149114	M00299	Spermidine/putrescine transport system
V1883115	M00335	Sec (secretion) system
V1149265	M00260	DNA polymerase III complex, bacteria
V1306539	M00179	Ribosome, archaea
V1047214	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1032742	M00153	Cytochrome d ubiquinol oxidase
V1000641	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1143186	M00223	Phosphonate transport system
V1032823	M00179	Ribosome, archaea
V1033084	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1199359	M00275	PTS system, cellobiose-specific II component
V1093074	M00197	Putative fructooligosaccharide transport system
V1033136	M00244	Putative zinc/manganese transport system
V1237151	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1884529	M00179	Ribosome, archaea
V1000944	M00179	Ribosome, archaea
V1503149	M00346	Formaldehyde assimilation, serine pathway
V1000882	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1033700	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033085	M00258	Putative ABC transport system
V1035061	M00029	Urea cycle
V1891238	M00153	Cytochrome d ubiquinol oxidase
V1884601	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000886	M00207	Putative multiple sugar transport system
V1796864	M00207	Putative multiple sugar transport system
V1034207	M00089	Triacylglycerol biosynthesis
V1143984	M00346	Formaldehyde assimilation, serine pathway
V1032642	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1032594	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1000017	M00178	Ribosome, bacteria
V1000106	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1033467	M00248	Antibiotic transport system
V1684165	M00236	Putative polar amino acid transport system
V1033078	M00260	DNA polymerase III complex, bacteria
V1806608	M00221	Putative simple sugar transport system
V1000001	M00179	Ribosome, archaea
V1553618	M00335	Sec (secretion) system
V1163124	M00275	PTS system, cellobiose-specific II component
V1000003	M00178	Ribosome, bacteria
V1163706	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1006727	M00178	Ribosome, bacteria
V1033568	M00222	Phosphate transport system
V1164541	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1890844	M00179	Ribosome, archaea
V1000630	M00335	Sec (secretion) system
V1047268	M00338	Cysteine biosynthesis, homocysteine + serine => cysteine
V1035466	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1032574	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1882180	M00248	Antibiotic transport system
V1882325	M00179	Ribosome, archaea
V1034282	M00269	PTS system, sucrose-specific II component
V1032603	M00303	PTS system, N-acetylmuramic acid-specific II component
V1101444	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1033499	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886558	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1032552	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1047145	M00239	Peptides/nickel transport system
V1047148	M00222	Phosphate transport system
V1884554	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1001274	M00029	Urea cycle
V1033055	M00221	Putative simple sugar transport system
V1032523	M00260	DNA polymerase III complex, bacteria
V1033502	M00179	Ribosome, archaea
V1769429	M00179	Ribosome, archaea
V1237163	M00239	Peptides/nickel transport system
V1883050	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1033556	M00014	Glucuronate pathway (uronate pathway)
V1032426	M00335	Sec (secretion) system
V1163740	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1886216	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000378	M00179	Ribosome, archaea
V1439186	M00178	Ribosome, bacteria
V1046992	M00164	ATP synthase
V1047059	M00335	Sec (secretion) system
V1033646	M00183	RNA polymerase, bacteria
V1046999	M00034	Methionine salvage pathway
V1581714	M00178	Ribosome, bacteria
V1828770	M00374	Dicarboxylate-hydroxybutyrate cycle
V1032361	M00207	Putative multiple sugar transport system
V1032886	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1482595	M00178	Ribosome, bacteria
V1149291	M00248	Antibiotic transport system
V1033330	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1891193	M00179	Ribosome, archaea
V1032684	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1033054	M00221	Putative simple sugar transport system
V1032586	M00228	Putative glutamine transport system
V1206511	M00254	ABC-2 type transport system
V1000816	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1852084	M00179	Ribosome, archaea
V1000734	M00178	Ribosome, bacteria
V1032362	M00207	Putative multiple sugar transport system
V1033925	M00164	ATP synthase
V1884499	M00246	Nickel transport system
V1364877	M00164	ATP synthase
V1423402	M00002	Glycolysis, core module involving three-carbon compounds
V1032231	M00236	Putative polar amino acid transport system
V1047378	M00197	Putative fructooligosaccharide transport system
V1033440	M00239	Peptides/nickel transport system
V1340164	M00164	ATP synthase
V1033531	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1424927	M00179	Ribosome, archaea
V1144304	M00179	Ribosome, archaea
V1032708	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1852083	M00179	Ribosome, archaea
V1886063	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1889488	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1886180	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1836815	M00221	Putative simple sugar transport system
V1046996	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1887156	M00375	Hydroxypropionate-hydroxybutylate cycle
V1000162	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1033562	M00246	Nickel transport system
V1032811	M00179	Ribosome, archaea
V1047077	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032521	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1032720	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1885079	M00239	Peptides/nickel transport system
V1033254	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1032632	M00197	Putative fructooligosaccharide transport system
V1047247	M00279	PTS system, galactitol-specific II component
V1381099	M00164	ATP synthase
V1684152	M00179	Ribosome, archaea
V1033438	M00239	Peptides/nickel transport system
V1047146	M00222	Phosphate transport system
V1420559	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1852094	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1032575	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1164544	M00260	DNA polymerase III complex, bacteria
V1032660	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1237103	M00271	PTS system, beta-glucoside-specific II component
V1883390	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1034300	M00275	PTS system, cellobiose-specific II component
V1033569	M00222	Phosphate transport system
V1163750	M00346	Formaldehyde assimilation, serine pathway
V1033551	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1032830	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1000057	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1886466	M00179	Ribosome, archaea
V1886124	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032356	M00027	GABA (gamma-Aminobutyrate) shunt
V1032581	M00207	Putative multiple sugar transport system
V1000172	M00239	Peptides/nickel transport system
V1078022	M00179	Ribosome, archaea
V1033094	M00246	Nickel transport system
V1032816	M00179	Ribosome, archaea
V1458760	M00211	Putative ABC transport system
V1886895	M00179	Ribosome, archaea
V1886332	M00179	Ribosome, archaea
V1150389	M00366	C10-C20 isoprenoid biosynthesis, plants
V1034319	M00179	Ribosome, archaea
V1884797	M00106	Conjugated bile acid biosynthesis, cholate => taurocholate/glycocholate
V1000842	M00164	ATP synthase
V1047238	M00033	Ectoine biosynthesis, aspartate => ectoine
V1882300	M00183	RNA polymerase, bacteria
V1203801	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1297375	M00179	Ribosome, archaea
V1338905	M00244	Putative zinc/manganese transport system
V1047179	M00127	Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P
V1883149	M00223	Phosphonate transport system
V1033142	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1143334	M00193	Putative spermidine/putrescine transport system
V1034269	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1796926	M00178	Ribosome, bacteria
V1000023	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1000008	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1491685	M00346	Formaldehyde assimilation, serine pathway
V1034183	M00115	NAD biosynthesis, aspartate => NAD
V1032584	M00228	Putative glutamine transport system
V1573648	M00178	Ribosome, bacteria
V1033362	M00275	PTS system, cellobiose-specific II component
V1000594	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1032606	M00258	Putative ABC transport system
V1491723	M00029	Urea cycle
V1033803	M00164	ATP synthase
V1392006	M00178	Ribosome, bacteria
V1006017	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1001475	M00248	Antibiotic transport system
V1033262	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1047239	M00018	Threonine biosynthesis, aspartate => homoserine => threonine
V1144133	M00197	Putative fructooligosaccharide transport system
V1204815	M00236	Putative polar amino acid transport system
V1598369	M00346	Formaldehyde assimilation, serine pathway
V1608313	M00002	Glycolysis, core module involving three-carbon compounds
V1033275	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1032419	M00115	NAD biosynthesis, aspartate => NAD
V1034200	M00258	Putative ABC transport system
V1032307	M00269	PTS system, sucrose-specific II component
V1000144	M00179	Ribosome, archaea
V1034257	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1553655	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1000011	M00179	Ribosome, archaea
V1204704	M00273	PTS system, fructose-specific II component
V1000962	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1796919	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1764178	M00335	Sec (secretion) system
V1882378	M00183	RNA polymerase, bacteria
V1883203	M00183	RNA polymerase, bacteria
V1884291	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1684325	M00335	Sec (secretion) system
V1000547	M00197	Putative fructooligosaccharide transport system
V1796868	M00240	Iron complex transport system
V1430573	M00197	Putative fructooligosaccharide transport system
V1851978	M00207	Putative multiple sugar transport system
V1000326	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1034242	M00223	Phosphonate transport system
V1033037	M00115	NAD biosynthesis, aspartate => NAD
V1884579	M00183	RNA polymerase, bacteria
V1000563	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1202852	M00239	Peptides/nickel transport system
V1033093	M00246	Nickel transport system
V1033327	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1033764	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1034272	M00254	ABC-2 type transport system
V1047169	M00260	DNA polymerase III complex, bacteria
V1163654	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032222	M00279	PTS system, galactitol-specific II component
V1684116	M00335	Sec (secretion) system
V1000009	M00179	Ribosome, archaea
V1580898	M00179	Ribosome, archaea
V1884561	M00179	Ribosome, archaea
V1064534	M00183	RNA polymerase, bacteria
V1237098	M00299	Spermidine/putrescine transport system
V1032666	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1891073	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1033195	M00344	Formaldehyde assimilation, xylulose monophosphate pathway
V1204594	M00115	NAD biosynthesis, aspartate => NAD
V1032585	M00228	Putative glutamine transport system
V1033638	M00116	Menaquinone biosynthesis, chorismate => menaquinone
V1000533	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1364188	M00164	ATP synthase
V1883309	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway
V1356383	M00197	Putative fructooligosaccharide transport system
V1796916	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1000077	M00260	DNA polymerase III complex, bacteria
V1143270	M00197	Putative fructooligosaccharide transport system
V1237185	M00275	PTS system, cellobiose-specific II component
V1032673	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1891192	M00179	Ribosome, archaea
V1000013	M00179	Ribosome, archaea
V1047039	M00333	Type IV secretion system
V1047147	M00222	Phosphate transport system
V1225501	M00335	Sec (secretion) system
V1237105	M00164	ATP synthase
V1032717	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000300	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1819367	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1032912	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1594229	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1000406	M00178	Ribosome, bacteria
V1034203	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1392051	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1033390	M00254	ABC-2 type transport system
V1143683	M00183	RNA polymerase, bacteria
V1237574	M00126	Tetrahydrofolate biosynthesis, GTP => THF
