Gene	category	Annotation	COGID
V1032802	S	Exhibits a very high intrinsic GTPase hydrolysis rate. Involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA- cmnm(5)s(2)U34 (By similarity)	COG0486
V1033549	G	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis (By similarity)	COG0148
V1047235	L	Inherit from COG: transposase	COG2826
V1755541	L	Transposase (IS4 family	11HCS
V1884555	J	Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation (By similarity)	COG0143
V1890890	P	cation-transporting atpase	COG0474
V1891377	C	(Ubiquinol oxidase) subunit I	COG1271
V1032665	L	helicase	COG3973
V1034291	L	Adenine-specific	COG0827
V1614144	L	Inherit from COG: transposase	COG2826
V1047062	L	dna polymerase I	COG0749
V1032462	H	thiamine biosynthesis lipoprotein	COG1477
V1614186	L	Transposase	COG3328
V1828860	S	Lpxtg-motif cell wall anchor domain protein	0Y34J
V1032299	L	DNA ligase that catalyzes the formation of phosphodiester linkages between 5'-phosphoryl and 3'-hydroxyl groups in double-stranded DNA using NAD as a coenzyme and as the energy source for the reaction. It is essential for DNA replication and repair of damaged DNA (By similarity)	COG0272
V1032206	O	Endothelin-converting enzyme 1	COG3590
V1047277	D	replication-associated protein	COG1192
V1032880	L	DNA gyrase negatively supercoils closed circular double- stranded DNA in an ATP-dependent manner and also catalyzes the interconversion of other topological isomers of double-stranded DNA rings, including catenanes and knotted rings (By similarity)	COG0188
V1828770	G	Catalyzes the phosphorylation of pyruvate to phosphoenolpyruvate (By similarity)	COG0574
V1047005	L	The heterodimer acts as both an ATP-dependent DNA helicase and an ATP-dependent, dual-direction single-stranded exonuclease. Recognizes the chi site generating a DNA molecule suitable for the initiation of homologous recombination. The AddA nuclease domain is required for chi fragment generation	COG1074
V1032538	S	Inherit from COG: Tail protein	COG5283
V1033127	L	Replicative dna helicase	COG0305
V1143661	S	Endoribonuclease that initiates mRNA decay (By similarity)	COG1418
V1755531	L	Transposase	COG3666
V1032803	D	NAD-binding protein involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA-cmnm(5)s(2)U34 (By similarity)	COG0445
V1033479	L	transposase IS116 IS110 IS902 family protein	COG3547
V1032626	C	Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction (By similarity)	COG0282
V1199409	P	phosphonate ABC transporter, periplasmic phosphonate-binding protein	COG3221
V1150392	G	domain protein	COG1501
V1338863	G	Pyruvate kinase	COG3848
V1047008	M	polysaccharide biosynthesis protein	COG2244
V1032310	L	that it carries out the mismatch recognition step. This protein has a weak ATPase activity (By similarity)	COG0249
V1143165	C	Na H antiporter	COG1757
V1389024	L	transposase	COG2826
V1033079	G	Phosphohexokinase	COG0205
V1047038	S	NA	12A0K
V1150368	L	adenine specific DNA methylase	COG2189
V1032324	P	calcium-transporting ATPase	COG0474
V1033276	J	amino acids such as valine, to avoid such errors it has two additional distinct tRNA(Ile)-dependent editing activities. One activity is designated as 'pretransfer' editing and involves the hydrolysis of activated Val-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Val-tRNA(Ile) (By similarity)	COG0060
V1047039	U	Pfam:TraG	COG3505
V1032210	O	Activation of anaerobic ribonucleoside-triphosphate reductase under anaerobic conditions by generation of an organic free radical, using S-adenosylmethionine and reduced flavodoxin as cosubstrates to produce 5'-deoxy-adenosine (By similarity)	COG0602
V1552696	L	The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by UvrB, the UvrA molecules dissociate (By similarity)	COG0178
V1033010	S	ATPase AAA superfamily	0XSDB
V1033256	L	Helicase, RecD TraA family	COG0507
V1033464	E	glutamine synthetase	COG0174
V1883383	V	abc transporter	COG1132
V1033346	J	amino acids such as threonine, to avoid such errors, it has a posttransfer editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA-dependent manner (By similarity)	COG0525
V1237103	G	pts system	COG2190
V1032641	L	Required for replicative DNA synthesis. This DNA polymerase also exhibits 3' to 5' exonuclease activity (By similarity)	COG2176
V1366247	S	ATP-dependent endonuclease of the OLD family	0XSP6
V1398941	L	Transposase	COG3328
V1032628	G	alpha amylase, catalytic region	COG0366
V1033629	O	Acts as a chaperone (By similarity)	COG0443
V1796834	L	ATP-dependent DNA helicase pcra	COG0210
V1880898	M	Polysaccharide Biosynthesis Protein	COG2244
V1032939	P	Na H antiporter	COG0569
V1032412	E	Dipeptidase	COG4690
V1885122	L	transposase	COG2826
V1891109	C	fumarate reductase flavoprotein, subunit	COG1053
V1034187	L	Primosomal protein n'	COG1198
V1149283	L	Resolvase	COG2452
V1033009	G	Alpha-glucosidase	COG1501
V1101378	S	NA	114KY
V1885045	L	transposase IS116 IS110 IS902 family protein	COG3547
V1032903	D	Required for chromosome condensation and partitioning (By similarity)	COG1196
V1047070	M	penicillin-binding protein	COG0768
V1883107	L	Inherit from COG: transposase	COG2826
V1032231	E	amino acid ABC transporter	COG0834
V1047294	M	Cell surface protein	11GRZ
V1032397	L	Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage (By similarity)	COG0468
V1033189	S	Membrane	COG4485
V1608693	E	Aminotransferase	COG0436
V1882362	T	domain protein	COG3887
V1199359	G	pts system	124SH
V1163652	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins (By similarity)	COG0465
V1338876	P	pyridine nucleotide-disulfide oxidoreductase	COG0446
V1884884	P	magnesium-translocating p-type atpase	COG0474
V1032804	G	Catalyzes the oxidative decarboxylation of 6- phosphogluconate to ribulose 5-phosphate and CO(2), with concomitant reduction of NADP to NADPH (By similarity)	COG0362
V1032699	E	aminopeptidase c	COG3579
V1034201	V	ATP-binding protein	COG2274
V1032470	V	ABC transporter	COG1132
V1032565	L	DEAD DEAH box helicase	COG1201
V1034259	J	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity)	COG0050
V1032728	M	Involved in cell wall formation. Catalyzes the final step in the synthesis of UDP-N-acetylmuramoyl-pentapeptide the precursor of murein (By similarity)	COG0770
V1684154	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0086
V1047001	C	reductase	COG0656
V1755572	T	Histidine kinase	0XNMH
V1047255	C	L-lactate	COG1620
V1032767	P	magnesium-translocating p-type atpase	COG0474
V1032716	O	May play a role in the repair of endogenous alkylation damage (By similarity)	COG1066
V1806610	P	Chloride channel	COG0038
V1879922	L	transposase	COG2826
V1034239	S	Myosin-Cross-Reactive Antigen	COG4716
V1034296	E	acetolactate synthase	COG0028
V1032729	G	trehalose-6-phosphate hydrolase (EC 3.2.1.93)	COG0366
V1032881	L	it is required for DNA replication and normal SOS inducibility. RecF binds preferentially to single-stranded, linear DNA. It also seems to bind ATP (By similarity)	COG1195
V1163789	F	deoxynucleoside kinase	COG1428
V1032226	S	YibE F family protein	COG5438
V1033413	F	Plays an important role in the de novo pathway of purine nucleotide biosynthesis	COG0104
V1552837	L	transposase IS116 IS110 IS902 family protein	COG3547
V1033132	M	penicillin-binding protein	COG0768
V1047113	T	serine threonine protein kinase	COG2815
V1684170	L	it binds specifically double-stranded DNA at a 9 bp consensus (dnaA box) 5'-TTATC CA A CA A-3'. DnaA binds to ATP and to acidic phospholipids (By similarity)	COG0593
V1883309	H, I	Catalyzes the acyloin condensation reaction between C atoms 2 and 3 of pyruvate and glyceraldehyde 3-phosphate to yield 1-deoxy-D-xylulose-5-phosphate (DXP) (By similarity)	COG1154
V1033030	K, T	In eubacteria ppGpp (guanosine 3'-diphosphate 5-' diphosphate) is a mediator of the stringent response that coordinates a variety of cellular activities in response to changes in nutritional abundance (By similarity)	COG0317
V1032638	J	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex (By similarity)	COG0532
V1032990	V	ABC transporter	COG1132
V1033347	M	phosphoglycerol transferase alkaline phosphatase superfamily protein	COG1368
V1047229	S	Lpxtg-motif cell wall anchor domain protein	0Y34J
V1880001	V	Type II restriction modification enzyme methyltransferase	COG0286
V1755580	C	Dehydrogenase	COG0039
V1890912	E	Dipeptidase	COG4690
V1684155	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0085
V1033667	H	Catalyzes the formation of S-adenosylmethionine from methionine and ATP	COG0192
V1032940	M	n-acetylmuramoyl-l-alanine amidase	COG5632
V1047198	F	carbamoyl-phosphate synthetase ammonia chain	COG0458
V1216924	F	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides (By similarity)	COG0208
V1884499	P	ABC transporter, ATP-binding protein	COG1122
V1032493	S	ABC transporter	COG2984
V1796839	C	citrate lyase, alpha	COG3051
V1684120	O	Plays a major role in protein secretion by helping the post-translocational extracellular folding of several secreted proteins (By similarity)	COG0760
V1143512	L	Transposase	COG3328
V1828822	S	Myosin-Cross-Reactive Antigen	COG4716
V1032693	E	Oligoendopeptidase f	COG1164
V1796925	G	Gluconate kinase	COG1070
V1552781	L	Required for replicative DNA synthesis. This DNA polymerase also exhibits 3' to 5' exonuclease activity (By similarity)	COG2176
V1032606	V	abc transporter permease protein	COG0577
V1883274	C	Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction (By similarity)	COG0282
V1032670	K	transcriptional regulatory protein	COG0217
V1047177	G	hydrolase family 65, central catalytic	COG1554
V1032374	H	Involved in the biosynthesis of D-alanyl-lipoteichoic acid (LTA). Catalyzes an ATP-dependent two-step reaction where it forms a high energy D-alanyl AMP intermediate and transfers the alanyl residues from AMP to Dcp (By similarity)	COG1020
V1032318	L	muts2 protein	COG1193
V1032208	P	hemerythrin hhe cation binding domain protein	COG2461
V1879977	L	Transposase	COG3328
V1338859	S	Lpxtg-motif cell wall anchor domain protein	0Y34J
V1884596	L	single-stranded DNA-binding protein	COG0629
V1032601	G	PTS System	COG1264
V1101424	M	Cell wall formation. Adds enolpyruvyl to UDP-N- acetylglucosamine (By similarity)	COG0766
V1552755	M	Sulfatase	COG1368
V1032415	F	Catalyzes the synthesis of GMP from XMP (By similarity)	COG0519
V1032409	S	Phosphohydrolase	COG1078
V1883097	G	phosphohexose isomerase	COG0166
V1032567	P	ammonium transporter	0XNMH
V1684156	J	lysyL-tRNA synthetase	COG1190
V1163624	O	ATP-dependent CLP protease ATP-binding subunit	COG0542
V1204806	E	amino acid	COG0531
V1034221	G	Phosphoglucomutase phosphomannomutase alpha beta alpha domain	COG1109
V1032620	F	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides (By similarity)	COG0208
V1032588	V	ABC transporter	COG1132
V1034256	L	DNA topoisomerase IV (Subunit B)	COG0187
V1101399	F	Catalyzes the conversion of inosine 5'-phosphate (IMP) to xanthosine 5'-phosphate (XMP), the first committed and rate- limiting step in the de novo synthesis of guanine nucleotides, and therefore plays an important role in the regulation of cell growth (By similarity)	COG0516
V1032888	S	Competence protein	COG2333
V1552850	L	Transposase	COG3328
V1047236	O	ATP-dependent clp protease, ATP-binding subunit	COG0542
V1032517	L	dna polymerase iii	COG2812
V1033414	F	adenylosuccinate lyase	COG0015
V1032739	V	(ABC) transporter	COG4987
V1032307	G	pts system	COG2190
V1872675	K	helix-turn-helix domain protein	COG2856
V1872764	S	ATPase (AAA	COG1373
V1032230	E	abc transporter atp-binding protein	COG1126
V1032589	V	ABC transporter	COG1132
V1033078	L	DNA polymerase III (alpha subunit)	COG0587
V1202272	L	Transposase (IS4 family	11HCS
V1684180	S	Filamentation induced by cAMP protein fic	11MJJ
V1033170	I	Hydroxymethylglutaryl-CoA synthase	COG3425
V1887307	O	Metallo-Beta-Lactamase	COG0595
V1684165	E	ABC transporter	COG0834
V1032211	S	ATP-grasp	COG3919
V1150375	L	Integrase	COG0582
V1033202	L	helicase	COG0847
V1389104	L	Transposase (IS4 family	11HCS
V1032225	S	multi-transmembrane protein	COG5438
V1032486	E	amino acid	COG0531
V1206514	F	Phosphoribosyl pyrophosphate synthase	COG0462
V1101394	G	Drug resistance transporter EmrB QacA	0XNN3
V1032825	U	The central subunit of the protein translocation channel SecYEG. Consists of two halves formed by TMs 1-5 and 6-10. These two domains form a lateral gate at the front which open onto the bilayer between TMs 2 and 7, and are clamped together by SecE at the back. The channel is closed by both a pore ring composed of hydrophobic SecY resides and a short helix (helix 2A) on the extracellular side of the membrane which forms a plug. The plug probably moves laterally to allow the channel to open. The ring and the pore may move independently (By similarity)	COG0201
V1101466	V	Type II restriction modification enzyme methyltransferase	COG0286
V1684175	M	Membrane bOund o-acyl transferase mboat family protein	COG1696
V1032468	J	gtp-binding protein	COG0012
V1034282	G	PTS System	COG1264
V1684147	T	sensor protein	0XNMH
V1033054	S	ABC transporter (Permease)	COG1079
V1149114	E	Part of the ABC transporter complex PotABCD involved in spermidine putrescine import. Responsible for energy coupling to the transport system (By similarity)	COG3842
V1884487	G	Major Facilitator	12APV
V1032652	O	serine protease	COG0265
V1032883	D	cell division protein	COG0772
V1033020	J	Increases the formation of ribosomal termination complexes and stimulates activities of RF-1 and RF-2. It binds guanine nucleotides and has strong preference for UGA stop codons. It may interact directly with the ribosome. The stimulation of RF- 1 and RF-2 is significantly reduced by GTP and GDP, but not by GMP (By similarity)	COG4108
V1150387	T	Histidine kinase	COG0642
V1033025	J	Catalyzes the formation of 5-methyl-uridine at position 1939 (m5U1939) in 23S rRNA (By similarity)	COG2265
V1032609	E	amino acid	COG1113
V1033165	S	Plasmid pRiA4b ORF-3 family protein	1026Y
V1033290	P	p-type ATPase	COG2217
V1338860	J	Catalyzes the attachment of proline to tRNA(Pro) in a two-step reaction proline is first activated by ATP to form Pro- AMP and then transferred to the acceptor end of tRNA(Pro). As ProRS can inadvertently accommodate and process non-cognate amino acids such as alanine and cysteine, to avoid such errors it has two additional distinct editing activities against alanine. One activity is designated as 'pretransfer' editing and involves the tRNA(Pro)-independent hydrolysis of activated Ala-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Ala-tRNA(Pro). The misacylated Cys- tRNA(Pro) is not edited by ProRS (By similarity)	COG0442
V1032782	S	domain protein	COG4717
V1808252	C	Key enzyme in the regulation of glycerol uptake and metabolism (By similarity)	COG0554
V1033361	L	atp-dependent rna helicase	COG0513
V1891261	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates (By similarity)	COG0086
V1032730	E	amino acid	COG0531
V1047061	J	threonyL-tRNA synthetase	COG0441
V1032558	G	Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate (By similarity)	COG1109
V1032792	M	Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source (By similarity)	COG0449
V1032207	G	Major Facilitator	0ZVV9
V1033273	G	beta-galactosidase	COG1874
V1150369	V	type IIi	COG3421
V1033562	P	ABC transporter, ATP-binding protein	COG1122
V1101416	E	ABC, transporter	COG4166
V1033455	M	Glycosyl transferase family 8	0Y03U
V1204834	L	Transposase	COG3436
V1032779	M	penicillin-binding protein	COG0744
V1047303	V	Mate efflux family protein	COG0534
V1755579	K	3'-5' exoribonuclease that releases 5'-nucleoside monophosphates and is involved in maturation of structured RNAs (By similarity)	COG0557
V1047261	L	Transposase	COG3464
V1796917	K	HTH_ARAC	COG2207
V1033247	S	ABC transporter, ATP-binding protein	COG0488
V1033558	G	Phosphoglycerate kinase	COG0126
V1034275	E	amino acid	COG0531
V1032563	C	phosphoenolpyruvate carboxykinase	0XT66
V1032745	V	ABC transporter transmembrane region	COG1132
V1150431	V	type I restriction enzyme EcoKI subunit R	COG4096
V1032715	J	Catalyzes the attachment of glutamate to tRNA(Glu) in a two-step reaction glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu) (By similarity)	COG0008
V1684172	V	ABC transporter	COG1132
V1872751	M	Cell surface protein	11GRZ
V1884576	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits (By similarity)	COG0055
V1032845	E	Removes N-terminal dipeptides sequentially from polypeptides having unsubstituted N-termini provided that the penultimate residue is proline (By similarity)	0XPUZ
V1237091	L	Transposase	COG2801
V1806647	L	DNA primase is the polymerase that synthesizes small RNA primers for the Okazaki fragments on both template strands at replication forks during chromosomal DNA synthesis (By similarity)	COG0358
V1885172	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit (By similarity)	COG0056
V1032372	M	D-alanyl-lipoteichoic acid biosynthesis protein DltD	COG3966
V1032410	F	Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen (By similarity)	COG0504
V1886313	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins (By similarity)	COG0465
V1032928	I	Catalyzes the reversible phosphatidyl group transfer from one phosphatidylglycerol molecule to another to form cardiolipin (CL) (diphosphatidylglycerol) and glycerol (By similarity)	COG1502
V1033390	S	(ABC) transporter	COG4152
V1204490	K	TRANSCRIPTIONal	COG3711
V1684139	L	UvrD REP helicase	COG0210
V1032434	J	phenylalanyl-tRNA synthetase (beta subunit)	COG0073
V1143301	O	feS assembly protein SufD	COG0719
V1204519	L	damaged site, the DNA wraps around one UvrB monomer. DNA wrap is dependent on ATP binding by UvrB and probably causes local melting of the DNA helix, facilitating insertion of UvrB beta-hairpin between the DNA strands. Then UvrB probes one DNA strand for the presence of a lesion. If a lesion is found the UvrA subunits dissociate and the UvrB-DNA preincision complex is formed. This complex is subsequently bound by UvrC and the second UvrB is released. If no lesion is found, the DNA wraps around the other UvrB subunit that will check the other stand for damage (By similarity)	COG0556
V1032376	P	Sodium hydrogen exchanger	COG0475
V1162595	P	Cation-transporting atpase	COG0474
V1033612	P	CBS domain protein	COG1253
V1032296	M	polysaccharide biosynthesis protein	COG2244
V1807976	L	Poorly processive error-prone DNA polymerase involved in untargeted mutagenesis. Copies undamaged DNA at stalled replication forks which arise in vivo from mismatched or misaligned primer ends. These misaligned primers can be extended by polIV. Exhibits no 3-5 exonuclease (proofreading) activity. May be involved in translesional synthesis in conjunction with the beta clamp from polIII (By similarity)	COG0389
V1143187	P	phosphonate abc transporter	COG3638
V1047234	L	Pfam:Transposase_8	COG2963
V1884715	L	muts2 protein	COG1193
V1047159	C	Dehydrogenase	COG1454
V1047182	S	MMPL domain protein	COG2409
V1796843	G	Phosphoketolase	COG3957
V1033369	S	ErfK YbiS YcfS YnhG	COG1376
V1149288	L	Transposase	COG3328
V1204467	L	Inherit from COG: transposase	COG2826
V1032309	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions (By similarity)	COG0459
V1047201	G	symporter	COG2211
V1204335	S	5'-phosphate oxidase	COG3576
V1684157	S	Rib/alpha-like repeat	10008
V1032472	T	Histidine kinase	COG0642
V1033161	G	beta-galactosidase	COG3250
V1032228	M	Cell wall formation (By similarity)	COG1181
V1032667	S	NA	0Y2NV
V1047267	L	ATP-dependent DNA helicase RecQ	COG0514
V1047148	P	Phosphate ABC transporter	COG0581
V1032741	C	cytochrome d ubiquinol oxidase, subunit ii	COG1294
V1033033	J	aspartyl-trna synthetase	COG0173
V1149190	S	Conserved hypothetical protein 698	COG2855
V1032631	G	(ABC) transporter	COG2182
V1034206	O	FeS assembly protein SUFB	COG0719
V1032362	P	binding-protein-dependent transport systems inner membrane Component	COG1175
V1047286	S	NA	11HZH
V1238446	L	Transposase	COG3328
V1204587	D	DivIVA protein	COG3599
V1033243	S	(ABC) transporter	COG0488
V1033341	S	dak2 domain fusion protein ylov	COG1461
V1033517	S	Hydrolase	COG0561
V1204804	E	oxalyl-CoA decarboxylase	COG0028
V1033119	G	L-xylulose 5-phosphate 3-epimerase	COG3623
V1033463	P	aluminum resistance protein	COG4100
V1237086	G	Major Facilitator	COG0477
V1143193	M	Required for accurate and efficient protein synthesis under certain stress conditions. May act as a fidelity factor of the translation reaction, by catalyzing a one-codon backward translocation of tRNAs on improperly translocated ribosomes. Back- translocation proceeds from a post-translocation (POST) complex to a pre-translocation (PRE) complex, thus giving elongation factor G a second chance to translocate the tRNAs correctly. Binds to ribosomes in a GTP-dependent manner (By similarity)	COG0481
V1032212	E	asparagine synthetase	COG0367
V1032922	F	5'-nucleotidase	COG0737
V1806607	E	amino acid	COG1113
V1806656	M	Glycosyl transferase, wecb taga cpsf family	COG1922
V1033086	E	Extracellular solute-binding protein, family 5	COG4166
V1034210	L	Hydrolase, tatD family	COG0084
V1819361	L	Integrase catalytic subunit	0XPD4
V1388962	L	DNA topoisomerase IV, subunit A	COG0188
V1047060	E	ABC transporter	COG0747
V1047208	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome (By similarity)	COG0480
V1033117	G	Phosphoketolase	COG3957
V1199370	G	Major Facilitator	COG0477
V1033516	S	Xanthine uracil vitamin C permease	COG2252
V1032621	S	Archaeal ATPase	0ZW9J
V1204768	L	This protein is involved in the repair of mismatches in DNA. It is required for dam-dependent methyl-directed DNA mismatch repair. May act as a molecular matchmaker , a protein that promotes the formation of a stable complex between two or more DNA-binding proteins in an ATP-dependent manner without itself being part of a final effector complex (By similarity)	COG0323
V1032291	M	group 1 glycosyl transferase	COG0438
V1047213	M	Sulfatase	COG1368
V1033456	S	phospho-beta-glycosidase	11PU7
V1032681	C	L-lactate dehydrogenase	COG0039
V1033045	G	glycoside hydrolase family 4	COG1486
V1034271	G	Drug resistance transporter EmrB QacA	0XNN3
V1886198	E	glutamine synthetase	COG0174
V1206511	U	(ABC) transporter	COG4473
V1047288	P	Cation_ATPase_N	COG0474
V1032982	S	Membrane	0Y3RG
V1552799	F	GTPase that plays an essential role in the late steps of ribosome biogenesis (By similarity)	COG1160
V1204719	V	ABC transporter	COG1132
V1032747	O	Endothelin-converting enzyme 1	COG3590
V1884278	G	Glycogen debranching enzyme	COG1523
V1032592	F	Glutamine amido-transferase	COG0518
V1033003	G	General (non sugar-specific) component of the phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS). This major carbohydrate active-transport system catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. Enzyme I transfers the phosphoryl group from phosphoenolpyruvate (PEP) to the phosphoryl carrier protein (HPr) (By similarity)	COG1080
V1033499	J	Arginyl-tRNA synthetase	COG0018
V1880844	V	ABC transporter	COG1132
V1033466	E	Extracellular solute-binding protein, family 5	COG4166
V1204600	P	magnesium-translocating p-type atpase	COG0474
V1204788	L	excinuclease	COG0178
V1884525	G	oxidoreductase	COG0673
V1237170	V	(ABC) transporter	COG2274
V1884240	P	Transport of potassium into the cell (By similarity)	COG3158
V1033042	P	cation-transporting atpase	COG0474
V1046974	L	Single-stranded-DNA-specific exonuclease (RecJ)	COG0608
V1032295	M	glycosyl glycerophosphate transferases involved in teichoic acid biosynthesis TagF TagB EpsJ RodC	COG1887
V1032931	M	Glycosyl Transferase	COG0463
V1032407	M	Catalyzes the last two sequential reactions in the de novo biosynthetic pathway for UDP-N-acetylglucosamine (UDP- GlcNAc). The C-terminal domain catalyzes the transfer of acetyl group from acetyl coenzyme A to glucosamine-1-phosphate (GlcN-1-P) to produce N-acetylglucosamine-1-phosphate (GlcNAc-1-P), which is converted into UDP-GlcNAc by the transfer of uridine 5- monophosphate (from uridine 5-triphosphate), a reaction catalyzed by the N-terminal domain (By similarity)	COG1207
V1032909	L	Primosomal protein DnaI	COG1484
V1383695	L	Transposase	COG3328
V1032649	T	response regulator	COG0745
V1033267	M	Glycosyl transferase (Group 1	COG0438
V1032351	J	Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec) (By similarity)	COG0172
V1047181	G	ABC transporter	COG1653
V1552707	L	ATP-dependent RNA helicase	COG0513
V1032306	S	integral membrane protein	11UKN
V1143422	L	Inherit from COG: transposase	COG2826
V1204643	K	Transcriptional regulator	0Y1S3
V1032557	S	TIGR00159 family	COG1624
V1032684	F	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides (By similarity)	COG0208
V1033050	C	(citrate (pro-3S)-lyase ligase	COG3053
V1032302	J	Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln) (By similarity)	COG0064
V1033740	K	regulatoR	COG2390
V1884518	S	ABC transporter	COG3845
V1032856	L	Integrase	0ZS5X
