Gene	KEGG_module_number	Annotation
V1000300	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1430573	M00197	Putative fructooligosaccharide transport system
V1464441	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1136447	M00167	Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P
V1382281	M00178	Ribosome, bacteria
V1000144	M00179	Ribosome, archaea
V1000312	M00178	Ribosome, bacteria
V1852140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1552739	M00244	Putative zinc/manganese transport system
V1136510	M00179	Ribosome, archaea
V1211345	M00164	ATP synthase
V1356383	M00197	Putative fructooligosaccharide transport system
V1211371	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1607575	M00260	DNA polymerase III complex, bacteria
V1595063	M00207	Putative multiple sugar transport system
V1381895	M00207	Putative multiple sugar transport system
V1000008	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1006819	M00228	Putative glutamine transport system
V1799342	M00183	RNA polymerase, bacteria
V1136049	M00179	Ribosome, archaea
V1482595	M00178	Ribosome, bacteria
V1001475	M00248	Antibiotic transport system
V1006021	M00179	Ribosome, archaea
V1001368	M00276	PTS system, mannose-specific II component
V1000502	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1000140	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1297375	M00179	Ribosome, archaea
V1340164	M00164	ATP synthase
V1886377	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1136440	M00178	Ribosome, bacteria
V1574080	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1164544	M00260	DNA polymerase III complex, bacteria
V1599264	M00374	Dicarboxylate-hydroxybutyrate cycle
V1000175	M00178	Ribosome, bacteria
V1852083	M00179	Ribosome, archaea
V1136606	M00178	Ribosome, bacteria
V1006017	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1852132	M00115	NAD biosynthesis, aspartate => NAD
V1491685	M00346	Formaldehyde assimilation, serine pathway
V1000013	M00179	Ribosome, archaea
V1136115	M00335	Sec (secretion) system
V1382759	M00260	DNA polymerase III complex, bacteria
V1836815	M00221	Putative simple sugar transport system
V1001468	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1599322	M00179	Ribosome, archaea
V1580898	M00179	Ribosome, archaea
V1601155	M00239	Peptides/nickel transport system
V1851984	M00115	NAD biosynthesis, aspartate => NAD
V1000161	M00248	Antibiotic transport system
V1237406	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1522031	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1000076	M00178	Ribosome, bacteria
V1213485	M00197	Putative fructooligosaccharide transport system
V1482551	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1136423	M00164	ATP synthase
V1608875	M00178	Ribosome, bacteria
V1042632	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1000168	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000011	M00179	Ribosome, archaea
V1000009	M00179	Ribosome, archaea
V1000528	M00179	Ribosome, archaea
V1237698	M00179	Ribosome, archaea
V1000525	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1338881	M00178	Ribosome, bacteria
V1211184	M00183	RNA polymerase, bacteria
V1078022	M00179	Ribosome, archaea
V1000012	M00179	Ribosome, archaea
V1136324	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1006022	M00034	Methionine salvage pathway
V1340709	M00346	Formaldehyde assimilation, serine pathway
V1000152	M00335	Sec (secretion) system
V1339861	M00179	Ribosome, archaea
V1074742	M00179	Ribosome, archaea
V1886619	M00260	DNA polymerase III complex, bacteria
V1600206	M00335	Sec (secretion) system
V1213499	M00164	ATP synthase
V1136304	M00197	Putative fructooligosaccharide transport system
V1156008	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1389384	M00346	Formaldehyde assimilation, serine pathway
V1000295	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000139	M00260	DNA polymerase III complex, bacteria
V1136050	M00179	Ribosome, archaea
V1136437	M00179	Ribosome, archaea
V1553655	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1469282	M00239	Peptides/nickel transport system
V1000141	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1886116	M00164	ATP synthase
V1420559	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1001467	M00368	Ethylene biosynthesis, methionine => ethylene
V1581637	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1899717	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1577140	M00183	RNA polymerase, bacteria
V1000005	M00179	Ribosome, archaea
V1211182	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1423938	M00346	Formaldehyde assimilation, serine pathway
V1594655	M00239	Peptides/nickel transport system
V1599150	M00260	DNA polymerase III complex, bacteria
V1000318	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1203409	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1256954	M00239	Peptides/nickel transport system
V1000325	M00178	Ribosome, bacteria
V1032620	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000320	M00335	Sec (secretion) system
V1136465	M00179	Ribosome, archaea
V1158726	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1136382	M00178	Ribosome, bacteria
V1000162	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1364188	M00164	ATP synthase
V1035161	M00335	Sec (secretion) system
V1136076	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1000848	M00258	Putative ABC transport system
V1158332	M00002	Glycolysis, core module involving three-carbon compounds
V1880284	M00179	Ribosome, archaea
V1469580	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1000020	M00179	Ribosome, archaea
V1886605	M00197	Putative fructooligosaccharide transport system
V1886466	M00179	Ribosome, archaea
V1000022	M00179	Ribosome, archaea
V1136911	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1211402	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1448171	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1389989	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1852017	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1033302	M00335	Sec (secretion) system
V1136164	M00178	Ribosome, bacteria
V1136075	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1160507	M00034	Methionine salvage pathway
V1599149	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000572	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1216924	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000155	M00366	C10-C20 isoprenoid biosynthesis, plants
V1574099	M00276	PTS system, mannose-specific II component
V1038255	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1547329	M00239	Peptides/nickel transport system
V1879847	M00197	Putative fructooligosaccharide transport system
V1000024	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1448368	M00239	Peptides/nickel transport system
V1154974	M00178	Ribosome, bacteria
V1136259	M00275	PTS system, cellobiose-specific II component
V1000938	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033925	M00164	ATP synthase
V1136290	M00183	RNA polymerase, bacteria
V1464388	M00183	RNA polymerase, bacteria
V1592800	M00179	Ribosome, archaea
V1044037	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1608857	M00178	Ribosome, bacteria
V1136123	M00178	Ribosome, bacteria
V1136387	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1886409	M00335	Sec (secretion) system
V1136418	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type
V1399511	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1154972	M00179	Ribosome, archaea
V1464522	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1599309	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1269184	M00244	Putative zinc/manganese transport system
V1042355	M00276	PTS system, mannose-specific II component
V1000164	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1553707	M00276	PTS system, mannose-specific II component
V1886721	M00002	Glycolysis, core module involving three-carbon compounds
V1000181	M00254	ABC-2 type transport system
V1044896	M00178	Ribosome, bacteria
V1203454	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886618	M00335	Sec (secretion) system
V1143929	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1600632	M00258	Putative ABC transport system
V1000598	M00335	Sec (secretion) system
V1213492	M00134	Polyamine biosynthesis, arginine => ornithine => putrescine
V1212427	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1498827	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1430829	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1150071	M00179	Ribosome, archaea
V1211358	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1469296	M00179	Ribosome, archaea
V1883385	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1609073	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1158426	M00276	PTS system, mannose-specific II component
V1006815	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1886303	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1136081	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1600645	M00244	Putative zinc/manganese transport system
V1000014	M00179	Ribosome, archaea
V1886654	M00335	Sec (secretion) system
V1203669	M00178	Ribosome, bacteria
V1000176	M00228	Putative glutamine transport system
V1076023	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1391945	M00276	PTS system, mannose-specific II component
V1136111	M00335	Sec (secretion) system
V1000937	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1295628	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1819513	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1885246	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000099	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1000593	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000936	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1581212	M00164	ATP synthase
V1340101	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1548376	M00035	Methionine degradation
V1136127	M00223	Phosphonate transport system
V1136546	M00239	Peptides/nickel transport system
V1599266	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1164542	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886399	M00178	Ribosome, bacteria
V1886557	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1227353	M00002	Glycolysis, core module involving three-carbon compounds
V1136681	M00164	ATP synthase
V1597118	M00164	ATP synthase
V1033764	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1491695	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1899578	M00254	ABC-2 type transport system
V1879848	M00197	Putative fructooligosaccharide transport system
V1340013	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1448293	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1819568	M00254	ABC-2 type transport system
V1046252	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1431322	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1136462	M00179	Ribosome, archaea
V1380652	M00179	Ribosome, archaea
V1430689	M00260	DNA polymerase III complex, bacteria
V1469327	M00207	Putative multiple sugar transport system
V1000592	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1211250	M00239	Peptides/nickel transport system
V1213486	M00197	Putative fructooligosaccharide transport system
V1045334	M00207	Putative multiple sugar transport system
V1136271	M00338	Cysteine biosynthesis, homocysteine + serine => cysteine
V1143377	M00273	PTS system, fructose-specific II component
V1144426	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1213495	M00260	DNA polymerase III complex, bacteria
V1431931	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1000328	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1541138	M00280	PTS system, glucitol/sorbitol-specific II component
V1886673	M00260	DNA polymerase III complex, bacteria
V1469287	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1594437	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1851957	M00035	Methionine degradation
V1136929	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1381001	M00115	NAD biosynthesis, aspartate => NAD
V1136484	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1390210	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1885612	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1886569	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1464618	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1799323	M00276	PTS system, mannose-specific II component
V1519499	M00002	Glycolysis, core module involving three-carbon compounds
V1836807	M00179	Ribosome, archaea
V1851977	M00254	ABC-2 type transport system
V1155226	M00178	Ribosome, bacteria
V1581644	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1886651	M00346	Formaldehyde assimilation, serine pathway
V1600693	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1001392	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1136297	M00153	Cytochrome d ubiquinol oxidase
V1144147	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000895	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1463114	M00260	DNA polymerase III complex, bacteria
V1340423	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1599233	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1035160	M00335	Sec (secretion) system
V1033789	M00303	PTS system, N-acetylmuramic acid-specific II component
V1886402	M00246	Nickel transport system
V1136274	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1136463	M00179	Ribosome, archaea
V1011016	M00164	ATP synthase
V1572527	M00183	RNA polymerase, bacteria
V1000824	M00244	Putative zinc/manganese transport system
V1033924	M00178	Ribosome, bacteria
V1356077	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1203599	M00223	Phosphonate transport system
V1136135	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1397554	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1136446	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1144358	M00178	Ribosome, bacteria
V1203342	M00260	DNA polymerase III complex, bacteria
V1398959	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1000519	M00268	PTS system, alpha-glucoside-specific II component
V1381169	M00183	RNA polymerase, bacteria
V1155989	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1042629	M00248	Antibiotic transport system
V1000052	M00248	Antibiotic transport system
V1006729	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1886639	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1463821	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1000324	M00178	Ribosome, bacteria
V1000844	M00254	ABC-2 type transport system
V1263212	M00246	Nickel transport system
V1157421	M00178	Ribosome, bacteria
V1581271	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1521086	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1136416	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1136483	M00287	PTS system, galactosamine-specific II component
V1143335	M00178	Ribosome, bacteria
V1136380	M00179	Ribosome, archaea
V1521548	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1155683	M00178	Ribosome, bacteria
V1006626	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1136045	M00179	Ribosome, archaea
V1295524	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1203419	M00153	Cytochrome d ubiquinol oxidase
V1362258	M00258	Putative ABC transport system
V1886570	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1212989	M00178	Ribosome, bacteria
V1430433	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1912377	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1600196	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1608937	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1886484	M00375	Hydroxypropionate-hydroxybutylate cycle
V1886503	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1884213	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1008959	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1481348	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1159480	M00179	Ribosome, archaea
V1136511	M00179	Ribosome, archaea
V1136556	M00178	Ribosome, bacteria
V1879957	M00115	NAD biosynthesis, aspartate => NAD
V1879966	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1000061	M00236	Putative polar amino acid transport system
V1044917	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1237789	M00179	Ribosome, archaea
V1599158	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1136295	M00207	Putative multiple sugar transport system
V1886584	M00239	Peptides/nickel transport system
V1599276	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1469318	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1599143	M00335	Sec (secretion) system
V1000019	M00179	Ribosome, archaea
V1203478	M00276	PTS system, mannose-specific II component
V1047246	M00279	PTS system, galactitol-specific II component
V1036345	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1136589	M00178	Ribosome, bacteria
V1011015	M00164	ATP synthase
V1156119	M00183	RNA polymerase, bacteria
V1430481	M00258	Putative ABC transport system
V1011014	M00164	ATP synthase
V1469339	M00280	PTS system, glucitol/sorbitol-specific II component
V1365188	M00178	Ribosome, bacteria
V1136547	M00207	Putative multiple sugar transport system
V1886653	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000461	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1448291	M00239	Peptides/nickel transport system
V1580963	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1599230	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000884	M00207	Putative multiple sugar transport system
V1154969	M00179	Ribosome, archaea
V1218793	M00035	Methionine degradation
V1615339	M00164	ATP synthase
V1296100	M00236	Putative polar amino acid transport system
V1136347	M00178	Ribosome, bacteria
V1899577	M00258	Putative ABC transport system
V1238174	M00179	Ribosome, archaea
V1819439	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1448289	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1601111	M00260	DNA polymerase III complex, bacteria
V1100534	M00179	Ribosome, archaea
V1144283	M00375	Hydroxypropionate-hydroxybutylate cycle
V1203356	M00346	Formaldehyde assimilation, serine pathway
V1381260	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1886554	M00178	Ribosome, bacteria
V1213497	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1799340	M00179	Ribosome, archaea
V1033646	M00183	RNA polymerase, bacteria
V1033560	M00335	Sec (secretion) system
V1076392	M00179	Ribosome, archaea
V1136464	M00179	Ribosome, archaea
V1491800	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1203410	M00122	Cobalamin biosynthesis, cobinamide => cobalamin
V1012925	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1136424	M00178	Ribosome, bacteria
V1211373	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1481330	M00254	ABC-2 type transport system
V1000562	M00183	RNA polymerase, bacteria
V1852110	M00244	Putative zinc/manganese transport system
V1000588	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1159174	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1213504	M00179	Ribosome, archaea
V1136553	M00366	C10-C20 isoprenoid biosynthesis, plants
V1879849	M00197	Putative fructooligosaccharide transport system
V1392504	M00179	Ribosome, archaea
V1043762	M00228	Putative glutamine transport system
V1836801	M00335	Sec (secretion) system
V1237574	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1000890	M00299	Spermidine/putrescine transport system
V1886593	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1211249	M00089	Triacylglycerol biosynthesis
V1541229	M00209	Osmoprotectant transport system
V1033757	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1339538	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1598199	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1541161	M00236	Putative polar amino acid transport system
