Gene	KEGG_module_number	Annotation
V1886409	M00335	Sec (secretion) system
V1000601	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886377	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1000139	M00260	DNA polymerase III complex, bacteria
V1381169	M00183	RNA polymerase, bacteria
V1852132	M00115	NAD biosynthesis, aspartate => NAD
V1392051	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1608313	M00002	Glycolysis, core module involving three-carbon compounds
V1851957	M00035	Methionine degradation
V1594655	M00239	Peptides/nickel transport system
V1886585	M00268	PTS system, alpha-glucoside-specific II component
V1000883	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1580709	M00178	Ribosome, bacteria
V1000318	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1144210	M00179	Ribosome, archaea
V1520185	M00164	ATP synthase
V1000295	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1574080	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1000528	M00179	Ribosome, archaea
V1000020	M00179	Ribosome, archaea
V1000328	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1886303	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033764	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1580786	M00276	PTS system, mannose-specific II component
V1136911	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1522031	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine
V1006017	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000325	M00178	Ribosome, bacteria
V1431657	M00179	Ribosome, archaea
V1198530	M00279	PTS system, galactitol-specific II component
V1469282	M00239	Peptides/nickel transport system
V1398674	M00164	ATP synthase
V1000014	M00179	Ribosome, archaea
V1469296	M00179	Ribosome, archaea
V1389989	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1547329	M00239	Peptides/nickel transport system
V1553707	M00276	PTS system, mannose-specific II component
V1836815	M00221	Putative simple sugar transport system
V1464388	M00183	RNA polymerase, bacteria
V1000155	M00366	C10-C20 isoprenoid biosynthesis, plants
V1492438	M00179	Ribosome, archaea
V1521364	M00239	Peptides/nickel transport system
V1164544	M00260	DNA polymerase III complex, bacteria
V1609073	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1006022	M00034	Methionine salvage pathway
V1000848	M00258	Putative ABC transport system
V1851960	M00276	PTS system, mannose-specific II component
V1000005	M00179	Ribosome, archaea
V1389384	M00346	Formaldehyde assimilation, serine pathway
V1164542	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000141	M00093	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE
V1000077	M00260	DNA polymerase III complex, bacteria
V1000099	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1577140	M00183	RNA polymerase, bacteria
V1380652	M00179	Ribosome, archaea
V1000151	M00178	Ribosome, bacteria
V1430829	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1581637	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1608857	M00178	Ribosome, bacteria
V1001201	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1256954	M00239	Peptides/nickel transport system
V1608875	M00178	Ribosome, bacteria
V1000598	M00335	Sec (secretion) system
V1000320	M00335	Sec (secretion) system
V1420584	M00279	PTS system, galactitol-specific II component
V1006815	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1143270	M00197	Putative fructooligosaccharide transport system
V1000176	M00228	Putative glutamine transport system
V1000938	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886399	M00178	Ribosome, bacteria
V1879849	M00197	Putative fructooligosaccharide transport system
V1886653	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1481432	M00002	Glycolysis, core module involving three-carbon compounds
V1886116	M00164	ATP synthase
V1886618	M00335	Sec (secretion) system
V1553655	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1851977	M00254	ABC-2 type transport system
V1448171	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1044037	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1581714	M00178	Ribosome, bacteria
V1033560	M00335	Sec (secretion) system
V1000019	M00179	Ribosome, archaea
V1012053	M00276	PTS system, mannose-specific II component
V1469327	M00207	Putative multiple sugar transport system
V1033646	M00183	RNA polymerase, bacteria
V1500254	M00254	ABC-2 type transport system
V1136929	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1836807	M00179	Ribosome, archaea
V1381001	M00115	NAD biosynthesis, aspartate => NAD
V1000824	M00244	Putative zinc/manganese transport system
V1356077	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1000124	M00178	Ribosome, bacteria
V1339861	M00179	Ribosome, archaea
V1463315	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1548376	M00035	Methionine degradation
V1044896	M00178	Ribosome, bacteria
V1038255	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000937	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1852017	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1000312	M00178	Ribosome, bacteria
V1000175	M00178	Ribosome, bacteria
V1000936	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1136931	M00260	DNA polymerase III complex, bacteria
V1045334	M00207	Putative multiple sugar transport system
V1399511	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1000022	M00179	Ribosome, archaea
V1035466	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1577012	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1144023	M00276	PTS system, mannose-specific II component
V1144426	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1042632	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1886654	M00335	Sec (secretion) system
V1269184	M00244	Putative zinc/manganese transport system
V1503149	M00346	Formaldehyde assimilation, serine pathway
V1144281	M00276	PTS system, mannose-specific II component
V1042629	M00248	Antibiotic transport system
V1430690	M00115	NAD biosynthesis, aspartate => NAD
V1000481	M00254	ABC-2 type transport system
V1000161	M00248	Antibiotic transport system
V1329205	M00242	Zinc transport system
V1886153	M00183	RNA polymerase, bacteria
V1362258	M00258	Putative ABC transport system
V1886464	M00179	Ribosome, archaea
V1886895	M00179	Ribosome, archaea
V1000884	M00207	Putative multiple sugar transport system
V1541210	M00239	Peptides/nickel transport system
V1886535	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1431322	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1594919	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1572527	M00183	RNA polymerase, bacteria
V1879928	M00276	PTS system, mannose-specific II component
V1000544	M00376	3-Hydroxypropionate bi-cycle
V1000572	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1001392	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1033757	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033931	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1340101	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1000895	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1430382	M00197	Putative fructooligosaccharide transport system
V1886673	M00260	DNA polymerase III complex, bacteria
V1390210	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1469287	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886487	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1006729	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000306	M00209	Osmoprotectant transport system
V1008959	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1463821	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1044111	M00268	PTS system, alpha-glucoside-specific II component
V1100534	M00179	Ribosome, archaea
V1000015	M00179	Ribosome, archaea
V1000734	M00178	Ribosome, bacteria
V1394176	M00279	PTS system, galactitol-specific II component
V1000844	M00254	ABC-2 type transport system
V1046737	M00254	ABC-2 type transport system
V1879882	M00179	Ribosome, archaea
V1886593	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1463112	M00260	DNA polymerase III complex, bacteria
V1553653	M00335	Sec (secretion) system
V1430517	M00279	PTS system, galactitol-specific II component
V1581212	M00164	ATP synthase
V1886205	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1886651	M00346	Formaldehyde assimilation, serine pathway
V1552739	M00244	Putative zinc/manganese transport system
V1295524	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1000593	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1481330	M00254	ABC-2 type transport system
V1042441	M00179	Ribosome, archaea
V1382759	M00260	DNA polymerase III complex, bacteria
V1034812	M00197	Putative fructooligosaccharide transport system
V1431931	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1033924	M00178	Ribosome, bacteria
V1886569	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1001467	M00368	Ethylene biosynthesis, methionine => ethylene
V1541138	M00280	PTS system, glucitol/sorbitol-specific II component
V1033571	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1364113	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1006819	M00228	Putative glutamine transport system
V1886484	M00375	Hydroxypropionate-hydroxybutylate cycle
V1365188	M00178	Ribosome, bacteria
V1399193	M00179	Ribosome, archaea
V1469295	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1034813	M00197	Putative fructooligosaccharide transport system
V1469580	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1076392	M00179	Ribosome, archaea
V1000324	M00178	Ribosome, bacteria
V1340423	M00095	C5 isoprenoid biosynthesis, mevalonate pathway
V1469305	M00280	PTS system, glucitol/sorbitol-specific II component
V1076023	M00006	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P
V1469328	M00207	Putative multiple sugar transport system
V1481299	M00246	Nickel transport system
V1160507	M00034	Methionine salvage pathway
V1886657	M00303	PTS system, N-acetylmuramic acid-specific II component
V1043350	M00239	Peptides/nickel transport system
V1036199	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1594437	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1158726	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1491800	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1498827	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1469339	M00280	PTS system, glucitol/sorbitol-specific II component
V1886664	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1035578	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1581271	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1430317	M00117	Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone
V1481348	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1144147	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000087	M00221	Putative simple sugar transport system
V1592899	M00164	ATP synthase
V1464522	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1430481	M00258	Putative ABC transport system
V1392405	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1552776	M00221	Putative simple sugar transport system
V1012055	M00276	PTS system, mannose-specific II component
V1000016	M00179	Ribosome, archaea
V1000588	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1899810	M00197	Putative fructooligosaccharide transport system
V1000589	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1159174	M00121	Heme biosynthesis, glutamate => protoheme/siroheme
V1000164	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1034983	M00335	Sec (secretion) system
V1430689	M00260	DNA polymerase III complex, bacteria
V1580822	M00346	Formaldehyde assimilation, serine pathway
V1000592	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1097503	M00183	RNA polymerase, bacteria
V1144283	M00375	Hydroxypropionate-hydroxybutylate cycle
V1297373	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP
V1000517	M00258	Putative ABC transport system
V1137068	M00207	Putative multiple sugar transport system
V1852110	M00244	Putative zinc/manganese transport system
V1891079	M00179	Ribosome, archaea
V1481298	M00183	RNA polymerase, bacteria
V1581661	M00239	Peptides/nickel transport system
V1755677	M00183	RNA polymerase, bacteria
V1519499	M00002	Glycolysis, core module involving three-carbon compounds
V1144017	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1035198	M00212	Ribose transport system
V1092573	M00179	Ribosome, archaea
V1886639	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1143683	M00183	RNA polymerase, bacteria
V1012054	M00276	PTS system, mannose-specific II component
V1034750	M00164	ATP synthase
V1886584	M00239	Peptides/nickel transport system
V1580963	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1886623	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1034789	M00376	3-Hydroxypropionate bi-cycle
V1000177	M00228	Putative glutamine transport system
V1463114	M00260	DNA polymerase III complex, bacteria
V1000052	M00248	Antibiotic transport system
V1035415	M00244	Putative zinc/manganese transport system
V1000849	M00258	Putative ABC transport system
V1423290	M00239	Peptides/nickel transport system
V1000890	M00299	Spermidine/putrescine transport system
V1581530	M00183	RNA polymerase, bacteria
V1464618	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1000488	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1377399	M00179	Ribosome, archaea
V1143362	M00239	Peptides/nickel transport system
V1886554	M00178	Ribosome, bacteria
V1034849	M00374	Dicarboxylate-hydroxybutyrate cycle
V1521548	M00126	Tetrahydrofolate biosynthesis, GTP => THF
V1491695	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1886525	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1491765	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1553772	M00279	PTS system, galactitol-specific II component
V1000478	M00248	Antibiotic transport system
V1144196	M00239	Peptides/nickel transport system
V1035200	M00212	Ribose transport system
V1398959	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1137443	M00207	Putative multiple sugar transport system
V1886570	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1000516	M00258	Putative ABC transport system
V1000127	M00120	Coenzyme A biosynthesis, pantothenate => CoA
V1430433	M00022	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate
V1547321	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
V1608830	M00376	3-Hydroxypropionate bi-cycle
V1886503	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1521086	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1518760	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1879850	M00260	DNA polymerase III complex, bacteria
V1000024	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1295172	M00246	Nickel transport system
V1541161	M00236	Putative polar amino acid transport system
V1880087	M00362	Nucleotide sugar biosynthesis, prokaryotes
V1035349	M00239	Peptides/nickel transport system
V1755676	M00179	Ribosome, archaea
V1059482	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1391986	M00178	Ribosome, bacteria
V1886557	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1006626	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1075841	M00247	Putative ABC transport system
V1000482	M00254	ABC-2 type transport system
V1143938	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1038210	M00279	PTS system, galactitol-specific II component
V1481349	M00248	Antibiotic transport system
V1033715	M00239	Peptides/nickel transport system
V1576585	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1033796	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1033774	M00178	Ribosome, bacteria
V1882862	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000735	M00178	Ribosome, bacteria
V1256156	M00276	PTS system, mannose-specific II component
V1035393	M00153	Cytochrome d ubiquinol oxidase
V1595790	M00377	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
V1886602	M00179	Ribosome, archaea
V1000587	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1033838	M00273	PTS system, fructose-specific II component
V1581644	M00049	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP
V1042561	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1143676	M00164	ATP synthase
V1143840	M00183	RNA polymerase, bacteria
V1000010	M00179	Ribosome, archaea
V1035112	M00207	Putative multiple sugar transport system
V1046252	M00005	PRPP biosynthesis, ribose 5P => PRPP
V1458494	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1541229	M00209	Osmoprotectant transport system
V1000891	M00299	Spermidine/putrescine transport system
V1879956	M00115	NAD biosynthesis, aspartate => NAD
V1033867	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1046765	M00246	Nickel transport system
V1886413	M00254	ABC-2 type transport system
V1000061	M00236	Putative polar amino acid transport system
V1036345	M00007	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P
V1095854	M00179	Ribosome, archaea
V1000406	M00178	Ribosome, bacteria
V1143704	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1340020	M00279	PTS system, galactitol-specific II component
V1517484	M00179	Ribosome, archaea
V1000461	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1044917	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886589	M00183	RNA polymerase, bacteria
V1000962	M00053	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP
V1000303	M00238	D-Methionine transport system
V1035199	M00212	Ribose transport system
V1366656	M00276	PTS system, mannose-specific II component
V1158936	M00051	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP
V1382132	M00008	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate
V1576798	M00089	Triacylglycerol biosynthesis
V1608789	M00228	Putative glutamine transport system
V1339558	M00279	PTS system, galactitol-specific II component
V1886493	M00114	Ascorbate biosynthesis, plants, glucose-6P => ascorbate
V1339919	M00276	PTS system, mannose-specific II component
V1799396	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1034749	M00164	ATP synthase
V1296100	M00236	Putative polar amino acid transport system
V1000462	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate
V1034747	M00164	ATP synthase
V1033929	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1886537	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1000181	M00254	ABC-2 type transport system
V1046738	M00248	Antibiotic transport system
V1581482	M00164	ATP synthase
V1553730	M00236	Putative polar amino acid transport system
V1886410	M00335	Sec (secretion) system
V1886382	M00346	Formaldehyde assimilation, serine pathway
V1263212	M00246	Nickel transport system
V1366363	M00221	Putative simple sugar transport system
V1143699	M00239	Peptides/nickel transport system
V1033941	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
V1295628	M00360	Aminoacyl-tRNA biosynthesis, prokaryotes
V1519910	M00164	ATP synthase
V1608791	M00254	ABC-2 type transport system
V1000383	M00178	Ribosome, bacteria
V1236942	M00239	Peptides/nickel transport system
V1340932	M00003	Gluconeogenesis, oxaloacetate => fructose-6P
V1889437	M00029	Urea cycle
V1033923	M00346	Formaldehyde assimilation, serine pathway
V1000477	M00254	ABC-2 type transport system
V1000530	M00050	Guanine ribonucleotide biosynthesis IMP => GDP,GTP
V1034689	M00246	Nickel transport system
V1237574	M00126	Tetrahydrofolate biosynthesis, GTP => THF
